net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,90.33736663,,
0,0,0,0.1,VI 20,515,0.533333333,1194,VI 120,111,1.6,647,0.66648425,-0.477121255,0.266100046,503,,0.446067309,0.682869224,0.003283174
0,0,1,0.1,VI 20,483,0.533333333,1104,VI 120,121,1.6,724,0.60116176,-0.477121255,0.183230507,479,,0.006239998,0.004424569,0.002051318
0,0,2,0.1,VI 20,458,0.533333333,1024,VI 120,132,1.6,758,0.540291547,-0.477121255,0.130630751,477,,0.992201025,0.032434153,#N/A
0,0,3,0.1,VI 20,475,0.533333333,1069,VI 120,123,1.6,771,0.586788498,-0.477121255,0.141923327,486,,15711.91431,247,#N/A
0,0,4,0.1,VI 20,492,0.533333333,1082,VI 120,134,1.6,756,0.564860304,-0.477121255,0.155705465,457,,33.05706005,0.259837652,#N/A
0,0,5,0.1,VI 20,522,0.533333333,1164,VI 120,122,1.6,700,0.631310672,-0.477121255,0.22085494,479,,,,
0,0,6,0.1,VI 20,485,0.533333333,1072,VI 120,135,1.6,760,0.55540797,-0.477121255,0.149381193,531,,,,
0,0,7,0.1,VI 20,468,0.533333333,1034,VI 120,112,1.6,715,0.62102783,-0.477121255,0.160214497,471,,,,
0,0,8,0.1,VI 20,496,0.533333333,1125,VI 120,133,1.6,762,0.571630036,-0.477121255,0.169197551,493,,,,
0,0,9,0.1,VI 20,461,0.533333333,1033,VI 120,120,1.6,709,0.584519679,-0.477121255,0.163454086,477,,,,
0,1,0,0.1,VI 20,496,0.64516129,1185,VI 120,133,1.052631579,648,0.571630036,-0.212608093,0.262143344,489,,,,
0,1,1,0.1,VI 20,532,0.64516129,1331,VI 120,121,1.052631579,602,0.643126262,-0.212608093,0.344581564,498,,,,
0,1,2,0.1,VI 20,506,0.64516129,1232,VI 120,118,1.052631579,590,0.63226851,-0.212608093,0.319758696,521,,,,
0,1,3,0.1,VI 20,516,0.64516129,1255,VI 120,126,1.052631579,603,0.612279157,-0.212608093,0.318326414,498,,,,
0,1,4,0.1,VI 20,469,0.64516129,1151,VI 120,135,1.052631579,633,0.540839074,-0.212608093,0.259671614,474,,,,
0,1,5,0.1,VI 20,510,0.64516129,1302,VI 120,124,1.052631579,587,0.614148491,-0.212608093,0.345972883,477,,,,
0,1,7,0.1,VI 20,496,0.64516129,1226,VI 120,120,1.052631579,603,0.61630043,-0.212608093,0.308173158,456,,,,
0,1,8,0.1,VI 20,545,0.64516129,1301,VI 120,120,1.052631579,552,0.657215256,-0.212608093,0.372338219,483,,,,
0,1,6,0.1,VI 20,488,0.64516129,1170,VI 120,112,1.052631579,591,0.639201799,-0.212608093,0.296598381,474,,,,
0,1,9,0.1,VI 20,492,0.64516129,1227,VI 120,123,1.052631579,616,0.602059991,-0.212608093,0.299263851,461,,,,
0,2,0,0.1,VI 20,559,0.8,1515,VI 120,111,0.8,499,0.702088829,0,0.482312087,443,,,,
0,2,1,0.1,VI 20,557,0.8,1520,VI 120,114,0.8,461,0.688950344,0,0.518142663,459,,,,
0,2,2,0.1,VI 20,547,0.8,1446,VI 120,117,0.8,516,0.669801465,0,0.447518591,442,,,,
0,2,3,0.1,VI 20,575,0.8,1518,VI 120,103,0.8,474,0.74683062,0,0.50549343,463,,,,
0,2,5,0.1,VI 20,552,0.8,1480,VI 120,109,0.8,509,0.70451258,0,0.463543933,484,,,,
0,2,4,0.1,VI 20,542,0.8,1483,VI 120,130,0.8,544,0.620055934,0,0.435542251,483,,,,
0,2,6,0.1,VI 20,532,0.8,1389,VI 120,121,0.8,530,0.643126262,0,0.418426376,449,,,,
0,2,7,0.1,VI 20,530,0.8,1429,VI 120,112,0.8,505,0.675057847,0,0.451740851,452,,,,
0,2,8,0.1,VI 20,515,0.8,1388,VI 120,121,0.8,524,0.629021859,0,0.423058179,456,,,,
0,2,9,0.1,VI 20,533,0.8,1413,VI 120,124,0.8,529,0.633305524,0,0.42668649,424,,,,
0,3,0,0.1,VI 20,584,1.052631579,1752,VI 120,111,0.64516129,410,0.721089868,0.212608093,0.630750245,415,,,,
0,3,1,0.1,VI 20,623,1.052631579,1815,VI 120,99,0.64516129,428,0.798852852,0.212608093,0.62743286,464,,,,
0,3,3,0.1,VI 20,572,1.052631579,1746,VI 120,106,0.64516129,463,0.732090164,0.212608093,0.576463248,468,,,,
0,3,4,0.1,VI 20,600,1.052631579,1860,VI 120,107,0.64516129,467,0.748767473,0.212608093,0.600196064,467,,,,
0,3,2,0.1,VI 20,588,1.052631579,1831,VI 120,115,0.64516129,441,0.708679486,0.212608093,0.618249755,423,,,,
0,3,5,0.1,VI 20,590,1.052631579,1805,VI 120,130,0.64516129,502,0.656908659,0.212608093,0.555773489,477,,,,
0,3,6,0.1,VI 20,583,1.052631579,1704,VI 120,128,0.64516129,458,0.658458585,0.212608093,0.570604112,477,,,,
0,3,7,0.1,VI 20,576,1.052631579,1765,VI 120,112,0.64516129,445,0.711204461,0.212608093,0.598384699,462,,,,
0,3,8,0.1,VI 20,633,1.052631579,1897,VI 120,103,0.64516129,393,0.788566485,0.212608093,0.683674781,392,,,,
0,3,9,0.1,VI 20,576,1.052631579,1776,VI 120,109,0.64516129,456,0.722995985,0.212608093,0.590478119,479,,,,
0,4,1,0.1,VI 20,645,1.6,2472,VI 120,112,0.533333333,414,0.760341692,0.477121255,0.776048125,432,,,,
0,4,2,0.1,VI 20,675,1.6,2470,VI 120,118,0.533333333,384,0.757421766,0.477121255,0.808365729,469,,,,
0,4,0,0.1,VI 20,661,1.6,2434,VI 120,110,0.533333333,391,0.778808774,0.477121255,0.794143816,432,,,,
0,4,3,0.1,VI 20,694,1.6,2587,VI 120,107,0.533333333,358,0.811975693,0.477121255,0.858913402,400,,,,
0,4,4,0.1,VI 20,616,1.6,2297,VI 120,112,0.533333333,407,0.740362689,0.477121255,0.751566586,460,,,,
0,4,5,0.1,VI 20,695,1.6,2590,VI 120,112,0.533333333,384,0.792766782,0.477121255,0.82896854,447,,,,
0,4,6,0.1,VI 20,653,1.6,2401,VI 120,108,0.533333333,387,0.781489426,0.477121255,0.792681195,423,,,,
0,4,7,0.1,VI 20,647,1.6,2553,VI 120,103,0.533333333,425,0.798067056,0.477121255,0.778661885,481,,,,
0,4,8,0.1,VI 20,694,1.6,2557,VI 120,110,0.533333333,386,0.799966785,0.477121255,0.821143423,439,,,,
0,4,9,0.1,VI 20,689,1.6,2662,VI 120,98,0.533333333,356,0.846993146,0.477121255,0.873758053,399,,,,
0,5,0,0.1,VI 45,276,0.533333333,860,VI 95,155,1.6,978,0.250577384,-0.477121255,-0.055840404,544,,,,
0,5,1,0.1,VI 45,278,0.533333333,863,VI 95,157,1.6,957,0.248145144,-0.477121255,-0.044901142,554,,,,
0,5,2,0.1,VI 45,268,0.533333333,843,VI 95,165,1.6,950,0.21065085,-0.477121255,-0.051896031,574,,,,
0,5,3,0.1,VI 45,302,0.533333333,907,VI 95,150,1.6,871,0.303915684,-0.477121255,0.017589132,542,,,,
0,5,4,0.1,VI 45,267,0.533333333,865,VI 95,164,1.6,923,0.211667413,-0.477121255,-0.028185594,545,,,,
0,5,5,0.1,VI 45,288,0.533333333,899,VI 95,139,1.6,906,0.316377688,-0.477121255,-0.003368506,574,,,,
0,5,6,0.1,VI 45,267,0.533333333,873,VI 95,163,1.6,949,0.214323657,-0.477121255,-0.036251969,571,,,,
0,5,7,0.1,VI 45,289,0.533333333,862,VI 95,157,1.6,833,0.26499819,-0.477121255,0.014862264,489,,,,
0,5,8,0.1,VI 45,268,0.533333333,834,VI 95,164,1.6,962,0.213290946,-0.477121255,-0.062009021,564,,,,
0,5,9,0.1,VI 45,282,0.533333333,825,VI 95,171,1.6,978,0.217252998,-0.477121255,-0.073884906,521,,,,
0,6,0,0.1,VI 45,284,0.64516129,954,VI 95,144,1.052631579,724,0.294955848,-0.212608093,0.119809809,524,,,,
0,6,1,0.1,VI 45,274,0.64516129,878,VI 95,156,1.052631579,817,0.244625964,-0.212608093,0.031272459,542,,,,
0,6,2,0.1,VI 45,270,0.64516129,898,VI 95,153,1.052631579,754,0.246672333,-0.212608093,0.075904991,527,,,,
0,6,3,0.1,VI 45,283,0.64516129,951,VI 95,164,1.052631579,758,0.236942587,-0.212608093,0.098511311,522,,,,
0,6,4,0.1,VI 45,288,0.64516129,985,VI 95,162,1.052631579,797,0.249877473,-0.212608093,0.091977909,543,,,,
