net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,17.54107254,,
0,0,0,0.1,VI 20,480,0.533333333,1152,VI 120,136,1.6,847,0.547702329,-0.477121255,0.133569069,516,,0.482750961,0.721561964,-0.000561567
0,0,1,0.1,VI 20,479,0.533333333,1186,VI 120,121,1.6,751,0.597550143,-0.477121255,0.198444752,496,,0.005932991,0.004076086,0.001948777
0,0,2,0.1,VI 20,497,0.533333333,1262,VI 120,124,1.6,792,0.602934704,-0.477121255,0.202334173,529,,0.99408578,0.030812813,#N/A
0,0,3,0.1,VI 20,493,0.533333333,1189,VI 120,135,1.6,785,0.562513151,-0.477121255,0.180312198,452,,20758.37396,247,#N/A
0,0,4,0.1,VI 20,523,0.533333333,1233,VI 120,126,1.6,766,0.618131144,-0.477121255,0.206734307,541,,39.41722286,0.234509072,#N/A
0,0,5,0.1,VI 20,536,0.533333333,1324,VI 120,116,1.6,698,0.6647068,-0.477121255,0.278032562,485,,,,
0,0,6,0.1,VI 20,499,0.533333333,1240,VI 120,109,1.6,758,0.660674048,-0.477121255,0.21375248,506,,,,
0,0,7,0.1,VI 20,474,0.533333333,1165,VI 120,133,1.6,816,0.551926701,-0.477121255,0.154635767,488,,,,
0,0,8,0.1,VI 20,528,0.533333333,1260,VI 120,127,1.6,741,0.618830202,-0.477121255,0.230552337,491,,,,
0,0,9,0.1,VI 20,468,0.533333333,1208,VI 120,123,1.6,758,0.580340742,-0.477121255,0.202397729,502,,,,
0,1,0,0.1,VI 20,534,0.64516129,1404,VI 120,115,1.052631579,595,0.666843417,-0.212608093,0.372850142,474,,,,
0,1,1,0.1,VI 20,508,0.64516129,1340,VI 120,126,1.052631579,622,0.605493167,-0.212608093,0.333314414,513,,,,
0,1,2,0.1,VI 20,544,0.64516129,1451,VI 120,112,1.052631579,615,0.686380877,-0.212608093,0.372792297,493,,,,
0,1,3,0.1,VI 20,502,0.64516129,1359,VI 120,129,1.052631579,703,0.590114007,-0.212608093,0.286264132,545,,,,
0,1,4,0.1,VI 20,535,0.64516129,1472,VI 120,112,1.052631579,586,0.679135759,-0.212608093,0.400010194,422,,,,
0,1,5,0.1,VI 20,547,0.64516129,1428,VI 120,121,1.052631579,591,0.655201956,-0.212608093,0.383140727,523,,,,
