net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,,,
2,2,5,0.1,VI 20,565,0.8,1446,VI 120,122,0.8,486,0.665688617,0,0.473532024,565,,,,
2,2,7,0.1,VI 20,570,0.8,1463,VI 120,117,0.8,456,0.687688994,0,0.506279483,573,,,,
2,3,0,0.1,VI 20,578,1.052631579,1835,VI 120,95,0.64516129,362,0.784204233,0.212608093,0.704927498,490,,,,
2,2,9,0.1,VI 20,513,0.8,1300,VI 120,130,0.8,510,0.596174013,0,0.406373176,562,,,,
2,2,8,0.1,VI 20,574,0.8,1504,VI 120,130,0.8,484,0.64496854,0,0.492402475,556,,,,
2,3,1,0.1,VI 20,599,1.052631579,1888,VI 120,107,0.64516129,367,0.748043045,0.212608093,0.711335926,481,,,,
2,3,3,0.1,VI 20,641,1.052631579,2041,VI 120,105,0.64516129,346,0.78566873,0.212608093,0.770766906,448,,,,
2,3,2,0.1,VI 20,620,1.052631579,1939,VI 120,115,0.64516129,363,0.731693849,0.212608093,0.727671184,504,,,,
2,3,5,0.1,VI 20,640,1.052631579,2004,VI 120,113,0.64516129,342,0.753101531,0.212608093,0.767871611,421,,,,
2,3,4,0.1,VI 20,656,1.052631579,2124,VI 120,102,0.64516129,345,0.808303668,0.212608093,0.789335417,468,,,,
2,3,6,0.1,VI 20,605,1.052631579,1935,VI 120,108,0.64516129,400,0.748331619,0.212608093,0.684620978,488,,,,
2,3,7,0.1,VI 20,615,1.052631579,2016,VI 120,103,0.64516129,363,0.776037891,0.212608093,0.744583903,494,,,,
2,3,8,0.1,VI 20,622,1.052631579,2003,VI 120,118,0.64516129,371,0.721908377,0.212608093,0.73230704,515,,,,
2,3,9,0.1,VI 20,632,1.052631579,1950,VI 120,89,0.64516129,319,0.851327072,0.212608093,0.786243928,402,,,,
2,4,0,0.1,VI 20,677,1.6,3140,VI 120,88,0.533333333,225,0.886105997,0.477121255,1.14474713,302,,,,
2,4,2,0.1,VI 20,743,1.6,3487,VI 120,82,0.533333333,211,0.957174961,0.477121255,1.218169492,304,,,,
2,4,1,0.1,VI 20,716,1.6,3369,VI 120,79,0.533333333,204,0.957285931,0.477121255,1.217870844,302,,,,
2,4,3,0.1,VI 20,724,1.6,3429,VI 120,82,0.533333333,224,0.945924714,0.477121255,1.184919467,326,,,,
2,4,4,0.1,VI 20,752,1.6,3467,VI 120,80,0.533333333,193,0.973127854,0.477121255,1.254396533,284,,,,
2,4,6,0.1,VI 20,793,1.6,3867,VI 120,78,0.533333333,177,1.007178585,0.477121255,1.339400906,260,,,,
2,4,5,0.1,VI 20,753,1.6,3576,VI 120,85,0.533333333,197,0.94737605,0.477121255,1.258931284,299,,,,
2,4,7,0.1,VI 20,697,1.6,3209,VI 120,85,0.533333333,209,0.913813852,0.477121255,1.186223431,312,,,,
2,4,8,0.1,VI 20,706,1.6,3201,VI 120,90,0.533333333,217,0.894562192,0.477121255,1.16882594,322,,,,
2,4,9,0.1,VI 20,734,1.6,3345,VI 120,64,0.533333333,187,1.059516086,0.477121255,1.252554516,282,,,,
2,5,1,0.1,VI 45,268,0.533333333,759,VI 95,164,1.6,982,0.213290946,-0.477121255,-0.111869712,646,,,,
2,5,0,0.1,VI 45,266,0.533333333,748,VI 95,157,1.6,927,0.228981984,-0.477121255,-0.093178136,647,,,,
2,5,2,0.1,VI 45,274,0.533333333,780,VI 95,163,1.6,1003,0.225562958,-0.477121255,-0.10920633,663,,,,
2,5,4,0.1,VI 45,265,0.533333333,737,VI 95,180,1.6,1045,0.167973369,-0.477121255,-0.151648803,664,,,,
2,5,3,0.1,VI 45,293,0.533333333,756,VI 95,177,1.6,1088,0.218894354,-0.477121255,-0.1581071,666,,,,
2,5,5,0.1,VI 45,255,0.533333333,697,VI 95,179,1.6,1021,0.153687149,-0.477121255,-0.165792964,620,,,,
2,5,6,0.1,VI 45,268,0.533333333,773,VI 95,163,1.6,1059,0.21594719,-0.477121255,-0.136716466,631,,,,
2,5,7,0.1,VI 45,277,0.533333333,767,VI 95,159,1.6,980,0.241082645,-0.477121255,-0.106430712,681,,,,
2,5,8,0.1,VI 45,252,0.533333333,694,VI 95,170,1.6,1002,0.170951619,-0.477121255,-0.159508251,623,,,,
2,5,9,0.1,VI 45,272,0.533333333,770,VI 95,167,1.6,1028,0.211852433,-0.477121255,-0.125502389,623,,,,
2,6,0,0.1,VI 45,274,0.64516129,883,VI 95,172,1.052631579,824,0.202222116,-0.212608093,0.030033492,686,,,,
2,6,3,0.1,VI 45,289,0.64516129,873,VI 95,195,1.052631579,843,0.170863231,-0.212608093,0.015186669,667,,,,
2,6,1,0.1,VI 45,269,0.64516129,872,VI 95,143,1.052631579,808,0.274416243,-0.212608093,0.033105124,637,,,,
2,6,2,0.1,VI 45,271,0.64516129,809,VI 95,172,1.052631579,829,0.197440844,-0.212608093,-0.010606009,655,,,,
2,6,4,0.1,VI 45,271,0.64516129,851,VI 95,156,1.052631579,777,0.239844693,-0.212608093,0.039508541,644,,,,
2,6,5,0.1,VI 45,270,0.64516129,849,VI 95,158,1.052631579,807,0.232706677,-0.212608093,0.022034156,689,,,,
2,6,6,0.1,VI 45,295,0.64516129,889,VI 95,149,1.052631579,766,0.296635748,-0.212608093,0.064672991,704,,,,
2,6,7,0.1,VI 45,298,0.64516129,869,VI 95,144,1.052631579,737,0.315853772,-0.212608093,0.071552289,642,,,,
2,7,2,0.1,VI 45,286,0.8,986,VI 95,150,0.8,694,0.280274774,0,0.152517444,662,,,,
2,6,8,0.1,VI 45,274,0.64516129,839,VI 95,169,1.052631579,799,0.209863858,-0.212608093,0.021215182,674,,,,
2,6,9,0.1,VI 45,253,0.64516129,794,VI 95,164,1.052631579,854,0.188276673,-0.212608093,-0.031637368,655,,,,
2,7,1,0.1,VI 45,282,0.8,947,VI 95,178,0.8,735,0.199829106,0,0.11006264,690,,,,
2,7,0,0.1,VI 45,320,0.8,1113,VI 95,136,0.8,625,0.37161107,0,0.250615147,681,,,,
2,7,3,0.1,VI 45,288,0.8,1055,VI 95,145,0.8,654,0.298024486,0,0.207674711,662,,,,
2,7,4,0.1,VI 45,298,0.8,1027,VI 95,163,0.8,704,0.26202866,0,0.163997784,669,,,,
2,7,6,0.1,VI 45,287,0.8,991,VI 95,168,0.8,707,0.232572615,0,0.146654241,686,,,,
2,7,7,0.1,VI 45,297,0.8,985,VI 95,159,0.8,690,0.271359325,0,0.15458714,660,,,,
2,8,0,0.1,VI 45,321,1.052631579,1210,VI 95,159,0.64516129,612,0.305107908,0.212608093,0.296033948,602,,,,
2,7,5,0.1,VI 45,304,0.8,958,VI 95,158,0.8,706,0.284216497,0,0.132560808,642,,,,
2,7,8,0.1,VI 45,284,0.8,992,VI 95,160,0.8,730,0.249198357,0,0.133188812,659,,,,
2,7,9,0.1,VI 45,279,0.8,909,VI 95,172,0.8,741,0.210075756,0,0.088745675,682,,,,
2,8,1,0.1,VI 45,297,1.052631579,1174,VI 95,163,0.64516129,625,0.260568845,0.212608093,0.27378808,652,,,,
2,8,2,0.1,VI 45,318,1.052631579,1198,VI 95,157,0.64516129,645,0.306527468,0.212608093,0.268897103,657,,,,
2,8,3,0.1,VI 45,308,1.052631579,1162,VI 95,146,0.64516129,609,0.324197861,0.212608093,0.280588835,623,,,,
2,8,4,0.1,VI 45,278,1.052631579,1035,VI 95,163,0.64516129,658,0.231857192,0.212608093,0.196714456,634,,,,
2,8,6,0.1,VI 45,296,1.052631579,1154,VI 95,151,0.64516129,687,0.292314764,0.212608093,0.225249072,689,,,,
2,8,7,0.1,VI 45,286,1.052631579,1116,VI 95,153,0.64516129,644,0.271674602,0.212608093,0.238778327,621,,,,
2,8,8,0.1,VI 45,311,1.052631579,1184,VI 95,149,0.64516129,598,0.319574121,0.212608093,0.296650518,620,,,,
2,8,5,0.1,VI 45,314,1.052631579,1205,VI 95,146,0.64516129,620,0.332576792,0.212608093,0.288595357,640,,,,
2,8,9,0.1,VI 45,313,1.052631579,1129,VI 95,167,0.64516129,622,0.272827866,0.212608093,0.258903557,654,,,,
2,9,0,0.1,VI 45,343,1.6,1723,VI 95,133,0.533333333,456,0.411442479,0.477121255,0.577320435,508,,,,
2,9,2,0.1,VI 45,344,1.6,1651,VI 95,131,0.533333333,426,0.419287147,0.477121255,0.588337474,514,,,,
2,9,1,0.1,VI 45,347,1.6,1740,VI 95,129,0.533333333,471,0.429739764,0.477121255,0.567528341,553,,,,
2,9,3,0.1,VI 45,338,1.6,1633,VI 95,143,0.533333333,416,0.373580663,0.477121255,0.593892854,518,,,,
2,9,5,0.1,VI 45,312,1.6,1502,VI 95,123,0.533333333,469,0.404249483,0.477121255,0.50549709,547,,,,
2,9,7,0.1,VI 45,332,1.6,1573,VI 95,131,0.533333333,483,0.403866788,0.477121255,0.512781592,569,,,,
2,9,6,0.1,VI 45,327,1.6,1610,VI 95,143,0.533333333,513,0.359211715,0.477121255,0.496708511,582,,,,
2,9,4,0.1,VI 45,322,1.6,1556,VI 95,138,0.533333333,471,0.367976785,0.477121255,0.518988686,571,,,,
2,9,8,0.1,VI 45,371,1.6,1791,VI 95,143,0.533333333,478,0.414037872,0.477121255,0.573667689,540,,,,
2,9,9,0.1,VI 45,292,1.6,1436,VI 95,159,0.533333333,543,0.263985727,0.477121255,0.42235461,625,,,,
2,10,4,0.1,VI 70,183,0.533333333,573,VI 70,221,1.6,1239,-0.081941184,-0.477121255,-0.334916684,609,,,,
2,10,2,0.1,VI 70,190,0.533333333,611,VI 70,229,1.6,1226,-0.081081881,-0.477121255,-0.30244926,629,,,,
2,10,3,0.1,VI 70,186,0.533333333,636,VI 70,216,1.6,1178,-0.064940807,-0.477121255,-0.267688175,615,,,,
2,10,0,0.1,VI 70,189,0.533333333,667,VI 70,215,1.6,1161,-0.055976656,-0.477121255,-0.240706386,647,,,,
2,10,1,0.1,VI 70,189,0.533333333,557,VI 70,236,1.6,1243,-0.096450199,-0.477121255,-0.348615933,594,,,,
2,10,6,0.1,VI 70,182,0.533333333,609,VI 70,229,1.6,1242,-0.099764094,-0.477121255,-0.309504303,626,,,,
2,10,7,0.1,VI 70,192,0.533333333,645,VI 70,218,1.6,1176,-0.055155265,-0.477121255,-0.260847607,630,,,,
2,10,5,0.1,VI 70,178,0.533333333,583,VI 70,247,1.6,1255,-0.142276951,-0.477121255,-0.332975171,623,,,,
2,10,8,0.1,VI 70,205,0.533333333,640,VI 70,218,1.6,1181,-0.026702633,-0.477121255,-0.266069924,639,,,,
2,11,0,0.1,VI 70,198,0.64516129,775,VI 70,232,1.052631579,1093,-0.068822795,-0.212608093,-0.149318459,700,,,,
2,10,9,0.1,VI 70,174,0.533333333,588,VI 70,229,1.6,1311,-0.119286234,-0.477121255,-0.348225366,622,,,,
2,11,1,0.1,VI 70,186,0.64516129,661,VI 70,225,1.052631579,1021,-0.082669574,-0.212608093,-0.188824283,655,,,,
2,11,2,0.1,VI 70,200,0.64516129,708,VI 70,224,1.052631579,992,-0.049218023,-0.212608093,-0.146478414,619,,,,
2,11,3,0.1,VI 70,212,0.64516129,775,VI 70,206,1.052631579,1007,0.012468641,-0.212608093,-0.113727768,729,,,,
2,11,4,0.1,VI 70,179,0.64516129,693,VI 70,218,1.052631579,954,-0.085603463,-0.212608093,-0.13881514,638,,,,
2,11,5,0.1,VI 70,188,0.64516129,728,VI 70,219,1.052631579,1001,-0.066286266,-0.212608093,-0.138302698,706,,,,
2,11,8,0.1,VI 70,193,0.64516129,739,VI 70,218,1.052631579,960,-0.052899185,-0.212608093,-0.113626795,673,,,,
2,11,6,0.1,VI 70,207,0.64516129,742,VI 70,212,1.052631579,948,-0.010365515,-0.212608093,-0.106404432,665,,,,
2,11,7,0.1,VI 70,194,0.64516129,754,VI 70,218,1.052631579,985,-0.050654764,-0.212608093,-0.116064885,666,,,,
2,11,9,0.1,VI 70,199,0.64516129,730,VI 70,211,1.052631579,930,-0.025429379,-0.212608093,-0.105160088,640,,,,
2,12,0,0.1,VI 70,207,0.8,884,VI 70,220,0.8,916,-0.026452335,0,-0.015443209,740,,,,
2,12,1,0.1,VI 70,206,0.8,851,VI 70,195,0.8,786,0.023832609,0,0.034507014,674,,,,
2,12,2,0.1,VI 70,225,0.8,927,VI 70,210,0.8,842,0.029963223,0,0.041767643,698,,,,
2,12,3,0.1,VI 70,209,0.8,829,VI 70,192,0.8,802,0.036845057,0,0.014380162,689,,,,
2,12,4,0.1,VI 70,215,0.8,861,VI 70,209,0.8,823,0.012292174,0,0.019603316,690,,,,
2,12,5,0.1,VI 70,199,0.8,854,VI 70,205,0.8,805,-0.012900785,0,0.02566199,713,,,,
2,12,6,0.1,VI 70,197,0.8,845,VI 70,217,0.8,838,-0.041993508,0,0.00361269,691,,,,
2,12,7,0.1,VI 70,200,0.8,827,VI 70,209,0.8,823,-0.01911629,0,0.002105674,679,,,,
2,12,8,0.1,VI 70,207,0.8,829,VI 70,218,0.8,863,-0.022486148,0,-0.017456265,689,,,,
2,12,9,0.1,VI 70,167,0.8,766,VI 70,225,0.8,942,-0.129466047,0,-0.089822133,722,,,,
2,13,0,0.1,VI 70,214,1.052631579,980,VI 70,196,0.64516129,701,0.038157702,0.212608093,0.145508058,660,,,,
2,13,1,0.1,VI 70,219,1.052631579,933,VI 70,204,0.64516129,736,0.030813947,0.212608093,0.103003829,660,,,,
2,13,2,0.1,VI 70,194,1.052631579,904,VI 70,217,0.64516129,827,-0.048658004,0.212608093,0.038662921,664,,,,
2,13,3,0.1,VI 70,224,1.052631579,962,VI 70,215,0.64516129,749,0.017809558,0.212608093,0.108693254,623,,,,
2,13,5,0.1,VI 70,216,1.052631579,936,VI 70,195,0.64516129,713,0.04441914,0.212608093,0.118186319,626,,,,
2,13,6,0.1,VI 70,200,1.052631579,958,VI 70,197,0.64516129,757,0.00656377,0.212608093,0.10226963,680,,,,
2,13,4,0.1,VI 70,200,1.052631579,888,VI 70,217,0.64516129,696,-0.035429738,0.212608093,0.105803726,627,,,,
2,13,7,0.1,VI 70,203,1.052631579,914,VI 70,196,0.64516129,749,0.015239967,0.212608093,0.086464378,656,,,,
2,13,8,0.1,VI 70,193,1.052631579,972,VI 70,218,0.64516129,808,-0.052899185,0.212608093,0.080254904,667,,,,
2,13,9,0.1,VI 70,203,1.052631579,968,VI 70,189,0.64516129,744,0.031034234,0.212608093,0.114302422,656,,,,
2,14,1,0.1,VI 70,203,1.6,1083,VI 70,187,0.533333333,656,0.035654431,0.477121255,0.217724617,610,,,,
2,14,3,0.1,VI 70,243,1.6,1315,VI 70,201,0.533333333,632,0.082410216,0.477121255,0.318208675,648,,,,
2,14,0,0.1,VI 70,202,1.6,1114,VI 70,194,0.533333333,645,0.01754964,0.477121255,0.237325476,621,,,,
2,14,2,0.1,VI 70,220,1.6,1206,VI 70,194,0.533333333,691,0.054620951,0.477121255,0.24186926,635,,,,
2,14,4,0.1,VI 70,209,1.6,1192,VI 70,196,0.533333333,618,0.027890215,0.477121255,0.28528778,641,,,,
2,14,5,0.1,VI 70,212,1.6,1100,VI 70,202,0.533333333,669,0.020984491,0.477121255,0.215966567,599,,,,
2,14,6,0.1,VI 70,221,1.6,1248,VI 70,185,0.533333333,657,0.077220545,0.477121255,0.278649216,669,,,,
2,14,7,0.1,VI 70,209,1.6,1159,VI 70,196,0.533333333,636,0.027890215,0.477121255,0.26062632,642,,,,
2,14,8,0.1,VI 70,204,1.6,1198,VI 70,167,0.533333333,628,0.086913696,0.477121255,0.280497174,656,,,,
2,14,9,0.1,VI 70,224,1.6,1173,VI 70,187,0.533333333,624,0.078406412,0.477121255,0.274113422,633,,,,
2,15,0,0.1,VI 95,114,0.533333333,463,VI 45,322,1.6,1536,-0.45095102,-0.477121255,-0.520810225,571,,,,
2,15,1,0.1,VI 95,142,0.533333333,483,VI 45,310,1.6,1557,-0.339073349,-0.477121255,-0.508341482,559,,,,
2,15,2,0.1,VI 95,142,0.533333333,494,VI 45,330,1.6,1587,-0.366225595,-0.477121255,-0.506849978,562,,,,
2,15,3,0.1,VI 95,144,0.533333333,491,VI 45,313,1.6,1515,-0.337181845,-0.477121255,-0.489331141,558,,,,
2,15,4,0.1,VI 95,131,0.533333333,479,VI 45,372,1.6,1819,-0.453271644,-0.477121255,-0.579497186,606,,,,
2,15,5,0.1,VI 95,134,0.533333333,514,VI 45,323,1.6,1563,-0.382097724,-0.477121255,-0.482995859,563,,,,
2,15,6,0.1,VI 95,137,0.533333333,456,VI 45,336,1.6,1661,-0.38961871,-0.477121255,-0.56140479,547,,,,
2,15,7,0.1,VI 95,134,0.533333333,444,VI 45,345,1.6,1668,-0.410714297,-0.477121255,-0.574813076,549,,,,
2,15,9,0.1,VI 95,123,0.533333333,448,VI 45,342,1.6,1668,-0.444120995,-0.477121255,-0.570918032,542,,,,
2,15,8,0.1,VI 95,136,0.533333333,510,VI 45,335,1.6,1696,-0.391505899,-0.477121255,-0.521855672,541,,,,
2,16,0,0.1,VI 95,164,0.64516129,615,VI 45,279,1.052631579,1099,-0.230760355,-0.212608093,-0.252122577,612,,,,
2,16,2,0.1,VI 95,144,0.64516129,587,VI 45,324,1.052631579,1165,-0.352182518,-0.212608093,-0.297687824,600,,,,
2,16,1,0.1,VI 95,156,0.64516129,649,VI 45,309,1.052631579,1248,-0.296833881,-0.212608093,-0.283969889,650,,,,
2,16,4,0.1,VI 95,122,0.64516129,522,VI 45,340,1.052631579,1296,-0.445119086,-0.212608093,-0.394934499,586,,,,
2,16,3,0.1,VI 95,151,0.64516129,607,VI 45,320,1.052631579,1284,-0.326173031,-0.212608093,-0.325376333,642,,,,
2,16,6,0.1,VI 95,152,0.64516129,570,VI 45,327,1.052631579,1271,-0.332704165,-0.212608093,-0.348270695,618,,,,
2,16,7,0.1,VI 95,147,0.64516129,653,VI 45,289,1.052631579,1094,-0.293580508,-0.212608093,-0.224104141,624,,,,
2,16,5,0.1,VI 95,126,0.64516129,536,VI 45,343,1.052631579,1228,-0.434923575,-0.212608093,-0.360033577,644,,,,
2,16,8,0.1,VI 95,170,0.64516129,627,VI 45,305,1.052631579,1141,-0.253850918,-0.212608093,-0.260018104,611,,,,
2,17,0,0.1,VI 95,147,0.8,683,VI 45,291,0.8,1005,-0.296575654,0,-0.167745358,683,,,,
2,17,1,0.1,VI 95,154,0.8,716,VI 45,296,0.8,1006,-0.28377099,0,-0.147684958,649,,,,
2,17,2,0.1,VI 95,156,0.8,698,VI 45,283,0.8,957,-0.258661837,0,-0.137056515,607,,,,
2,16,9,0.1,VI 95,154,0.64516129,669,VI 45,305,1.052631579,1186,-0.296779119,-0.212608093,-0.248658571,693,,,,
2,17,3,0.1,VI 95,179,0.8,712,VI 45,282,0.8,969,-0.197396077,0,-0.133843783,668,,,,
2,17,4,0.1,VI 95,142,0.8,663,VI 45,312,0.8,1007,-0.34186625,0,-0.181515942,677,,,,
2,17,5,0.1,VI 95,147,0.8,698,VI 45,315,0.8,1116,-0.330993219,0,-0.203808772,757,,,,
2,17,6,0.1,VI 95,166,0.8,692,VI 45,293,0.8,959,-0.246759532,0,-0.141712513,649,,,,
2,17,7,0.1,VI 95,150,0.8,671,VI 45,296,0.8,1048,-0.295200452,0,-0.193638762,670,,,,
2,17,8,0.1,VI 95,143,0.8,687,VI 45,297,0.8,1021,-0.317420412,0,-0.172069005,650,,,,
2,17,9,0.1,VI 95,144,0.8,716,VI 45,287,0.8,1040,-0.299519405,0,-0.162120317,692,,,,
2,18,0,0.1,VI 95,140,1.052631579,768,VI 45,294,0.64516129,947,-0.322219295,0.212608093,-0.090988759,679,,,,
2,18,2,0.1,VI 95,182,1.052631579,918,VI 45,269,0.64516129,845,-0.169680892,0.212608093,0.035985972,691,,,,
2,18,1,0.1,VI 95,183,1.052631579,891,VI 45,267,0.64516129,829,-0.164060172,0.212608093,0.031323173,673,,,,
2,18,3,0.1,VI 95,159,1.052631579,781,VI 45,287,0.64516129,876,-0.256484772,0.212608093,-0.049853072,640,,,,
2,18,5,0.1,VI 95,176,1.052631579,881,VI 45,275,0.64516129,862,-0.193820026,0.212608093,0.009468643,721,,,,
2,18,4,0.1,VI 95,158,1.052631579,771,VI 45,292,0.64516129,896,-0.266725764,0.212608093,-0.065253632,702,,,,
2,18,6,0.1,VI 95,181,1.052631579,895,VI 45,245,0.64516129,788,-0.131487509,0.212608093,0.055296818,644,,,,
2,18,7,0.1,VI 95,167,1.052631579,821,VI 45,275,0.64516129,840,-0.216616223,0.212608093,-0.009936129,649,,,,
2,18,9,0.1,VI 95,152,1.052631579,772,VI 45,279,0.64516129,838,-0.263760615,0.212608093,-0.035626718,680,,,,
2,18,8,0.1,VI 95,175,1.052631579,826,VI 45,276,0.64516129,894,-0.197871033,0.212608093,-0.034357471,688,,,,
2,19,0,0.1,VI 95,152,1.6,959,VI 45,274,0.533333333,795,-0.255906975,0.477121255,0.081451479,665,,,,
2,19,1,0.1,VI 95,176,1.6,1002,VI 45,255,0.533333333,673,-0.161027513,0.477121255,0.172852657,611,,,,
2,19,3,0.1,VI 95,164,1.6,988,VI 45,275,0.533333333,780,-0.224488846,0.477121255,0.102662342,659,,,,
2,19,2,0.1,VI 95,169,1.6,983,VI 45,274,0.533333333,753,-0.209863858,0.477121255,0.115758542,671,,,,
2,19,4,0.1,VI 95,181,1.6,1021,VI 45,265,0.533333333,753,-0.165567299,0.477121255,0.132230766,612,,,,
2,19,5,0.1,VI 95,158,1.6,1005,VI 45,258,0.533333333,748,-0.212962619,0.477121255,0.128264464,652,,,,
2,19,6,0.1,VI 95,172,1.6,1067,VI 45,240,0.533333333,697,-0.144682795,0.477121255,0.184931641,630,,,,
2,19,8,0.1,VI 95,161,1.6,971,VI 45,268,0.533333333,822,-0.221308918,0.477121255,0.072347412,647,,,,
2,19,7,0.1,VI 95,186,1.6,1011,VI 45,274,0.533333333,743,-0.168237619,0.477121255,0.133762342,649,,,,
2,19,9,0.1,VI 95,169,1.6,973,VI 45,261,0.533333333,716,-0.188753803,0.477121255,0.133199818,624,,,,
2,20,0,0.1,VI 120,61,0.533333333,202,VI 20,701,1.6,3308,-1.060388183,-0.477121255,-1.214214131,278,,,,
2,20,1,0.1,VI 120,84,0.533333333,196,VI 20,698,1.6,3162,-0.919576137,-0.477121255,-1.207705794,324,,,,
2,20,3,0.1,VI 120,76,0.533333333,192,VI 20,718,1.6,3426,-0.975310852,-0.477121255,-1.25148613,297,,,,
2,20,2,0.1,VI 120,78,0.533333333,196,VI 20,724,1.6,3411,-0.967643964,-0.477121255,-1.240625648,302,,,,
2,20,4,0.1,VI 120,94,0.533333333,227,VI 20,682,1.6,3091,-0.860656521,-0.477121255,-1.134073148,318,,,,
2,20,5,0.1,VI 120,70,0.533333333,195,VI 20,747,1.6,3446,-1.028222562,-0.477121255,-1.247280662,282,,,,
2,20,6,0.1,VI 120,82,0.533333333,218,VI 20,712,1.6,3302,-0.938666141,-0.477121255,-1.180320575,318,,,,
2,20,7,0.1,VI 120,73,0.533333333,194,VI 20,735,1.6,3525,-1.002964479,-0.477121255,-1.259357391,290,,,,
2,20,8,0.1,VI 120,69,0.533333333,161,VI 20,749,1.6,3566,-1.035632727,-0.477121255,-1.345355463,258,,,,
2,20,9,0.1,VI 120,81,0.533333333,200,VI 20,722,1.6,3373,-0.950052179,-0.477121255,-1.226986346,298,,,,
2,21,1,0.1,VI 120,100,0.64516129,366,VI 20,605,1.052631579,1987,-0.781755375,-0.212608093,-0.734716782,494,,,,
2,21,0,0.1,VI 120,112,0.64516129,368,VI 20,615,1.052631579,1898,-0.739657093,-0.212608093,-0.712448389,494,,,,
2,21,3,0.1,VI 120,109,0.64516129,371,VI 20,607,1.052631579,1960,-0.745762193,-0.212608093,-0.722882162,486,,,,
2,21,2,0.1,VI 120,100,0.64516129,359,VI 20,597,1.052631579,1910,-0.775974331,-0.212608093,-0.725938919,428,,,,
2,21,4,0.1,VI 120,101,0.64516129,332,VI 20,632,1.052631579,2010,-0.796395704,-0.212608093,-0.782057974,399,,,,
2,21,5,0.1,VI 120,108,0.64516129,397,VI 20,571,1.052631579,1785,-0.723212353,-0.212608093,-0.652847714,484,,,,
