net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers
2,4,0,0.1,VI 20,799,1.6,4682,VI 120,128,0.5333333333333333,382,0.7953368096661231,0.47712125471966244,1.0883680464488967,604
2,4,1,0.1,VI 20,842,1.6,5043,VI 120,104,0.5333333333333333,334,0.9082787522008692,0.47712125471966244,1.178942501347569,537
2,4,2,0.1,VI 20,788,1.6,4759,VI 120,117,0.5333333333333333,394,0.8283403557433937,0.47712125471966244,1.0820194829731833,630
2,4,3,0.1,VI 20,772,1.6,4673,VI 120,107,0.5333333333333333,350,0.8582335226505265,0.47712125471966244,1.1255277366740377,558
2,4,4,0.1,VI 20,784,1.6,4594,VI 120,108,0.5333333333333333,370,0.8608923071974888,0.47712125471966244,1.0939892667920124,591
2,4,5,0.1,VI 20,785,1.6,4655,VI 120,116,0.5333333333333333,340,0.8304116675183341,0.47712125471966244,1.1364407682751063,576
2,4,6,0.1,VI 20,791,1.6,4763,VI 120,105,0.5333333333333333,352,0.8769871844277385,0.47712125471966244,1.1313379180334595,604
2,4,8,0.1,VI 20,785,1.6,4543,VI 120,113,0.5333333333333333,394,0.8417912132618328,0.47712125471966244,1.061846514989052,611
2,4,7,0.1,VI 20,786,1.6,4752,VI 120,124,0.5333333333333333,391,0.8020008608771728,0.47712125471966244,1.0846996745772703,638
2,5,0,0.1,VI 45,271,0.5333333333333333,928,VI 95,166,1.6,1285,0.21286120283435064,-0.47712125471966244,-0.1413551514484513,846
2,4,9,0.1,VI 20,817,1.6,4988,VI 120,110,0.5333333333333333,321,0.8708293713741905,0.47712125471966244,1.191421412401633,514
2,5,1,0.1,VI 45,305,0.5333333333333333,955,VI 95,172,1.6,1235,0.24877139243923693,-0.47712125471966244,-0.11166358601193821,816
2,5,2,0.1,VI 45,294,0.5333333333333333,940,VI 95,174,1.6,1269,0.2277980821295576,-0.47712125471966244,-0.13033376849500614,905
2,5,3,0.1,VI 45,313,0.5333333333333333,998,VI 95,160,1.6,1230,0.2914243548905237,-0.47712125471966244,-0.0907745701520268,892
2,5,4,0.1,VI 45,280,0.5333333333333333,912,VI 95,185,1.6,1304,0.17998630293920545,-0.47712125471966244,-0.15528275306748524,865
2,5,5,0.1,VI 45,299,0.5333333333333333,987,VI 95,164,1.6,1287,0.26082734027673177,-0.47712125471966244,-0.11526139423474994,850
2,5,6,0.1,VI 45,268,0.5333333333333333,841,VI 95,156,1.6,1252,0.2350101956743272,-0.47712125471966244,-0.17280833307649868,807
2,5,8,0.1,VI 45,294,0.5333333333333333,916,VI 95,194,1.6,1377,0.18054560048193122,-0.47712125471966244,-0.17703846658907327,836
2,5,9,0.1,VI 45,318,0.5333333333333333,1011,VI 95,152,1.6,1227,0.3205835320396601,-0.47712125471966244,-0.08409340713600319,860
2,5,7,0.1,VI 45,319,0.5333333333333333,1040,VI 95,139,1.6,1171,0.36077588280308603,-0.47712125471966244,-0.05152355577358279,809
2,6,0,0.1,VI 45,308,0.6451612903225806,1101,VI 95,184,1.0526315789473684,1042,0.22373289349090783,-0.21260809288144372,0.023919600008246066,867
2,6,2,0.1,VI 45,330,0.6451612903225806,1101,VI 95,162,1.0526315789473684,910,0.3089989253352566,-0.21260809288144372,0.08274592665065815,799
2,6,1,0.1,VI 45,308,0.6451612903225806,1076,VI 95,163,1.0526315789473684,989,0.27636311209648645,-0.21260809288144372,0.036615979733190925,775
2,6,3,0.1,VI 45,315,0.6451612903225806,1110,VI 95,168,1.0526315789473684,1044,0.27300127206373764,-0.21260809288144372,0.026622480120414117,850
2,6,5,0.1,VI 45,321,0.6451612903225806,1126,VI 95,170,1.0526315789473684,1022,0.27605611102659816,-0.21260809288144372,0.04208749471663349,848
2,6,6,0.1,VI 45,290,0.6451612903225806,1017,VI 95,195,1.0526315789473684,1097,0.1723633865364381,-0.21260809288144372,-0.03288567465196653,858
2,6,7,0.1,VI 45,300,0.6451612903225806,1068,VI 95,167,1.0526315789473684,998,0.25440478357207913,-0.21260809288144372,0.029440711405166485,809
2,6,8,0.1,VI 45,302,0.6451612903225806,1080,VI 95,172,1.0526315789473684,958,0.24447849604960173,-0.21260809288144372,0.052058246408405326,821
2,6,4,0.1,VI 45,289,0.6451612903225806,1044,VI 95,168,1.0526315789473684,983,0.23558856103068504,-0.21260809288144372,0.02614698083410777,779
2,6,9,0.1,VI 45,321,0.6451612903225806,1160,VI 95,156,1.0526315789473684,924,0.31338043405041044,-0.21260809288144372,0.09878601800681175,854
2,7,0,0.1,VI 45,316,0.8,1291,VI 95,158,0.8,816,0.3010299956639812,0.0,0.19923608351255914,832
2,7,1,0.1,VI 45,292,0.8,1261,VI 95,157,0.8,792,0.26948319903918455,0.0,0.2019899049835881,779
2,7,2,0.1,VI 45,330,0.8,1310,VI 95,167,0.8,788,0.2957974687303042,0.0,0.22074507816620895,740
2,7,3,0.1,VI 45,319,0.8,1341,VI 95,169,0.8,882,0.2759039784435076,0.0,0.1819601927197792,868
2,7,4,0.1,VI 45,287,0.8,1258,VI 95,159,0.8,814,0.25648477241354084,0.0,0.18905623622004888,782
2,7,6,0.1,VI 45,307,0.8,1321,VI 95,139,0.8,835,0.3441235752230914,0.0,0.19921634213092512,841
2,7,7,0.1,VI 45,292,0.8,1225,VI 95,183,0.8,872,0.20293176171798882,0.0,0.14761960376798405,830
2,7,5,0.1,VI 45,320,0.8,1293,VI 95,169,0.8,823,0.27726327370623244,0.0,0.19619868966812418,831
2,7,8,0.1,VI 45,310,0.8,1275,VI 95,156,0.8,830,0.2982370954798111,0.0,0.18643209239390007,821
2,7,9,0.1,VI 45,308,0.8,1165,VI 95,173,0.8,880,0.25050461337164887,0.0,0.12184325321186919,839
2,8,0,0.1,VI 45,317,1.0526315789473684,1563,VI 95,183,0.6451612903225806,809,0.238608172487322,0.21260809288144372,0.28601045640691464,868
2,8,3,0.1,VI 45,328,1.0526315789473684,1566,VI 95,149,0.6451612903225806,775,0.342687575299405,0.21260809288144372,0.3054900552156143,824
2,8,4,0.1,VI 45,304,1.0526315789473684,1478,VI 95,178,0.6451612903225806,779,0.23245358129985974,0.21260809288144372,0.27813697638624246,838
2,8,2,0.1,VI 45,342,1.0526315789473684,1611,VI 95,169,0.6451612903225806,780,0.30613940144246155,0.21260809288144372,0.31500093772873766,837
2,8,1,0.1,VI 45,310,1.0526315789473684,1592,VI 95,161,0.6451612903225806,742,0.284535817802423,0.21260809288144372,0.3315391581226232,835
2,8,5,0.1,VI 45,332,1.0526315789473684,1581,VI 95,156,0.6451612903225806,762,0.3280134853495747,0.21260809288144372,0.3169768985926085,846
2,8,6,0.1,VI 45,302,1.0526315789473684,1632,VI 95,159,0.6451612903225806,784,0.27860981863669915,0.21260809288144372,0.3184040917334039,832
2,8,7,0.1,VI 45,321,1.0526315789473684,1534,VI 95,157,0.6451612903225806,759,0.31060537999563836,0.21260809288144372,0.30558358371748184,847
2,8,8,0.1,VI 45,337,1.0526315789473684,1663,VI 95,163,0.6451612903225806,779,0.3154422964673808,0.21260809288144372,0.32935479154695485,826
2,8,9,0.1,VI 45,340,1.0526315789473684,1673,VI 95,165,0.6451612903225806,746,0.3139949728283488,0.21260809288144372,0.35075711348972566,806
2,9,0,0.1,VI 45,367,1.6,2467,VI 95,154,0.5333333333333333,579,0.3771453434156262,0.47712125471966244,0.6294905857622999,765
2,9,1,0.1,VI 45,378,1.6,2455,VI 95,137,0.5333333333333333,621,0.4407712326808186,0.47712125471966244,0.5969598962824071,784
2,9,2,0.1,VI 45,321,1.6,2146,VI 95,173,0.5333333333333333,684,0.2684589292760767,0.47712125471966244,0.496573615909816,862
2,9,4,0.1,VI 45,345,1.6,2219,VI 95,157,0.5333333333333333,620,0.3419194426640404,0.47712125471966244,0.5537656127337545,782
2,9,5,0.1,VI 45,333,1.6,2110,VI 95,159,0.5333333333333333,718,0.32104710918586843,0.47712125471966244,0.46815801105539234,845
2,9,6,0.1,VI 45,366,1.6,2373,VI 95,148,0.5333333333333333,583,0.3932193699994532,0.47712125471966244,0.609629183458325,789
2,9,3,0.1,VI 45,348,1.6,2195,VI 95,160,0.5333333333333333,664,0.3374592612906561,0.47712125471966244,0.5192664452101227,861
2,9,7,0.1,VI 45,345,1.6,2246,VI 95,152,0.5333333333333333,633,0.3559755071285016,0.47712125471966244,0.5500060419080839,798
2,10,1,0.1,VI 70,196,0.5333333333333333,794,VI 70,228,1.6,1611,-0.06567877564397773,-0.47712125471966244,-0.3072750379921218,819
2,9,8,0.1,VI 45,391,1.6,2469,VI 95,165,0.5333333333333333,618,0.3746928131819605,0.47712125471966244,0.6015326148431164,808
2,10,0,0.1,VI 70,200,0.5333333333333333,770,VI 70,237,1.6,1657,-0.07371835034612266,-0.47712125471966244,-0.33283178324685486,845
2,9,9,0.1,VI 45,329,1.6,2153,VI 95,152,0.5333333333333333,651,0.3353523100052017,0.47712125471966244,0.5194630412552952,805
2,10,2,0.1,VI 70,200,0.5333333333333333,771,VI 70,217,1.6,1569,-0.03542973818454831,-0.47712125471966244,-0.30856856553597967,782
2,10,3,0.1,VI 70,196,0.5333333333333333,804,VI 70,232,1.6,1705,-0.07323191353442361,-0.47712125471966244,-0.32646833458006524,853
2,10,5,0.1,VI 70,183,0.5333333333333333,780,VI 70,226,1.6,1617,-0.09165734941697143,-0.47712125471966244,-0.31661541721592074,838
2,10,6,0.1,VI 70,201,0.5333333333333333,818,VI 70,225,1.6,1643,-0.048986460690873625,-0.47712125471966244,-0.30288425976373873,878
2,10,4,0.1,VI 70,209,0.5333333333333333,753,VI 70,242,1.6,1688,-0.06366907986937727,-0.47712125471966244,-0.35057746608893564,828
2,10,8,0.1,VI 70,202,0.5333333333333333,760,VI 70,229,1.6,1633,-0.05448411289326425,-0.47712125471966244,-0.3321725924558768,814
2,10,7,0.1,VI 70,208,0.5333333333333333,757,VI 70,231,1.6,1634,-0.04554864492938274,-0.47712125471966244,-0.3341561726963239,862
2,11,0,0.1,VI 70,198,0.6451612903225806,882,VI 70,192,1.0526315789473684,1128,0.013363961557981502,-0.21260809288144372,-0.10684051451550376,786
2,10,9,0.1,VI 70,196,0.5333333333333333,771,VI 70,242,1.6,1716,-0.09155929462395525,-0.47712125471966244,-0.34746290546172964,824
2,11,1,0.1,VI 70,211,0.6451612903225806,852,VI 70,208,1.0526315789473684,1148,0.006219120334931093,-0.21260809288144372,-0.1295022932952546,780
2,11,3,0.1,VI 70,221,0.6451612903225806,925,VI 70,230,1.0526315789473684,1244,-0.01733556233248218,-0.21260809288144372,-0.1286786476157673,822
2,11,2,0.1,VI 70,213,0.6451612903225806,898,VI 70,225,1.0526315789473684,1253,-0.023802914672624766,-0.21260809288144372,-0.1446747343268456,853
2,11,4,0.1,VI 70,227,0.6451612903225806,963,VI 70,228,1.0526315789473684,1264,-0.001908989807331075,-0.21260809288144372,-0.11812078682183172,896
2,11,5,0.1,VI 70,180,0.6451612903225806,829,VI 70,230,1.0526315789473684,1268,-0.10645533091428679,-0.21260809288144372,-0.1845647229954403,787
2,11,7,0.1,VI 70,225,0.6451612903225806,942,VI 70,222,1.0526315789473684,1233,0.005829543660723891,-0.21260809288144372,-0.1169121738028543,854
2,11,6,0.1,VI 70,233,0.6451612903225806,933,VI 70,228,1.0526315789473684,1253,0.009421074025565164,-0.21260809288144372,-0.12806942724765008,861
2,11,9,0.1,VI 70,203,0.6451612903225806,887,VI 70,228,1.0526315789473684,1203,-0.050438809087240875,-0.21260809288144372,-0.13234200750811836,880
2,11,8,0.1,VI 70,203,0.6451612903225806,858,VI 70,211,1.0526315789473684,1180,-0.016786417384479724,-0.21260809288144372,-0.13839471945741996,813
2,12,0,0.1,VI 70,219,0.8,1099,VI 70,206,0.8,997,0.026576894470964927,0.0,0.04230253411183485,880
2,12,1,0.1,VI 70,215,0.8,1095,VI 70,191,0.8,1030,0.05140509266787776,0.0,0.026576894470964927,828
2,12,2,0.1,VI 70,196,0.8,1009,VI 70,222,0.8,968,-0.05409690309416259,0.0,0.018015808928516876,792
2,12,3,0.1,VI 70,214,0.8,984,VI 70,222,0.8,1016,-0.015939201101447777,0.0,-0.013898609516558956,815
2,12,4,0.1,VI 70,225,0.8,992,VI 70,208,0.8,994,0.03411918314860091,0.0,-0.0008747122431346621,827
2,12,5,0.1,VI 70,220,0.8,981,VI 70,217,0.8,1013,0.005962946973676747,0.0,-0.013940437980331922,842
2,12,6,0.1,VI 70,228,0.8,1036,VI 70,241,0.8,1079,-0.02408219557441461,0.0,-0.017661689273696456,845
2,12,7,0.1,VI 70,197,0.8,1040,VI 70,221,0.8,1007,-0.049926047523517744,0.0,0.01400386874516232,823
2,12,8,0.1,VI 70,216,0.8,1003,VI 70,220,0.8,1119,-0.00796892967127534,0.0,-0.04752915350793194,812
2,13,1,0.1,VI 70,215,1.0526315789473684,1187,VI 70,204,0.6451612903225806,910,0.02280829248970659,0.21260809288144372,0.11540932663349764,870
2,13,0,0.1,VI 70,216,1.0526315789473684,1251,VI 70,207,0.6451612903225806,912,0.018483405694013133,0.21260809288144372,0.13726247136500375,853
2,13,2,0.1,VI 70,215,1.0526315789473684,1168,VI 70,216,0.6451612903225806,903,-0.002015291235325575,0.21260809288144372,0.11175509246287492,811
2,12,9,0.1,VI 70,222,0.8,1027,VI 70,228,0.8,1057,-0.011581872549815147,0.0,-0.012504543710148057,775
2,13,3,0.1,VI 70,211,1.0526315789473684,1141,VI 70,208,0.6451612903225806,937,0.006219120334931093,0.21260809288144372,0.08554605353043639,848
2,13,4,0.1,VI 70,216,1.0526315789473684,1207,VI 70,185,0.6451612903225806,808,0.06728202274791711,0.21260809288144372,0.1742959093227631,803
2,13,5,0.1,VI 70,216,1.0526315789473684,1231,VI 70,217,0.6451612903225806,921,-0.0020059826975986042,0.21260809288144372,0.12599842273446737,845
2,13,6,0.1,VI 70,220,1.0526315789473684,1179,VI 70,201,0.6451612903225806,886,0.03922662340171733,0.21260809288144372,0.1240800832080384,839
2,13,7,0.1,VI 70,205,1.0526315789473684,1162,VI 70,196,0.6451612903225806,903,0.019497789699278244,0.21260809288144372,0.10951837774080615,787
2,13,8,0.1,VI 70,199,1.0526315789473684,1183,VI 70,201,0.6451612903225806,926,-0.004342981010782202,0.21260809288144372,0.106373757945996,830
2,13,9,0.1,VI 70,254,1.0526315789473684,1255,VI 70,194,0.6451612903225806,905,0.11703198668971201,0.21260809288144372,0.14199514661185358,828
2,14,1,0.1,VI 70,225,1.6,1616,VI 70,191,0.5333333333333333,782,0.07114915086363498,0.47712125471966244,0.31523460337871934,824
2,14,0,0.1,VI 70,231,1.6,1667,VI 70,211,0.5333333333333333,812,0.03932952459445168,0.47712125471966244,0.31237957058682997,888
2,14,3,0.1,VI 70,234,1.6,1668,VI 70,201,0.5333333333333333,731,0.06601979998965397,0.47712125471966244,0.3582786693438595,805
2,14,2,0.1,VI 70,239,1.6,1659,VI 70,196,0.5333333333333333,748,0.08614182959166167,0.47712125471966244,0.3459447881598993,806
2,14,4,0.1,VI 70,246,1.6,1805,VI 70,191,0.5333333333333333,700,0.10990173985565156,0.47712125471966244,0.41137916622741993,829
2,14,5,0.1,VI 70,234,1.6,1540,VI 70,202,0.5333333333333333,746,0.06386448796351904,0.47712125471966244,0.31478189336379425,821
2,14,7,0.1,VI 70,238,1.6,1744,VI 70,206,0.5333333333333333,806,0.06270973668735853,0.47712125471966244,0.33521143879145776,935
2,14,6,0.1,VI 70,213,1.6,1517,VI 70,209,0.5333333333333333,797,0.008233317327683764,0.47712125471966244,0.2795272593906181,817
2,14,8,0.1,VI 70,227,1.6,1534,VI 70,211,0.5333333333333333,791,0.03174340189543001,0.47712125471966244,0.2876488761152856,798
2,15,0,0.1,VI 95,167,0.5333333333333333,661,VI 45,340,1.6,2318,-0.3087624458946719,-0.47712125471966244,-0.544911972141937,829
2,14,9,0.1,VI 70,224,1.6,1676,VI 70,188,0.5333333333333333,752,0.07609016907048294,0.47712125471966244,0.34805617370261543,804
2,15,2,0.1,VI 95,154,0.5333333333333333,729,VI 45,307,1.6,2043,-0.29961765464072343,-0.47712125471966244,-0.447540838314473,887
2,15,3,0.1,VI 95,148,0.5333333333333333,630,VI 45,334,1.6,2212,-0.35348475141660707,-0.47712125471966244,-0.5454445731790789,764
2,15,1,0.1,VI 95,151,0.5333333333333333,570,VI 45,387,1.6,2502,-0.40873401772574197,-0.47712125471966244,-0.6424124496849097,735
2,15,5,0.1,VI 95,148,0.5333333333333333,627,VI 45,350,1.6,2244,-0.37380632895531823,-0.47712125471966244,-0.5537553117534073,760
2,15,4,0.1,VI 95,142,0.5333333333333333,591,VI 45,351,1.6,2218,-0.3930187720827676,-0.47712125471966244,-0.5743740609318859,760
2,15,6,0.1,VI 95,156,0.5333333333333333,657,VI 45,348,1.6,2229,-0.3484546455921193,-0.47712125471966244,-0.530544698920457,845
2,15,8,0.1,VI 95,160,0.5333333333333333,661,VI 45,355,1.6,2257,-0.3461083703991693,-0.47712125471966244,-0.5333300995921219,823
2,15,7,0.1,VI 95,142,0.5333333333333333,634,VI 45,325,1.6,2172,-0.3595950165958179,-0.47712125471966244,-0.5347705630350766,792
2,16,0,0.1,VI 95,159,0.6451612903225806,760,VI 45,327,1.0526315789473684,1614,-0.3131506283398346,-0.21260809288144372,-0.32708993810526027,790
2,15,9,0.1,VI 95,147,0.5333333333333333,619,VI 45,368,1.6,2251,-0.39853048392534157,-0.47712125471966244,-0.560684845980402,790
2,16,1,0.1,VI 95,166,0.6451612903225806,797,VI 45,311,1.0526315789473684,1501,-0.2726523009867824,-0.21260809288144372,-0.27492237084715804,833
2,16,2,0.1,VI 95,177,0.6451612903225806,782,VI 45,326,1.0526315789473684,1660,-0.2652443337061324,-0.21260809288144372,-0.3269013349802071,799
2,16,3,0.1,VI 95,156,0.6451612903225806,800,VI 45,320,1.0526315789473684,1548,-0.3120253799654444,-0.21260809288144372,-0.28668096935493026,836
2,16,4,0.1,VI 95,182,0.6451612903225806,808,VI 45,317,1.0526315789473684,1497,-0.2409878742326767,-0.21260809288144372,-0.2678104395684662,838
2,16,5,0.1,VI 95,164,0.6451612903225806,743,VI 45,337,1.0526315789473684,1648,-0.31278605282364075,-0.21260809288144372,-0.3459683936005217,886
2,16,6,0.1,VI 95,168,0.6451612903225806,748,VI 45,278,1.0526315789473684,1481,-0.2187355141922134,-0.21260809288144372,-0.2966534606567471,784
2,16,7,0.1,VI 95,173,0.6451612903225806,777,VI 45,324,1.0526315789473684,1586,-0.2724989070778167,-0.21260809288144372,-0.3098821641806707,840
2,16,8,0.1,VI 95,163,0.6451612903225806,712,VI 45,339,1.0526315789473684,1579,-0.3180120937991244,-0.21260809288144372,-0.34590213637143785,806
2,17,0,0.1,VI 95,148,0.8,786,VI 45,314,0.8,1318,-0.32666793267825756,0.0,-0.22449286421858317,775
2,16,9,0.1,VI 95,164,0.6451612903225806,777,VI 45,329,1.0526315789473684,1526,-0.3023520499022764,-0.21260809288144372,-0.2931335148179474,801
2,17,2,0.1,VI 95,171,0.8,857,VI 45,318,0.8,1279,-0.26943100959227884,0.0,-0.17388972255545573,793
2,17,1,0.1,VI 95,167,0.8,872,VI 45,307,0.8,1234,-0.26442190432960316,0.0,-0.15079867476465564,812
2,17,3,0.1,VI 95,147,0.8,776,VI 45,316,0.8,1396,-0.3323697478702277,0.0,-0.25502369702895383,755
2,17,5,0.1,VI 95,144,0.8,818,VI 45,326,0.8,1316,-0.3548551079726893,0.0,-0.20650258560661366,814
2,17,4,0.1,VI 95,147,0.8,818,VI 45,308,0.8,1310,-0.3212333817522681,0.0,-0.2045179919844413,825
2,17,7,0.1,VI 95,177,0.8,878,VI 45,313,0.8,1243,-0.24757107118464183,0.0,-0.1509766127355422,840
2,17,6,0.1,VI 95,160,0.8,894,VI 45,285,0.8,1175,-0.2507248773525855,0.0,-0.11870034781183737,808
2,17,8,0.1,VI 95,158,0.8,826,VI 45,316,0.8,1246,-0.3010299956639812,0.0,-0.17853799500276862,833
2,18,1,0.1,VI 95,159,1.0526315789473684,948,VI 45,285,0.6451612903225806,1100,-0.25344773568805873,0.21260809288144372,-0.06458434782015879,803
2,18,0,0.1,VI 95,163,1.0526315789473684,931,VI 45,327,0.6451612903225806,1144,-0.3023601482563283,0.21260809288144372,-0.08947634347566275,854
2,17,9,0.1,VI 95,164,0.8,817,VI 45,301,0.8,1226,-0.26372264754614544,0.0,-0.17626841364998075,813
2,18,2,0.1,VI 95,175,1.0526315789473684,1011,VI 45,303,0.6451612903225806,1110,-0.23840457981601057,0.21260809288144372,-0.04057182319565636,883
2,18,4,0.1,VI 95,180,1.0526315789473684,1061,VI 45,310,0.6451612903225806,1097,-0.23608918873096657,0.21260809288144372,-0.014491243673370482,838
2,18,3,0.1,VI 95,167,1.0526315789473684,1038,VI 45,276,0.6451612903225806,1058,-0.21819261091763442,0.21260809288144372,-0.008288314186727888,845
2,18,5,0.1,VI 95,192,1.0526315789473684,1101,VI 45,302,0.6451612903225806,1069,-0.196705714253601,0.21260809288144372,0.012809613762973767,826
2,18,6,0.1,VI 95,161,1.0526315789473684,970,VI 45,305,0.6451612903225806,1075,-0.2774739633149361,0.21260809288144372,-0.044636729985379306,810
2,18,8,0.1,VI 95,168,1.0526315789473684,1020,VI 45,268,0.6451612903225806,1037,-0.20282551230292595,0.21260809288144372,-0.00717858462712341,818
2,18,7,0.1,VI 95,164,1.0526315789473684,1036,VI 45,286,0.6451612903225806,992,-0.2415221850813451,0.21260809288144372,0.01884808325503559,769
2,19,0,0.1,VI 95,170,1.6,1299,VI 45,288,0.5333333333333333,964,-0.22894356638095692,0.47712125471966244,0.12953211717019714,827
2,18,9,0.1,VI 95,153,1.0526315789473684,1003,VI 45,302,0.6451612903225806,1079,-0.2953155121395518,0.21260809288144372,-0.03172051166249256,823
