net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers
2,2,6,0.1,VI 20,711,0.8,3310,VI 120,88,0.8,254,0.9073869285795977,0.0,1.1149942771557806,330
2,2,7,0.1,VI 20,687,0.8,3256,VI 120,86,0.8,249,0.9024582858159828,0.0,1.1164850491214273,293
2,2,9,0.1,VI 20,670,0.8,3047,VI 120,79,0.8,276,0.9284477114103851,0.0,1.0429633721574558,315
2,2,8,0.1,VI 20,724,0.8,3375,VI 120,80,0.8,250,0.9566485792052033,0.0,1.130333768495006,296
2,3,0,0.1,VI 20,767,1.0526315789473684,4993,VI 120,63,0.6451612903225806,149,1.0854548144953993,0.21260809288144372,1.5251752976428357,200
2,3,1,0.1,VI 20,802,1.0526315789473684,5296,VI 120,55,0.6451612903225806,148,1.1638116787899198,0.21260809288144372,1.5536862610366862,188
2,3,2,0.1,VI 20,720,1.0526315789473684,4634,VI 120,59,0.6451612903225806,182,1.0864804847891243,0.21260809288144372,1.405884641468882,217
2,3,3,0.1,VI 20,769,1.0526315789473684,4858,VI 120,55,0.6451612903225806,167,1.1455636503071873,0.21260809288144372,1.4637410393215284,216
2,3,4,0.1,VI 20,791,1.0526315789473684,5106,VI 120,60,0.6451612903225806,174,1.120025233114033,0.21260809288144372,1.4675315621856317,188
2,3,5,0.1,VI 20,756,1.0526315789473684,4876,VI 120,60,0.6451612903225806,179,1.100370545117563,0.21260809288144372,1.4352106659664512,222
2,3,6,0.1,VI 20,817,1.0526315789473684,5465,VI 120,52,0.6451612903225806,140,1.1962187128976163,0.21260809288144372,1.5914621306074836,182
2,3,8,0.1,VI 20,742,1.0526315789473684,4739,VI 120,63,0.6451612903225806,184,1.0710633558254454,0.21260809288144372,1.4108688856898646,218
2,3,7,0.1,VI 20,741,1.0526315789473684,4813,VI 120,64,0.6451612903225806,189,1.063638233995441,0.21260809288144372,1.4059540575041143,242
2,3,9,0.1,VI 20,765,1.0526315789473684,4954,VI 120,66,0.6451612903225806,162,1.064117499611749,0.21260809288144372,1.4854409877071872,192
2,4,0,0.1,VI 20,874,1.6,8691,VI 120,25,0.5333333333333333,57,1.5435714239623655,0.47712125471966244,2.1831948942509327,70
2,4,1,0.1,VI 20,884,1.6,8686,VI 120,32,0.5333333333333333,58,1.441302286693167,0.47712125471966244,2.175391831463273,78
2,4,3,0.1,VI 20,858,1.6,8339,VI 120,35,0.5333333333333333,66,1.3894192434984298,0.47712125471966244,2.101570038294812,92
2,4,2,0.1,VI 20,863,1.6,8403,VI 120,36,0.5333333333333333,85,1.3797082949479222,0.47712125471966244,1.995015437828938,122
2,4,5,0.1,VI 20,871,1.6,8611,VI 120,32,0.5333333333333333,71,1.4348681766877571,0.47712125471966244,2.0837952405119897,85
2,4,4,0.1,VI 20,873,1.6,8768,VI 120,29,0.5333333333333333,65,1.4786162458066137,0.47712125471966244,2.1299871844974385,98
2,4,7,0.1,VI 20,801,1.6,7716,VI 120,47,0.5333333333333333,110,1.2315346581485203,0.47712125471966244,1.845999533813622,132
2,4,6,0.1,VI 20,905,1.6,8923,VI 120,32,0.5333333333333333,60,1.4514986008852973,0.47712125471966244,2.172359642602353,86
2,4,8,0.1,VI 20,919,1.6,9088,VI 120,28,0.5333333333333333,47,1.516157480043892,0.47712125471966244,2.2863704604312263,74
2,4,9,0.1,VI 20,802,1.6,7758,VI 120,44,0.5333333333333333,84,1.260721691797976,0.47712125471966244,1.965470489202156,128
2,5,0,0.1,VI 45,224,0.5333333333333333,783,VI 95,177,1.6,1440,0.10227475197235622,-0.47712125471966244,-0.2646007300373063,490
2,5,1,0.1,VI 45,239,0.5333333333333333,719,VI 95,169,1.6,1344,0.1505111963344641,-0.47712125471966244,-0.2716703783349238,518
2,5,2,0.1,VI 45,242,0.5333333333333333,779,VI 95,160,1.6,1382,0.1796953833245065,-0.47712125471966244,-0.24897058536561517,493
2,5,3,0.1,VI 45,234,0.5333333333333333,746,VI 95,174,1.6,1497,0.12866660912754313,-0.47712125471966244,-0.30248297287038356,459
2,5,4,0.1,VI 45,240,0.5333333333333333,789,VI 95,169,1.6,1375,0.15232453709793245,-0.47712125471966244,-0.24122569495686116,514
2,5,5,0.1,VI 45,250,0.5333333333333333,780,VI 95,170,1.6,1464,0.16749108729376372,-0.47712125471966244,-0.27344647403189265,518
2,5,6,0.1,VI 45,236,0.5333333333333333,750,VI 95,167,1.6,1466,0.15019553182252332,-0.47712125471966244,-0.2910727069134091,509
2,5,7,0.1,VI 45,265,0.5333333333333333,887,VI 95,162,1.6,1378,0.21373085939417688,-0.47712125471966244,-0.1913255977398806,530
2,5,8,0.1,VI 45,283,0.5333333333333333,895,VI 95,168,1.6,1374,0.2264771537984274,-0.47712125471966244,-0.18616369740761968,589
2,5,9,0.1,VI 45,221,0.5333333333333333,714,VI 95,172,1.6,1445,0.1088638267775618,-0.47712125471966244,-0.30616963531639224,528
2,6,1,0.1,VI 45,289,0.6451612903225806,1101,VI 95,146,1.0526315789473684,879,0.29654498697211074,-0.21260809288144372,0.09779844389797987,537
2,6,0,0.1,VI 45,301,0.6451612903225806,1171,VI 95,129,1.0526315789473684,715,0.36797678529459443,-0.21260809288144372,0.21425085327128254,529
2,6,2,0.1,VI 45,260,0.6451612903225806,910,VI 95,167,1.0526315789473684,1005,0.1922568768232347,-0.21260809288144372,-0.043124669435414084,551
2,6,3,0.1,VI 45,277,0.6451612903225806,995,VI 95,157,1.0526315789473684,938,0.24658011665521484,-0.21260809288144372,0.02562024236666101,558
2,6,4,0.1,VI 45,296,0.6451612903225806,1107,VI 95,158,1.0526315789473684,911,0.27263462410451594,-0.21260809288144372,0.0846292439057246,561
2,6,5,0.1,VI 45,292,0.6451612903225806,1149,VI 95,153,1.0526315789473684,909,0.28069142063081953,-0.21260809288144372,0.10175614546631775,535
2,6,8,0.1,VI 45,299,0.6451612903225806,1086,VI 95,149,1.0526315789473684,895,0.30248491991215565,-0.21260809288144372,0.08400678993691615,509
2,6,6,0.1,VI 45,262,0.6451612903225806,971,VI 95,170,1.0526315789473684,1021,0.18785236994147156,-0.21260809288144372,-0.021806512178905373,554
2,6,9,0.1,VI 45,284,0.6451612903225806,1105,VI 95,155,1.0526315789473684,905,0.2629866418767462,-0.21260809288144372,0.08671369881592622,582
2,6,7,0.1,VI 45,315,0.6451612903225806,1139,VI 95,143,1.0526315789473684,827,0.34297451632453874,-0.21260809288144372,0.13901821452655372,519
2,7,0,0.1,VI 45,274,0.8,1275,VI 95,142,0.8,705,0.2854622184373315,0.0,0.2573210677785753,516
2,7,1,0.1,VI 45,310,0.8,1369,VI 95,135,0.8,671,0.3610279253392666,0.0,0.30968092796499785,550
2,7,2,0.1,VI 45,276,0.8,1284,VI 95,144,0.8,755,0.28254658996996806,0.0,0.2306180721036462,539
2,7,5,0.1,VI 45,291,0.8,1290,VI 95,158,0.8,744,0.26523590203148467,0.0,0.23901677475337027,528
2,7,4,0.1,VI 45,285,0.8,1302,VI 95,140,0.8,687,0.30871682433027214,0.0,0.2776542471726227,524
2,7,3,0.1,VI 45,292,0.8,1287,VI 95,166,0.8,772,0.24527476340836316,0.0,0.22196124656865052,541
2,7,6,0.1,VI 45,268,0.8,1192,VI 95,157,0.8,741,0.2322351416195551,0.0,0.2064580474248895,498
2,7,9,0.1,VI 45,294,0.8,1338,VI 95,140,0.8,662,0.3222192947339193,0.0,0.3055981239921044,536
2,7,7,0.1,VI 45,287,0.8,1389,VI 95,144,0.8,755,0.29951940463874266,0.0,0.26475529410842735,572
2,7,8,0.1,VI 45,317,0.8,1425,VI 95,145,0.8,646,0.3396912599827766,0.0,0.34358234634944496,495
2,8,0,0.1,VI 45,302,1.0526315789473684,1685,VI 95,144,0.6451612903225806,570,0.321644450861901,0.21260809288144372,0.47072504953486605,526
2,8,2,0.1,VI 45,317,1.0526315789473684,1814,VI 95,137,0.6451612903225806,556,0.36433869506134475,0.21260809288144372,0.513562491142019,515
2,8,3,0.1,VI 45,321,1.0526315789473684,1819,VI 95,143,0.6451612903225806,534,0.35116899493981024,0.21260809288144372,0.5322914420349272,490
2,8,6,0.1,VI 45,294,1.0526315789473684,1689,VI 95,143,0.6451612903225806,522,0.31301129294709545,0.21260809288144372,0.5099591465687465,511
2,8,1,0.1,VI 45,341,1.0526315789473684,1979,VI 95,129,0.6451612903225806,526,0.4221646686932487,0.21260809288144372,0.5754600500526572,431
2,8,5,0.1,VI 45,301,1.0526315789473684,1703,VI 95,135,0.6451612903225806,580,0.3482327270988373,0.21260809288144372,0.46778665439966377,519
2,8,4,0.1,VI 45,309,1.0526315789473684,1753,VI 95,139,0.6451612903225806,532,0.34694367917073954,0.21260809288144372,0.5178702837987468,458
2,8,8,0.1,VI 45,325,1.0526315789473684,1849,VI 95,143,0.6451612903225806,554,0.35654732351381263,0.21260809288144372,0.5234271464307433,529
2,8,7,0.1,VI 45,274,1.0526315789473684,1570,VI 95,143,0.6451612903225806,557,0.28241452535532613,0.21260809288144372,0.45004445723550485,483
2,8,9,0.1,VI 45,319,1.0526315789473684,1891,VI 95,130,0.6451612903225806,526,0.3898473307503444,0.21260809288144372,0.5557057846913006,460
2,9,0,0.1,VI 45,326,1.6,2864,VI 95,120,0.5333333333333333,407,0.4340363540203142,0.47712125471966244,0.8473786044105979,384
2,9,1,0.1,VI 45,363,1.6,3122,VI 95,103,0.5333333333333333,342,0.5470694003309403,0.47712125471966244,0.9604067926702636,340
2,9,3,0.1,VI 45,356,1.6,3142,VI 95,99,0.5333333333333333,340,0.5558148033753253,0.47712125471966244,0.9657272636616994,350
2,9,5,0.1,VI 45,344,1.6,3003,VI 95,116,0.5333333333333333,356,0.47210045334461165,0.47712125471966244,0.9261053342261059,392
2,9,4,0.1,VI 45,351,1.6,3028,VI 95,119,0.5333333333333333,366,0.46976015507329333,0.47712125471966244,0.9176747854336246,352
2,9,2,0.1,VI 45,363,1.6,3135,VI 95,106,0.5333333333333333,324,0.5346007597713422,0.47712125471966244,0.9856925349601231,343
2,9,6,0.1,VI 45,373,1.6,3352,VI 95,112,0.5333333333333333,366,0.522490809138506,0.47712125471966244,0.9618229245638282,366
2,9,7,0.1,VI 45,323,1.6,2772,VI 95,124,0.5333333333333333,432,0.4157808371688678,0.47712125471966244,0.8073094791248571,412
2,9,8,0.1,VI 45,325,1.6,2793,VI 95,110,0.5333333333333333,407,0.47049067582064935,0.47712125471966244,0.8364765264757851,355
2,9,9,0.1,VI 45,392,1.6,3354,VI 95,102,0.5333333333333333,308,0.5846858952585396,0.47712125471966244,1.0370123417696226,368
2,10,0,0.1,VI 70,176,0.5333333333333333,571,VI 70,227,1.6,1908,-0.11051318937897288,-0.47712125471966244,-0.5239422621222283,483
2,10,1,0.1,VI 70,185,0.5333333333333333,573,VI 70,232,1.6,1926,-0.09831625648788586,-0.47712125471966244,-0.5265016608211258,494
2,10,2,0.1,VI 70,163,0.5333333333333333,551,VI 70,216,1.6,1906,-0.12226614674697307,-0.47712125471966244,-0.5389712974505225,481
2,10,3,0.1,VI 70,168,0.5333333333333333,569,VI 70,227,1.6,1861,-0.13071657546725987,-0.47712125471966244,-0.5146341067356959,484
2,10,4,0.1,VI 70,163,0.5333333333333333,635,VI 70,213,1.6,1834,-0.11619199903477989,-0.47712125471966244,-0.4606256060420266,472
2,10,5,0.1,VI 70,144,0.5333333333333333,514,VI 70,230,1.6,2096,-0.20336534392234318,-0.47712125471966244,-0.6104281593164133,460
2,10,7,0.1,VI 70,163,0.5333333333333333,546,VI 70,248,1.6,2163,-0.18226407642225848,-0.47712125471966244,-0.5978638767343543,432
2,10,6,0.1,VI 70,159,0.5333333333333333,596,VI 70,219,1.6,1909,-0.13904699051966685,-0.47712125471966244,-0.5055596686534304,497
2,10,8,0.1,VI 70,133,0.5333333333333333,485,VI 70,253,1.6,2160,-0.27926888020873214,-0.47712125471966244,-0.6487120125486673,460
2,10,9,0.1,VI 70,151,0.5333333333333333,501,VI 70,228,1.6,1987,-0.17895789970728437,-0.47712125471966244,-0.5983601412425694,463
2,11,0,0.1,VI 70,159,0.6451612903225806,711,VI 70,224,1.0526315789473684,1416,-0.1488508940137113,-0.21260809288144372,-0.2991936526239839,576
2,11,1,0.1,VI 70,168,0.6451612903225806,721,VI 70,209,1.0526315789473684,1337,-0.09483700438519116,-0.21260809288144372,-0.26819614254255536,579
2,11,2,0.1,VI 70,173,0.6451612903225806,692,VI 70,222,1.0526315789473684,1332,-0.10830687132184319,-0.21260809288144372,-0.2843981303775245,544
2,11,3,0.1,VI 70,205,0.6451612903225806,801,VI 70,203,1.0526315789473684,1205,0.004257823142541376,-0.21260809288144372,-0.17735453082664954,524
2,11,4,0.1,VI 70,171,0.6451612903225806,688,VI 70,218,1.0526315789473684,1249,-0.10546038321245102,-0.21260809288144372,-0.25897400013862426,554
2,11,5,0.1,VI 70,208,0.6451612903225806,833,VI 70,210,1.0526315789473684,1294,-0.0041559597711577035,-0.21260809288144372,-0.19128927492589404,582
2,11,6,0.1,VI 70,176,0.6451612903225806,667,VI 70,207,1.0526315789473684,1276,-0.07045767764276793,-0.21260809288144372,-0.2817248404685946,547
2,11,7,0.1,VI 70,191,0.6451612903225806,808,VI 70,224,1.0526315789473684,1295,-0.06921465108643529,-0.21260809288144372,-0.20485840764268445,510
2,11,8,0.1,VI 70,184,0.6451612903225806,772,VI 70,225,1.0526315789473684,1375,-0.087364695101826,-0.21260809288144372,-0.25068539783054533,548
2,11,9,0.1,VI 70,189,0.6451612903225806,725,VI 70,215,1.0526315789473684,1278,-0.05597665574236117,-0.21260809288144372,-0.24619284725138768,519
2,12,0,0.1,VI 70,192,0.8,933,VI 70,203,0.8,973,-0.02419480920966333,0.0,-0.018231196521851945,546
2,12,1,0.1,VI 70,215,0.8,1031,VI 70,204,0.8,914,0.02280829248970659,0.0,0.05231246954968515,586
2,12,2,0.1,VI 70,195,0.8,916,VI 70,208,0.8,964,-0.028028723600243537,0.0,-0.02218156023498041,572
2,12,3,0.1,VI 70,184,0.8,878,VI 70,220,0.8,1034,-0.0776048578126698,0.0,-0.07102602285182115,544
2,12,5,0.1,VI 70,210,0.8,1001,VI 70,180,0.8,876,0.06694678963061322,0.0,0.05792997131123795,565
2,12,4,0.1,VI 70,198,0.8,946,VI 70,210,0.8,997,-0.025554104472388168,0.0,-0.02280402190986296,580
2,12,6,0.1,VI 70,190,0.8,910,VI 70,206,0.8,965,-0.035113619416324425,0.0,-0.025485921022698955,533
2,12,7,0.1,VI 70,195,0.8,984,VI 70,176,0.8,923,0.04452194354836817,0.0,0.027793397405429503,565
2,12,8,0.1,VI 70,199,0.8,933,VI 70,200,0.8,975,-0.002176919254274547,0.0,-0.019122971952036893,567
2,12,9,0.1,VI 70,204,0.8,1003,VI 70,211,0.8,977,-0.014652287871793913,0.0,0.01140636930164508,544
2,13,2,0.1,VI 70,226,1.0526315789473684,1307,VI 70,184,0.6451612903225806,723,0.08929061613786442,0.21260809288144372,0.25713729028601345,532
2,13,0,0.1,VI 70,193,1.0526315789473684,1134,VI 70,205,0.6451612903225806,836,-0.026196552047980562,0.21260809288144372,0.13240677711787135,549
2,13,1,0.1,VI 70,209,1.0526315789473684,1106,VI 70,191,0.6451612903225806,768,0.03911291886332646,0.21260809288144372,0.15839390693716748,514
2,13,3,0.1,VI 70,223,1.0526315789473684,1390,VI 70,180,0.6451612903225806,729,0.09303235794485462,0.21260809288144372,0.28028727193612046,516
2,13,4,0.1,VI 70,226,1.0526315789473684,1286,VI 70,192,0.6451612903225806,731,0.07080721044385128,0.21260809288144372,0.2453235916303428,523
2,13,5,0.1,VI 70,206,1.0526315789473684,1300,VI 70,178,0.6451612903225806,769,0.0634472180602594,0.21260809288144372,0.2280170125054057,607
2,13,7,0.1,VI 70,231,1.0526315789473684,1401,VI 70,194,0.6451612903225806,758,0.07581024996191826,0.21260809288144372,0.26676892965372107,574
2,13,6,0.1,VI 70,209,1.0526315789473684,1232,VI 70,183,0.6451612903225806,785,0.05769519638062451,0.21260809288144372,0.19574105108315415,562
2,13,8,0.1,VI 70,226,1.0526315789473684,1338,VI 70,190,0.6451612903225806,763,0.07535483819457192,0.21260809288144372,0.24393157547692382,527
2,13,9,0.1,VI 70,200,1.0526315789473684,1120,VI 70,190,0.6451612903225806,800,0.022276394711152208,0.21260809288144372,0.146128035678238,559
2,14,0,0.1,VI 70,235,1.6,1981,VI 70,155,0.5333333333333333,534,0.18073616410144477,0.47712125471966244,0.5693432185099907,469
2,14,1,0.1,VI 70,221,1.6,1926,VI 70,143,0.5333333333333333,537,0.18905623622004888,0.47712125471966244,0.55468199708896,489
2,14,2,0.1,VI 70,218,1.6,1916,VI 70,171,0.5333333333333333,581,0.105460383212451,0.47712125471966244,0.5182193723521948,483
2,14,3,0.1,VI 70,244,1.6,2090,VI 70,154,0.5333333333333333,603,0.1998691055022664,0.47712125471966244,0.5398289739709027,470
2,14,4,0.1,VI 70,229,1.6,1906,VI 70,162,0.5333333333333333,550,0.15032046779725708,0.47712125471966244,0.5397602068080637,445
2,14,6,0.1,VI 70,237,1.6,1988,VI 70,161,0.5333333333333333,552,0.16792246997825416,0.47712125471966244,0.5564773023320956,473
2,14,5,0.1,VI 70,226,1.6,1957,VI 70,168,0.5333333333333333,605,0.1287991574215381,0.47712125471966244,0.5098354510055323,497
2,14,7,0.1,VI 70,206,1.6,1713,VI 70,192,0.5333333333333333,653,0.030565991665603823,0.47712125471966244,0.4188441816904366,498
2,14,8,0.1,VI 70,219,1.6,1895,VI 70,158,0.5333333333333333,597,0.14178702788569572,0.47712125471966244,0.501634883174722,484
2,14,9,0.1,VI 70,248,1.6,1977,VI 70,142,0.5333333333333333,498,0.24216333644315977,0.47712125471966244,0.5987773265539548,469
2,15,0,0.1,VI 95,103,0.5333333333333333,341,VI 45,359,1.6,3148,-0.5422572238731469,-0.47712125471966244,-0.9652803446945292,364
2,15,1,0.1,VI 95,93,0.5333333333333333,307,VI 45,388,1.6,3422,-0.6203487770402721,-0.47712125471966244,-1.047141629727895,310
2,15,3,0.1,VI 95,116,0.5333333333333333,363,VI 45,340,1.6,2901,-0.46702092781533666,-0.47712125471966244,-0.9026411037665516,343
2,15,2,0.1,VI 95,112,0.5333333333333333,339,VI 45,362,1.6,3144,-0.5094905478629841,-0.47712125471966244,-0.9672828391642881,354
2,15,5,0.1,VI 95,93,0.5333333333333333,328,VI 45,369,1.6,3172,-0.5985434176051253,-0.47712125471966244,-0.9854593349338872,335
2,15,6,0.1,VI 95,111,0.5333333333333333,371,VI 45,338,1.6,2957,-0.4835937214909973,-0.47712125471966244,-0.9014774149110718,378
2,15,7,0.1,VI 95,102,0.5333333333333333,323,VI 45,383,1.6,3475,-0.5745986022067052,-0.47712125471966244,-1.0317522865950297,344
2,15,4,0.1,VI 95,114,0.5333333333333333,378,VI 45,349,1.6,3064,-0.4859205756227073,-0.47712125471966244,-0.908796961123341,377
2,15,9,0.1,VI 95,116,0.5333333333333333,390,VI 45,342,1.6,3153,-0.46956811682921656,-0.47712125471966244,-0.9076593637214054,396
2,16,3,0.1,VI 95,130,0.6451612903225806,501,VI 45,322,1.0526315789473684,1851,-0.39391251938899413,-0.21260809288144372,-0.5675686928856584,433
2,15,8,0.1,VI 95,107,0.5333333333333333,354,VI 45,353,1.6,3070,-0.5183909277026129,-0.47712125471966244,-0.9381351134513987,394
2,16,5,0.1,VI 95,137,0.6451612903225806,517,VI 45,347,1.0526315789473684,2030,-0.40360890763446694,-0.21260809288144372,-0.5940054948192705,494
2,16,2,0.1,VI 95,135,0.6451612903225806,532,VI 45,296,1.0526315789473684,1748,-0.34095794256393247,-0.21260809288144372,-0.516629796003336,470
2,16,6,0.1,VI 95,118,0.6451612903225806,497,VI 45,338,1.0526315789473684,2009,-0.4570346929715293,-0.21260809288144372,-0.606623548014917,490
2,16,0,0.1,VI 95,129,0.6451612903225806,517,VI 45,343,1.0526315789473684,1997,-0.4247044097435215,-0.21260809288144372,-0.5868875217767601,464
2,16,1,0.1,VI 95,133,0.6451612903225806,506,VI 45,316,1.0526315789473684,1859,-0.375835441651318,-0.21260809288144372,-0.5651288729320995,465
2,16,7,0.1,VI 95,140,0.6451612903225806,533,VI 45,347,1.0526315789473684,2111,-0.39420143911263567,-0.21260809288144372,-0.5977610242810841,512
2,16,4,0.1,VI 95,131,0.6451612903225806,541,VI 45,313,1.0526315789473684,1852,-0.3782730418906842,-0.21260809288144372,-0.534443717239346,460
2,16,8,0.1,VI 95,116,0.6451612903225806,426,VI 45,381,1.0526315789473684,2204,-0.5164669864487008,-0.21260809288144372,-0.7138019910770285,446
2,17,0,0.1,VI 95,133,0.8,673,VI 45,302,0.8,1349,-0.35615530199006484,0.0,-0.3019968854479274,555
2,16,9,0.1,VI 95,119,0.6451612903225806,441,VI 45,344,1.0526315789473684,2044,-0.46101148117899937,-0.21260809288144372,-0.6660423019948366,432
2,17,1,0.1,VI 95,152,0.8,742,VI 45,283,0.8,1266,-0.26994284757951764,0.0,-0.23202980040230922,552
2,17,2,0.1,VI 95,169,0.8,720,VI 45,309,0.8,1373,-0.26207177481116106,0.0,-0.28033804080548663,532
2,17,3,0.1,VI 95,144,0.8,671,VI 45,315,0.8,1484,-0.3399480616943509,0.0,-0.34471138077401614,546
2,17,4,0.1,VI 95,128,0.8,687,VI 45,284,0.8,1318,-0.3461083703991693,0.0,-0.28295867319844065,536
2,17,5,0.1,VI 95,149,0.8,781,VI 45,263,0.8,1202,-0.24676948007748387,0.0,-0.18725343378942041,562
2,17,6,0.1,VI 95,160,0.8,696,VI 45,312,0.8,1409,-0.29003461136251807,0.0,-0.3063017534987943,573
2,17,7,0.1,VI 95,144,0.8,643,VI 45,308,0.8,1378,-0.33018822440519463,0.0,-0.3310382446473849,488
2,17,8,0.1,VI 95,151,0.8,722,VI 45,318,0.8,1395,-0.32345017269126325,0.0,-0.2860370100399773,555
2,17,9,0.1,VI 95,131,0.8,646,VI 45,332,0.8,1458,-0.40386678804827203,0.0,-0.3535250059868717,499
2,18,0,0.1,VI 95,150,1.0526315789473684,911,VI 45,255,0.6451612903225806,955,-0.2304489213782739,0.21260809288144372,-0.020484994610748108,574
2,18,1,0.1,VI 95,140,1.0526315789473684,789,VI 45,311,0.6451612903225806,1090,-0.3466323533485995,0.21260809288144372,-0.1403494947312033,523
2,18,2,0.1,VI 95,190,1.0526315789473684,1048,VI 45,269,0.6451612903225806,974,-0.15099867904957898,0.21260809288144372,0.0318023257690923,543
2,18,3,0.1,VI 95,174,1.0526315789473684,1016,VI 45,247,0.6451612903225806,910,-0.152147704977066,0.21260809288144372,0.04785231562680686,521
2,18,4,0.1,VI 95,159,1.0526315789473684,904,VI 45,318,0.6451612903225806,1177,-0.3010299956639812,0.21260809288144372,-0.11460803236807135,527
2,18,5,0.1,VI 95,160,1.0526315789473684,979,VI 45,260,0.6451612903225806,994,-0.21085336531489315,0.21260809288144372,-0.006603692594175506,509
2,18,6,0.1,VI 95,141,1.0526315789473684,832,VI 45,281,0.6451612903225806,1073,-0.29948720724969996,0.21260809288144372,-0.11047639567522713,485
2,18,7,0.1,VI 95,136,1.0526315789473684,819,VI 45,305,0.6451612903225806,1164,-0.3507609309765683,0.21260809288144372,-0.15266907855345116,563
2,18,8,0.1,VI 95,152,1.0526315789473684,973,VI 45,247,0.6451612903225806,1000,-0.21085336531489315,0.21260809288144372,-0.0118871597316481,533
2,18,9,0.1,VI 95,149,1.0526315789473684,921,VI 45,263,0.6451612903225806,1026,-0.24676948007748387,0.21260809288144372,-0.04688773057894856,617
2,19,0,0.1,VI 95,162,1.6,1336,VI 45,244,0.5333333333333333,770,-0.17787481179609851,0.47712125471966244,0.23931573296704498,545
2,19,1,0.1,VI 95,142,1.6,1189,VI 45,287,0.5333333333333333,897,-0.3055935523509359,0.47712125471966244,0.12238941157459952,524
