net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers
1,2,0,0.1,VI 20,556,0.8,1555,VI 120,109,0.8,515,0.7076482936414338,0.0,0.4799231643216653,522
1,2,2,0.1,VI 20,582,0.8,1608,VI 120,123,0.8,483,0.6750178732104906,0.0,0.5223389136609203,495
1,2,3,0.1,VI 20,564,0.8,1618,VI 120,101,0.8,476,0.7469577302006997,0.0,0.5313715645557603,544
1,2,4,0.1,VI 20,536,0.8,1527,VI 120,127,0.8,549,0.6253610687368131,0.0,0.4442666926063293,496
1,2,5,0.1,VI 20,584,0.8,1672,VI 120,109,0.8,415,0.7289863491717758,0.0,0.6051881763909048,428
1,2,6,0.1,VI 20,592,0.8,1701,VI 120,102,0.8,434,0.7637215349610023,0.0,0.5932145841000583,451
1,2,7,0.1,VI 20,573,0.8,1645,VI 120,117,0.8,493,0.6899687602212283,0.0,0.5233189830087631,511
1,2,8,0.1,VI 20,548,0.8,1545,VI 120,112,0.8,501,0.6895625358141876,0.0,0.48909075789360773,493
1,2,9,0.1,VI 20,527,0.8,1600,VI 120,120,0.8,512,0.6426293691649217,0.0,0.494850021680094,463
1,3,0,0.1,VI 20,618,1.0526315789473684,2011,VI 120,100,0.6451612903225806,341,0.7909884750888159,0.21260809288144372,0.7706576916042442,401
1,3,1,0.1,VI 20,654,1.0526315789473684,2196,VI 120,114,0.6451612903225806,356,0.7586728969877946,0.21260809288144372,0.7901823378051791,438
1,3,2,0.1,VI 20,580,1.0526315789473684,2025,VI 120,104,0.6451612903225806,390,0.7463946542641569,0.21260809288144372,0.7153604205241881,435
1,3,3,0.1,VI 20,615,1.0526315789473684,2063,VI 120,97,0.6451612903225806,388,0.8021033815091718,0.21260809288144372,0.7256675023789443,424
1,3,5,0.1,VI 20,653,1.0526315789473684,2182,VI 120,101,0.6451612903225806,348,0.8105918074924314,0.21260809288144372,0.7972755023057422,421
1,3,4,0.1,VI 20,670,1.0526315789473684,2225,VI 120,90,0.6451612903225806,321,0.8718322932615016,0.21260809288144372,0.8408249829120783,363
1,3,7,0.1,VI 20,601,1.0526315789473684,2010,VI 120,103,0.6451612903225806,349,0.7660372472975673,0.21260809288144372,0.7603706304613089,387
1,3,8,0.1,VI 20,606,1.0526315789473684,1980,VI 120,104,0.6451612903225806,373,0.7654392848675058,0.21260809288144372,0.7249563584528435,443
1,3,6,0.1,VI 20,606,1.0526315789473684,2061,VI 120,115,0.6451612903225806,406,0.7217747838126745,0.21260809288144372,0.7055519582020188,439
1,4,1,0.1,VI 20,736,1.6,3024,VI 120,88,0.5333333333333333,207,0.9223951421873302,0.47712125471966244,1.1646114413722513,280
1,3,9,0.1,VI 20,626,1.0526315789473684,2119,VI 120,98,0.6451612903225806,372,0.8053482575179348,0.21260809288144372,0.7555880168288971,434
1,4,0,0.1,VI 20,708,1.6,3113,VI 120,79,0.5333333333333333,207,0.9524061663993276,0.47712125471966244,1.1772087752255975,282
1,4,2,0.1,VI 20,664,1.6,2914,VI 120,100,0.5333333333333333,236,0.8221680793680175,0.47712125471966244,1.0915775444638647,342
1,4,3,0.1,VI 20,695,1.6,2975,VI 120,75,0.5333333333333333,217,0.9669235411984138,0.47712125471966244,1.1370272362160387,268
1,4,4,0.1,VI 20,684,1.6,3037,VI 120,76,0.5333333333333333,223,0.9542425094393249,0.47712125471966244,1.1341399288701046,269
1,4,5,0.1,VI 20,663,1.6,2864,VI 120,90,0.5333333333333333,244,0.8672710189654482,0.47712125471966244,1.0695831872970885,336
1,4,6,0.1,VI 20,729,1.6,3107,VI 120,79,0.5333333333333333,233,0.9651004370275331,0.47712125471966244,1.1249853322289554,304
1,4,7,0.1,VI 20,732,1.6,3155,VI 120,81,0.5333333333333333,209,0.9560260621797421,0.47712125471966244,1.178853077469099,282
1,5,0,0.1,VI 45,248,0.5333333333333333,773,VI 95,164,1.6,1021,0.17960783277851838,-0.47712125471966244,-0.12084624816858533,574
1,4,8,0.1,VI 20,712,1.6,3055,VI 120,88,0.5333333333333333,263,0.9079973214866878,0.47712125471966244,1.0650554660888152,335
1,4,9,0.1,VI 20,758,1.6,3244,VI 120,75,0.5333333333333333,219,1.0046079422403535,0.47712125471966244,1.170636730699,264
1,5,1,0.1,VI 45,267,0.5333333333333333,816,VI 95,159,1.6,1020,0.22511413704412375,-0.47712125471966244,-0.09691001300805639,549
1,5,2,0.1,VI 45,257,0.5333333333333333,789,VI 95,160,1.6,1093,0.20581314067536974,-0.47712125471966244,-0.14154315874028248,560
1,5,5,0.1,VI 45,271,0.5333333333333333,815,VI 95,166,1.6,1079,0.21286120283435064,-0.47712125471966244,-0.12186383594293405,607
1,5,3,0.1,VI 45,264,0.5333333333333333,840,VI 95,158,1.6,1087,0.22294683991540845,-0.47712125471966244,-0.1119502580244129,607
1,5,6,0.1,VI 45,251,0.5333333333333333,757,VI 95,164,1.6,1050,0.18482987343334026,-0.47712125471966244,-0.14209341956986535,561
1,5,4,0.1,VI 45,258,0.5333333333333333,761,VI 95,169,1.6,1043,0.18373300134955664,-0.47712125471966244,-0.13689965165595802,544
1,6,0,0.1,VI 45,273,0.6451612903225806,888,VI 95,166,1.0526315789473684,839,0.21605455900070095,-0.21260809288144372,0.024651004949900773,598
1,5,7,0.1,VI 45,241,0.5333333333333333,782,VI 95,163,1.6,1130,0.16982943817091053,-0.47712125471966244,-0.1598716904235717,623
1,5,8,0.1,VI 45,266,0.5333333333333333,806,VI 95,156,1.6,1061,0.23175703827660538,-0.47712125471966244,-0.11938034209625002,645
1,5,9,0.1,VI 45,247,0.5333333333333333,737,VI 95,171,1.6,1047,0.15970084286751188,-0.47712125471966244,-0.15247919381979086,586
1,6,2,0.1,VI 45,267,0.6451612903225806,852,VI 95,178,1.0526315789473684,932,0.17609125905568124,-0.21260809288144372,-0.03897631758728123,596
1,6,3,0.1,VI 45,259,0.6451612903225806,918,VI 95,150,1.0526315789473684,809,0.23720850502557056,-0.21260809288144372,0.05489415958897009,567
1,6,1,0.1,VI 45,250,0.6451612903225806,770,VI 95,164,1.0526315789473684,840,0.18309616062433973,-0.21260809288144372,-0.0377885608893998,568
1,6,4,0.1,VI 45,262,0.6451612903225806,839,VI 95,162,1.0526315789473684,908,0.20878627677711453,-0.21260809288144372,-0.03432388769238483,588
1,6,5,0.1,VI 45,243,0.6451612903225806,888,VI 95,172,1.0526315789473684,915,0.15007782669076328,-0.21260809288144372,-0.013008128287847242,612
1,6,6,0.1,VI 45,268,0.6451612903225806,878,VI 95,175,1.0526315789473684,929,0.18509674534249437,-0.21260809288144372,-0.024521198087539185,650
1,6,7,0.1,VI 45,282,0.6451612903225806,872,VI 95,177,1.0526315789473684,904,0.20227584195755446,-0.21260809288144372,-0.015651945542796114,581
1,6,8,0.1,VI 45,268,0.6451612903225806,904,VI 95,164,1.0526315789473684,876,0.2132909459810909,-0.21260809288144372,0.013664324307282602,601
1,6,9,0.1,VI 45,264,0.6451612903225806,908,VI 95,151,1.0526315789473684,848,0.24262697957666163,-0.21260809288144372,0.029689996264371254,646
1,7,1,0.1,VI 45,306,0.8,1050,VI 95,163,0.8,705,0.2735338220776222,0.0,0.17300018207853934,567
1,7,0,0.1,VI 45,295,0.8,1042,VI 95,142,0.8,744,0.31753367159510654,0.0,0.146294783417627,606
1,7,3,0.1,VI 45,305,0.8,1138,VI 95,155,0.8,715,0.29396814117649434,0.0,0.20183622025797177,568
1,7,4,0.1,VI 45,293,0.8,1118,VI 95,145,0.8,724,0.3054996181191345,0.0,0.1887032373532576,597
1,7,2,0.1,VI 45,310,0.8,1129,VI 95,152,0.8,689,0.3095181058895001,0.0,0.21447472001734202,597
1,7,5,0.1,VI 45,298,0.8,1083,VI 95,162,0.8,737,0.2647012495336243,0.0,0.1671609687662689,595
1,7,7,0.1,VI 45,274,0.8,1058,VI 95,155,0.8,746,0.2474188646500965,0.0,0.15174684022649818,572
1,7,8,0.1,VI 45,289,0.8,1140,VI 95,149,0.8,701,0.2877115743442738,0.0,0.21118683336981395,575
1,7,6,0.1,VI 45,311,0.8,1161,VI 95,151,0.8,670,0.31378344173366807,0.0,0.2387574170377474,575
1,8,0,0.1,VI 45,291,1.0526315789473684,1244,VI 95,153,0.6451612903225806,604,0.27920155816830844,0.21260809288144372,0.31378344173366807,558
1,7,9,0.1,VI 45,295,0.8,1078,VI 95,154,0.8,724,0.2823012951416999,0.0,0.17288019465357302,577
1,8,1,0.1,VI 45,294,1.0526315789473684,1235,VI 95,148,0.6451612903225806,610,0.2980856150171999,0.21260809288144372,0.3063371225849175,627
1,8,2,0.1,VI 45,308,1.0526315789473684,1332,VI 95,142,0.6451612903225806,600,0.3362623721173878,0.21260809288144372,0.3463529744506387,553
1,8,3,0.1,VI 45,303,1.0526315789473684,1307,VI 95,144,0.6451612903225806,598,0.32308013640705535,0.21260809288144372,0.3395744035921335,578
1,8,4,0.1,VI 45,325,1.0526315789473684,1232,VI 95,149,0.6451612903225806,636,0.33869709256660036,0.21260809288144372,0.28715359217999276,542
1,8,5,0.1,VI 45,298,1.0526315789473684,1286,VI 95,139,0.6451612903225806,628,0.33120146382216015,0.21260809288144372,0.3112813248510071,549
1,8,6,0.1,VI 45,310,1.0526315789473684,1274,VI 95,160,0.6451612903225806,644,0.2872417111783479,0.21260809288144372,0.2962835606395195,581
1,8,8,0.1,VI 45,310,1.0526315789473684,1327,VI 95,138,0.6451612903225806,596,0.3514826074330362,0.21260809288144372,0.3476246631241991,560
1,8,7,0.1,VI 45,315,1.0526315789473684,1289,VI 95,142,0.6451612903225806,562,0.346022209406544,0.21260809288144372,0.3605166017843419,525
1,9,0,0.1,VI 45,349,1.6,1897,VI 95,115,0.5333333333333333,450,0.4821275866055682,0.47712125471966244,0.6248548171133189,492
1,8,9,0.1,VI 45,322,1.0526315789473684,1319,VI 95,143,0.6451612903225806,621,0.3525198342307691,0.21260809288144372,0.32715319536978515,576
1,9,1,0.1,VI 45,320,1.6,1729,VI 95,126,0.5333333333333333,486,0.40477943320234305,0.47712125471966244,0.5511587240116291,530
1,9,2,0.1,VI 45,316,1.6,1733,VI 95,147,0.5333333333333333,523,0.33236974787022777,0.47712125471966244,0.5202968738466427,524
1,9,3,0.1,VI 45,317,1.6,1639,VI 95,154,0.5333333333333333,527,0.31353854138128845,0.47712125471966244,0.4927683383579525,535
1,9,4,0.1,VI 45,333,1.6,1734,VI 95,115,0.5333333333333333,465,0.4617463931527082,0.47712125471966244,0.5715961402502375,440
1,9,7,0.1,VI 45,338,1.6,1736,VI 95,129,0.5333333333333333,495,0.4183269899784058,0.47712125471966244,0.5449445219069043,449
1,9,5,0.1,VI 45,341,1.6,1762,VI 95,141,0.5333333333333333,455,0.38353526633711776,0.47712125471966244,0.5879945074189167,468
1,9,6,0.1,VI 45,341,1.6,1811,VI 95,122,0.5333333333333333,486,0.4463945483177495,0.47712125471966244,0.571282181051765,523
1,10,0,0.1,VI 70,184,0.5333333333333333,633,VI 70,226,1.6,1345,-0.08929061613786443,-0.47712125471966244,-0.32731857432107164,564
1,9,9,0.1,VI 45,300,1.6,1590,VI 95,147,0.5333333333333333,512,0.3098039199714864,0.47712125471966244,0.4921271633446207,523
1,10,1,0.1,VI 70,176,0.5333333333333333,592,VI 70,216,1.6,1387,-0.0889410833367811,-0.47712125471966244,-0.3697547543503651,542
1,10,2,0.1,VI 70,188,0.5333333333333333,611,VI 70,213,1.6,1323,-0.05422175417505788,-0.47712125471966244,-0.33551863394494674,532
1,9,8,0.1,VI 45,322,1.6,1747,VI 95,138,0.5333333333333333,515,0.36797678529459443,0.47712125471966244,0.5304856759417399,490
1,10,3,0.1,VI 70,181,0.5333333333333333,635,VI 70,247,1.6,1434,-0.1350183783904812,-0.47712125471966244,-0.3537754260398056,540
1,10,5,0.1,VI 70,192,0.5333333333333333,641,VI 70,218,1.6,1319,-0.0551552649010552,-0.47712125471966244,-0.31338676602754784,546
1,10,8,0.1,VI 70,197,0.5333333333333333,697,VI 70,211,1.6,1225,-0.029816229136099746,-0.47712125471966244,-0.2449033106025418,550
1,10,7,0.1,VI 70,189,0.5333333333333333,672,VI 70,214,1.6,1304,-0.05395196917594667,-0.47712125471966244,-0.28790831834207614,560
1,10,4,0.1,VI 70,189,0.5333333333333333,688,VI 70,203,1.6,1312,-0.03103423373996879,-0.47712125471966244,-0.2803453968041301,580
1,10,9,0.1,VI 70,174,0.5333333333333333,621,VI 70,244,1.6,1403,-0.14684057805612968,-0.47712125471966244,-0.3539660708517797,508
1,10,6,0.1,VI 70,174,0.5333333333333333,592,VI 70,233,1.6,1369,-0.12680667274341925,-0.47712125471966244,-0.3640817414110702,548
1,11,0,0.1,VI 70,186,0.6451612903225806,743,VI 70,201,1.0526315789473684,1052,-0.03368311320257256,-0.21260809288144372,-0.15102692605714496,600
1,11,2,0.1,VI 70,191,0.6451612903225806,713,VI 70,227,1.0526315789473684,1086,-0.07499248994539519,-0.21260809288144372,-0.18274029540096257,579
1,11,1,0.1,VI 70,194,0.6451612903225806,745,VI 70,205,1.0526315789473684,1070,-0.023952131125528273,-0.21260809288144372,-0.15722750493691678,593
1,11,3,0.1,VI 70,186,0.6451612903225806,751,VI 70,193,1.0526315789473684,1000,-0.016044364789857456,-0.21260809288144372,-0.1243600629958316,568
1,11,4,0.1,VI 70,190,0.6451612903225806,717,VI 70,213,1.0526315789473684,1009,-0.04962600248590877,-0.21260809288144372,-0.14837201056911037,590
1,11,6,0.1,VI 70,208,0.6451612903225806,784,VI 70,204,1.0526315789473684,1034,0.008433167536862764,-0.21260809288144372,-0.12020447607348524,609
1,11,7,0.1,VI 70,167,0.6451612903225806,664,VI 70,219,1.0526315789473684,1093,-0.11772764369253505,-0.21260809288144372,-0.2164520825816853,581
1,11,8,0.1,VI 70,182,0.6451612903225806,694,VI 70,225,1.0526315789473684,1120,-0.09211113012628769,-0.21260809288144372,-0.20785855221532668,602
1,11,9,0.1,VI 70,192,0.6451612903225806,769,VI 70,209,1.0526315789473684,997,-0.036845057407504385,-0.21260809288144372,-0.11276881851022469,610
1,11,5,0.1,VI 70,200,0.6451612903225806,754,VI 70,208,1.0526315789473684,1050,-0.017033339298780342,-0.21260809288144372,-0.143817953200164,599
1,12,1,0.1,VI 70,207,0.8,944,VI 70,200,0.8,862,0.014940349792936524,0.0,0.0394647284733562,614
1,12,0,0.1,VI 70,202,0.8,927,VI 70,194,0.8,836,0.017549639516397753,0.0,0.04487345670548068,609
1,12,2,0.1,VI 70,209,0.8,844,VI 70,201,0.8,888,0.016950228690565148,0.0,-0.022070519152945986,598
1,12,4,0.1,VI 70,217,0.8,875,VI 70,198,0.8,852,0.039794543586998424,0.0,0.011568458255613132,591
1,12,3,0.1,VI 70,194,0.8,879,VI 70,189,0.8,906,0.011339925756981927,0.0,-0.013139322603041194,619
1,12,5,0.1,VI 70,233,0.8,972,VI 70,198,0.8,817,0.07069073076448783,0.0,0.07544420839385911,646
1,12,7,0.1,VI 70,205,0.8,876,VI 70,203,0.8,871,0.004257823142541376,0.0,0.0024859511604175253,564
1,12,8,0.1,VI 70,206,0.8,876,VI 70,193,0.8,847,0.02830991136137965,0.0,0.014620695837373809,569
1,12,6,0.1,VI 70,199,0.8,847,VI 70,207,0.8,924,-0.01711726904721108,0.0,-0.0377885608893998,647
1,13,0,0.1,VI 70,209,1.0526315789473684,1056,VI 70,184,0.6451612903225806,762,0.05532846310151756,0.21260809288144372,0.14170894685819296,615
1,13,1,0.1,VI 70,199,1.0526315789473684,999,VI 70,207,0.6451612903225806,849,-0.01711726904721108,0.21260809288144372,0.0706577979820296,607
1,12,9,0.1,VI 70,188,0.8,897,VI 70,194,0.8,894,-0.013643880666546192,0.0,0.0014549242481744365,662
1,13,2,0.1,VI 70,197,1.0526315789473684,991,VI 70,195,0.6451612903225806,763,0.0044316147990749,0.21260809288144372,0.11354911653039483,619
1,13,4,0.1,VI 70,209,1.0526315789473684,1032,VI 70,192,0.6451612903225806,765,0.03684505740750443,0.21260809288144372,0.13001826213757497,652
1,13,3,0.1,VI 70,184,1.0526315789473684,995,VI 70,191,0.6451612903225806,799,-0.016215544238191066,0.21260809288144372,0.09527630143173406,569
1,13,6,0.1,VI 70,220,1.0526315789473684,1078,VI 70,208,0.6451612903225806,729,0.024359345859444693,0.21260809288144372,0.16989123253274527,547
1,13,5,0.1,VI 70,211,1.0526315789473684,976,VI 70,193,0.6451612903225806,758,0.038725146289918945,0.21260809288144372,0.10978061203463826,572
1,13,7,0.1,VI 70,214,1.0526315789473684,999,VI 70,198,0.6451612903225806,754,0.03374858308765975,0.21260809288144372,0.12219414235620824,592
1,13,9,0.1,VI 70,208,1.0526315789473684,1034,VI 70,196,0.6451612903225806,778,0.025807263606285526,0.21260809288144372,0.12354094176823474,594
1,14,0,0.1,VI 70,214,1.6,1295,VI 70,193,0.5333333333333333,621,0.04485646434141705,0.47712125471966244,0.31917816824069045,518
1,13,8,0.1,VI 70,198,1.0526315789473684,987,VI 70,179,0.6451612903225806,752,0.04381215928163796,0.21260809288144372,0.11809931207799448,555
1,14,3,0.1,VI 70,227,1.6,1363,VI 70,163,0.5333333333333333,570,0.1438382527891649,0.47712125471966244,0.3786210001621822,514
1,14,2,0.1,VI 70,228,1.6,1319,VI 70,171,0.5333333333333333,593,0.12493873660829993,0.47712125471966244,0.34719010218210267,493
1,14,1,0.1,VI 70,232,1.6,1383,VI 70,165,0.5333333333333333,574,0.14800404067699338,0.47712125471966244,0.38191028771133706,518
1,14,4,0.1,VI 70,233,1.6,1355,VI 70,170,0.5333333333333333,584,0.13690699964774505,0.47712125471966244,0.365526448098025,501
1,14,5,0.1,VI 70,220,1.6,1269,VI 70,175,0.5333333333333333,586,0.09938463213591178,0.47712125471966244,0.33556400607661413,515
1,14,6,0.1,VI 70,205,1.6,1175,VI 70,180,0.5333333333333333,630,0.05648135595244821,0.47712125471966244,0.2706973171541734,513
1,14,8,0.1,VI 70,212,1.6,1299,VI 70,176,0.5333333333333333,636,0.08082319311460164,0.47712125471966244,0.31015203542461395,566
1,14,7,0.1,VI 70,231,1.6,1308,VI 70,175,0.5333333333333333,606,0.12057393120584989,0.47712125471966244,0.3341351198219623,585
1,14,9,0.1,VI 70,193,1.6,1163,VI 70,194,0.5333333333333333,667,-0.002244420922452278,0.47712125471966244,0.24145388081189942,583
1,15,1,0.1,VI 95,153,0.5333333333333333,489,VI 45,315,1.6,1627,-0.31361912297200173,-0.47712125471966244,-0.5220786938132386,489
1,15,2,0.1,VI 95,140,0.5333333333333333,502,VI 45,325,1.6,1732,-0.3657553253006363,-0.47712125471966244,-0.5378441705363085,468
1,15,0,0.1,VI 95,124,0.5333333333333333,495,VI 45,327,1.6,1718,-0.42112606749805104,-0.47712125471966244,-0.5404179605616548,447
1,15,4,0.1,VI 95,126,0.5333333333333333,478,VI 45,320,1.6,1595,-0.4047794332023431,-0.47712125471966244,-0.5233327907810811,496
1,15,3,0.1,VI 95,127,0.5333333333333333,480,VI 45,318,1.6,1721,-0.39862339902847577,-0.47712125471966244,-0.5545396329519731,479
1,15,5,0.1,VI 95,133,0.5333333333333333,497,VI 45,350,1.6,1811,-0.42021640338318983,-0.47712125471966244,-0.5615620615807263,485
1,15,6,0.1,VI 95,139,0.5333333333333333,529,VI 45,301,1.6,1526,-0.33555169533974827,-0.47712125471966244,-0.4600988615836759,502
1,15,7,0.1,VI 95,137,0.5333333333333333,486,VI 45,319,1.6,1724,-0.3670701159007743,-0.47712125471966244,-0.5499009922264007,470
1,15,8,0.1,VI 95,118,0.5333333333333333,455,VI 45,326,1.6,1735,-0.4413355927618136,-0.47712125471966244,-0.5812880824697801,487
1,15,9,0.1,VI 95,136,0.5333333333333333,521,VI 45,342,1.6,1741,-0.40048719768591756,-0.47712125471966244,-0.5239610478178067,526
1,16,1,0.1,VI 95,139,0.6451612903225806,600,VI 45,275,1.0526315789473684,1281,-0.29631789357616756,-0.21260809288144372,-0.32939787936104264,558
1,16,2,0.1,VI 95,124,0.6451612903225806,527,VI 45,342,1.0526315789473684,1387,-0.4406044208939,-0.21260809288144372,-0.4202658458607383,554
1,16,0,0.1,VI 95,124,0.6451612903225806,592,VI 45,318,1.0526315789473684,1350,-0.4090054348221976,-0.21260809288144372,-0.35801206177208633,567
1,16,3,0.1,VI 95,148,0.6451612903225806,583,VI 45,324,1.0526315789473684,1316,-0.34028329481165476,-0.21260809288144372,-0.3535873345189226,549
1,16,5,0.1,VI 95,134,0.6451612903225806,617,VI 45,274,1.0526315789473684,1189,-0.31064576445558034,-0.21260809288144372,-0.2848966905854499,524
1,16,4,0.1,VI 95,154,0.6451612903225806,680,VI 45,293,1.0526315789473684,1286,-0.27934689951764635,-0.21260809288144372,-0.276732055881967,589
1,16,6,0.1,VI 95,144,0.6451612903225806,616,VI 45,286,1.0526315789473684,1304,-0.2980035410337933,-0.21260809288144372,-0.32569687923147594,568
1,16,8,0.1,VI 95,130,0.6451612903225806,584,VI 45,281,1.0526315789473684,1251,-0.3347629675982431,-0.21260809288144372,-0.33084446258102046,489
1,16,9,0.1,VI 95,134,0.6451612903225806,606,VI 45,303,1.0526315789473684,1228,-0.35433783013749737,-0.21260809288144372,-0.30672574263886265,579
1,17,0,0.1,VI 95,152,0.8,721,VI 45,286,0.8,1071,-0.2745224451842705,0.0,-0.17185420611242658,556
1,16,7,0.1,VI 95,157,0.6451612903225806,661,VI 45,299,1.0526315789473684,1281,-0.27977153591519593,-0.21260809288144372,-0.28734767025904606,600
1,17,3,0.1,VI 95,158,0.8,771,VI 45,282,0.8,1073,-0.25159202136493847,0.0,-0.1435453439149941,612
1,17,2,0.1,VI 95,159,0.8,764,VI 45,248,0.8,982,-0.19305455650576478,0.0,-0.10901812921125972,534
1,17,4,0.1,VI 95,144,0.8,741,VI 45,297,0.8,1143,-0.31439395722196267,0.0,-0.18822802241595354,602
1,17,1,0.1,VI 95,147,0.8,686,VI 45,322,0.8,1089,-0.34053853694765485,0.0,-0.20070376404902326,572
1,17,6,0.1,VI 95,155,0.8,732,VI 45,297,0.8,1076,-0.2824247511469209,0.0,-0.16730119027197854,599
1,17,7,0.1,VI 95,139,0.8,640,VI 45,316,0.8,1241,-0.3566722823643087,0.0,-0.2875918075148427,572
1,17,5,0.1,VI 95,148,0.8,638,VI 45,306,0.8,1087,-0.31545971108662263,0.0,-0.2314088653651322,584
1,17,9,0.1,VI 95,157,0.8,671,VI 45,287,0.8,1013,-0.26198224432475864,0.0,-0.17888692519128838,602
1,17,8,0.1,VI 95,155,0.8,726,VI 45,315,0.8,1146,-0.30797885561930904,0.0,-0.19824799693127748,607
1,18,0,0.1,VI 95,163,1.0526315789473684,864,VI 45,262,0.6451612903225806,918,-0.20611368691578766,0.21260809288144372,-0.026328938722349152,610
1,18,1,0.1,VI 95,169,1.0526315789473684,880,VI 45,259,0.6451612903225806,885,-0.18541305946757827,0.21260809288144372,-0.0024605985476567832,580
1,18,2,0.1,VI 95,160,1.0526315789473684,787,VI 45,269,0.6451612903225806,914,-0.22563229734648318,0.21260809288144372,-0.06497146337476686,514
1,18,4,0.1,VI 95,161,1.0526315789473684,862,VI 45,286,0.6451612903225806,956,-0.24954015709719332,0.21260809288144372,-0.044950626451387254,587
1,18,3,0.1,VI 95,163,1.0526315789473684,799,VI 45,272,0.6451612903225806,965,-0.22238129963024092,0.21260809288144372,-0.08198053402980117,606
1,18,5,0.1,VI 95,161,1.0526315789473684,804,VI 45,308,0.6451612903225806,996,-0.2817248404685946,0.21260809288144372,-0.09300328967524744,567
1,18,7,0.1,VI 95,140,1.0526315789473684,855,VI 45,299,0.6451612903225806,980,-0.3295431526461916,0.21260809288144372,-0.059259960964322206,619
1,18,9,0.1,VI 95,158,1.0526315789473684,870,VI 45,281,0.6451612903225806,904,-0.2500492329506573,0.21260809288144372,-0.016649177856744784,601
1,18,8,0.1,VI 95,176,1.0526315789473684,926,VI 45,280,0.6451612903225806,916,-0.20164536352806942,0.21260809288144372,0.004715513014083934,594
1,18,6,0.1,VI 95,148,1.0526315789473684,907,VI 45,259,0.6451612903225806,908,-0.24303804868629447,0.21260809288144372,-0.00047856146098983427,648
1,19,0,0.1,VI 95,169,1.6,1091,VI 45,241,0.5333333333333333,761,-0.15413033796119488,0.47712125471966244,0.15644009381776902,611
1,19,1,0.1,VI 95,192,1.6,1186,VI 45,236,0.5333333333333333,711,-0.08961077426655695,0.47712125471966244,0.22221508829847747,549
