run_index,repetition_index,R1,B1,R2,B2,log(R1/R2),log(B1/B2)
2,20,15819,92937,29321,161873,-0.26799975189190506,-0.24098576621867504
2,22,16015,93213,29593,162756,-0.26666205113691144,-0.24206052211554824
3,0,12853,77957,32811,179975,-0.40701495929281045,-0.36335706431633735
3,8,13060,79525,32848,180351,-0.4005657550874615,-0.3556148769330784
3,4,12846,77611,32923,181452,-0.40873148432033446,-0.36883848018561943
3,5,12895,78312,32563,178884,-0.40230306274772587,-0.3587431820133391
3,2,12863,78287,32651,179711,-0.4045542172849504,-0.36088500983607713
3,7,12703,77115,33055,181546,-0.41533086340826525,-0.37184782162850893
3,13,12839,78244,33302,183179,-0.4139391176178535,-0.36942463940756975
3,3,12898,78425,32951,180687,-0.40734622653786595,-0.36247237985987174
3,10,12647,77000,32848,182435,-0.4145214134682173,-0.3746174358412443
3,14,12788,77788,32889,180827,-0.4102480412285725,-0.36635067169318064
3,6,12765,77425,32782,180481,-0.40961462681377664,-0.36755027459799844
3,12,12916,77842,33039,181509,-0.4078988575981876,-0.3676841783393625
3,9,12870,77467,32882,180446,-0.4073796780995123,-0.36723052163601805
3,19,12969,78882,32864,180697,-0.40381393166387003,-0.3599730289824536
3,16,12867,78355,32927,180976,-0.40807486270801036,-0.3635542700944649
3,20,12702,77172,32939,180879,-0.4138383018200472,-0.3699283926914175
3,17,12789,78283,32879,180725,-0.4100820128307111,-0.36335077286533113
3,11,13026,79500,32935,180158,-0.4028465939394688,-0.3552864232792965
3,25,12783,77582,32870,181422,-0.41016691516150866,-0.3689289791434477
3,21,12666,77868,32641,179712,-0.41112397177744886,-0.3632180572352761
3,15,12856,77798,32759,181022,-0.4062247722784388,-0.3667629263723629
3,28,12973,78465,32655,179757,-0.40090927000895515,-0.360009832362236
4,2,9800,63670,36507,199601,-0.5711500701310444,-0.49622786290611776
4,0,9796,63448,36698,200621,-0.5735936198802863,-0.4999584539622381
3,18,12759,77488,32675,180351,-0.4083989588188962,-0.36688410301001523
3,26,12782,77701,32601,179975,-0.4066321085677051,-0.3647855740955606
3,24,12941,79108,32929,181104,-0.4056107048913119,-0.3597076377113624
4,3,9861,64279,36060,197530,-0.5631047635850963,-0.4875639519885076
4,5,9786,63036,36847,200388,-0.5757969229290018,-0.5022830639082322
3,22,12852,78231,32931,181394,-0.4086342020464519,-0.3652440360109781
3,23,12666,77133,33023,182125,-0.4161770408461105,-0.37312934169883355
4,9,9966,64277,36562,198883,-0.5645090614807702,-0.4905420636107582
3,27,12815,77545,33240,182916,-0.41394240459181053,-0.37269789536438547
4,1,9803,63666,36811,202146,-0.574618612922894,-0.5017575871572013
4,12,9697,63149,36408,199176,-0.5745594268881826,-0.498870528651014
3,29,12629,77740,32366,178441,-0.40872006654352744,-0.3608501121079169
4,4,9822,62982,36571,200388,-0.5709369060837269,-0.502655263172753
4,6,9763,63258,36814,200548,-0.5764297186694365,-0.501102878359959
4,14,9721,62971,36439,200056,-0.5738555069368171,-0.5020109910030293
4,21,9812,63288,37050,203371,-0.5770306727809988,-0.5069676526082273
4,19,9894,64194,36626,200595,-0.5684175850419373,-0.49482566575935505
4,7,9887,63723,36713,200335,-0.5697553401384131,-0.49746061670961655
4,8,9768,63520,36484,199958,-0.5722967961179779,-0.4980282948262075
4,13,9782,63925,36256,198964,-0.5689522296980397,-0.49310376676809664
4,10,9803,62915,36494,200591,-0.5708624650764007,-0.5035572425103993
4,22,9842,63728,36405,199408,-0.5680776746895541,-0.49541228861229425
4,17,9930,63723,36520,199979,-0.5655815203668801,-0.4966881786918832
4,11,9764,63885,36709,200649,-0.5751447831841363,-0.49703810049704783
4,18,9846,63401,36304,199339,-0.5666946471041239,-0.49749616735906094
4,27,9826,63819,36567,200486,-0.5707125719669335,-0.49713405628183954
4,20,9689,63169,36543,199623,-0.5765252420082863,-0.49970657619324105
4,15,9810,64171,36220,198001,-0.567279438598091,-0.4893285765498953
4,24,9704,63240,36587,200005,-0.5763760125310675,-0.5000489916301426
4,16,9850,64718,36039,197301,-0.5633365012958956,-0.48410419875768634
4,25,9923,63545,36262,198906,-0.5628087622101459,-0.49556649978120065
4,29,9983,64965,36527,198735,-0.5633529335119609,-0.48559491636402596
4,23,9777,63547,36200,198544,-0.568502955348359,-0.4947617145186264
4,26,9748,63509,36154,197623,-0.5692408331738871,-0.4930022133020122
4,28,9744,63861,36509,198673,-0.5736626622780289,-0.4929031348801599
5,0,6775,50079,39874,217287,-0.7697805049845574,-0.6373780957195969
5,4,6824,49939,40396,220626,-0.7722993453686582,-0.6452168495979773
5,9,6828,50124,40051,218590,-0.7683198516494728,-0.6395845687613337
5,2,6688,50338,39969,218131,-0.7764270181820409,-0.6368214339276455
5,3,6868,50341,40051,218883,-0.7657830776032899,-0.6382901941491854
5,5,6749,50228,39956,219042,-0.7723425763154772,-0.6395815106268989
5,8,6782,50144,40007,217643,-0.7707782007708694,-0.6375257288195032
5,7,6820,50508,39999,218015,-0.7682647591737166,-0.6351262034287695
5,12,6790,50217,39856,217163,-0.7686239359119297,-0.6359350685051368
5,1,6657,49538,40235,219511,-0.7813254487113028,-0.6465178194087282
5,15,6851,50234,40432,220114,-0.7709712570564561,-0.6416499047873053
5,6,6880,50615,39989,218025,-0.7643521056851563,-0.6342270539775925
5,10,6785,49957,39871,217729,-0.7691072762935665,-0.6393199275337913
5,17,6825,50395,40151,218823,-0.7695937105662546,-0.6377055182516839
5,13,6818,50558,40085,218874,-0.7693248910405347,-0.6364042893103931
5,21,6838,50205,40181,220320,-0.7690916445399479,-0.6423069514993901
5,14,6830,50104,40259,218963,-0.7704422794921758,-0.6404983359943488
5,16,6693,50057,40347,221084,-0.7801904233016166,-0.6450924954727242
5,11,6711,50282,40131,219288,-0.77669274297264,-0.6396023229139658
5,19,6793,49422,40656,221282,-0.7770630331155671,-0.6510257716737505
5,25,6770,49781,40156,220265,-0.7731617768749709,-0.6458818769923015
5,18,6858,50419,39866,216664,-0.7644051816435506,-0.6331925290083734
6,2,25572,142900,19194,109572,0.12459920529407609,0.11533263996263747
5,23,6907,50251,39911,217852,-0.7618031534877503,-0.6370168426671432
5,22,7021,50964,39795,216581,-0.7534295360033355,-0.6283568475728375
5,20,6816,50191,40147,219162,-0.7701235162464987,-0.6401394064046426
6,0,26111,144738,19471,110485,0.12743524799107675,0.11727924720209536
6,7,25767,143280,19289,109881,0.1257541443706563,0.11526296966702584
6,4,25761,144060,19010,108473,0.13198060075294052,0.12322175898647082
5,24,6816,49743,40185,218870,-0.7705343909052464,-0.6434542638952453
5,26,6614,49724,40045,218247,-0.7820841074213891,-0.6423822248705607
6,5,26241,145248,19351,109207,0.13227696831076677,0.12385968419642114
5,27,6885,50771,39950,217996,-0.7636128390570677,-0.6328328073494034
5,28,6745,50538,39723,217111,-0.7700600862747771,-0.6330637766089884
6,3,25814,143934,19186,110055,0.12887086558499122,0.11655361669731214
6,1,25878,144086,19269,109945,0.1280715317958321,0.11744630137843494
5,29,6860,50226,40400,220010,-0.7700572494038532,-0.6415138287193953
6,11,25921,144640,19108,108558,0.13243651945238322,0.1246265795570292
6,10,25683,143278,19168,110274,0.12706895106098734,0.1137063824733176
6,9,25805,144711,19201,109143,0.1283800157871844,0.12250565763927193
6,8,25720,144068,19048,109318,0.13042158185536104,0.1198758496255982
6,6,25776,143011,19272,109280,0.12628873608485586,0.11682875711061415
6,17,26011,145141,19267,109408,0.13034295170558777,0.12274103186400813
6,12,25898,144811,19039,109359,0.13362209266761052,0.12194702228758919
6,21,26084,144582,19170,109033,0.13375207865735933,0.12255626634800582
6,16,25887,144450,19050,108581,0.13318674369719075,0.12396370911398973
6,22,25752,142781,19200,109589,0.12750973497400753,0.11490345530479082
6,18,25566,142768,19085,109071,0.12697062029897932,0.11692158072870931
6,19,25892,143006,19087,108878,0.13242792484121105,0.1184141245955211
6,13,25691,142857,19353,111198,0.12303271251948979,0.10880454956708237
6,14,25718,143233,19240,109292,0.12603212428225222,0.11745471482070166
6,29,25529,143025,18982,108819,0.128691834267131,0.11870722582975143
6,28,25987,144720,18984,108822,0.1363684212156711,0.12381185046803207
6,15,25717,143027,18888,108197,0.1340343307944117,0.12120281021526914
6,24,26015,145313,19032,108502,0.13573940120284556,0.12686672537507712
6,20,25955,144112,19212,110376,0.13064845524794352,0.11582549411403852
7,0,29095,160703,16142,94526,0.25586101855649257,0.23047270373506923
6,25,25763,143109,19137,109715,0.1291225766462595,0.115400939573152
6,23,25823,143289,19263,110360,0.12728277060490323,0.11340115998122502
7,4,29267,162954,15906,93004,0.2648172294479345,0.24356339798900542
6,26,25993,145145,19197,108984,0.13162304190184043,0.12443933610172085
7,7,29392,162922,16002,93274,0.26405487288821333,0.24221913114181165
6,27,25771,142474,19573,111472,0.11947387483738377,0.10656982422932733
7,1,29322,161855,15967,93224,0.26397026412091007,0.23959838665885175
7,3,29248,161384,15900,93031,0.2646990497332859,0.2392327862560768
7,10,29508,163695,15770,91838,0.27210808145743914,0.25101299694030804
7,8,29374,161564,16069,93558,0.2619742397826834,0.2372636676159299
7,11,29514,162584,16090,93976,0.26347202884394544,0.23806084840654296
7,2,29273,161332,15973,93818,0.26308074108016044,0.23543434722314496
7,9,29413,162667,15711,92253,0.2723354943217995,0.24631895923060548
7,5,29274,162084,16238,93984,0.2559495314265133,0.23668622106893278
7,6,28982,159840,15909,93505,0.26048547027668123,0.23285063632649275
7,14,29674,164695,15809,91925,0.2734716928944261,0.25324677601822165
7,12,29246,162606,15995,93100,0.2620822312384208,0.2421868856076767
7,26,29341,162190,15918,93005,0.265586411018626,0.24151777671224683
7,15,29179,161459,15754,92960,0.2676795628763724,0.23976614329669071
7,13,29381,163016,15986,93572,0.2643267645457396,0.24108432029554103
7,19,29271,161954,16075,93530,0.26028657811335415,0.2384407444995348
7,27,29267,162173,15861,93118,0.26604764243989765,0.24094491111961644
7,21,29372,162939,15989,93479,0.26411221701922716,0.24131098876119972
7,24,29255,162052,15922,92837,0.2642024828636316,0.24193329742728306
7,18,29105,161323,15847,93013,0.26402054569568073,0.239152637509679
7,16,29252,161600,15947,93472,0.2634765705244833,0.23775982114511163
7,17,29264,162989,16018,93170,0.26172539880530604,0.24288219970948363
8,0,32780,179261,12899,78599,0.405052906479099,0.3580687941582258
7,20,29176,161821,15886,92854,0.2640111920923527,0.24123426345840254
7,29,29250,162404,16004,93668,0.2618973277112397,0.2390054744125714
7,22,29374,162591,15934,92713,0.2656382777055866,0.24395586798215252
8,4,32921,180530,12658,77282,0.4151079274218085,0.3684710293849684
7,23,29294,162025,15897,93345,0.26546350298940347,0.23949097008503684
7,25,29452,162602,16049,93378,0.26366681475298737,0.24088131526506498
7,28,29616,163366,15913,93138,0.26977433863057726,0.2440347676516121
8,3,32708,180548,12813,78292,0.40700316293358163,0.3628752945114636
8,2,32869,180593,12934,78317,0.4050536347815005,0.36284486944151384
8,11,32875,181175,12771,78047,0.4106408566010154,0.3657420558460211
8,14,32802,181488,12735,77921,0.4109013749755669,0.367193397308848
8,1,33079,182172,12711,77285,0.4153726533495081,0.372386415052898
8,9,32846,181647,12754,77543,0.41083607589599536,0.3696856305729195
8,7,32720,178970,12846,78580,0.40604537732120344,0.35746821361929654
8,13,32838,181026,12697,77007,0.4126755789366343,0.3712107505371166
8,8,32654,179759,13017,78535,0.39942548356540913,0.35962739536240595
8,5,32974,180883,12660,77568,0.4157379279209258,0.3677151584899847
8,12,33119,181853,12662,77076,0.41757490597333186,0.3728013018750536
8,15,32874,180642,12619,77256,0.4158276104656585,0.3688865145547728
8,6,32828,180138,12923,77877,0.4048810804260782,0.3641961234826161
8,10,33143,182919,12840,78345,0.4118267930987477,0.36824753357767387
8,17,32760,180752,12846,77469,0.4065759754102989,0.36795516145070534
8,25,32708,179797,12989,78809,0.4010782722795001,0.35820662422515587
8,16,33284,182802,12855,77223,0.41316343235910574,0.374234273634797
8,23,33140,182264,12866,77866,0.4109089570189687,0.3693530317202799
8,22,33006,181643,12845,78053,0.4098587867310446,0.366829066047124
8,26,33106,182020,12831,77819,0.4116462057402643,0.36903346435614914
8,24,32715,179952,12853,78120,0.4057424170929969,0.3623944431813211
9,0,36266,198648,9844,64277,0.5663280521839097,0.4900285981696444
8,18,32947,180930,12639,77292,0.4161031620558659,0.3693760379870793
8,21,32684,179485,12911,78563,0.4033753207018965,0.3588101003524009
8,19,32697,180652,12998,78569,0.40063137467098714,0.3615915483840677
9,2,36333,198309,9876,63792,0.5657201775897446,0.4925762062331319
8,20,32937,180572,13252,79448,0.39540261259105175,0.35656743939691177
8,29,32977,181457,13022,78431,0.4035334532416126,0.3642859741520118
9,5,36419,199488,9809,64109,0.5697032821460842,0.492997773637938
9,8,36541,200392,9846,63221,0.5695205968709504,0.5010190187206366
8,27,32709,179526,12621,77362,0.4135735000688304,0.36559966571144076
8,28,32928,181527,12733,77915,0.4126346140045985,0.36732015535391666
9,4,36709,201304,9643,62325,0.5805603871678535,0.5091901174230682
9,1,36478,199822,9889,64228,0.5668786421077241,0.49291890277098516
9,9,36731,199430,9834,63869,0.572302548201933,0.4945003728120751
9,7,36503,199443,9774,63209,0.572256223734335,0.49903987854298515
9,6,36765,201375,9800,63782,0.5742084946152644,0.49930742021764396
9,10,36264,199212,9690,62942,0.5731519289998661,0.500374956990408
9,17,36696,199361,9824,63164,0.5723303733268337,0.4991705785513169
9,3,36371,198630,9865,63934,0.5666581523109206,0.4923129658914448
9,11,36728,200096,9790,63216,0.5742145879548266,0.5004113946632035
9,13,36467,199506,9775,63739,0.5717832709767283,0.49555071576152016
9,12,36361,200093,9666,62870,0.5753890278755024,0.5027884353097668
9,14,36521,199873,9796,62749,0.5714938842095857,0.5031473220013646
9,23,36412,199431,9806,63982,0.5697526451489945,0.4937348554461235
9,19,36575,201075,9704,63035,0.5762335469388319,0.5037763202047706
9,20,36346,198032,9835,63889,0.5676822579956776,0.49130928305307947
9,24,36454,199950,9788,63395,0.5710512285617915,0.49886640229190715
9,26,36573,200116,9648,63573,0.5787232911916256,0.4980091072401781
9,22,36676,200732,9858,64010,0.5705931502388415,0.4963687845324649
9,15,36066,198207,9618,62977,0.5740132056144719,0.49793701967963727
9,16,36994,202081,9715,63041,0.5806884872881488,0.5059023887115089
9,18,36721,200049,9828,63605,0.5724493517518917,0.4976451278255655
9,21,36398,198842,9842,63929,0.5679941599612409,0.49281021162653893
9,29,36735,200829,9804,62950,0.5736767416003551,0.5038306913129472
9,27,36472,199832,9716,62852,0.5744720730608129,0.5023459331608945
10,1,40138,219138,6803,50407,0.7708552576641551,0.6382268427339344
10,3,40235,218500,6793,49719,0.7725423910722465,0.6429290562292181
10,11,39680,216056,6876,51045,0.7612357954671263,0.6266131232720104
9,25,36668,200682,9740,63414,0.5757282657994319,0.5003232722784386
10,2,40015,218550,6743,50117,0.7733696615533372,0.6395657445618229
9,28,36583,200777,9902,63823,0.5675563950558834,0.4977367463893273
10,4,39926,217894,6718,49563,0.7740158029264935,0.6430876856162967
10,0,39920,218442,6765,49600,0.7709227316816918,0.6438544676825352
10,12,40064,219069,6874,50239,0.7655447793931104,0.6395399395502629
10,8,40215,219099,6865,50570,0.7677475314657869,0.636747441748914
10,5,40236,218162,6853,50494,0.7687340676590502,0.6355393306374909
10,13,40226,219566,6777,50440,0.7734693636278391,0.6387900121775972
10,6,40234,218006,6944,51363,0.7629834994127941,0.6278180645109681
10,10,40273,219193,6875,50764,0.7677412795987388,0.6352708452600258
10,7,39860,218468,6636,49470,0.7786309170121457,0.6450459225158037
10,9,40132,219402,6721,49880,0.7760569081735814,0.6433141373428751
10,14,40103,217812,6698,49681,0.7772317190600213,0.6418914739132923
10,17,39899,217980,6729,49802,0.7730114826742362,0.6411698642914053
10,15,40417,220199,6920,49880,0.7664579798932708,0.644888897551898
10,21,39849,217481,6761,50432,0.7704064914288588,0.6347151297915049
10,22,40327,218823,6882,51079,0.7678812469558722,0.6318505815229721
10,18,39677,216865,6773,50326,0.7677577518702269,0.63439705329655
10,16,40324,219301,6731,50345,0.777484015513753,0.6390842668471985
10,23,40111,218599,6645,49379,0.7807685041541101,0.6461058803407445
10,20,39961,218141,6858,50286,0.7654388668693106,0.6372902086537715
10,24,39920,218315,6933,50492,0.7602693324165617,0.6358610027225741
10,19,40194,220077,6737,49661,0.7756946808220657,0.6465591968079732
10,27,39729,216341,6808,50560,0.7660880866939693,0.6313317675553631
10,26,40213,219378,6752,49737,0.7749340402524143,0.6445134865722422
10,25,39673,215668,6835,51041,0.7637565233697455,0.6258665363801734
10,28,40104,217655,6909,50539,0.7637724989211038,0.6341420038648382
10,29,40258,219139,6663,49491,0.7811823822586917,0.6461934463743676
