run_index,repetition_index,Sch 1,R1,B1,M1,Sch 2,R2,B2,M2,log(R1/R2),log(B1/B2),log(M1/M2),Changeovers
22,5,VI 120,114,1145,0.8,VI 20,862,7238,0.8,-0.8786024144882402,-0.8008130920962737,0.0,1071
22,6,VI 120,127,1249,0.8,VI 20,844,7074,0.8,-0.8225387256696982,-0.7531026171045972,0.0,1024
22,7,VI 120,114,1117,0.8,VI 20,883,7180,0.8,-0.889055852241096,-0.8080712711266913,0.0,1005
22,8,VI 120,116,1062,0.8,VI 20,853,7121,0.8,-0.8664910419406046,-0.8264164690243486,0.0,1106
22,9,VI 120,108,1124,0.8,VI 20,822,6990,0.8,-0.8814480620531007,-0.7937108645126392,0.0,972
23,0,VI 120,123,467,1.05,VI 20,871,9256,0.645,-0.8501130435682652,-1.297106465377581,0.2116295844346703,744
23,1,VI 120,118,470,1.05,VI 20,905,9410,0.645,-0.8847665718990779,-1.3014917654915394,0.2116295844346703,746
23,2,VI 120,100,389,1.05,VI 20,905,9733,0.645,-0.9566485792052033,-1.3982971220496707,0.2116295844346703,634
23,3,VI 120,129,472,1.05,VI 20,929,9419,0.645,-0.8574260036943928,-1.3000627982633268,0.2116295844346703,714
23,4,VI 120,116,423,1.05,VI 20,934,9470,0.645,-0.9058888870031749,-1.3500096116282312,0.2116295844346703,668
23,5,VI 120,115,436,1.05,VI 20,918,9530,0.645,-0.9021448408476308,-1.3396064113697403,0.2116295844346703,670
23,6,VI 120,113,445,1.05,VI 20,894,9351,0.645,-0.8982590753124979,-1.3224980460155706,0.2116295844346703,694
23,7,VI 120,121,456,1.05,VI 20,883,9359,0.645,-0.8631753332611185,-1.3122646046118063,0.2116295844346703,714
23,8,VI 120,104,398,1.05,VI 20,895,9265,0.645,-0.9347896960171316,-1.3669623515812286,0.2116295844346703,588
23,9,VI 120,106,425,1.05,VI 20,926,9649,0.645,-0.9413051214171642,-1.3560933763519512,0.2116295844346703,666
24,0,VI 120,106,150,1.6,VI 20,748,8261,0.533,-0.8485957325996911,-1.740941363106712,0.4773927736293525,298
24,1,VI 120,100,178,1.6,VI 20,818,9035,0.533,-0.912753303671323,-1.7055081545880566,0.4773927736293525,355
24,2,VI 120,89,193,1.6,VI 20,773,8608,0.533,-0.9387894872734122,-1.6493449493145402,0.4773927736293525,371
24,3,VI 120,99,163,1.6,VI 20,771,8679,0.533,-0.8914191834534071,-1.7262820839636874,0.4773927736293525,322
24,4,VI 120,95,164,1.6,VI 20,774,8594,0.533,-0.9110173553940448,-1.7193515013001865,0.4773927736293525,320
24,5,VI 120,86,156,1.6,VI 20,801,8870,0.533,-0.96913406484067,-1.7547990214772649,0.4773927736293525,304
24,6,VI 120,89,158,1.6,VI 20,794,8722,0.533,-0.9504304957821835,-1.741958995382985,0.4773927736293525,306
24,7,VI 120,93,165,1.6,VI 20,688,8075,0.533,-0.8691054896815762,-1.6896585867892342,0.4773927736293525,318
24,8,VI 120,90,169,1.6,VI 20,782,8706,0.533,-0.9389642436205231,-1.711931958207706,0.4773927736293525,326
24,9,VI 120,94,156,1.6,VI 20,768,8556,0.533,-0.9122333664318134,-1.7391461775450288,0.4773927736293525,304
