run_index,repetition_index,R1,B1,R2,B2,log(R1/R2),log(B1/B2)
2,22,11136,37883,20204,64616,-0.2587081375738251,-0.2318957058816376
3,0,9238,32213,22900,72925,-0.3942575244293601,-0.35484526520087206
3,9,9104,32020,23378,74051,-0.4095751052463025,-0.36410960011593807
3,8,9063,31834,23365,74069,-0.41129380536738924,-0.3667452693727841
3,15,9274,32412,23122,73410,-0.3967583052906628,-0.3550493938363759
3,5,9279,32654,23197,73696,-0.39793064776757864,-0.35350752786985357
3,7,9158,32106,23181,73287,-0.4033315277730126,-0.3584407428742636
3,13,9083,31950,23397,74254,-0.41093086087257186,-0.36624899120037474
3,12,9347,32402,23142,73294,-0.39372864655996614,-0.35449660616183876
3,11,9294,32494,23082,72774,-0.39507076854760953,-0.35017307030282463
3,14,9269,32603,23010,72752,-0.3948837365099411,-0.3485873728820276
3,10,9200,32143,23206,73933,-0.4018124605624516,-0.3617519207530962
3,16,9102,31594,23533,74930,-0.4125404636382874,-0.3750511187868387
3,19,9363,32747,23032,72693,-0.39091662848503045,-0.3463210725157035
3,23,9175,32152,23248,74083,-0.40377952402981937,-0.36251056765330586
3,18,9235,32087,23418,74190,-0.4041129018886321,-0.364016256801002
3,21,9214,32546,23114,73478,-0.3994269010243708,-0.3536597066163202
3,20,9144,32107,23020,72926,-0.40096910190654766,-0.3562826650689716
3,29,9232,32110,23212,73825,-0.4004167660808366,-0.36156315007061357
3,17,9293,32684,22989,73098,-0.39336414312637824,-0.34957029276656826
4,3,7438,27287,26090,82374,-0.545017905077267,-0.4798343645171628
3,25,9272,32569,23145,73454,-0.39728376216329,-0.35321102647254204
4,0,7339,27319,26099,82549,-0.5509869796845552,-0.48024701843826706
4,1,7241,27076,26094,82932,-0.5567421105684139,-0.4861376335913728
4,4,7299,27063,26224,82810,-0.5554355725759429,-0.48570684710234474
3,22,9234,32280,23280,73660,-0.40159310576272855,-0.3582981884688613
4,5,7220,26714,26203,83333,-0.5598138192790697,-0.4940780951343391
3,26,9369,32712,22926,72438,-0.38863504912219143,-0.3452593534696439
3,24,9158,32076,23206,73764,-0.4037996487163284,-0.3616642543643202
3,27,9227,32300,23105,73432,-0.3986454522435252,-0.35668283451807387
3,28,9247,32055,23364,74077,-0.4025463399388725,-0.36378760457848336
4,6,7307,27284,26064,82597,-0.552301959619217,-0.48105623276748977
4,8,7245,26847,26201,83278,-0.5582794773214853,-0.4916345238332522
4,2,7247,27500,25978,82223,-0.5544474511462709,-0.47566062463300324
4,10,7305,27498,26161,83033,-0.5540341205356365,-0.479949621730551
4,14,7319,27458,26175,82853,-0.5534349431926969,-0.47963933759496147
4,9,7383,27202,26198,83193,-0.5500352693813361,-0.48548594927631283
4,7,7189,27265,26242,83498,-0.5623284475442132,-0.4860705710731424
4,15,7420,27543,25960,82388,-0.5439007828493045,-0.4758527182106585
4,16,7247,26954,26311,83325,-0.5599790932755472,-0.4901520983006531
4,17,7243,27292,26110,83009,-0.5568883866222287,-0.48308981938793627
4,12,7198,26904,26368,83729,-0.5638653477001293,-0.493059050026337
4,23,7216,26757,26260,83212,-0.5609981972195752,-0.4927485417568845
4,13,7350,27325,25938,82234,-0.5476491468331005,-0.4784912449648836
4,22,7225,26924,26265,82807,-0.5605395537105419,-0.4879274690653355
4,20,7283,27142,26254,82845,-0.5568851709528345,-0.48462445611992294
4,18,7315,27622,26181,82681,-0.5537719002250544,-0.47615059970812534
4,11,7254,26658,26310,83656,-0.5595432968412875,-0.4966695313863124
4,25,7441,27936,25811,80906,-0.5401735262778697,-0.4618165081191454
4,24,7286,27389,25958,82621,-0.5517820611906831,-0.47951427112434275
4,19,7303,27276,26198,82762,-0.554766837162351,-0.4820502953693457
4,27,7287,26864,26101,82592,-0.5541083771300511,-0.48776730406980134
4,26,7131,26739,26279,83511,-0.5664583984602602,-0.49459852291917733
5,4,5427,22690,29351,93388,-0.7330630808383489,-0.6144565787541557
5,2,5363,22710,29184,93089,-0.7357370196852541,-0.6126812307407201
4,21,7096,26400,26261,83745,-0.5682976528663095,-0.5013549600362797
4,28,7335,27603,26191,82468,-0.5527519623838034,-0.4753291768326488
5,5,5268,22474,29305,93092,-0.7452959594278915,-0.617231984312331
4,29,7149,26936,26314,83442,-0.5659415732881675,-0.4910516016567816
5,6,5427,23114,29145,92403,-0.7300042380759876,-0.6018109625203679
5,1,5198,22155,29577,94559,-0.7551178461686547,-0.6302311163525198
5,11,5364,22499,29316,93480,-0.7376159438415003,-0.6185554880147458
5,3,5362,22585,29308,93515,-0.7376593732201071,-0.6170611832985015
5,14,5270,22148,29550,93958,-0.7487468700047276,-0.6275992489254407
5,0,5308,22057,29513,93723,-0.7450824436377661,-0.6282997383861922
5,8,5393,22541,29195,93186,-0.7334780592991437,-0.6163774910792301
5,15,5224,22379,29293,93613,-0.7487606833301488,-0.6214954869417932
5,9,5367,22685,29295,93089,-0.7370619070565002,-0.6131595813584199
5,17,5422,22609,29240,93349,-0.7318178550413561,-0.6158283160860587
5,18,5267,22659,29219,93005,-0.7441020300678494,-0.6132655576751557
5,19,5331,22796,28885,91669,-0.7338636893524675,-0.6043638454367428
5,10,5342,22537,29486,93767,-0.7419119775150375,-0.6191539166331734
5,12,5358,22530,29193,92674,-0.7362760180042253,-0.6141967167428093
5,7,5297,22574,29144,92280,-0.7405191852982618,-0.6114990651404166
5,16,5231,22485,29329,93560,-0.7487125355243517,-0.6191973212331547
5,21,5320,22569,29247,93625,-0.7401696928149523,-0.6178795141686728
5,20,5247,22560,29438,93701,-0.7489972367636969,-0.6184051304981859
5,22,5375,22788,29047,92613,-0.732722816134408,-0.6089657416855899
5,27,5224,22332,29241,93535,-0.7479890525172901,-0.6220465314010689
5,23,5338,22423,29438,94081,-0.741529731510547,-0.6228082080082511
5,24,5280,22222,29613,94597,-0.7488484840938512,-0.6290942203730047
5,28,5220,21851,29486,94081,-0.7519453581981294,-0.6340306079036068
5,13,5190,22065,29288,93839,-0.7515223580250168,-0.6286794392680388
6,2,17708,56847,13714,44721,0.11100536817745434,0.10419604431956804
6,5,17896,56771,13329,43684,0.1279584031280399,0.11380414579543022
5,26,5339,22591,29343,92908,-0.7400445927679872,-0.6141176556908866
6,8,17872,57199,13429,43760,0.12412948194507648,0.11631112284040808
5,25,5325,22183,29175,92800,-0.7386912526066325,-0.6215276970143048
6,7,17996,57185,13291,43682,0.13161832648958,0.11697961092448413
6,0,18107,58230,13256,43610,0.13543400617987508,0.1255607034345988
6,11,17752,56689,13463,44132,0.12010544343166657,0.10874518655100093
6,14,17872,56883,13326,43878,0.12747334683941627,0.112735669136888
6,3,17804,56592,13391,43934,0.12370457556893223,0.10995429677776758
6,12,17984,57962,13234,43465,0.13319516358139036,0.12500367858635594
6,6,18039,57714,13235,43247,0.13448851292779454,0.1253251888350716
6,1,17890,57039,13319,43820,0.12813872164788542,0.11449952969400207
5,29,5316,22234,29411,93660,-0.7429248188837269,-0.6245365521211125
6,17,18119,57585,13426,43477,0.13018758214386905,0.12204980191327863
6,10,17783,56819,13425,43770,0.12209073411530255,0.1133170393682483
6,13,18137,58448,13133,42945,0.14020150873664075,0.13385704779056157
6,9,18196,58258,13276,43421,0.13690868442135126,0.12765575001745466
6,4,18020,57191,13492,44214,0.1256784541258803,0.11176788346232176
6,22,17732,56653,13456,44580,0.11984174417345995,0.10408284827141408
6,20,17982,57869,13418,44203,0.12715020578943786,0.11699423229220784
6,18,18211,58260,13231,43383,0.1387411249318962,0.12805089945541753
6,24,17871,57467,13241,43603,0.1302280692554695,0.11990215498285159
6,16,17963,58133,13231,43925,0.13278620045648637,0.12171096548176086
6,28,17897,57065,13493,44232,0.12267171773414733,0.11063324467140123
6,23,17712,56589,13580,44743,0.11536783359016473,0.10200691945852297
6,25,17796,57228,13423,44144,0.12247280688836873,0.11273688534638168
6,29,18096,57634,13078,43239,0.14104125455463468,0.12480312082255353
6,15,17855,56706,13330,44152,0.1269297051149415,0.10867863249231112
6,26,17937,57681,13385,44172,0.12713143261686108,0.11588571752910015
6,19,17897,57374,13391,44230,0.12596722805353114,0.11299818970701409
6,27,17950,57440,13380,43714,0.1276083394825336,0.11859388330222254
7,1,20137,63917,11508,38820,0.24299491684775437,0.21656085174262077
6,21,18204,58036,13282,43487,0.13690335093153005,0.12533802363107333
7,0,20507,65326,11176,37763,0.2636157383133643,0.23801957797700815
7,4,20285,64737,11290,38021,0.25448107011537713,0.23112903457074438
7,6,20254,64467,11416,38476,0.2489968455367919,0.2241475445352842
7,2,20727,65625,11069,37139,0.27242805995743613,0.24723911061091755
7,3,20273,64595,11217,38048,0.25704130050341684,0.22986706963157688
7,5,20331,64672,11226,37796,0.2579337024760343,0.23327045151778025
7,9,20622,65251,11175,37553,0.26608325071689487,0.2399425345637363
7,12,20519,64842,11363,37875,0.25666318479777755,0.2335037603411344
7,11,20471,64929,11267,38297,0.2593307639719005,0.22927395937278613
7,7,20203,64447,11286,38103,0.252875817904013,0.22824353505943626
7,10,20684,65525,11067,37486,0.27160461915356626,0.2425379287705312
7,8,20212,64879,11217,38118,0.25573256969231084,0.23097404162123422
7,17,20312,64563,11226,37948,0.2575276499820123,0.23079481030684387
7,15,20794,66215,11262,37771,0.26632251663106615,0.24379790031382498
7,13,20657,65656,11132,37816,0.268494051852211,0.23959883112033242
7,14,20454,65048,11144,37698,0.26373714819662775,0.2369156379568736
7,16,20469,65500,11312,38164,0.2575572295467445,0.2345874128148903
7,18,20113,63996,11260,38320,0.251938463088556,0.22272732932399464
7,19,20414,64840,11318,38214,0.2561584208356116,0.22962050690717245
7,22,20282,64332,11224,37937,0.25696312035977154,0.22936406870656526
7,20,20703,66032,10992,37414,0.27495656241018585,0.24672030962591757
7,23,20564,65626,11081,37346,0.2685286403183835,0.24483184131145455
7,21,20529,65011,11296,38034,0.2594431110082449,0.2328148442582914
7,24,20556,65762,11243,37690,0.2620563983491059,0.24174887535117864
7,25,20397,64772,11271,37625,0.2576038461107264,0.2359107986041275
7,27,20386,64977,11274,37804,0.2572539893918133,0.2352219015221687
7,26,20654,65168,11403,37651,0.25798504836213104,0.23825787731238818
7,28,20886,66914,11180,37802,0.27141347011752753,0.2480022142343559
8,0,23084,73553,9194,32290,0.3998065662223343,0.3575323459399977
8,1,23045,73289,9104,31877,0.40334446340954316,0.3615613535166475
7,29,20720,65449,11275,37721,0.26427320052319725,0.23931981776852562
8,3,23253,73561,9237,31953,0.4009480479857334,0.3621359850701894
8,2,22846,72656,9349,33206,0.3880450126777952,0.34005492098963463
8,4,23214,73708,9211,31807,0.4014431978009521,0.3649919182928624
8,5,23504,74163,9215,32103,0.40664643889108865,0.36364167055042307
8,7,23312,74110,9020,31597,0.4123729968839732,0.37023096309441833
8,9,23478,74406,9186,32095,0.4075346572024191,0.3651705778619506
8,6,23259,73526,9230,32480,0.4013893376632578,0.3548249193291607
8,8,23243,73643,9306,32504,0.3975291340132898,0.355194662758428
8,10,23156,73221,9228,32038,0.39955595504571007,0.35897025882131417
8,11,23250,74442,9130,31909,0.4059521796916738,0.3679048386119263
8,13,23177,73250,9312,32490,0.39601425346051194,0.3530579176811643
8,12,23076,73180,9295,32665,0.3949111361781873,0.35030974262475734
8,14,23198,73326,9154,32321,0.403839636006294,0.3557732052587961
8,15,23176,73009,9267,32633,0.3980993191745923,0.34971939901758753
8,16,22913,72729,9230,32301,0.39488025408005883,0.3524916484326163
8,17,23385,73982,9215,32692,0.40444203468943035,0.3546845774358182
8,18,23288,74088,9114,31785,0.40742316818432445,0.3675256554272256
8,19,22965,72510,9328,32931,0.3912779123390034,0.34279298620138043
8,20,22956,73030,9287,32762,0.39302077052688755,0.348130894657734
8,21,23405,74654,9316,32235,0.4000791656008178,0.36472540786070246
8,22,22983,73159,9308,32464,0.3925503424446453,0.3528657308459718
8,23,23226,73426,9339,32367,0.39567404630042097,0.3557474221415056
8,24,23223,73010,9346,32615,0.39529254548804865,0.34996496558228124
8,25,23088,73568,9185,32630,0.4003071531075919,0.35307187580131016
8,26,23112,72864,9311,32727,0.3948412021878283,0.34760681246174885
8,27,23029,73296,9281,32382,0.3946803071112271,0.35477660598315097
8,28,23260,74168,9139,32171,0.4057110330657689,0.36275200739230967
9,0,25950,82158,7377,27397,0.546257578726097,0.47694684881399324
8,29,23275,73951,9234,32155,0.40149981943825785,0.3616955371868836
9,1,26051,82814,7327,27430,0.5508982073497558,0.47987795440721714
9,3,26135,82906,7289,27388,0.5545545542051814,0.48102564287004684
9,2,25987,82692,7223,27009,0.556038531564662,0.4859549910981359
9,5,26113,82614,7349,27443,0.5506285213640847,0.47862206470274404
9,4,26250,82875,7357,26995,0.5524285516994767,0.4871402096055682
9,6,25854,82256,7315,27501,0.5483134140106817,0.47581910045321124
9,7,26219,83082,7257,27510,0.5578590004752749,0.4800163521978498
9,9,25897,81906,7336,27384,0.5477901341255378,0.4758188309107778
9,8,26418,83626,7340,27241,0.5562038759270989,0.4871182778908325
9,10,26143,83595,7131,26860,0.564204986455736,0.49307429377918494
9,11,25651,81350,7370,27455,0.541636812817491,0.47173610922748194
9,12,26310,83337,7309,27231,0.5562628862017299,0.4857742723241272
9,13,26386,83525,7238,27149,0.5617549793298254,0.48806264679341205
9,16,26110,81773,7325,27208,0.5519992427967974,0.4779133120492331
9,14,26031,81873,7304,27108,0.5519300876452262,0.4800432271821088
9,15,26227,82960,7257,27208,0.5579914931680322,0.4841721244563188
9,17,26260,83122,7256,26758,0.5585974477014217,0.49226233484118626
9,18,26148,82956,7335,27395,0.5520383581145789,0.4811764981593296
9,19,26197,82813,7262,27193,0.5571953155198197,0.4836413950766504
9,20,26100,82734,7329,27791,0.5515957856451817,0.4737798477602304
9,21,25768,81954,7300,27626,0.5477578516911791,0.4722521479356479
9,22,26244,82841,7118,26679,0.5666720454174348,0.4920757857242423
9,23,26100,82433,7268,27187,0.5552255887022843,0.4817398182934851
9,24,25872,82084,7346,27410,0.546779078553051,0.4763494761609923
9,25,26195,83039,7290,27254,0.5554908744659904,0.48385185894674354
9,26,25860,81948,7341,27461,0.5468732964729236,0.47482201062223717
9,27,26200,82993,7225,27155,0.55946343989116,0.4851916564573566
9,28,25927,81915,7319,27838,0.5493005205243658,0.4687254050896476
9,29,26130,82649,7351,27365,0.5507929869777239,0.48004215077547313
10,0,29507,93701,5280,22429,0.7472911341475753,0.6209343148731256
10,1,29499,94149,5237,22329,0.7507247199803044,0.6249464378234298
10,2,29518,94206,5235,22022,0.751170242393972,0.6312218056793434
10,3,29323,93554,5310,22681,0.7421138792940072,0.6154001623664888
10,5,29466,93615,5249,22118,0.7492446117471069,0.6265995879113766
10,4,29128,92682,5433,22953,0.7292709608921665,0.6061559402469187
10,6,29137,92499,5296,22769,0.7404968575322843,0.60879308054164
10,7,29228,93834,5341,22574,0.7381765207040423,0.618751709321686
10,8,29414,93562,5251,22064,0.7483120697971336,0.6274152479701568
10,10,29127,92336,5468,23010,0.7264672499114194,0.6034544382959441
10,11,29064,93146,5286,22234,0.7402282260589668,0.6221466082537734
10,12,29459,93505,5300,22383,0.7449421308198425,0.6209165398461535
10,9,29294,92831,5283,22551,0.7438980665364562,0.614527223847382
10,13,29407,93966,5298,22392,0.7443387675910366,0.6228778544875728
10,14,29197,93117,5333,22468,0.7383666461772116,0.6174645604303884
10,15,29185,92422,5314,22607,0.73973814757192,0.611532428050649
10,17,28979,92961,5308,22258,0.7371524806772272,0.6208146487870878
10,16,29230,92684,5436,22448,0.7305493672969797,0.6158271148566252
10,18,29141,92968,5294,22489,0.7407205139357048,0.6163633437315467
10,19,29369,93424,5277,22518,0.7455020650839954,0.617928643110486
10,21,28967,92655,5390,22828,0.7303147541485151,0.6084009965164545
10,20,29090,92953,5332,22402,0.7368535805052376,0.6179766180209678
10,22,29267,93132,5360,22523,0.7372134178719015,0.6164726926530274
10,23,28953,92335,5390,22757,0.730104805154556,0.608251344014228
10,24,29083,92931,5308,22557,0.738708289103447,0.6148792709302503
10,25,29220,93156,5435,22467,0.7304806631759646,0.6176657469048774
10,26,29121,92993,5345,22742,0.7362585747989876,0.6116216032952154
10,27,29278,93127,5304,22672,0.7419378910528178,0.6135857798826211
10,28,29414,93336,5302,22258,0.744114364687116,0.6225630467824927
10,29,29017,92350,5393,22824,0.7308220894402111,0.6070451411272403
