net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,,,
2,5,7,0.1,VI 45,273,0.533333333,836,VI 95,160,1.6,1019,0.232042664,-0.477121255,-0.085967907,682,,,,
2,5,8,0.1,VI 45,264,0.533333333,794,VI 95,161,1.6,1081,0.214778051,-0.477121255,-0.134005192,693,,,,
2,5,9,0.1,VI 45,266,0.533333333,798,VI 95,179,1.6,1066,0.172028606,-0.477121255,-0.125754313,714,,,,
2,6,0,0.1,VI 45,279,0.64516129,929,VI 95,154,1.052631579,854,0.258083482,-0.212608093,0.036557843,703,,,,
2,6,1,0.1,VI 45,290,0.64516129,948,VI 95,181,1.052631579,896,0.204719423,-0.212608093,0.024500328,742,,,,
2,6,4,0.1,VI 45,299,0.64516129,941,VI 95,166,1.052631579,810,0.2555631,-0.212608093,0.065104605,695,,,,
2,6,5,0.1,VI 45,286,0.64516129,943,VI 95,163,1.052631579,863,0.244178429,-0.212608093,0.038500897,710,,,,
2,6,2,0.1,VI 45,310,0.64516129,980,VI 95,152,1.052631579,824,0.309518106,-0.212608093,0.075298864,707,,,,
2,6,6,0.1,VI 45,274,0.64516129,902,VI 95,165,1.052631579,904,0.220266619,-0.212608093,-0.000961893,742,,,,
2,6,3,0.1,VI 45,272,0.64516129,911,VI 95,144,1.052631579,819,0.276206412,-0.212608093,0.046234475,742,,,,
2,6,9,0.1,VI 45,306,0.64516129,897,VI 95,180,1.052631579,881,0.230448921,-0.212608093,0.007816535,750,,,,
2,6,7,0.1,VI 45,265,0.64516129,882,VI 95,165,1.052631579,900,0.20576193,-0.212608093,-0.008773924,727,,,,
2,6,8,0.1,VI 45,305,0.64516129,964,VI 95,167,1.052631579,904,0.261583368,-0.212608093,0.027908603,705,,,,
2,7,1,0.1,VI 45,320,0.8,1151,VI 95,160,0.8,727,0.301029996,0,0.199540913,713,,,,
2,7,0,0.1,VI 45,306,0.8,1049,VI 95,155,0.8,746,0.295389728,0,0.148036661,658,,,,
2,7,2,0.1,VI 45,310,0.8,1074,VI 95,162,0.8,800,0.281846679,0,0.127914294,748,,,,
2,7,3,0.1,VI 45,325,0.8,1136,VI 95,151,0.8,695,0.332906414,0,0.213393527,683,,,,
2,7,5,0.1,VI 45,286,0.8,981,VI 95,174,0.8,757,0.215816785,0,0.112573128,671,,,,
2,7,4,0.1,VI 45,307,0.8,1084,VI 95,151,0.8,754,0.308161428,0,0.157657936,692,,,,
2,7,6,0.1,VI 45,311,0.8,1080,VI 95,159,0.8,758,0.291363265,0,0.15375455,724,,,,
2,7,7,0.1,VI 45,294,0.8,1045,VI 95,188,0.8,813,0.194189481,0,0.109025745,737,,,,
2,7,8,0.1,VI 45,274,0.8,1034,VI 95,144,0.8,753,0.279388071,0,0.137725563,713,,,,
2,8,0,0.1,VI 45,310,1.052631579,1344,VI 95,140,0.64516129,647,0.345233658,0.212608093,0.317494988,676,,,,
2,7,9,0.1,VI 45,304,0.8,1049,VI 95,155,0.8,675,0.292541885,0,0.191471715,636,,,,
2,8,1,0.1,VI 45,311,1.052631579,1284,VI 95,159,0.64516129,670,0.291363265,0.212608093,0.282490221,707,,,,
2,8,2,0.1,VI 45,282,1.052631579,1208,VI 95,160,0.64516129,624,0.246129126,0.212608093,0.286882345,658,,,,
2,8,4,0.1,VI 45,321,1.052631579,1390,VI 95,148,0.64516129,654,0.336243317,0.212608093,0.327437052,718,,,,
2,8,3,0.1,VI 45,325,1.052631579,1306,VI 95,170,0.64516129,645,0.28143444,0.212608093,0.306383462,667,,,,
2,8,5,0.1,VI 45,311,1.052631579,1279,VI 95,149,0.64516129,641,0.319574121,0.212608093,0.300012515,684,,,,
2,8,6,0.1,VI 45,304,1.052631579,1336,VI 95,157,0.64516129,633,0.286973931,0.212608093,0.324402748,670,,,,
2,8,7,0.1,VI 45,319,1.052631579,1293,VI 95,139,0.64516129,618,0.360775883,0.212608093,0.32061005,686,,,,
2,8,9,0.1,VI 45,310,1.052631579,1313,VI 95,134,0.64516129,615,0.364256895,0.212608093,0.32938961,658,,,,
2,8,8,0.1,VI 45,319,1.052631579,1334,VI 95,138,0.64516129,569,0.363911597,0.212608093,0.370043563,642,,,,
2,9,0,0.1,VI 45,315,1.6,1719,VI 95,146,0.533333333,527,0.333957698,0.477121255,0.513465261,657,,,,
2,9,1,0.1,VI 45,359,1.6,1876,VI 95,146,0.533333333,499,0.390741593,0.477121255,0.575132288,601,,,,
2,9,3,0.1,VI 45,318,1.6,1828,VI 95,131,0.533333333,480,0.385155824,0.477121255,0.580734954,592,,,,
2,9,4,0.1,VI 45,313,1.6,1638,VI 95,144,0.533333333,572,0.337181845,0.477121255,0.456917869,681,,,,
2,9,7,0.1,VI 45,341,1.6,1840,VI 95,136,0.533333333,536,0.399215471,0.477121255,0.535653033,613,,,,
2,9,2,0.1,VI 45,343,1.6,2012,VI 95,152,0.533333333,531,0.353450532,0.477121255,0.578533455,606,,,,
2,9,5,0.1,VI 45,355,1.6,1867,VI 95,146,0.533333333,539,0.385875497,0.477121255,0.539555553,635,,,,
2,9,6,0.1,VI 45,350,1.6,1835,VI 95,133,0.533333333,483,0.420216403,0.477121255,0.579688938,557,,,,
2,9,8,0.1,VI 45,347,1.6,1956,VI 95,142,0.533333333,497,0.38804113,0.477121255,0.595012462,579,,,,
2,9,9,0.1,VI 45,322,1.6,1848,VI 95,146,0.533333333,499,0.343503016,0.477121255,0.568601421,581,,,,
2,10,0,0.1,VI 70,187,0.533333333,674,VI 70,224,1.6,1322,-0.078406412,-0.477121255,-0.292571559,692,,,,
2,10,1,0.1,VI 70,212,0.533333333,780,VI 70,218,1.6,1280,-0.012120633,-0.477121255,-0.215115367,700,,,,
2,10,2,0.1,VI 70,200,0.533333333,677,VI 70,219,1.6,1352,-0.039414119,-0.477121255,-0.300388023,669,,,,
2,10,3,0.1,VI 70,212,0.533333333,657,VI 70,244,1.6,1428,-0.061053965,-0.477121255,-0.337162838,691,,,,
2,10,4,0.1,VI 70,171,0.533333333,646,VI 70,232,1.6,1459,-0.132491874,-0.477121255,-0.353822774,699,,,,
2,10,5,0.1,VI 70,187,0.533333333,675,VI 70,215,1.6,1311,-0.060596853,-0.477121255,-0.288298919,616,,,,
2,10,6,0.1,VI 70,185,0.533333333,667,VI 70,226,1.6,1317,-0.086936711,-0.477121255,-0.295459941,665,,,,
2,10,7,0.1,VI 70,213,0.533333333,690,VI 70,211,1.6,1277,0.004097148,-0.477121255,-0.267341807,677,,,,
2,10,8,0.1,VI 70,197,0.533333333,662,VI 70,227,1.6,1442,-0.061559631,-0.477121255,-0.338107271,691,,,,
2,10,9,0.1,VI 70,174,0.533333333,642,VI 70,220,1.6,1340,-0.101873433,-0.477121255,-0.31956977,671,,,,
2,11,1,0.1,VI 70,217,0.64516129,795,VI 70,229,1.052631579,1152,-0.023375748,-0.212608093,-0.16108535,756,,,,
2,11,0,0.1,VI 70,215,0.64516129,796,VI 70,211,1.052631579,973,0.008156005,-0.212608093,-0.087199773,698,,,,
2,11,3,0.1,VI 70,203,0.64516129,763,VI 70,203,1.052631579,1049,0,-0.212608093,-0.13825095,707,,,,
2,11,4,0.1,VI 70,203,0.64516129,787,VI 70,195,1.052631579,970,0.017461427,-0.212608093,-0.090797002,688,,,,
2,11,2,0.1,VI 70,214,0.64516129,806,VI 70,235,1.052631579,997,-0.040654089,-0.212608093,-0.092360117,693,,,,
2,11,6,0.1,VI 70,194,0.64516129,768,VI 70,215,1.052631579,1037,-0.04463673,-0.212608093,-0.130417536,669,,,,
2,11,5,0.1,VI 70,218,0.64516129,790,VI 70,210,1.052631579,997,0.016237199,-0.212608093,-0.101068067,730,,,,
2,11,7,0.1,VI 70,201,0.64516129,820,VI 70,205,1.052631579,1013,-0.008557804,-0.212608093,-0.091795593,769,,,,
2,11,8,0.1,VI 70,190,0.64516129,731,VI 70,225,1.052631579,1032,-0.073428917,-0.212608093,-0.14976232,712,,,,
2,11,9,0.1,VI 70,211,0.64516129,756,VI 70,228,1.052631579,1090,-0.033652392,-0.212608093,-0.158904702,686,,,,
2,12,0,0.1,VI 70,202,0.8,904,VI 70,241,0.8,945,-0.076665673,0,-0.019263378,793,,,,
2,12,2,0.1,VI 70,201,0.8,919,VI 70,200,0.8,842,0.002166062,0,0.03800342,726,,,,
2,12,1,0.1,VI 70,227,0.8,947,VI 70,208,0.8,831,0.037962522,0,0.056748955,710,,,,
2,12,3,0.1,VI 70,216,0.8,897,VI 70,209,0.8,869,0.014307465,0,0.013772667,689,,,,
2,12,4,0.1,VI 70,228,0.8,901,VI 70,224,0.8,887,0.007686829,0,0.006801171,702,,,,
2,12,5,0.1,VI 70,215,0.8,874,VI 70,228,0.8,954,-0.025496387,0,-0.038036942,792,,,,
2,12,6,0.1,VI 70,241,0.8,977,VI 70,196,0.8,857,0.089760971,0,0.056913742,710,,,,
2,12,7,0.1,VI 70,193,0.8,837,VI 70,197,0.8,854,-0.008908917,0,-0.008732413,662,,,,
2,12,8,0.1,VI 70,210,0.8,883,VI 70,200,0.8,902,0.021189299,0,-0.009245834,726,,,,
2,12,9,0.1,VI 70,203,0.8,866,VI 70,225,0.8,962,-0.04468648,0,-0.04565718,739,,,,
2,13,0,0.1,VI 70,211,1.052631579,1017,VI 70,198,0.64516129,717,0.027617265,0.212608093,0.151801797,694,,,,
2,13,1,0.1,VI 70,200,1.052631579,937,VI 70,215,0.64516129,829,-0.031408464,0.212608093,0.05318506,687,,,,
2,13,3,0.1,VI 70,219,1.052631579,1071,VI 70,196,0.64516129,801,0.048188043,0.212608093,0.126156955,695,,,,
2,13,4,0.1,VI 70,220,1.052631579,1008,VI 70,204,0.64516129,747,0.032792513,0.212608093,0.13013993,727,,,,
2,13,2,0.1,VI 70,202,1.052631579,1002,VI 70,197,0.64516129,758,0.010885143,0.212608093,0.121198516,714,,,,
2,13,6,0.1,VI 70,222,1.052631579,1073,VI 70,211,0.64516129,782,0.022070519,0.212608093,0.137392969,711,,,,
2,13,5,0.1,VI 70,238,1.052631579,1085,VI 70,199,0.64516129,710,0.077723881,0.212608093,0.184171389,703,,,,
2,13,7,0.1,VI 70,216,1.052631579,1064,VI 70,201,0.64516129,748,0.031257694,0.212608093,0.15304003,734,,,,
2,13,8,0.1,VI 70,204,1.052631579,1069,VI 70,183,0.64516129,728,0.047179078,0.212608093,0.166846326,712,,,,
2,13,9,0.1,VI 70,208,1.052631579,1017,VI 70,209,0.64516129,777,-0.002082951,0.212608093,0.116899934,714,,,,
2,14,0,0.1,VI 70,238,1.6,1466,VI 70,174,0.533333333,620,0.136027709,0.477121255,0.373742281,643,,,,
2,14,1,0.1,VI 70,237,1.6,1379,VI 70,187,0.533333333,636,0.102906739,0.477121255,0.336107151,670,,,,
2,14,2,0.1,VI 70,210,1.6,1273,VI 70,210,0.533333333,722,0,0.477121255,0.246291206,742,,,,
2,14,3,0.1,VI 70,228,1.6,1358,VI 70,183,0.533333333,622,0.095483757,0.477121255,0.339109385,687,,,,
2,14,4,0.1,VI 70,217,1.6,1234,VI 70,181,0.533333333,658,0.078781159,0.477121255,0.273089266,653,,,,
2,14,6,0.1,VI 70,226,1.6,1388,VI 70,185,0.533333333,643,0.086936711,0.477121255,0.334178493,693,,,,
2,14,5,0.1,VI 70,241,1.6,1387,VI 70,174,0.533333333,626,0.141467794,0.477121255,0.345502128,676,,,,
2,14,7,0.1,VI 70,209,1.6,1290,VI 70,205,0.533333333,708,0.008392425,0.477121255,0.260556453,703,,,,
2,14,9,0.1,VI 70,204,1.6,1271,VI 70,207,0.533333333,698,-0.006340178,0.477121255,0.260290128,696,,,,
2,14,8,0.1,VI 70,231,1.6,1371,VI 70,200,0.533333333,675,0.062581984,0.477121255,0.307733682,698,,,,
2,15,1,0.1,VI 95,136,0.533333333,538,VI 45,339,1.6,1859,-0.39666079,-0.477121255,-0.538497114,597,,,,
2,15,0,0.1,VI 95,150,0.533333333,535,VI 45,333,1.6,1859,-0.346352974,-0.477121255,-0.540925608,613,,,,
2,15,2,0.1,VI 95,150,0.533333333,587,VI 45,320,1.6,1797,-0.329058719,-0.477121255,-0.485909976,695,,,,
2,15,3,0.1,VI 95,153,0.533333333,507,VI 45,349,1.6,1880,-0.358133996,-0.477121255,-0.56914989,616,,,,
2,15,4,0.1,VI 95,137,0.533333333,488,VI 45,342,1.6,1842,-0.397305539,-0.477121255,-0.576869804,555,,,,
2,15,6,0.1,VI 95,138,0.533333333,502,VI 45,364,1.6,2004,-0.421222297,-0.477121255,-0.601194,594,,,,
2,15,5,0.1,VI 95,158,0.533333333,579,VI 45,312,1.6,1664,-0.295497507,-0.477121255,-0.458474758,605,,,,
2,15,7,0.1,VI 95,132,0.533333333,511,VI 45,350,1.6,1820,-0.423494113,-0.477121255,-0.551650488,636,,,,
2,15,8,0.1,VI 95,139,0.533333333,524,VI 45,336,1.6,1818,-0.383324477,-0.477121255,-0.540262592,606,,,,
2,15,9,0.1,VI 95,141,0.533333333,527,VI 45,339,1.6,1865,-0.380980586,-0.477121255,-0.548868221,646,,,,
2,16,0,0.1,VI 95,142,0.64516129,626,VI 45,322,1.052631579,1345,-0.355567527,-0.212608093,-0.332147951,683,,,,
2,16,1,0.1,VI 95,169,0.64516129,658,VI 45,325,1.052631579,1357,-0.283996656,-0.212608093,-0.314353954,710,,,,
2,16,3,0.1,VI 95,148,0.64516129,602,VI 45,309,1.052631579,1298,-0.319696764,-0.212608093,-0.333678201,625,,,,
2,16,2,0.1,VI 95,155,0.64516129,654,VI 45,307,1.052631579,1214,-0.296806677,-0.212608093,-0.268640938,670,,,,
2,16,4,0.1,VI 95,162,0.64516129,637,VI 45,343,1.052631579,1386,-0.325779106,-0.212608093,-0.337623798,646,,,,
2,16,5,0.1,VI 95,159,0.64516129,617,VI 45,324,1.052631579,1354,-0.309147886,-0.212608093,-0.3413335,698,,,,
2,16,6,0.1,VI 95,176,0.64516129,648,VI 45,303,1.052631579,1249,-0.235929961,-0.212608093,-0.284987433,686,,,,
2,16,7,0.1,VI 95,163,0.64516129,638,VI 45,299,1.052631579,1224,-0.263483584,-0.212608093,-0.282960739,640,,,,
2,16,8,0.1,VI 95,152,0.64516129,666,VI 45,308,1.052631579,1308,-0.306707129,-0.212608093,-0.293133515,713,,,,
2,16,9,0.1,VI 95,153,0.64516129,692,VI 45,279,1.052631579,1169,-0.260912772,-0.212608093,-0.227708417,697,,,,
2,17,0,0.1,VI 95,160,0.8,748,VI 45,296,0.8,1106,-0.267171728,0,-0.169853529,715,,,,
2,17,1,0.1,VI 95,174,0.8,818,VI 45,298,0.8,1096,-0.233667016,0,-0.12705725,739,,,,
2,17,2,0.1,VI 95,155,0.8,740,VI 45,290,0.8,1016,-0.2720663,0,-0.137661988,682,,,,
2,17,3,0.1,VI 95,172,0.8,735,VI 45,293,0.8,1032,-0.231339173,0,-0.147392358,688,,,,
2,17,4,0.1,VI 95,163,0.8,730,VI 45,331,0.8,1117,-0.307640389,0,-0.184730313,725,,,,
2,17,5,0.1,VI 95,132,0.8,703,VI 45,319,0.8,1181,-0.383216752,0,-0.225294573,702,,,,
2,17,7,0.1,VI 95,143,0.8,693,VI 45,286,0.8,1031,-0.301029996,0,-0.172525431,656,,,,
2,17,6,0.1,VI 95,146,0.8,683,VI 45,300,0.8,1107,-0.312768399,0,-0.209726917,659,,,,
2,17,8,0.1,VI 95,170,0.8,819,VI 45,300,0.8,965,-0.246672333,0,-0.071243412,708,,,,
2,17,9,0.1,VI 95,149,0.8,698,VI 45,313,0.8,1100,-0.322358069,0,-0.197537263,673,,,,
2,18,0,0.1,VI 95,167,1.052631579,825,VI 45,288,0.64516129,884,-0.236676017,0.212608093,-0.029998316,701,,,,
2,18,1,0.1,VI 95,170,1.052631579,863,VI 45,279,0.64516129,930,-0.215155282,0.212608093,-0.032472153,733,,,,
2,18,2,0.1,VI 95,166,1.052631579,904,VI 45,283,0.64516129,898,-0.231678347,0.212608093,0.002892094,719,,,,
2,18,3,0.1,VI 95,155,1.052631579,841,VI 45,292,0.64516129,928,-0.275051153,0.212608093,-0.04275198,695,,,,
2,18,4,0.1,VI 95,151,1.052631579,807,VI 45,312,0.64516129,987,-0.315177647,0.212608093,-0.087443618,717,,,,
2,18,5,0.1,VI 95,181,1.052631579,911,VI 45,288,0.64516129,948,-0.201713913,0.212608093,-0.01728996,699,,,,
2,18,7,0.1,VI 95,172,1.052631579,872,VI 45,287,0.64516129,959,-0.22235345,0.212608093,-0.041302122,760,,,,
2,18,6,0.1,VI 95,149,1.052631579,868,VI 45,291,0.64516129,966,-0.290706721,0.212608093,-0.046457401,762,,,,
2,18,8,0.1,VI 95,145,1.052631579,811,VI 45,288,0.64516129,979,-0.298024486,0.212608093,-0.081761838,702,,,,
2,18,9,0.1,VI 95,153,1.052631579,834,VI 45,319,0.64516129,965,-0.319099252,0.212608093,-0.063361263,726,,,,
2,19,0,0.1,VI 95,164,1.6,1051,VI 45,267,0.533333333,815,-0.211667413,0.477121255,0.110445107,722,,,,
2,19,1,0.1,VI 95,139,1.6,986,VI 45,310,0.533333333,914,-0.348346894,0.477121255,0.032930719,693,,,,
2,19,3,0.1,VI 95,147,1.6,1057,VI 45,290,0.533333333,893,-0.295080663,0.477121255,0.073223528,731,,,,
2,19,2,0.1,VI 95,169,1.6,1101,VI 45,285,0.533333333,800,-0.226958155,0.477121255,0.138697332,733,,,,
2,19,4,0.1,VI 95,160,1.6,1054,VI 45,287,0.533333333,815,-0.253761914,0.477121255,0.111683002,690,,,,
2,19,6,0.1,VI 95,163,1.6,1065,VI 45,249,0.533333333,811,-0.184011743,0.477121255,0.118328754,694,,,,
2,19,5,0.1,VI 95,170,1.6,1091,VI 45,258,0.533333333,762,-0.181170785,0.477121255,0.155869779,701,,,,
2,19,8,0.1,VI 95,180,1.6,1094,VI 45,265,0.533333333,758,-0.167973369,0.477121255,0.159348116,691,,,,
2,19,7,0.1,VI 95,159,1.6,1049,VI 45,267,0.533333333,804,-0.225114137,0.477121255,0.115519439,732,,,,
2,19,9,0.1,VI 95,164,1.6,982,VI 45,304,0.533333333,858,-0.268029736,0.477121255,0.0586242,695,,,,
2,20,1,0.1,VI 120,101,0.533333333,264,VI 20,688,1.6,3656,-0.833267064,-0.477121255,-1.14140226,365,,,,
2,20,0,0.1,VI 120,90,0.533333333,273,VI 20,725,1.6,3906,-0.906095497,-0.477121255,-1.155569592,420,,,,
2,20,2,0.1,VI 120,95,0.533333333,271,VI 20,726,1.6,3781,-0.883213015,-0.477121255,-1.144637386,420,,,,
2,20,4,0.1,VI 120,79,0.533333333,218,VI 20,747,1.6,4014,-0.975693511,-0.477121255,-1.265120875,358,,,,
2,20,5,0.1,VI 120,79,0.533333333,218,VI 20,791,1.6,4293,-1.000549392,-0.477121255,-1.294304395,340,,,,
2,20,3,0.1,VI 120,84,0.533333333,238,VI 20,754,1.6,4123,-0.95309206,-0.477121255,-1.238636378,366,,,,
2,20,7,0.1,VI 120,93,0.533333333,258,VI 20,753,1.6,4105,-0.908312028,-0.477121255,-1.201693455,374,,,,
2,20,6,0.1,VI 120,90,0.533333333,270,VI 20,753,1.6,3927,-0.922552467,-0.477121255,-1.162697137,414,,,,
2,20,8,0.1,VI 120,83,0.533333333,212,VI 20,798,1.6,4122,-0.982924799,-0.477121255,-1.288772127,322,,,,
2,20,9,0.1,VI 120,85,0.533333333,213,VI 20,767,1.6,4098,-0.955376438,-0.477121255,-1.284192351,335,,,,
2,21,0,0.1,VI 120,108,0.64516129,376,VI 20,663,1.052631579,2406,-0.788089773,-0.212608093,-0.806107778,505,,,,
2,21,1,0.1,VI 120,126,0.64516129,411,VI 20,635,1.052631579,2277,-0.70240318,-0.212608093,-0.743521209,524,,,,
2,21,2,0.1,VI 120,101,0.64516129,400,VI 20,653,1.052631579,2420,-0.810591807,-0.212608093,-0.781755375,537,,,,
2,21,3,0.1,VI 120,123,0.64516129,453,VI 20,608,1.052631579,2179,-0.693998468,-0.212608093,-0.682159028,550,,,,
2,21,4,0.1,VI 120,106,0.64516129,397,VI 20,615,1.052631579,2234,-0.763569251,-0.212608093,-0.750292662,554,,,,
