net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,am,ar,log(b)
-1,5,8,0.1,VI 120,674,1,4538,VI 20,3589,1,12855,-0.726313562,0,-0.452207589,6305,,,
-1,6,0,0.1,VI 30,2401,1,9619,VI 40,1834,1,7736,0.116992829,0,0.094613464,6847,,,
-1,6,2,0.1,VI 30,2397,1,9716,VI 40,1824,1,7770,0.1186432,0,0.097066487,6771,,,
-1,4,1,0.1,VI 80,936,1,5034,VI 21.8,3373,1,12377,-0.556740492,0,-0.39070218,6612,,,
-1,3,9,0.1,VI 60,1243,1,5738,VI 24,3067,1,11651,-0.392242647,0,-0.307602658,6597,,,
-1,3,3,0.1,VI 60,1238,1,5623,VI 24,3111,1,11669,-0.400179366,0,-0.317065556,6637,,,
-1,3,7,0.1,VI 60,1297,1,6028,VI 24,2945,1,11431,-0.356145323,0,-0.277910981,6870,,,
-1,4,5,0.1,VI 80,960,1,4991,VI 21.8,3361,1,12307,-0.544197279,0,-0.391964631,6431,,,
-1,4,9,0.1,VI 80,964,1,4933,VI 21.8,3402,1,12177,-0.547657275,0,-0.392429191,6370,,,
-1,5,3,0.1,VI 120,703,1,4439,VI 20,3650,1,12876,-0.715337539,0,-0.462495823,6219,,,
-1,4,3,0.1,VI 80,954,1,4976,VI 21.8,3398,1,12129,-0.551675,0,-0.386944624,6491,,,
-1,3,5,0.1,VI 60,1298,1,5794,VI 24,3104,1,11648,-0.37864702,0,-0.303272871,6821,,,
-1,4,7,0.1,VI 80,966,1,4939,VI 21.8,3405,1,12170,-0.54713999,0,-0.391651552,6432,,,
-1,5,7,0.1,VI 120,681,1,4444,VI 20,3623,1,12850,-0.725921222,0,-0.461129077,6319,,,
-1,5,1,0.1,VI 120,693,1,4576,VI 20,3550,1,12793,-0.709495118,0,-0.446486384,6479,,,
-1,5,5,0.1,VI 120,751,1,4430,VI 20,3692,1,12544,-0.691621755,0,-0.452032319,6166,,,
-1,5,9,0.1,VI 120,706,1,4411,VI 20,3599,1,12665,-0.707377146,0,-0.458068136,6233,,,
-1,6,1,0.1,VI 30,2454,1,9992,VI 40,1736,1,7374,0.150324838,0,0.131949292,6686,,,
-1,6,3,0.1,VI 30,2423,1,9739,VI 40,1811,1,7508,0.126434964,0,0.112990102,6795,,,
-1,6,6,0.1,VI 30,2378,1,9667,VI 40,1801,1,7623,0.120698137,0,0.103165799,6885,,,
-1,7,4,0.1,VI 26.7,2713,1,10508,VI 48,1559,1,6680,0.240603679,0,0.196743602,6775,,,
-1,7,2,0.1,VI 26.7,2687,1,10728,VI 48,1517,1,6728,0.248282086,0,0.202632782,6816,,,
-1,7,0,0.1,VI 26.7,2775,1,10632,VI 48,1557,1,6702,0.250974375,0,0.200410544,6862,,,
-1,6,8,0.1,VI 30,2405,1,9693,VI 40,1837,1,7756,0.117005924,0,0.096820412,6733,,,
-1,7,6,0.1,VI 26.7,2709,1,10801,VI 48,1505,1,6675,0.255272505,0,0.209012696,6774,,,
-1,6,4,0.1,VI 30,2398,1,9722,VI 40,1797,1,7642,0.125301102,0,0.104548583,6765,,,
-1,7,8,0.1,VI 26.7,2743,1,10778,VI 48,1533,1,6640,0.252683653,0,0.2103701,6633,,,
-1,8,0,0.1,VI 24,2974,1,11364,VI 60,1293,1,5845,0.361742439,0,0.28874671,6469,,,
-1,8,2,0.1,VI 24,2960,1,11434,VI 60,1296,1,5918,0.35868671,0,0.286023227,6644,,,
-1,8,6,0.1,VI 24,3037,1,11530,VI 60,1255,1,5837,0.383801066,0,0.295639614,6719,,,
-1,8,4,0.1,VI 24,3032,1,11435,VI 60,1301,1,5884,0.3674519,0,0.288563505,6687,,,
-1,9,0,0.1,VI 21.8,3330,1,12144,VI 80,993,1,5145,0.525494985,0,0.372976379,6664,,,
-1,8,8,0.1,VI 24,3156,1,11816,VI 60,1212,1,5670,0.415634375,0,0.318887423,6840,,,
-1,9,2,0.1,VI 21.8,3394,1,12380,VI 80,974,1,5049,0.542152881,0,0.389515274,6444,,,
-1,9,4,0.1,VI 21.8,3339,1,12128,VI 80,1000,1,5121,0.523616419,0,0.374434412,6521,,,
-1,6,7,0.1,VI 30,2400,1,9671,VI 40,1815,1,7652,0.121334612,0,0.101696422,6666,,,
-1,7,5,0.1,VI 26.7,2708,1,10593,VI 48,1564,1,6730,0.238411911,0,0.197003908,6788,,,
-1,7,1,0.1,VI 26.7,2792,1,10723,VI 48,1593,1,6750,0.243699638,0,0.201012533,6766,,,
-1,6,9,0.1,VI 30,2483,1,9933,VI 40,1786,1,7417,0.143095265,0,0.126852156,6856,,,
-1,7,3,0.1,VI 26.7,2810,1,10964,VI 48,1469,1,6506,0.281684524,0,0.226654968,6750,,,
-1,6,5,0.1,VI 30,2500,1,10017,VI 40,1826,1,7552,0.136439235,0,0.122675692,7011,,,
-1,7,9,0.1,VI 26.7,2780,1,10853,VI 48,1535,1,6616,0.257936416,0,0.214954306,6732,,,
-1,7,7,0.1,VI 26.7,2694,1,10660,VI 48,1499,1,6645,0.254595959,0,0.205262219,6619,,,
-1,8,3,0.1,VI 24,3026,1,11462,VI 60,1254,1,5704,0.382571387,0,0.303080887,6530,,,
-1,8,7,0.1,VI 24,3025,1,11498,VI 60,1327,1,5883,0.357854456,0,0.291023456,6650,,,
-1,8,1,0.1,VI 24,3101,1,11707,VI 60,1234,1,5752,0.400186607,0,0.308626741,6626,,,
-1,9,1,0.1,VI 21.8,3414,1,12273,VI 80,996,1,5079,0.535004178,0,0.383172521,6492,,,
-1,8,5,0.1,VI 24,3065,1,11572,VI 60,1276,1,5832,0.380579804,0,0.29759091,6719,,,
-1,8,9,0.1,VI 24,3006,1,11460,VI 60,1271,1,5925,0.373843426,0,0.286496263,6722,,,
-1,9,3,0.1,VI 21.8,3344,1,12233,VI 80,1028,1,5137,0.512273154,0,0.37682341,6516,,,
-1,9,5,0.1,VI 21.8,3311,1,12229,VI 80,1019,1,5242,0.511784997,0,0.367893928,6605,,,
-1,9,6,0.1,VI 21.8,3316,1,12219,VI 80,1004,1,5160,0.518880809,0,0.374385963,6594,,,
-1,10,4,0.1,VI 20,3572,1,12579,VI 120,660,1,4425,0.733367515,0,0.453732842,6238,,,
-1,9,8,0.1,VI 21.8,3332,1,12113,VI 80,994,1,5095,0.525318608,0,0.376107529,6523,,,
-1,10,0,0.1,VI 20,3684,1,12769,VI 120,722,1,4543,0.707782424,0,0.44881415,6316,,,
-1,10,2,0.1,VI 20,3631,1,12695,VI 120,713,1,4490,0.706936719,0,0.451386364,6298,,,
-1,10,6,0.1,VI 20,3707,1,12741,VI 120,705,1,4586,0.720833469,0,0.443769465,6554,,,
-1,10,8,0.1,VI 20,3571,1,12548,VI 120,726,1,4562,0.691853229,0,0.439419229,6261,,,
-1,9,7,0.1,VI 21.8,3333,1,12193,VI 80,947,1,4906,0.546485335,0,0.39538303,6313,,,
-1,10,5,0.1,VI 20,3513,1,12659,VI 120,655,1,4513,0.72943685,0,0.447934066,6370,,,
-1,9,9,0.1,VI 21.8,3436,1,12350,VI 80,974,1,5116,0.547494198,0,0.382736422,6631,,,
-1,10,1,0.1,VI 20,3676,1,12988,VI 120,678,1,4416,0.734145809,0,0.468513215,6268,,,
-1,10,3,0.1,VI 20,3706,1,12803,VI 120,685,1,4413,0.733214843,0,0.462577818,6316,,,
-1,10,9,0.1,VI 20,3711,1,12775,VI 120,693,1,4423,0.72875772,0,0.460643969,6225,,,
-1,10,7,0.1,VI 20,3694,1,12764,VI 120,677,1,4332,0.736908222,0,0.469298348,6154,,,
