net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,am,ar,log(b)
-1,5,1,0.1,VI 120,125,1,814,VI 20,467,1,858,-0.572406868,0,-0.022862883,800,,,
-1,5,9,0.1,VI 120,142,1,817,VI 20,471,1,884,-0.520732563,0,-0.034230208,880,,,
-1,6,1,0.1,VI 30,365,1,812,VI 40,324,1,829,0.051747854,0,-0.008998501,813,,,
-1,6,3,0.1,VI 30,360,1,892,VI 40,335,1,865,0.031257694,0,0.013348747,883,,,
-1,6,8,0.1,VI 30,366,1,851,VI 40,339,1,869,0.033281387,0,-0.009090216,861,,,
-1,6,6,0.1,VI 30,387,1,830,VI 40,299,1,817,0.112039777,0,0.006856036,813,,,
-1,6,4,0.1,VI 30,387,1,883,VI 40,316,1,826,0.088023882,0,0.028980656,856,,,
-1,7,0,0.1,VI 26.7,442,1,935,VI 48,284,1,889,0.192103929,0,0.02190985,888,,,
-1,7,8,0.1,VI 26.7,377,1,845,VI 48,284,1,822,0.12302301,0,0.011984891,824,,,
-1,7,2,0.1,VI 26.7,397,1,842,VI 48,289,1,859,0.137892664,0,-0.008681072,845,,,
-1,7,4,0.1,VI 26.7,397,1,869,VI 48,295,1,844,0.128968491,0,0.01267733,840,,,
-1,7,6,0.1,VI 26.7,406,1,821,VI 48,289,1,863,0.147628191,0,-0.021667639,876,,,
-1,8,0,0.1,VI 24,428,1,835,VI 60,249,1,865,0.235244422,0,-0.015329632,853,,,
-1,8,2,0.1,VI 24,408,1,830,VI 60,249,1,884,0.214460816,0,-0.027374173,851,,,
-1,8,4,0.1,VI 24,445,1,865,VI 60,249,1,874,0.252160664,0,-0.004495325,894,,,
-1,8,6,0.1,VI 24,402,1,806,VI 60,243,1,845,0.218619779,0,-0.020521667,826,,,
-1,8,8,0.1,VI 24,434,1,843,VI 60,232,1,792,0.272001745,0,0.027102393,791,,,
-1,9,0,0.1,VI 21.8,439,1,844,VI 80,209,1,830,0.322318234,0,0.007264354,821,,,
-1,9,4,0.1,VI 21.8,451,1,849,VI 80,190,1,909,0.375422941,0,-0.029656193,860,,,
-1,9,2,0.1,VI 21.8,460,1,828,VI 80,171,1,818,0.429761721,0,0.005277033,824,,,
-1,6,9,0.1,VI 30,376,1,873,VI 40,322,1,873,0.067331973,0,0,901,,,
-1,6,7,0.1,VI 30,389,1,849,VI 40,326,1,818,0.076732001,0,0.016154387,840,,,
-1,7,1,0.1,VI 26.7,389,1,811,VI 48,297,1,856,0.117193152,0,-0.02345291,849,,,
-1,6,5,0.1,VI 30,392,1,841,VI 40,337,1,868,0.065656166,0,-0.013723729,874,,,
-1,7,3,0.1,VI 26.7,434,1,883,VI 48,281,1,871,0.18878341,0,0.005942549,875,,,
-1,7,9,0.1,VI 26.7,376,1,802,VI 48,278,1,881,0.131143049,0,-0.04080154,822,,,
-1,7,5,0.1,VI 26.7,392,1,829,VI 48,287,1,842,0.13540417,0,-0.006757561,824,,,
-1,7,7,0.1,VI 26.7,399,1,788,VI 48,280,1,843,0.153814864,0,-0.029301357,810,,,
-1,8,1,0.1,VI 24,445,1,810,VI 60,237,1,806,0.273611665,0,0.002149977,787,,,
-1,8,3,0.1,VI 24,436,1,815,VI 60,250,1,874,0.241546481,0,-0.030353824,818,,,
-1,8,5,0.1,VI 24,416,1,816,VI 60,238,1,897,0.242516374,0,-0.041102284,872,,,
-1,8,7,0.1,VI 24,411,1,819,VI 60,240,1,869,0.23363058,0,-0.025735875,858,,,
-1,9,1,0.1,VI 21.8,464,1,887,VI 80,187,1,839,0.394676374,0,0.024161659,861,,,
-1,8,9,0.1,VI 24,392,1,840,VI 60,238,1,818,0.21670911,0,0.011525982,838,,,
-1,9,5,0.1,VI 21.8,416,1,780,VI 80,198,1,871,0.32242814,0,-0.047923552,822,,,
-1,9,3,0.1,VI 21.8,426,1,850,VI 80,174,1,856,0.388860351,0,-0.003054839,866,,,
-1,9,6,0.1,VI 21.8,447,1,869,VI 80,199,1,818,0.351454447,0,0.026266473,823,,,
-1,10,0,0.1,VI 20,463,1,864,VI 120,130,1,843,0.551637639,0,0.010686168,839,,,
-1,9,8,0.1,VI 21.8,429,1,857,VI 80,166,1,846,0.412349204,0,0.005610459,829,,,
-1,10,4,0.1,VI 20,460,1,863,VI 120,133,1,800,0.538906191,0,0.032920809,827,,,
-1,10,2,0.1,VI 20,469,1,889,VI 120,128,1,827,0.563962873,0,0.031396251,863,,,
-1,10,8,0.1,VI 20,438,1,796,VI 120,137,1,813,0.504753543,0,-0.009177478,797,,,
-1,10,6,0.1,VI 20,465,1,855,VI 120,138,1,828,0.527573866,0,0.013935778,842,,,
-1,9,7,0.1,VI 21.8,433,1,807,VI 80,185,1,848,0.369316168,0,-0.021522318,795,,,
-1,9,9,0.1,VI 21.8,434,1,801,VI 80,188,1,831,0.36333188,0,-0.015968508,855,,,
-1,10,5,0.1,VI 20,445,1,858,VI 120,137,1,828,0.511639444,0,0.015456951,838,,,
-1,10,3,0.1,VI 20,444,1,861,VI 120,142,1,869,0.495094626,0,-0.004016625,853,,,
-1,10,1,0.1,VI 20,498,1,904,VI 120,146,1,866,0.532876487,0,0.018650538,891,,,
-1,10,7,0.1,VI 20,464,1,842,VI 120,126,1,796,0.566147435,0,0.024399024,806,,,
-1,10,9,0.1,VI 20,469,1,827,VI 120,134,1,848,0.544068044,0,-0.010890343,844,,,
