net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,am,ar,log(b)
-1,1,2,0.1,VI 40,492,1.0,15799,VI 30,0,1.0,0,,0.0,,0,"=LINEST(O2:O111,M2:N111,TRUE,TRUE)",,
-1,1,6,0.1,VI 40,0,1.0,0,VI 30,601,1.0,16869,,0.0,,0,,,
-1,1,4,0.1,VI 40,446,1.0,14548,VI 30,0,1.0,0,,0.0,,0,,,
-1,0,4,0.1,VI 34.3,0,1.0,0,VI 34.3,608,1.0,14903,,0.0,,0,,,
-1,2,4,0.1,VI 48,0,1.0,0,VI 26.7,723,1.0,17497,,0.0,,0,,,
-1,2,2,0.1,VI 48,0,1.0,0,VI 26.7,746,1.0,18665,,0.0,,0,,,
-1,1,0,0.1,VI 40,548,1.0,16264,VI 30,0,1.0,0,,0.0,,0,,,
-1,0,2,0.1,VI 34.3,549,1.0,17132,VI 34.3,0,1.0,0,,0.0,,0,,,
-1,3,0,0.1,VI 60,0,1.0,0,VI 24,848,1.0,19941,,0.0,,0,,,
-1,0,8,0.1,VI 34.3,0,1.0,0,VI 34.3,604,1.0,17073,,0.0,,0,,,
-1,0,0,0.1,VI 34.3,0,1.0,0,VI 34.3,545,1.0,16481,,0.0,,0,,,
-1,2,6,0.1,VI 48,409,1.0,15927,VI 26.7,0,1.0,0,,0.0,,0,,,
-1,1,8,0.1,VI 40,0,1.0,0,VI 30,652,1.0,17470,,0.0,,0,,,
-1,2,8,0.1,VI 48,0,1.0,0,VI 26.7,710,1.0,17296,,0.0,,0,,,
-1,0,6,0.1,VI 34.3,560,1.0,16912,VI 34.3,0,1.0,0,,0.0,,0,,,
-1,2,0,0.1,VI 48,0,1.0,0,VI 26.7,740,1.0,20000,,0.0,,0,,,
-1,1,5,0.1,VI 40,0,1.0,0,VI 30,639,1.0,17324,,0.0,,0,,,
-1,2,5,0.1,VI 48,0,1.0,0,VI 26.7,698,1.0,18210,,0.0,,0,,,
-1,1,3,0.1,VI 40,483,1.0,16030,VI 30,0,1.0,0,,0.0,,0,,,
-1,0,5,0.1,VI 34.3,0,1.0,0,VI 34.3,597,1.0,17221,,0.0,,0,,,
-1,3,1,0.1,VI 60,0,1.0,0,VI 24,824,1.0,19930,,0.0,,0,,,
-1,1,1,0.1,VI 40,0,1.0,0,VI 30,674,1.0,18376,,0.0,,0,,,
-1,0,9,0.1,VI 34.3,0,1.0,0,VI 34.3,551,1.0,17067,,0.0,,0,,,
-1,0,3,0.1,VI 34.3,0,1.0,0,VI 34.3,594,1.0,15365,,0.0,,0,,,
-1,0,1,0.1,VI 34.3,0,1.0,0,VI 34.3,611,1.0,17599,,0.0,,0,,,
-1,1,7,0.1,VI 40,431,1.0,8910,VI 30,584,1.0,11090,-0.13193557695166788,0.0,-0.09505384211228525,4343,,,
-1,2,7,0.1,VI 48,314,1.0,7190,VI 26.7,659,1.0,12810,-0.3219557665207949,0.0,-0.25082023936180375,3853,,,
-1,1,9,0.1,VI 40,0,1.0,0,VI 30,625,1.0,17176,,0.0,,0,,,
-1,2,1,0.1,VI 48,0,1.0,0,VI 26.7,753,1.0,18045,,0.0,,0,,,
-1,2,3,0.1,VI 48,0,1.0,0,VI 26.7,750,1.0,20000,,0.0,,0,,,
-1,2,9,0.1,VI 48,363,1.0,14735,VI 26.7,0,1.0,0,,0.0,,0,,,
-1,0,7,0.1,VI 34.3,606,1.0,16013,VI 34.3,0,1.0,0,,0.0,,0,,,
-1,3,2,0.1,VI 60,323,1.0,13854,VI 24,0,1.0,0,,0.0,,0,,,
-1,3,6,0.1,VI 60,334,1.0,13200,VI 24,0,1.0,0,,0.0,,0,,,
-1,3,8,0.1,VI 60,0,1.0,0,VI 24,764,1.0,20000,,0.0,,0,,,
-1,4,2,0.1,VI 80,0,1.0,0,VI 21.8,888,1.0,18817,,0.0,,0,,,
-1,3,4,0.1,VI 60,0,1.0,0,VI 24,839,1.0,18386,,0.0,,0,,,
-1,4,8,0.1,VI 80,0,1.0,0,VI 21.8,918,1.0,20000,,0.0,,0,,,
-1,4,0,0.1,VI 80,0,1.0,0,VI 21.8,923,1.0,20000,,0.0,,0,,,
-1,4,6,0.1,VI 80,0,1.0,0,VI 21.8,891,1.0,20000,,0.0,,0,,,
-1,5,4,0.1,VI 120,0,1.0,0,VI 20,993,1.0,20000,,0.0,,0,,,
