net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,57.26534518,,
0,0,0,0.1,VI 20,467,0.533333333,1199,VI 120,100,1.6,726,0.669316881,-0.477121255,0.217882562,495,,0.485936829,0.71736507,0.001483216
0,0,2,0.1,VI 20,477,0.533333333,1158,VI 120,127,1.6,794,0.574714658,-0.477121255,0.163888057,533,,0.006080214,0.00417723,0.001996851
0,0,1,0.1,VI 20,475,0.533333333,1160,VI 120,147,1.6,907,0.509376275,-0.477121255,0.106850702,456,,0.993756477,0.03157297,#N/A
0,0,3,0.1,VI 20,504,0.533333333,1251,VI 120,122,1.6,821,0.616070706,-0.477121255,0.182914153,484,,19656.99782,247,#N/A
0,0,4,0.1,VI 20,522,0.533333333,1290,VI 120,125,1.6,748,0.62076049,-0.477121255,0.236688112,498,,39.19025307,0.246222556,#N/A
0,0,5,0.1,VI 20,522,0.533333333,1228,VI 120,129,1.6,807,0.607080793,-0.477121255,0.182324832,518,,,,
0,0,6,0.1,VI 20,511,0.533333333,1268,VI 120,118,1.6,771,0.636538893,-0.477121255,0.216064875,509,,,,
0,0,7,0.1,VI 20,517,0.533333333,1338,VI 120,129,1.6,772,0.602900833,-0.477121255,0.238838813,482,,,,
0,0,8,0.1,VI 20,513,0.533333333,1235,VI 120,131,1.6,777,0.592846069,-0.477121255,0.201245939,503,,,,
0,0,9,0.1,VI 20,474,0.533333333,1144,VI 120,137,1.6,861,0.539057775,-0.477121255,0.123422873,494,,,,
0,1,0,0.1,VI 20,481,0.64516129,1292,VI 120,146,1.052631579,711,0.517792221,-0.212608093,0.259392913,506,,,,
0,1,1,0.1,VI 20,543,0.64516129,1409,VI 120,117,1.052631579,636,0.666613968,-0.212608093,0.345453877,538,,,,
0,1,2,0.1,VI 20,503,0.64516129,1320,VI 120,133,1.052631579,743,0.577716344,-0.212608093,0.249585117,467,,,,
0,1,3,0.1,VI 20,527,0.64516129,1358,VI 120,110,1.052631579,597,0.68041793,-0.212608093,0.356925439,426,,,,
0,1,4,0.1,VI 20,526,0.64516129,1362,VI 120,119,1.052631579,633,0.645438783,-0.212608093,0.332773398,534,,,,
0,1,5,0.1,VI 20,575,0.64516129,1471,VI 120,131,1.052631579,624,0.642396549,-0.212608093,0.372428083,506,,,,
0,1,6,0.1,VI 20,562,0.64516129,1450,VI 120,112,1.052631579,593,0.700518293,-0.212608093,0.388313309,443,,,,
0,1,7,0.1,VI 20,508,0.64516129,1404,VI 120,112,1.052631579,637,0.65664569,-0.212608093,0.343227675,492,,,,
0,1,8,0.1,VI 20,495,0.64516129,1343,VI 120,123,1.052631579,678,0.604700087,-0.212608093,0.296846319,481,,,,
0,1,9,0.1,VI 20,554,0.64516129,1487,VI 120,118,1.052631579,648,0.671627757,-0.212608093,0.360735963,497,,,,
0,2,1,0.1,VI 20,574,0.8,1659,VI 120,120,0.8,534,0.679730646,0,0.492305129,452,,,,
0,2,0,0.1,VI 20,549,0.8,1659,VI 120,117,0.8,573,0.671386483,0,0.461691764,477,,,,
0,2,2,0.1,VI 20,568,0.8,1700,VI 120,110,0.8,527,0.712955651,0,0.508638306,503,,,,
0,2,3,0.1,VI 20,572,0.8,1734,VI 120,104,0.8,525,0.740362689,0,0.51888979,461,,,,
0,2,4,0.1,VI 20,579,0.8,1775,VI 120,103,0.8,524,0.749841339,0,0.52986707,487,,,,
0,2,5,0.1,VI 20,552,0.8,1652,VI 120,120,0.8,549,0.662757832,0,0.478437699,498,,,,
0,2,7,0.1,VI 20,571,0.8,1623,VI 120,126,0.8,596,0.656265563,0,0.43507226,492,,,,
0,2,6,0.1,VI 20,557,0.8,1663,VI 120,119,0.8,526,0.670308234,0,0.499906505,469,,,,
0,2,8,0.1,VI 20,523,0.8,1562,VI 120,120,0.8,594,0.639320443,0,0.419894585,487,,,,
0,2,9,0.1,VI 20,580,0.8,1727,VI 120,105,0.8,522,0.742238694,0,0.519621835,470,,,,
0,3,0,0.1,VI 20,605,1.052631579,2099,VI 120,114,0.64516129,476,0.724850523,0.212608093,0.644405486,474,,,,
0,3,1,0.1,VI 20,632,1.052631579,2087,VI 120,117,0.64516129,472,0.732531217,0.212608093,0.64558045,473,,,,
0,3,2,0.1,VI 20,589,1.052631579,2046,VI 120,112,0.64516129,466,0.720897272,0.212608093,0.642519713,514,,,,
0,3,3,0.1,VI 20,652,1.052631579,2257,VI 120,98,0.64516129,458,0.82302152,0.212608093,0.692666081,507,,,,
0,3,4,0.1,VI 20,632,1.052631579,2097,VI 120,111,0.64516129,458,0.755394099,0.212608093,0.660732952,464,,,,
0,3,5,0.1,VI 20,600,1.052631579,2052,VI 120,125,0.64516129,522,0.681241237,0.212608093,0.594506853,533,,,,
0,3,6,0.1,VI 20,609,1.052631579,2062,VI 120,113,0.64516129,479,0.731538849,0.212608093,0.633953148,490,,,,
0,3,7,0.1,VI 20,609,1.052631579,2029,VI 120,123,0.64516129,531,0.694712181,0.212608093,0.582187526,435,,,,
0,3,8,0.1,VI 20,639,1.052631579,2163,VI 120,102,0.64516129,430,0.796900686,0.212608093,0.701588064,429,,,,
0,3,9,0.1,VI 20,641,1.052631579,2203,VI 120,102,0.64516129,422,0.798257858,0.212608093,0.717702046,466,,,,
0,4,1,0.1,VI 20,703,1.6,2969,VI 120,102,0.533333333,367,0.838355153,0.477121255,0.907944133,420,,,,
0,4,2,0.1,VI 20,709,1.6,2972,VI 120,106,0.533333333,400,0.82534037,0.477121255,0.870988814,464,,,,
0,4,0,0.1,VI 20,725,1.6,3025,VI 120,112,0.533333333,384,0.811119984,0.477121255,0.896394155,451,,,,
0,4,3,0.1,VI 20,709,1.6,2906,VI 120,129,0.533333333,421,0.740056525,0.477121255,0.839013514,470,,,,
0,4,4,0.1,VI 20,666,1.6,2782,VI 120,110,0.533333333,462,0.782081544,0.477121255,0.77971515,510,,,,
0,4,5,0.1,VI 20,682,1.6,2879,VI 120,115,0.533333333,392,0.773086534,0.477121255,0.865955598,436,,,,
0,4,7,0.1,VI 20,710,1.6,3046,VI 120,98,0.533333333,362,0.860032273,0.477121255,0.925021328,460,,,,
0,4,6,0.1,VI 20,680,1.6,2814,VI 120,108,0.533333333,437,0.799085157,0.477121255,0.808842656,467,,,,
0,4,8,0.1,VI 20,654,1.6,2802,VI 120,111,0.533333333,431,0.77025477,0.477121255,0.812990861,469,,,,
0,4,9,0.1,VI 20,660,1.6,2785,VI 120,125,0.533333333,426,0.722633923,0.477121255,0.8154156,465,,,,
0,5,0,0.1,VI 45,282,0.533333333,897,VI 95,173,1.6,1078,0.212203005,-0.477121255,-0.079826318,540,,,,
0,5,1,0.1,VI 45,295,0.533333333,924,VI 95,176,1.6,1069,0.224309348,-0.477121255,-0.063305734,595,,,,
0,5,2,0.1,VI 45,263,0.533333333,871,VI 95,178,1.6,1083,0.169535746,-0.477121255,-0.094610302,547,,,,
0,5,3,0.1,VI 45,277,0.533333333,890,VI 95,150,1.6,938,0.26638851,-0.477121255,-0.022812832,537,,,,
0,5,4,0.1,VI 45,279,0.533333333,905,VI 95,148,1.6,1001,0.275342488,-0.477121255,-0.043785498,562,,,,
0,5,6,0.1,VI 45,268,0.533333333,863,VI 95,177,1.6,1165,0.180161528,-0.477121255,-0.13031513,583,,,,
0,5,5,0.1,VI 45,292,0.533333333,968,VI 95,142,1.6,944,0.313094507,-0.477121255,0.010903363,548,,,,
0,5,7,0.1,VI 45,276,0.533333333,848,VI 95,169,1.6,1080,0.213022377,-0.477121255,-0.105027903,584,,,,
0,5,8,0.1,VI 45,266,0.533333333,943,VI 95,143,1.6,1004,0.269545599,-0.477121255,-0.02722202,607,,,,
0,5,9,0.1,VI 45,257,0.533333333,867,VI 95,148,1.6,1032,0.239671408,-0.477121255,-0.0756606,586,,,,
0,6,0,0.1,VI 45,284,0.64516129,1036,VI 95,149,1.052631579,790,0.280132072,-0.212608093,0.117732664,532,,,,
0,6,1,0.1,VI 45,279,0.64516129,980,VI 95,164,1.052631579,861,0.230760355,-0.212608093,0.056222924,575,,,,
0,6,2,0.1,VI 45,277,0.64516129,1003,VI 95,173,1.052631579,863,0.204433666,-0.212608093,0.065290137,507,,,,
0,6,3,0.1,VI 45,281,0.64516129,1066,VI 95,156,1.052631579,813,0.255581722,-0.212608093,0.117666659,579,,,,
0,6,4,0.1,VI 45,300,0.64516129,1020,VI 95,152,1.052631579,838,0.295277667,-0.212608093,0.085356153,588,,,,
0,6,5,0.1,VI 45,283,0.64516129,980,VI 95,159,1.052631579,822,0.250389311,-0.212608093,0.076354258,520,,,,
