net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,,,
0,5,9,0.1,VI 45,352,0.533333333,2334,VI 95,193,1.6,2916,0.260985354,-0.477121255,-0.096686668,1911,,,,
0,6,0,0.1,VI 45,363,0.64516129,2743,VI 95,194,1.052631579,2345,0.272104895,-0.212608093,0.068082961,1820,,,,
0,6,1,0.1,VI 45,331,0.64516129,2474,VI 95,194,1.052631579,2364,0.232026264,-0.212608093,0.019752223,1833,,,,
0,6,2,0.1,VI 45,394,0.64516129,2843,VI 95,188,1.052631579,2182,0.321338373,-0.212608093,0.114922113,1802,,,,
0,6,3,0.1,VI 45,401,0.64516129,2977,VI 95,182,1.052631579,2187,0.343072985,-0.212608093,0.133930052,1861,,,,
0,6,5,0.1,VI 45,369,0.64516129,2734,VI 95,182,1.052631579,2185,0.306954978,-0.212608093,0.097347069,1795,,,,
0,6,4,0.1,VI 45,360,0.64516129,2754,VI 95,177,1.052631579,2209,0.308329234,-0.212608093,0.09576822,1866,,,,
0,6,6,0.1,VI 45,378,0.64516129,2847,VI 95,184,1.052631579,2125,0.312673977,-0.212608093,0.127028533,1837,,,,
0,6,7,0.1,VI 45,332,0.64516129,2513,VI 95,173,1.052631579,2134,0.283091981,-0.212608093,0.070998074,1713,,,,
0,6,8,0.1,VI 45,367,0.64516129,2749,VI 95,191,1.052631579,2238,0.283632697,-0.212608093,0.089314658,1842,,,,
0,7,0,0.1,VI 45,382,0.8,3231,VI 95,171,0.8,1758,0.349067253,0,0.264318087,1769,,,,
0,6,9,0.1,VI 45,399,0.64516129,2759,VI 95,197,1.052631579,2324,0.30650667,-0.212608093,0.074515577,1967,,,,
0,7,1,0.1,VI 45,361,0.8,3083,VI 95,202,0.8,1993,0.252155832,0,0.189466226,1784,,,,
0,7,2,0.1,VI 45,352,0.8,3045,VI 95,185,0.8,1905,0.279370935,0,0.203692317,1784,,,,
0,7,3,0.1,VI 45,391,0.8,3267,VI 95,178,0.8,1866,0.341756755,0,0.243237495,1799,,,,
0,7,4,0.1,VI 45,362,0.8,3157,VI 95,166,0.8,1764,0.338600482,0,0.252776001,1681,,,,
0,7,5,0.1,VI 45,385,0.8,3212,VI 95,152,0.8,1729,0.403617142,0,0.268980543,1750,,,,
0,7,6,0.1,VI 45,357,0.8,3068,VI 95,183,0.8,1921,0.290217126,0,0.20332799,1761,,,,
0,7,7,0.1,VI 45,357,0.8,3011,VI 95,160,0.8,1772,0.348548233,0,0.230247038,1694,,,,
0,7,8,0.1,VI 45,351,0.8,2945,VI 95,170,0.8,1836,0.314858195,0,0.205212622,1759,,,,
0,7,9,0.1,VI 45,339,0.8,2978,VI 95,200,0.8,2041,0.229169703,0,0.164081689,1807,,,,
0,8,0,0.1,VI 45,401,1.052631579,3861,VI 95,182,0.64516129,1571,0.343072985,0.212608093,0.390523617,1681,,,,
0,8,1,0.1,VI 45,400,1.052631579,3948,VI 95,164,0.64516129,1576,0.387216143,0.212608093,0.398820931,1753,,,,
0,8,2,0.1,VI 45,385,1.052631579,3813,VI 95,179,0.64516129,1638,0.332607699,0.212608093,0.366952908,1797,,,,
0,8,3,0.1,VI 45,387,1.052631579,3784,VI 95,179,0.64516129,1571,0.334857934,0.212608093,0.381774943,1718,,,,
0,8,4,0.1,VI 45,393,1.052631579,3809,VI 95,195,0.64516129,1727,0.304357939,0.212608093,0.343518635,1870,,,,
0,8,5,0.1,VI 45,409,1.052631579,3887,VI 95,191,0.64516129,1675,0.330689941,0.212608093,0.365599729,1851,,,,
0,8,6,0.1,VI 45,382,1.052631579,3818,VI 95,168,0.64516129,1636,0.356754081,0.212608093,0.368052625,1756,,,,
0,8,7,0.1,VI 45,398,1.052631579,3879,VI 95,186,0.64516129,1636,0.330370128,0.212608093,0.37493648,1814,,,,
0,8,9,0.1,VI 45,373,1.052631579,3733,VI 95,175,0.64516129,1561,0.328670783,0.212608093,0.378655087,1732,,,,
0,8,8,0.1,VI 45,360,1.052631579,3611,VI 95,185,0.64516129,1607,0.289130772,0.212608093,0.351611612,1701,,,,
0,9,0,0.1,VI 45,390,1.6,4747,VI 95,187,0.533333333,1371,0.319223,0.477121255,0.539381777,1659,,,,
0,9,1,0.1,VI 45,393,1.6,4629,VI 95,180,0.533333333,1337,0.339120045,0.477121255,0.539355774,1540,,,,
0,9,2,0.1,VI 45,380,1.6,4623,VI 95,192,0.533333333,1445,0.296482368,0.477121255,0.505056046,1751,,,,
0,9,3,0.1,VI 45,417,1.6,4934,VI 95,175,0.533333333,1437,0.377098006,0.477121255,0.535742377,1705,,,,
0,9,4,0.1,VI 45,349,1.6,4408,VI 95,199,0.533333333,1549,0.243972351,0.477121255,0.454190168,1799,,,,
0,9,6,0.1,VI 45,393,1.6,4662,VI 95,172,0.533333333,1309,0.358864103,0.477121255,0.551632623,1614,,,,
0,9,5,0.1,VI 45,397,1.6,4809,VI 95,173,0.533333333,1354,0.360744404,0.477121255,0.550436113,1718,,,,
0,9,7,0.1,VI 45,392,1.6,4637,VI 95,163,0.533333333,1291,0.381098463,0.477121255,0.555310854,1568,,,,
0,9,8,0.1,VI 45,403,1.6,4847,VI 95,151,0.533333333,1304,0.426328099,0.477121255,0.570195428,1579,,,,
0,9,9,0.1,VI 45,393,1.6,4807,VI 95,169,0.533333333,1325,0.366505846,0.477121255,0.559658244,1616,,,,
0,10,0,0.1,VI 70,241,0.533333333,1890,VI 70,217,1.6,3049,0.045557309,-0.477121255,-0.20769562,1627,,,,
0,10,1,0.1,VI 70,248,0.533333333,1831,VI 70,246,1.6,3497,0.003516574,-0.477121255,-0.281007288,1797,,,,
0,10,2,0.1,VI 70,236,0.533333333,1699,VI 70,247,1.6,3403,-0.01978495,-0.477121255,-0.30166857,1688,,,,
0,10,4,0.1,VI 70,225,0.533333333,1722,VI 70,243,1.6,3309,-0.033423755,-0.477121255,-0.28366362,1633,,,,
0,10,5,0.1,VI 70,227,0.533333333,1729,VI 70,257,1.6,3411,-0.053907266,-0.477121255,-0.295086726,1639,,,,
0,10,3,0.1,VI 70,232,0.533333333,1693,VI 70,260,1.6,3620,-0.049485363,-0.477121255,-0.330051612,1674,,,,
0,10,6,0.1,VI 70,205,0.533333333,1679,VI 70,243,1.6,3444,-0.073852413,-0.477121255,-0.312012447,1575,,,,
0,10,7,0.1,VI 70,216,0.533333333,1658,VI 70,265,1.6,3642,-0.088792123,-0.477121255,-0.341755415,1745,,,,
0,10,8,0.1,VI 70,238,0.533333333,1739,VI 70,288,1.6,3785,-0.082815531,-0.477121255,-0.337766302,1809,,,,
0,10,9,0.1,VI 70,228,0.533333333,1816,VI 70,240,1.6,3347,-0.022276395,-0.477121255,-0.265539868,1721,,,,
0,11,1,0.1,VI 70,228,0.64516129,1897,VI 70,248,1.052631579,2790,-0.036516834,-0.212608093,-0.167536872,1686,,,,
0,11,0,0.1,VI 70,217,0.64516129,1880,VI 70,237,1.052631579,2816,-0.038288612,-0.212608093,-0.175474801,1698,,,,
0,11,2,0.1,VI 70,255,0.64516129,2123,VI 70,209,1.052631579,2509,0.086393894,-0.212608093,-0.072550667,1661,,,,
0,11,3,0.1,VI 70,241,0.64516129,2028,VI 70,237,1.052631579,2627,0.007268697,-0.212608093,-0.112392122,1673,,,,
0,11,4,0.1,VI 70,255,0.64516129,2115,VI 70,265,1.052631579,2801,-0.016705694,-0.212608093,-0.122002737,1804,,,,
0,11,5,0.1,VI 70,253,0.64516129,2175,VI 70,251,1.052631579,2754,0.0034468,-0.212608093,-0.102504675,1795,,,,
0,11,7,0.1,VI 70,245,0.64516129,1926,VI 70,227,1.052631579,2652,0.033140227,-0.212608093,-0.138917237,1670,,,,
0,11,6,0.1,VI 70,239,0.64516129,2058,VI 70,233,1.052631579,2642,0.01104198,-0.212608093,-0.108487443,1737,,,,
0,11,8,0.1,VI 70,241,0.64516129,2034,VI 70,252,1.052631579,2847,-0.019383498,-0.212608093,-0.146036519,1696,,,,
0,11,9,0.1,VI 70,240,0.64516129,2021,VI 70,243,1.052631579,2690,-0.005395032,-0.212608093,-0.124185966,1672,,,,
0,12,0,0.1,VI 70,230,0.8,2259,VI 70,240,0.8,2288,-0.018483406,0,-0.005539789,1701,,,,
0,12,1,0.1,VI 70,268,0.8,2441,VI 70,266,0.8,2457,0.003253157,0,-0.002837377,1783,,,,
0,12,2,0.1,VI 70,271,0.8,2503,VI 70,238,0.8,2327,0.056392334,0,0.031664466,1867,,,,
0,12,3,0.1,VI 70,244,0.8,2342,VI 70,211,0.8,2139,0.063107371,0,0.039376106,1600,,,,
0,12,4,0.1,VI 70,236,0.8,2266,VI 70,229,0.8,2302,0.013076521,0,-0.006845414,1738,,,,
0,12,5,0.1,VI 70,232,0.8,2299,VI 70,240,0.8,2226,-0.014723257,0,0.014013811,1643,,,,
0,12,6,0.1,VI 70,260,0.8,2420,VI 70,244,0.8,2319,0.027583522,0,0.018514617,1825,,,,
0,12,9,0.1,VI 70,227,0.8,2085,VI 70,265,0.8,2439,-0.067220017,0,-0.068105741,1689,,,,
0,12,8,0.1,VI 70,230,0.8,2238,VI 70,243,0.8,2384,-0.023878438,0,-0.027446169,1737,,,,
0,12,7,0.1,VI 70,243,0.8,2375,VI 70,251,0.8,2411,-0.014067448,0,-0.006533596,1780,,,,
0,13,0,0.1,VI 70,245,1.052631579,2800,VI 70,232,0.64516129,1976,0.023678099,0.212608093,0.151371091,1815,,,,
0,13,1,0.1,VI 70,251,1.052631579,2821,VI 70,216,0.64516129,1927,0.06521997,0.212608093,0.165521371,1697,,,,
0,13,2,0.1,VI 70,252,1.052631579,2902,VI 70,224,0.64516129,1898,0.051152522,0.212608093,0.1844012,1694,,,,
0,13,3,0.1,VI 70,258,1.052631579,2770,VI 70,246,0.64516129,1965,0.020684599,0.212608093,0.149117214,1779,,,,
0,13,4,0.1,VI 70,211,1.052631579,2424,VI 70,254,0.64516129,2241,-0.080551261,0.212608093,0.034090759,1694,,,,
0,13,5,0.1,VI 70,241,1.052631579,2694,VI 70,248,0.64516129,2057,-0.012434638,0.212608093,0.1171633,1772,,,,
0,13,6,0.1,VI 70,262,1.052631579,2824,VI 70,225,0.64516129,1969,0.066118773,0.212608093,0.156618976,1775,,,,
0,13,7,0.1,VI 70,241,1.052631579,2654,VI 70,228,0.64516129,2018,0.024082196,0.212608093,0.118979757,1598,,,,
0,13,8,0.1,VI 70,222,1.052631579,2596,VI 70,244,0.64516129,2051,-0.041036852,0.212608093,0.102339028,1727,,,,
0,13,9,0.1,VI 70,269,1.052631579,3024,VI 70,219,0.64516129,1899,0.089308165,0.212608093,0.202056822,1778,,,,
0,14,0,0.1,VI 70,233,1.6,3368,VI 70,240,0.533333333,1790,-0.012855321,0.477121255,0.274519052,1664,,,,
0,14,1,0.1,VI 70,238,1.6,3367,VI 70,241,0.533333333,1749,-0.005440086,0.477121255,0.284453307,1692,,,,
0,14,3,0.1,VI 70,264,1.6,3683,VI 70,218,0.533333333,1589,0.083147433,0.477121255,0.365077822,1726,,,,
0,14,2,0.1,VI 70,262,1.6,3577,VI 70,255,0.533333333,1813,0.011761111,0.477121255,0.295121136,1816,,,,
0,14,4,0.1,VI 70,265,1.6,3636,VI 70,215,0.533333333,1690,0.090807414,0.477121255,0.33273717,1746,,,,
0,14,5,0.1,VI 70,268,1.6,3552,VI 70,255,0.533333333,1767,0.021594614,0.477121255,0.303236408,1756,,,,
0,14,6,0.1,VI 70,260,1.6,3584,VI 70,257,0.533333333,1781,0.005040225,0.477121255,0.303704082,1656,,,,
0,14,7,0.1,VI 70,270,1.6,3704,VI 70,205,0.533333333,1607,0.119609903,0.477121255,0.362655101,1540,,,,
0,14,8,0.1,VI 70,252,1.6,3466,VI 70,237,0.533333333,1727,0.026652195,0.477121255,0.302536221,1746,,,,
0,14,9,0.1,VI 70,222,1.6,3315,VI 70,228,0.533333333,1723,-0.011581873,0.477121255,0.284198255,1645,,,,
0,15,0,0.1,VI 95,172,0.533333333,1363,VI 45,371,1.6,4510,-0.333845463,-0.477121255,-0.519680686,1668,,,,
0,15,1,0.1,VI 95,177,0.533333333,1432,VI 45,391,1.6,4631,-0.344203491,-0.477121255,-0.509731763,1600,,,,
0,15,2,0.1,VI 95,176,0.533333333,1381,VI 45,414,1.6,4915,-0.371487673,-0.477121255,-0.551329844,1718,,,,
0,15,3,0.1,VI 95,175,0.533333333,1387,VI 45,358,1.6,4376,-0.310844978,-0.477121255,-0.499000852,1624,,,,
0,15,4,0.1,VI 95,178,0.533333333,1441,VI 45,384,1.6,4699,-0.333911222,-0.477121255,-0.513341464,1737,,,,
0,15,5,0.1,VI 95,168,0.533333333,1378,VI 45,398,1.6,4821,-0.37457379,-0.477121255,-0.543887914,1608,,,,
0,15,6,0.1,VI 95,190,0.533333333,1470,VI 45,373,1.6,4614,-0.292955231,-0.477121255,-0.496760255,1680,,,,
0,15,7,0.1,VI 95,182,0.533333333,1411,VI 45,376,1.6,4648,-0.315116457,-0.477121255,-0.517739106,1675,,,,
0,15,8,0.1,VI 95,182,0.533333333,1434,VI 45,375,1.6,4561,-0.31395988,-0.477121255,-0.502510921,1662,,,,
0,15,9,0.1,VI 95,162,0.533333333,1349,VI 45,399,1.6,4828,-0.391457881,-0.477121255,-0.553755312,1646,,,,
0,16,0,0.1,VI 95,184,0.64516129,1606,VI 45,378,1.052631579,3661,-0.312673977,-0.212608093,-0.357854188,1717,,,,
0,16,1,0.1,VI 95,183,0.64516129,1672,VI 45,391,1.052631579,3867,-0.329725668,-0.212608093,-0.364137899,1703,,,,
0,16,2,0.1,VI 95,168,0.64516129,1591,VI 45,358,1.052631579,3494,-0.328573745,-0.212608093,-0.341652721,1620,,,,
0,16,3,0.1,VI 95,165,0.64516129,1495,VI 45,391,1.052631579,3835,-0.374692813,-0.212608093,-0.409124176,1604,,,,
0,16,4,0.1,VI 95,171,0.64516129,1547,VI 45,401,1.052631579,3864,-0.370148262,-0.212608093,-0.397546804,1724,,,,
0,16,6,0.1,VI 95,162,0.64516129,1567,VI 45,363,1.052631579,3611,-0.35039161,-0.212608093,-0.362558492,1549,,,,
0,16,5,0.1,VI 95,169,0.64516129,1547,VI 45,409,1.052631579,4029,-0.383836603,-0.212608093,-0.415706954,1739,,,,
0,16,7,0.1,VI 95,174,0.64516129,1659,VI 45,367,1.052631579,3539,-0.324116816,-0.212608093,-0.329034177,1782,,,,
0,16,8,0.1,VI 95,168,0.64516129,1622,VI 45,371,1.052631579,3656,-0.344064628,-0.212608093,-0.352955337,1761,,,,
0,16,9,0.1,VI 95,186,0.64516129,1569,VI 45,352,1.052631579,3551,-0.277029719,-0.212608093,-0.354727729,1620,,,,
0,17,0,0.1,VI 95,182,0.8,1819,VI 45,368,0.8,3048,-0.305776431,0,-0.224182264,1668,,,,
0,17,1,0.1,VI 95,173,0.8,1793,VI 45,308,0.8,2846,-0.250504613,0,-0.200654606,1571,,,,
0,17,2,0.1,VI 95,201,0.8,2063,VI 45,366,0.8,3021,-0.260285028,0,-0.165651497,1870,,,,
0,17,3,0.1,VI 95,191,0.8,1990,VI 45,338,0.8,3013,-0.247883333,0,-0.180146055,1854,,,,
0,17,4,0.1,VI 95,174,0.8,1810,VI 45,386,0.8,3246,-0.346038056,0,-0.253669941,1736,,,,
0,17,5,0.1,VI 95,195,0.8,1935,VI 45,343,0.8,2951,-0.245259509,0,-0.18328824,1783,,,,
0,17,6,0.1,VI 95,184,0.8,1891,VI 45,404,0.8,3279,-0.341563542,0,-0.239049888,1784,,,,
0,17,7,0.1,VI 95,186,0.8,1917,VI 45,375,0.8,3083,-0.304518324,0,-0.206351412,1730,,,,
0,17,8,0.1,VI 95,190,0.8,1876,VI 45,363,0.8,3102,-0.281153024,0,-0.218408959,1782,,,,
0,17,9,0.1,VI 95,201,0.8,1989,VI 45,328,0.8,2835,-0.212677786,0,-0.15391828,1750,,,,
0,18,0,0.1,VI 95,171,1.052631579,2140,VI 45,349,0.64516129,2626,-0.309829317,0.212608093,-0.088880948,1709,,,,
0,18,1,0.1,VI 95,177,1.052631579,2217,VI 45,348,0.64516129,2582,-0.293605978,0.212608093,-0.066190545,1708,,,,
0,18,2,0.1,VI 95,179,1.052631579,2244,VI 45,348,0.64516129,2683,-0.288726213,0.212608093,-0.07759782,1802,,,,
0,18,3,0.1,VI 95,166,1.052631579,2144,VI 45,366,0.64516129,2752,-0.343372997,0.212608093,-0.108423649,1776,,,,
0,18,4,0.1,VI 95,185,1.052631579,2258,VI 45,370,0.64516129,2820,-0.301029996,0.212608093,-0.096525171,1870,,,,
0,18,6,0.1,VI 95,172,1.052631579,2163,VI 45,374,0.64516129,2793,-0.337343155,0.212608093,-0.111014416,1818,,,,
0,18,5,0.1,VI 95,195,1.052631579,2315,VI 45,340,0.64516129,2536,-0.241444306,0.212608093,-0.039598254,1788,,,,
0,18,7,0.1,VI 95,158,1.052631579,2030,VI 45,345,0.64516129,2657,-0.339162008,0.212608093,-0.116895516,1714,,,,
0,18,8,0.1,VI 95,193,1.052631579,2311,VI 45,377,0.64516129,2730,-0.290784041,0.212608093,-0.072362702,1741,,,,
0,18,9,0.1,VI 95,185,1.052631579,2306,VI 45,374,0.64516129,2754,-0.305699874,0.212608093,-0.077104633,1844,,,,
0,19,0,0.1,VI 95,178,1.6,2721,VI 45,365,0.533333333,2323,-0.311872862,0.477121255,0.068679332,1789,,,,
0,19,1,0.1,VI 95,172,1.6,2658,VI 45,358,0.533333333,2338,-0.31835458,0.477121255,0.05571047,1796,,,,
0,19,2,0.1,VI 95,168,1.6,2662,VI 45,337,0.533333333,2255,-0.302320619,0.477121255,0.072061505,1819,,,,
0,19,3,0.1,VI 95,175,1.6,2758,VI 45,326,0.533333333,2205,-0.270179551,0.477121255,0.097185668,1780,,,,
0,19,4,0.1,VI 95,176,1.6,2659,VI 45,359,0.533333333,2388,-0.309581781,0.477121255,0.046684015,1834,,,,
0,19,5,0.1,VI 95,190,1.6,2785,VI 45,358,0.533333333,2373,-0.275129426,0.477121255,0.069527461,1860,,,,
0,19,6,0.1,VI 95,176,1.6,2653,VI 45,346,0.533333333,2315,-0.293563431,0.477121255,0.059186255,1712,,,,
0,19,7,0.1,VI 95,184,1.6,2697,VI 45,373,0.533333333,2403,-0.306891009,0.477121255,0.050127176,1823,,,,
0,19,9,0.1,VI 95,196,1.6,2867,VI 45,372,0.533333333,2383,-0.278286869,0.477121255,0.080303651,1970,,,,
0,19,8,0.1,VI 95,189,1.6,2903,VI 45,368,0.533333333,2353,-0.289386015,0.477121255,0.091225109,1859,,,,
0,20,1,0.1,VI 120,129,0.533333333,913,VI 20,876,1.6,7929,-0.831914396,-0.477121255,-0.93874764,1438,,,,
0,20,0,0.1,VI 120,122,0.533333333,873,VI 20,932,1.6,8313,-0.883056082,-0.477121255,-0.978743537,1344,,,,
0,20,2,0.1,VI 120,144,0.533333333,929,VI 20,864,1.6,7813,-0.77815125,-0.477121255,-0.92480211,1440,,,,
0,20,3,0.1,VI 120,138,0.533333333,998,VI 20,868,1.6,7809,-0.798640639,-0.477121255,-0.893464882,1536,,,,
0,20,6,0.1,VI 120,122,0.533333333,855,VI 20,943,1.6,8139,-0.888151862,-0.477121255,-0.978604934,1338,,,,
0,20,4,0.1,VI 120,124,0.533333333,874,VI 20,866,1.6,7907,-0.844096207,-0.477121255,-0.956500306,1354,,,,
0,20,5,0.1,VI 120,126,0.533333333,930,VI 20,923,1.6,8210,-0.864831156,-0.477121255,-0.945860209,1440,,,,
0,20,7,0.1,VI 120,125,0.533333333,879,VI 20,900,1.6,8135,-0.857332496,-0.477121255,-0.966368682,1386,,,,
0,20,8,0.1,VI 120,129,0.533333333,927,VI 20,828,1.6,7698,-0.807440626,-0.477121255,-0.919298173,1405,,,,
