net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers
2,1,5,0.1,VI 20,755,0.6451612903225806,3450,VI 120,122,1.0526315789473684,1008,0.7915871209544401,-0.21260809288144372,0.5343585629637676,1341
2,1,2,0.1,VI 20,810,0.6451612903225806,3804,VI 120,149,1.0526315789473684,1079,0.7352987504663757,-0.21260809288144372,0.5472190635824656,1428
2,1,7,0.1,VI 20,763,0.6451612903225806,3454,VI 120,148,1.0526315789473684,1137,0.712262822559923,-0.21260809288144372,0.4825618685437052,1430
2,1,9,0.1,VI 20,751,0.6451612903225806,3547,VI 120,126,1.0526315789473684,1105,0.7752693918866055,-0.21260809288144372,0.5064989104508133,1386
2,1,8,0.1,VI 20,746,0.6451612903225806,3353,VI 120,167,1.0526315789473684,1189,0.6500223563250855,-0.21260809288144372,0.4502516988101285,1431
2,1,6,0.1,VI 20,741,0.6451612903225806,3339,VI 120,152,1.0526315789473684,1202,0.6879746200345557,-0.21260809288144372,0.44371195138765007,1402
2,2,1,0.1,VI 20,798,0.8,4166,VI 120,123,0.8,967,0.8120977799113315,0.0,0.6342927915287254,1304
2,2,2,0.1,VI 20,799,0.8,4027,VI 120,113,0.8,875,0.8494683358305717,0.0,0.6629735765851184,1258
2,2,0,0.1,VI 20,777,0.8,3918,VI 120,136,0.8,1039,0.7568821104306968,0.0,0.5764488841015402,1422
2,2,4,0.1,VI 20,790,0.8,4038,VI 120,144,0.8,1001,0.7392645991951917,0.0,0.6057322371283018,1413
2,2,3,0.1,VI 20,788,0.8,3930,VI 120,130,0.8,949,0.7825828651827186,0.0,0.617126337948134,1274
2,2,6,0.1,VI 20,811,0.8,3993,VI 120,133,0.8,914,0.7851692132440702,0.0,0.6403531144605061,1305
2,2,8,0.1,VI 20,782,0.8,3872,VI 120,123,0.8,900,0.80330164162045,0.0,0.6336928391970312,1262
2,2,5,0.1,VI 20,759,0.8,3877,VI 120,143,0.8,1033,0.7249057384304185,0.0,0.5743954794875894,1356
2,2,7,0.1,VI 20,783,0.8,3989,VI 120,144,0.8,989,0.7353992699626938,0.0,0.6056677447126602,1324
2,3,1,0.1,VI 20,815,1.0526315789473684,4467,VI 120,130,0.6451612903225806,846,0.7972142564331398,0.21260809288144372,0.722645589432815,1274
2,3,2,0.1,VI 20,772,1.0526315789473684,4360,VI 120,131,0.6451612903225806,838,0.7703460046799718,0.21260809288144372,0.7162424706383095,1233
2,3,0,0.1,VI 20,831,1.0526315789473684,4762,VI 120,134,0.6451612903225806,883,0.7924962254193033,0.21260809288144372,0.7318286874912925,1301
2,2,9,0.1,VI 20,753,0.8,3719,VI 120,136,0.8,925,0.743256067830483,0.0,0.60428444561994,1294
2,3,5,0.1,VI 20,853,1.0526315789473684,4704,VI 120,143,0.6451612903225806,839,0.7756129937024612,0.21260809288144372,0.7487053522393818,1256
2,3,3,0.1,VI 20,815,1.0526315789473684,4546,VI 120,133,0.6451612903225806,841,0.7873059677728909,0.21260809288144372,0.7328334355910399,1250
2,3,6,0.1,VI 20,852,1.0526315789473684,4741,VI 120,150,0.6451612903225806,901,0.7543483357110189,0.21260809288144372,0.7211451643398937,1351
2,3,4,0.1,VI 20,759,1.0526315789473684,4248,VI 120,142,0.6451612903225806,900,0.7279534315124239,0.21260809288144372,0.6739419986340878,1254
2,3,8,0.1,VI 20,796,1.0526315789473684,4463,VI 120,112,0.6451612903225806,794,0.8516950450674874,0.21260809288144372,0.7498063844134332,1164
2,3,7,0.1,VI 20,787,1.0526315789473684,4422,VI 120,136,0.6451612903225806,829,0.762435823988847,0.21260809288144372,0.7270642076924215,1232
2,4,2,0.1,VI 20,828,1.6,5237,VI 120,125,0.5333333333333333,773,0.8211203237768238,0.47712125471966244,0.8309030799831609,1208
2,4,1,0.1,VI 20,830,1.6,5162,VI 120,145,0.5333333333333333,810,0.757710090141099,0.47712125471966244,0.8043329813292003,1266
2,3,9,0.1,VI 20,786,1.0526315789473684,4415,VI 120,147,0.6451612903225806,867,0.7281052112912318,0.21260809288144372,0.706911610437377,1294
2,4,4,0.1,VI 20,841,1.6,5259,VI 120,152,0.5333333333333333,804,0.7429524078531397,0.47712125471966244,0.8156471220650061,1254
2,4,0,0.1,VI 20,846,1.6,5271,VI 120,122,0.5333333333333333,725,0.8410105323642753,0.47712125471966244,0.8615550096439637,1196
2,4,3,0.1,VI 20,880,1.6,5377,VI 120,114,0.5333333333333333,705,0.8875778208136961,0.47712125471966244,0.8823509194857205,1146
2,4,5,0.1,VI 20,864,1.6,5551,VI 120,122,0.5333333333333333,685,0.850153911804145,0.47712125471966244,0.9086806558394351,1114
2,4,6,0.1,VI 20,884,1.6,5349,VI 120,129,0.5333333333333333,723,0.8358625547138241,0.47712125471966244,0.8691343006004862,1154
2,4,9,0.1,VI 20,814,1.6,5095,VI 120,134,0.5333333333333333,741,0.7835196065243937,0.47712125471966244,0.837325980363117,1188
2,4,8,0.1,VI 20,845,1.6,5141,VI 120,124,0.5333333333333333,752,0.8334350237874573,0.47712125471966244,0.8348297632753916,1180
2,5,2,0.1,VI 45,332,0.5333333333333333,1733,VI 95,207,1.6,1783,0.20516773824711854,-0.47712125471966244,-0.012352780461437611,1370
2,5,1,0.1,VI 45,351,0.5333333333333333,1792,VI 95,180,1.6,1698,0.290034611362518,-0.47712125471966244,0.023400319418172503,1358
2,5,3,0.1,VI 45,348,0.5333333333333333,1774,VI 95,191,1.6,1687,0.2605458766988534,-0.47712125471966244,0.02183853290658239,1374
2,5,4,0.1,VI 45,316,0.5333333333333333,1727,VI 95,164,1.6,1612,0.2848432345707059,-0.47712125471966244,0.029927300098386976,1358
2,4,7,0.1,VI 20,872,1.6,5426,VI 120,138,0.5333333333333333,761,0.8006373985313306,0.47712125471966244,0.8530951326550045,1214
2,5,0,0.1,VI 45,322,0.5333333333333333,1663,VI 95,212,1.6,1843,0.18152001076707946,-0.47712125471966244,-0.04463308599955458,1433
2,5,6,0.1,VI 45,333,0.5333333333333333,1754,VI 95,170,1.6,1550,0.2919953121280459,-0.47712125471966244,0.05369789085973022,1360
2,5,5,0.1,VI 45,326,0.5333333333333333,1741,VI 95,181,1.6,1699,0.2555390251987545,-0.47712125471966244,0.010605392248285585,1282
2,5,8,0.1,VI 45,355,0.5333333333333333,1685,VI 95,176,1.6,1704,0.3047156852409443,-0.47712125471966244,-0.004869685223323863,1411
2,5,7,0.1,VI 45,333,0.5333333333333333,1723,VI 95,176,1.6,1553,0.27693156569217003,-0.47712125471966244,0.045113821719469926,1313
2,5,9,0.1,VI 45,345,0.5333333333333333,1732,VI 95,180,1.6,1584,0.28254658996996806,-0.47712125471966244,0.038792710427853136,1336
2,6,1,0.1,VI 45,342,0.6451612903225806,1964,VI 95,166,1.0526315789473684,1440,0.3139180180160799,-0.21260809288144372,0.13477899135568122,1346
2,6,0,0.1,VI 45,323,0.6451612903225806,1791,VI 95,165,1.0526315789473684,1439,0.2917185781171966,-0.21260809288144372,0.0950347919124263,1308
2,6,2,0.1,VI 45,350,0.6451612903225806,2070,VI 95,165,1.0526315789473684,1301,0.32658410013636935,-0.21260809288144372,0.2016930488953315,1317
2,6,3,0.1,VI 45,325,0.6451612903225806,1848,VI 95,167,1.0526315789473684,1434,0.2891668898312911,-0.21260809288144372,0.11015281555230659,1301
2,6,5,0.1,VI 45,317,0.6451612903225806,1817,VI 95,179,1.0526315789473684,1565,0.24820623123785832,-0.21260809288144372,0.064840585425567,1333
2,6,6,0.1,VI 45,352,0.6451612903225806,1975,VI 95,171,1.0526315789473684,1441,0.3135465530859772,-0.21260809288144372,0.13690311914848974,1300
2,6,9,0.1,VI 45,320,0.6451612903225806,1867,VI 95,156,1.0526315789473684,1299,0.3120253799654443,-0.21260809288144372,0.1575351668760504,1302
2,6,4,0.1,VI 45,324,0.6451612903225806,1874,VI 95,185,1.0526315789473684,1444,0.24337328180359835,-0.21260809288144372,0.11320239331813912,1370
2,6,7,0.1,VI 45,326,0.6451612903225806,1803,VI 95,188,1.0526315789473684,1591,0.23905975080425915,-0.21260809288144372,0.05432554707582048,1301
2,6,8,0.1,VI 45,350,0.6451612903225806,1939,VI 95,181,1.0526315789473684,1478,0.2863894694810911,-0.21260809288144372,0.11790337501989846,1285
2,7,2,0.1,VI 45,372,0.8,2279,VI 95,157,0.8,1278,0.37464328747266373,0.0,0.2512134713579942,1364
2,7,1,0.1,VI 45,349,0.8,2210,VI 95,176,0.8,1419,0.2973127591450301,0.0,0.1924098782276367,1442
2,7,3,0.1,VI 45,355,0.8,2213,VI 95,173,0.8,1292,0.3121822499262986,0.0,0.23371890026819267,1341
2,7,0,0.1,VI 45,380,0.8,2341,VI 95,160,0.8,1263,0.3756636139608854,0.0,0.26799806314129365,1329
2,7,5,0.1,VI 45,367,0.8,2212,VI 95,176,0.8,1324,0.31915339643793955,0.0,0.22289713752897952,1301
2,7,4,0.1,VI 45,352,0.8,2040,VI 95,182,0.8,1388,0.28647127549305623,0.0,0.16724070130706264,1316
2,7,6,0.1,VI 45,339,0.8,2052,VI 95,186,0.8,1379,0.26068675398516583,0.0,0.17261309026392893,1330
2,7,7,0.1,VI 45,386,0.8,2455,VI 95,163,0.8,1212,0.3743997002677972,0.0,0.3065488766287199,1338
2,7,9,0.1,VI 45,349,0.8,2146,VI 95,180,0.8,1280,0.28755292185587383,0.0,0.2244197479820639,1286
2,8,0,0.1,VI 45,381,1.0526315789473684,2732,VI 95,162,0.6451612903225806,1182,0.3714099611329883,0.21260809288144372,0.3638632184642584,1317
2,8,1,0.1,VI 45,337,1.0526315789473684,2423,VI 95,163,0.6451612903225806,1188,0.3154422964673808,0.21260809288144372,0.3095369734923314,1322
2,7,8,0.1,VI 45,380,0.8,2359,VI 95,144,0.8,1157,0.4214211045215605,0.0,0.30939458193384595,1244
2,8,4,0.1,VI 45,355,1.0526315789473684,2563,VI 95,170,0.6451612903225806,1162,0.3197794316768202,0.21260809288144372,0.3435424781299321,1357
2,8,5,0.1,VI 45,329,1.0526315789473684,2279,VI 95,156,0.6451612903225806,1198,0.32407129959551273,0.21260809288144372,0.279287507127083,1224
2,8,2,0.1,VI 45,336,1.0526315789473684,2295,VI 95,168,0.6451612903225806,1256,0.3010299956639812,0.21260809288144372,0.2617930504721027,1293
2,8,7,0.1,VI 45,363,1.0526315789473684,2405,VI 95,176,0.6451612903225806,1260,0.31439395722196267,0.21260809288144372,0.2807445355922877,1335
2,8,8,0.1,VI 45,358,1.0526315789473684,2348,VI 95,180,0.6451612903225806,1207,0.29861052154056833,0.21260809288144372,0.28899082247822766,1373
2,8,9,0.1,VI 45,361,1.0526315789473684,2377,VI 95,182,0.6451612903225806,1274,0.29743581392058316,0.21260809288144372,0.2708597537288487,1295
2,8,3,0.1,VI 45,361,1.0526315789473684,2515,VI 95,179,0.6451612903225806,1205,0.3046541709257648,0.21260809288144372,0.31955094248105903,1277
2,9,0,0.1,VI 45,358,1.6,2732,VI 95,171,0.5333333333333333,1099,0.32088691625172056,0.47712125471966244,0.3954830025860044,1274
2,8,6,0.1,VI 45,364,1.0526315789473684,2247,VI 95,182,0.6451612903225806,1258,0.3010299956639812,0.21260809288144372,0.2519224313098788,1318
2,9,1,0.1,VI 45,360,1.6,2694,VI 95,160,0.5333333333333333,1046,0.3521825181113625,0.47712125471966244,0.4108659068557114,1306
2,9,2,0.1,VI 45,388,1.6,2812,VI 95,168,0.5333333333333333,1063,0.36352244386834437,0.47712125471966244,0.42248205182448956,1294
2,9,4,0.1,VI 45,379,1.6,2847,VI 95,177,0.5333333333333333,1041,0.3306659436062657,0.47712125471966244,0.43693673763641894,1265
2,9,5,0.1,VI 45,409,1.6,3001,VI 95,167,0.5333333333333333,1064,0.38900683685975856,0.47712125471966244,0.45032436746582327,1332
2,9,3,0.1,VI 45,357,1.6,2778,VI 95,174,0.5333333333333333,1097,0.31211896782959353,0.47712125471966244,0.4035256138268857,1306
2,9,7,0.1,VI 45,396,1.6,3045,VI 95,161,0.5333333333333333,1036,0.39086930989366264,0.47712125471966244,0.46822754155967994,1287
2,9,6,0.1,VI 45,386,1.6,2859,VI 95,155,0.5333333333333333,1089,0.39625560650146346,0.47712125471966244,0.41918627560221394,1310
2,9,8,0.1,VI 45,357,1.6,2849,VI 95,164,0.5333333333333333,1040,0.3378243680644953,0.47712125471966244,0.4376591099406965,1222
2,9,9,0.1,VI 45,339,1.6,2576,VI 95,154,0.5333333333333333,1053,0.3426789773666191,0.47712125471966244,0.38851748750228793,1241
2,10,1,0.1,VI 70,222,0.5333333333333333,1279,VI 70,242,1.6,2143,-0.037462391529792624,-0.47712125471966244,-0.22415162656317478,1260
2,10,2,0.1,VI 70,253,0.5333333333333333,1413,VI 70,236,1.6,1956,0.03020851820571135,-0.47712125471966244,-0.141226688603024,1364
2,10,5,0.1,VI 70,241,0.5333333333333333,1444,VI 70,248,1.6,2080,-0.012434638251347871,-0.47712125471966244,-0.15849614172914125,1378
2,10,3,0.1,VI 70,237,0.5333333333333333,1308,VI 70,266,1.6,2329,-0.05013329062096313,-0.47712125471966244,-0.2505617445464322,1398
2,10,0,0.1,VI 70,204,0.5333333333333333,1261,VI 70,228,1.6,2082,-0.04830467957455503,-0.47712125471966244,-0.2177656386014357,1225
2,10,7,0.1,VI 70,220,0.5333333333333333,1334,VI 70,243,1.6,2099,-0.04318359277610596,-0.47712125471966244,-0.1968566090018703,1335
2,10,6,0.1,VI 70,235,0.5333333333333333,1325,VI 70,301,1.6,2314,-0.10749863332210709,-0.47712125471966244,-0.2421474763429041,1420
2,10,8,0.1,VI 70,203,0.5333333333333333,1342,VI 70,224,1.6,1868,-0.04275198042094989,-0.47712125471966244,-0.1436243560611013,1256
2,10,4,0.1,VI 70,231,0.5333333333333333,1324,VI 70,242,1.6,2050,-0.02020338608828695,-0.47712125471966244,-0.18986587595207316,1300
2,10,9,0.1,VI 70,272,0.5333333333333333,1564,VI 70,195,1.6,1770,0.14453429267168066,-0.47712125471966244,-0.05373651763797744,1296
2,11,0,0.1,VI 70,235,0.6451612903225806,1452,VI 70,238,1.0526315789473684,1921,-0.005509094784775665,-0.21260809288144372,-0.12156074849761872,1265
2,11,3,0.1,VI 70,227,0.6451612903225806,1451,VI 70,243,1.0526315789473684,1783,-0.02958041640518948,-0.21260809288144372,-0.08948393073761872,1293
2,11,1,0.1,VI 70,234,0.6451612903225806,1509,VI 70,242,1.0526315789473684,1895,-0.014599508570288439,-0.21260809288144372,-0.09891997452850129,1313
2,11,2,0.1,VI 70,218,0.6451612903225806,1425,VI 70,246,1.0526315789473684,1938,-0.05247861349877427,-0.21260809288144372,-0.13353890837021748,1387
2,11,4,0.1,VI 70,255,0.6451612903225806,1564,VI 70,238,1.0526315789473684,1755,0.029963223377443202,-0.21260809288144372,-0.0500403720780137,1300
2,11,5,0.1,VI 70,218,0.6451612903225806,1370,VI 70,234,1.0526315789473684,1774,-0.030759363805538,-0.21260809288144372,-0.11223304833930084,1247
2,11,6,0.1,VI 70,218,0.6451612903225806,1311,VI 70,245,1.0526315789473684,2017,-0.050709590759927634,-0.21260809288144372,-0.1871032065226812,1246
2,11,7,0.1,VI 70,235,0.6451612903225806,1582,VI 70,223,1.0526315789473684,1717,0.022762999223575567,-0.21260809288144372,-0.03556381599925877,1308
2,11,8,0.1,VI 70,227,0.6451612903225806,1530,VI 70,218,1.0526315789473684,1852,0.017569363588517926,-0.21260809288144372,-0.0829495515283167,1352
2,12,0,0.1,VI 70,224,0.8,1564,VI 70,214,0.8,1615,0.019834244984971928,0.0,-0.013935777943292491,1287
2,11,9,0.1,VI 70,231,0.6451612903225806,1509,VI 70,251,1.0526315789473684,1912,-0.03606174158889385,-0.21260809288144372,-0.10279864816449143,1401
2,12,3,0.1,VI 70,211,0.8,1544,VI 70,232,0.8,1671,-0.04120552959320703,0.0,-0.034329153893673976,1216
2,12,4,0.1,VI 70,219,0.8,1587,VI 70,222,0.8,1621,-0.005908859610520279,0.0,-0.009206088093666754,1333
2,12,1,0.1,VI 70,224,0.8,1619,VI 70,234,0.8,1583,-0.018967839075980014,0.0,0.009765933891017809,1335
2,12,5,0.1,VI 70,230,0.8,1652,VI 70,202,0.8,1464,0.05637646657096907,0.0,0.052468966261990366,1278
2,12,2,0.1,VI 70,216,0.8,1556,VI 70,237,0.8,1657,-0.04029459485917298,0.0,-0.027312915765666607,1300
2,12,6,0.1,VI 70,236,0.8,1613,VI 70,237,0.8,1688,-0.001836343039997262,0.0,-0.019738074900674706,1240
2,12,7,0.1,VI 70,232,0.8,1715,VI 70,214,0.8,1553,0.0350742115417088,0.0,0.043092668650230787,1306
2,12,8,0.1,VI 70,243,0.8,1627,VI 70,232,0.8,1644,0.020118288707412474,0.0,-0.004514260267172815,1250
2,13,0,0.1,VI 70,222,1.0526315789473684,1702,VI 70,240,0.6451612903225806,1516,-0.03385826726096737,0.21260809288144372,0.0502603544525343,1214
2,13,1,0.1,VI 70,216,1.0526315789473684,1766,VI 70,239,0.6451612903225806,1465,-0.043944149797206775,0.21260809288144372,0.08115307455142148,1329
2,12,9,0.1,VI 70,227,0.8,1621,VI 70,237,0.8,1610,-0.018722488816981162,0.0,0.0029571388166652456,1339
2,13,3,0.1,VI 70,264,1.0526315789473684,1983,VI 70,216,0.6451612903225806,1465,0.0871501757189002,0.21260809288144372,0.13148508951517443,1385
2,13,2,0.1,VI 70,230,1.0526315789473684,1742,VI 70,246,0.6451612903225806,1507,-0.029207271085786256,0.21260809288144372,0.06293489835701255,1300
2,13,6,0.1,VI 70,233,1.0526315789473684,1719,VI 70,216,0.6451612903225806,1466,0.03290216987508808,0.21260809288144372,0.0691419063819433,1252
2,13,4,0.1,VI 70,238,1.0526315789473684,1841,VI 70,210,0.6451612903225806,1395,0.054357662322592676,0.21260809288144372,0.12047958089439832,1304
2,13,7,0.1,VI 70,221,1.0526315789473684,1749,VI 70,197,0.6451612903225806,1351,0.04992604752351774,0.21260809288144372,0.11213446045664592,1281
2,13,9,0.1,VI 70,233,1.0526315789473684,1748,VI 70,241,0.6451612903225806,1575,-0.01466112154884941,0.21260809288144372,0.04526087017276492,1367
2,14,0,0.1,VI 70,255,1.6,2159,VI 70,241,0.5333333333333333,1434,0.02452313785908679,0.47712125471966244,0.17770349100244948,1404
2,13,5,0.1,VI 70,217,1.0526315789473684,1669,VI 70,212,0.6451612903225806,1419,0.010123872919778096,0.21260809288144372,0.07047394122177274,1243
2,14,2,0.1,VI 70,253,1.6,2136,VI 70,232,0.5333333333333333,1334,0.03763253628491822,0.47712125471966244,0.20444541877598862,1375
2,14,1,0.1,VI 70,251,1.6,2223,VI 70,233,0.5333333333333333,1307,0.03231780045501917,0.47712125471966244,0.23066387511844633,1326
2,14,3,0.1,VI 70,233,1.6,1862,VI 70,223,0.5333333333333333,1436,0.01905105797785826,0.47712125471966244,0.11282523673904227,1326
2,13,8,0.1,VI 70,233,1.0526315789473684,1850,VI 70,223,0.6451612903225806,1350,0.01905105797785826,0.21260809288144372,0.1368379599080077,1262
2,14,5,0.1,VI 70,233,1.6,2031,VI 70,212,0.5333333333333333,1346,0.04102006009726755,0.47712125471966244,0.1786648635168487,1276
2,14,6,0.1,VI 70,264,1.6,2210,VI 70,236,0.5333333333333333,1342,0.048691923899724446,0.47712125471966244,0.21663975785213743,1376
2,14,4,0.1,VI 70,235,1.6,2099,VI 70,223,0.5333333333333333,1286,0.022762999223575567,0.47712125471966244,0.21277146999419716,1371
2,14,8,0.1,VI 70,223,1.6,1926,VI 70,241,0.5333333333333333,1471,-0.03371217952670769,0.47712125471966244,0.11704361006098557,1324
2,14,9,0.1,VI 70,264,1.6,2223,VI 70,241,0.5333333333333333,1421,0.039586884294962724,0.47712125471966244,0.19434538477152083,1400
2,15,0,0.1,VI 95,167,0.5333333333333333,1155,VI 45,356,1.6,2766,-0.3287335268252919,-0.47712125471966244,-0.37927019154512864,1354
2,14,7,0.1,VI 70,256,1.6,2055,VI 70,212,0.5333333333333333,1310,0.08190410438309811,0.47712125471966244,0.19554053055632376,1309
2,15,1,0.1,VI 95,162,0.5333333333333333,1094,VI 45,335,1.6,2544,-0.3155297924942143,-0.47712125471966244,-0.3664997849789643,1254
2,15,2,0.1,VI 95,162,0.5333333333333333,988,VI 45,359,1.6,2991,-0.3455794340356882,-0.47712125471966244,-0.4810594684436901,1228
2,15,5,0.1,VI 95,159,0.5333333333333333,999,VI 45,392,1.6,2995,-0.3918889427000058,-0.47712125471966244,-0.4768313384993479,1276
2,15,4,0.1,VI 95,165,0.5333333333333333,1036,VI 45,366,1.6,2765,-0.3459971411805044,-0.47712125471966244,-0.42633538023150286,1334
2,15,6,0.1,VI 95,172,0.5333333333333333,1104,VI 45,352,1.6,2847,-0.3110142165705821,-0.47712125471966244,-0.41141839375377504,1351
2,15,8,0.1,VI 95,170,0.5333333333333333,1050,VI 45,396,1.6,2944,-0.3672462645472384,-0.47712125471966244,-0.4477485065955232,1289
2,15,3,0.1,VI 95,176,0.5333333333333333,1145,VI 45,360,1.6,2797,-0.31078983295313745,-0.47712125471966244,-0.3878869796956204,1360
2,15,7,0.1,VI 95,153,0.5333333333333333,1003,VI 45,393,1.6,3020,-0.4097011195578279,-0.47712125471966244,-0.4787060099367325,1266
2,16,0,0.1,VI 95,175,0.6451612903225806,1246,VI 45,348,1.0526315789473684,2417,-0.29854119526028644,-0.21260809288144372,-0.28775860808449955,1385
2,16,1,0.1,VI 95,168,0.6451612903225806,1190,VI 45,344,1.0526315789473684,2412,-0.3112491608456673,-0.21260809288144372,-0.30683034207558296,1316
2,16,2,0.1,VI 95,177,0.6451612903225806,1208,VI 45,376,1.0526315789473684,2477,-0.3272145785658544,-0.21260809288144372,-0.31185907230072396,1339
2,16,3,0.1,VI 95,162,0.6451612903225806,1170,VI 45,343,1.0526315789473684,2411,-0.32577910550013955,-0.21260809288144372,-0.31401134863129204,1373
2,16,4,0.1,VI 95,167,0.6451612903225806,1186,VI 45,342,1.0526315789473684,2481,-0.31130963490855174,-0.21260809288144372,-0.32054207524396533,1259
2,15,9,0.1,VI 95,169,0.5333333333333333,1008,VI 45,391,1.6,2869,-0.3642900527821933,-0.47712125471966244,-0.45427001613649187,1172
2,16,5,0.1,VI 95,170,0.6451612903225806,1173,VI 45,356,1.0526315789473684,2425,-0.32100107659460125,-0.21260809288144372,-0.3154137308227532,1304
2,16,6,0.1,VI 95,178,0.6451612903225806,1163,VI 45,352,1.0526315789473684,2381,-0.29612266116923697,-0.21260809288144372,-0.3111796806764314,1301
2,16,7,0.1,VI 95,185,0.6451612903225806,1230,VI 45,364,1.0526315789473684,2409,-0.2939296552460422,-0.21260809288144372,-0.2919316885589454,1403
2,16,8,0.1,VI 95,181,0.6451612903225806,1295,VI 45,334,1.0526315789473684,2264,-0.26606789194237995,-0.21260809288144372,-0.24260665409896323,1305
2,17,0,0.1,VI 95,186,0.8,1363,VI 45,336,0.8,2128,-0.2568263331719277,0.0,-0.193475767788337,1391
2,16,9,0.1,VI 95,175,0.6451612903225806,1306,VI 45,357,1.0526315789473684,2320,-0.3096301674258988,-0.21260809288144372,-0.24954480795184455,1302
2,17,1,0.1,VI 95,176,0.8,1278,VI 45,383,0.8,2342,-0.3376861061544729,0.0,-0.26305603691396295,1376
2,17,2,0.1,VI 95,176,0.8,1330,VI 45,381,0.8,2232,-0.33541230786146947,0.0,-0.22484254929845535,1330
2,17,5,0.1,VI 95,167,0.8,1261,VI 45,382,0.8,2311,-0.3593468917641255,0.0,-0.2630848589060277,1365
2,17,6,0.1,VI 95,195,0.8,1413,VI 45,366,0.8,2153,-0.27344647403189265,0.0,-0.18290186797492858,1388
2,17,8,0.1,VI 95,166,0.8,1326,VI 45,311,0.8,1963,-0.2726523009867824,0.0,-0.17037677553125188,1198
2,17,4,0.1,VI 95,180,0.8,1340,VI 45,357,0.8,2142,-0.2973957110088871,0.0,-0.2037146681310292,1321
2,17,9,0.1,VI 95,171,0.8,1339,VI 45,342,0.8,2127,-0.3010299956639812,0.0,-0.20098691289072,1321
2,17,3,0.1,VI 95,201,0.8,1436,VI 45,392,0.8,2325,-0.2900900095999684,0.0,-0.20926851731969115,1446
2,18,0,0.1,VI 95,188,1.0526315789473684,1542,VI 45,351,0.6451612903225806,1877,-0.2711492672021442,0.21260809288144372,-0.08537989890640814,1409
2,18,1,0.1,VI 95,170,1.0526315789473684,1469,VI 45,323,0.6451612903225806,1902,-0.278753600952829,0.21260809288144372,-0.11218871681113865,1358
2,17,7,0.1,VI 95,178,0.8,1359,VI 45,373,0.8,2248,-0.32128882949979365,0.0,-0.21857685016452919,1361
2,18,3,0.1,VI 95,195,1.0526315789473684,1675,VI 45,316,0.6451612903225806,1809,-0.20965247125588585,0.21260809288144372,-0.0334237554869497,1373
2,18,2,0.1,VI 95,185,1.0526315789473684,1587,VI 45,324,0.6451612903225806,1811,-0.24337328180359835,0.21260809288144372,-0.05734152355921024,1319
2,18,4,0.1,VI 95,170,1.0526315789473684,1474,VI 45,333,0.6451612903225806,1874,-0.2919953121280459,0.21260809288144372,-0.10427210302872678,1269
2,18,5,0.1,VI 95,168,1.0526315789473684,1421,VI 45,361,0.6451612903225806,2024,-0.33219792017979505,0.21260809288144372,-0.15361643024029176,1260
2,18,7,0.1,VI 95,170,1.0526315789473684,1389,VI 45,363,0.6451612903225806,2003,-0.32945770365783855,0.21260809288144372,-0.15897870355596064,1399
