net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,151.3611792,,
0,0,0,0.11,VI 20,527,0.533333333,1402,VI 120,102,1.6,782,0.713210443,-0.477121255,0.253541261,564,,0.48610416,0.714950002,0.000356173
0,0,1,0.11,VI 20,509,0.533333333,1308,VI 120,121,1.6,828,0.623932412,-0.477121255,0.198577407,493,,0.005770745,0.003932257,0.001899392
0,0,2,0.11,VI 20,501,0.533333333,1262,VI 120,127,1.6,835,0.596034005,-0.477121255,0.179372879,543,,0.994302335,0.030031799,#N/A
0,0,3,0.11,VI 20,541,0.533333333,1389,VI 120,122,1.6,773,0.646837434,-0.477121255,0.254522752,548,,21552.04547,247,#N/A
0,0,5,0.11,VI 20,499,0.533333333,1276,VI 120,123,1.6,838,0.608195434,-0.477121255,0.182606656,517,,38.87596629,0.222771516,#N/A
0,0,4,0.11,VI 20,522,0.533333333,1374,VI 120,123,1.6,804,0.627765392,-0.477121255,0.232730684,522,,,,
0,0,6,0.11,VI 20,529,0.533333333,1374,VI 120,111,1.6,777,0.678132693,-0.477121255,0.247565714,477,,,,
0,0,7,0.11,VI 20,514,0.533333333,1313,VI 120,135,1.6,866,0.580629351,-0.477121255,0.180746834,529,,,,
0,0,9,0.11,VI 20,478,0.533333333,1204,VI 120,144,1.6,953,0.521065405,-0.477121255,0.101533586,534,,,,
0,0,8,0.11,VI 20,521,0.533333333,1389,VI 120,127,1.6,849,0.613034002,-0.477121255,0.213794555,507,,,,
0,1,0,0.11,VI 20,525,0.64516129,1410,VI 120,137,1.052631579,703,0.583438736,-0.212608093,0.302263788,522,,,,
0,1,1,0.11,VI 20,520,0.64516129,1456,VI 120,132,1.052631579,706,0.595429412,-0.212608093,0.314356674,530,,,,
0,1,2,0.11,VI 20,563,0.64516129,1581,VI 120,119,1.052631579,628,0.674961433,-0.212608093,0.400972226,504,,,,
0,1,3,0.11,VI 20,555,0.64516129,1593,VI 120,127,1.052631579,638,0.640489262,-0.212608093,0.397395097,507,,,,
0,1,4,0.11,VI 20,542,0.64516129,1459,VI 120,112,1.052631579,655,0.684781264,-0.212608093,0.347813992,540,,,,
0,1,5,0.11,VI 20,534,0.64516129,1442,VI 120,133,1.052631579,687,0.603689616,-0.212608093,0.322008523,527,,,,
0,1,6,0.11,VI 20,533,0.64516129,1463,VI 120,112,1.052631579,671,0.677509186,-0.212608093,0.338521806,507,,,,
0,1,7,0.11,VI 20,548,0.64516129,1570,VI 120,103,1.052631579,604,0.725943334,-0.212608093,0.414862714,477,,,,
0,1,8,0.11,VI 20,536,0.64516129,1472,VI 120,112,1.052631579,654,0.679946767,-0.212608093,0.352330062,497,,,,
0,1,9,0.11,VI 20,526,0.64516129,1462,VI 120,126,1.052631579,680,0.620615199,-0.212608093,0.33243846,528,,,,
0,2,0,0.11,VI 20,607,0.8,1842,VI 120,120,0.8,588,0.704007445,0,0.4959123,499,,,,
0,2,2,0.11,VI 20,564,0.8,1758,VI 120,113,0.8,571,0.69820066,0,0.488382762,500,,,,
0,2,1,0.11,VI 20,595,0.8,1844,VI 120,110,0.8,562,0.733124281,0,0.516024601,484,,,,
0,2,3,0.11,VI 20,592,0.8,1838,VI 120,116,0.8,544,0.707863717,0,0.528746607,496,,,,
0,2,4,0.11,VI 20,567,0.8,1772,VI 120,116,0.8,598,0.68912507,0,0.471762534,526,,,,
0,2,5,0.11,VI 20,614,0.8,1927,VI 120,100,0.8,531,0.788168371,0,0.559787194,493,,,,
0,2,6,0.11,VI 20,580,0.8,1788,VI 120,120,0.8,588,0.684246748,0,0.482990188,536,,,,
0,2,7,0.11,VI 20,580,0.8,1801,VI 120,120,0.8,545,0.684246748,0,0.519117211,518,,,,
0,2,9,0.11,VI 20,559,0.8,1708,VI 120,120,0.8,570,0.668230562,0,0.476613011,462,,,,
0,2,8,0.11,VI 20,578,0.8,1717,VI 120,116,0.8,538,0.697469849,0,0.503988019,523,,,,
0,3,0,0.11,VI 20,651,1.052631579,2323,VI 120,117,0.64516129,467,0.745395127,0.212608093,0.696732329,464,,,,
0,3,1,0.11,VI 20,663,1.052631579,2299,VI 120,135,0.64516129,535,0.69117976,0.212608093,0.633185189,512,,,,
