net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,94.38133323,,
0,12,4,0.1,VI 70,203,0.8,964,VI 70,208,0.8,1082,-0.010567297,0,-0.050150227,629,,,,
0,12,7,0.1,VI 70,219,0.8,952,VI 70,208,0.8,999,0.02238078,0,-0.02092854,571,,,,
0,12,8,0.1,VI 70,192,0.8,950,VI 70,201,0.8,975,-0.019894829,0,-0.01128101,552,,,,
0,12,9,0.1,VI 70,207,0.8,966,VI 70,202,0.8,984,0.010618976,0,-0.008017972,607,,,,
0,13,0,0.1,VI 70,232,1.052631579,1204,VI 70,209,0.64516129,856,0.045341699,0.212608093,0.148152722,548,,,,
0,13,2,0.1,VI 70,210,1.052631579,1167,VI 70,196,0.64516129,830,0.029963223,0.212608093,0.147992764,579,,,,
0,13,3,0.1,VI 70,200,1.052631579,1078,VI 70,206,0.64516129,956,-0.012837225,0.212608093,0.052160869,616,,,,
0,13,1,0.1,VI 70,225,1.052631579,1133,VI 70,191,0.64516129,888,0.071149151,0.212608093,0.105816944,564,,,,
0,13,4,0.1,VI 70,219,1.052631579,1098,VI 70,204,0.64516129,826,0.030813947,0.212608093,0.123622293,516,,,,
0,13,6,0.1,VI 70,205,1.052631579,1162,VI 70,205,0.64516129,888,0,0.212608093,0.116793162,601,,,,
0,13,5,0.1,VI 70,207,1.052631579,1113,VI 70,212,0.64516129,899,-0.010365515,0.212608093,0.092735473,610,,,,
0,13,7,0.1,VI 70,214,1.052631579,1290,VI 70,178,0.64516129,824,0.079993771,0.212608093,0.194662499,586,,,,
0,13,8,0.1,VI 70,196,1.052631579,1065,VI 70,205,0.64516129,890,-0.01949779,0.212608093,0.077959601,600,,,,
0,13,9,0.1,VI 70,214,1.052631579,1157,VI 70,210,0.64516129,913,0.008194479,0.212608093,0.102862581,572,,,,
0,14,0,0.1,VI 70,227,1.6,1468,VI 70,197,0.533333333,827,0.061559631,0.477121255,0.249220546,609,,,,
0,14,2,0.1,VI 70,216,1.6,1418,VI 70,202,0.533333333,774,0.029102382,0.477121255,0.26293527,562,,,,
0,14,3,0.1,VI 70,246,1.6,1570,VI 70,196,0.533333333,777,0.098679036,0.477121255,0.305478634,591,,,,
0,14,1,0.1,VI 70,204,1.6,1392,VI 70,201,0.533333333,806,0.00643411,0.477121255,0.237304193,578,,,,
0,14,4,0.1,VI 70,226,1.6,1404,VI 70,197,0.533333333,820,0.059642213,0.477121255,0.233553255,585,,,,
0,14,5,0.1,VI 70,229,1.6,1508,VI 70,200,0.533333333,780,0.058805487,0.477121255,0.286306739,579,,,,
0,14,6,0.1,VI 70,233,1.6,1485,VI 70,204,0.533333333,780,0.057725754,0.477121255,0.279631851,585,,,,
0,14,8,0.1,VI 70,226,1.6,1443,VI 70,203,0.533333333,823,0.046612401,0.477121255,0.243866496,583,,,,
0,14,7,0.1,VI 70,237,1.6,1484,VI 70,207,0.533333333,765,0.058778001,0.477121255,0.287772466,560,,,,
0,14,9,0.1,VI 70,203,1.6,1386,VI 70,192,0.533333333,777,0.024194809,0.477121255,0.251342211,604,,,,
0,15,1,0.1,VI 95,144,0.533333333,645,VI 45,325,1.6,1972,-0.353520869,-0.477121255,-0.485347196,602,,,,
0,15,2,0.1,VI 95,141,0.533333333,654,VI 45,320,1.6,1899,-0.355930866,-0.477121255,-0.462947216,540,,,,
0,15,0,0.1,VI 95,146,0.533333333,680,VI 45,345,1.6,1998,-0.373466239,-0.477121255,-0.468086571,618,,,,
0,15,3,0.1,VI 95,131,0.533333333,621,VI 45,335,1.6,1997,-0.407773511,-0.477121255,-0.507286465,554,,,,
0,15,4,0.1,VI 95,155,0.533333333,666,VI 45,318,1.6,1876,-0.312095422,-0.477121255,-0.449758605,564,,,,
0,15,5,0.1,VI 95,147,0.533333333,630,VI 45,306,1.6,1827,-0.318404092,-0.477121255,-0.462397998,576,,,,
0,15,7,0.1,VI 95,155,0.533333333,601,VI 45,361,1.6,2024,-0.367175504,-0.477121255,-0.527336036,577,,,,
0,15,8,0.1,VI 95,154,0.533333333,626,VI 45,328,1.6,1870,-0.328353123,-0.477121255,-0.475267273,530,,,,
0,15,9,0.1,VI 95,141,0.533333333,661,VI 45,294,1.6,1735,-0.319128218,-0.477121255,-0.41909802,583,,,,
0,15,6,0.1,VI 95,118,0.533333333,561,VI 45,333,1.6,2077,-0.450562226,-0.477121255,-0.568473635,538,,,,
0,16,0,0.1,VI 95,136,0.64516129,616,VI 45,301,1.052631579,1443,-0.345027587,-0.212608093,-0.369685619,531,,,,
0,16,1,0.1,VI 95,175,0.64516129,759,VI 45,287,1.052631579,1357,-0.214843848,-0.212608093,-0.252338072,581,,,,
0,16,2,0.1,VI 95,150,0.64516129,678,VI 45,315,1.052631579,1498,-0.322219295,-0.212608093,-0.344282119,577,,,,
0,16,3,0.1,VI 95,149,0.64516129,727,VI 45,278,1.052631579,1358,-0.270858528,-0.212608093,-0.271365359,585,,,,
0,16,4,0.1,VI 95,139,0.64516129,696,VI 45,286,1.052631579,1423,-0.313351233,-0.212608093,-0.31059566,545,,,,
0,16,5,0.1,VI 95,142,0.64516129,658,VI 45,323,1.052631579,1529,-0.356914178,-0.212608093,-0.366181592,563,,,,
0,16,6,0.1,VI 95,157,0.64516129,722,VI 45,319,1.052631579,1489,-0.307891031,-0.212608093,-0.3143575,612,,,,
0,16,7,0.1,VI 95,151,0.64516129,721,VI 45,287,1.052631579,1377,-0.278904949,-0.212608093,-0.280998676,571,,,,
0,16,8,0.1,VI 95,149,0.64516129,724,VI 45,315,1.052631579,1479,-0.325124285,-0.212608093,-0.310229608,575,,,,
0,16,9,0.1,VI 95,150,0.64516129,670,VI 45,340,1.052631579,1516,-0.355387658,-0.212608093,-0.354624399,546,,,,
0,17,0,0.1,VI 95,151,0.8,785,VI 45,302,0.8,1282,-0.301029996,0,-0.213018368,597,,,,
0,17,1,0.1,VI 95,153,0.8,736,VI 45,318,0.8,1297,-0.317735689,0,-0.246062162,603,,,,
0,17,2,0.1,VI 95,160,0.8,817,VI 45,323,0.8,1282,-0.30508254,0,-0.195665969,576,,,,
0,17,3,0.1,VI 95,150,0.8,763,VI 45,307,0.8,1247,-0.311047116,0,-0.213341916,568,,,,
0,17,4,0.1,VI 95,155,0.8,763,VI 45,291,0.8,1217,-0.273561291,0,-0.20276604,583,,,,
0,17,5,0.1,VI 95,154,0.8,830,VI 45,306,0.8,1233,-0.298200706,0,-0.171884984,520,,,,
0,17,6,0.1,VI 95,166,0.8,875,VI 45,293,0.8,1190,-0.246759532,0,-0.133538908,559,,,,
0,17,7,0.1,VI 95,141,0.8,780,VI 45,298,0.8,1262,-0.324997151,0,-0.208964752,562,,,,
0,17,8,0.1,VI 95,145,0.8,730,VI 45,295,0.8,1256,-0.308454014,0,-0.235666779,545,,,,
0,17,9,0.1,VI 95,161,0.8,778,VI 45,317,0.8,1225,-0.294233386,0,-0.197156492,538,,,,
0,18,0,0.1,VI 95,160,1.052631579,971,VI 45,272,0.64516129,1079,-0.230448921,0.212608093,-0.045802215,608,,,,
0,18,1,0.1,VI 95,144,1.052631579,839,VI 45,317,0.64516129,1182,-0.34269677,0.212608093,-0.148855516,553,,,,
0,18,2,0.1,VI 95,157,1.052631579,907,VI 45,258,0.64516129,1032,-0.215720054,0.212608093,-0.05607241,552,,,,
0,18,3,0.1,VI 95,149,1.052631579,924,VI 45,287,0.64516129,1140,-0.284695628,0.212608093,-0.09123288,595,,,,
0,18,4,0.1,VI 95,175,1.052631579,953,VI 45,295,0.64516129,1066,-0.226783967,0.212608093,-0.048664304,534,,,,
0,18,5,0.1,VI 95,149,1.052631579,874,VI 45,288,0.64516129,1147,-0.286206219,0.212608093,-0.118051985,574,,,,
0,18,6,0.1,VI 95,165,1.052631579,939,VI 45,284,0.64516129,1095,-0.235834396,0.212608093,-0.066748527,578,,,,
0,18,7,0.1,VI 95,179,1.052631579,979,VI 45,279,0.64516129,991,-0.192751172,0.212608093,-0.005290963,541,,,,
0,18,8,0.1,VI 95,158,1.052631579,943,VI 45,301,0.64516129,1138,-0.279909409,0.212608093,-0.081630569,611,,,,
0,18,9,0.1,VI 95,162,1.052631579,950,VI 45,289,0.64516129,1094,-0.251382828,0.212608093,-0.061293717,607,,,,
0,19,0,0.1,VI 95,156,1.6,1093,VI 45,273,0.533333333,1028,-0.243038049,0.477121255,0.026627047,552,,,,
0,19,1,0.1,VI 95,138,1.6,1000,VI 45,291,0.533333333,951,-0.324013903,0.477121255,0.021819483,578,,,,
0,19,2,0.1,VI 95,150,1.6,1067,VI 45,286,0.533333333,1005,-0.280274774,0.477121255,0.025998358,605,,,,
0,19,3,0.1,VI 95,159,1.6,1029,VI 45,278,0.533333333,932,-0.242647672,0.477121255,0.042999462,554,,,,
0,19,4,0.1,VI 95,156,1.6,1145,VI 45,273,0.533333333,990,-0.243038049,0.477121255,0.063170292,576,,,,
0,19,5,0.1,VI 95,166,1.6,1098,VI 45,289,0.533333333,1038,-0.240789755,0.477121255,0.024404987,588,,,,
0,19,6,0.1,VI 95,181,1.6,1221,VI 45,259,0.533333333,965,-0.155621189,0.477121255,0.102188351,590,,,,
0,19,7,0.1,VI 95,150,1.6,1095,VI 45,287,0.533333333,1016,-0.281790638,0.477121255,0.032520411,645,,,,
0,19,8,0.1,VI 95,150,1.6,1112,VI 45,280,0.533333333,1015,-0.271066772,0.477121255,0.039638745,595,,,,
0,19,9,0.1,VI 95,164,1.6,1161,VI 45,305,0.533333333,997,-0.269455991,0.477121255,0.066137061,546,,,,
0,20,0,0.1,VI 120,100,0.533333333,402,VI 20,722,1.6,3446,-0.858537198,-0.477121255,-0.93308922,445,,,,
0,20,1,0.1,VI 120,116,0.533333333,469,VI 20,652,1.6,3039,-0.749789607,-0.477121255,-0.811557857,512,,,,
0,20,2,0.1,VI 120,102,0.533333333,396,VI 20,801,1.6,3625,-0.895032344,-0.477121255,-0.961612825,465,,,,
0,20,4,0.1,VI 120,95,0.533333333,407,VI 20,715,1.6,3419,-0.876582437,-0.477121255,-0.924304692,485,,,,
0,20,6,0.1,VI 120,115,0.533333333,460,VI 20,655,1.6,3106,-0.75554346,-0.477121255,-0.82944362,485,,,,
0,20,5,0.1,VI 120,107,0.533333333,409,VI 20,726,1.6,3462,-0.831552843,-0.477121255,-0.927603756,448,,,,
0,20,3,0.1,VI 120,92,0.533333333,402,VI 20,735,1.6,3388,-0.902499512,-0.477121255,-0.925717349,484,,,,
0,20,7,0.1,VI 120,104,0.533333333,416,VI 20,747,1.6,3395,-0.856287263,-0.477121255,-0.911746448,471,,,,
0,20,8,0.1,VI 120,106,0.533333333,385,VI 20,732,1.6,3443,-0.839205216,-0.477121255,-0.951476293,450,,,,
0,20,9,0.1,VI 120,120,0.533333333,438,VI 20,722,1.6,3370,-0.779355952,-0.477121255,-0.88615579,496,,,,
0,21,0,0.1,VI 120,112,0.64516129,460,VI 20,645,1.052631579,2364,-0.760341692,-0.212608093,-0.710889641,483,,,,
0,21,1,0.1,VI 120,103,0.64516129,502,VI 20,624,1.052631579,2403,-0.782347365,-0.212608093,-0.680050054,480,,,,
0,21,2,0.1,VI 120,122,0.64516129,478,VI 20,655,1.052631579,2350,-0.729881469,-0.212608093,-0.691639966,450,,,,
0,21,3,0.1,VI 120,101,0.64516129,471,VI 20,617,1.052631579,2385,-0.78596379,-0.212608093,-0.704467476,496,,,,
0,21,4,0.1,VI 120,111,0.64516129,477,VI 20,659,1.052631579,2396,-0.773562436,-0.212608093,-0.700968435,486,,,,
