net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,am,ar,log(b)
-1,1,14,0.1,VI 40,426,1,3041,VI 30,552,1,4142,-0.112529479,0,-0.134193674,2094,,,
-1,2,2,0.1,VI 48,315,1,2634,VI 26.7,616,1,4343,-0.291270158,0,-0.217174059,2165,,,
-1,1,27,0.1,VI 40,420,1,3254,VI 30,515,1,3835,-0.088557939,0,-0.07134782,2257,,,
-1,0,22,0.1,VI 34.3,440,1,3360,VI 34.3,470,1,3642,-0.028645181,0,-0.035000664,2269,,,
-1,2,8,0.1,VI 48,333,1,2759,VI 26.7,609,1,4367,-0.262173059,0,-0.199431491,2321,,,
-1,3,2,0.1,VI 60,274,1,2241,VI 24,715,1,4871,-0.416555479,0,-0.337176273,2202,,,
-1,0,16,0.1,VI 34.3,479,1,3518,VI 34.3,487,1,3543,-0.007193448,0,-0.003075317,2217,,,
-1,2,27,0.1,VI 48,328,1,2566,VI 26.7,603,1,4298,-0.264443468,0,-0.224009759,2115,,,
-1,1,22,0.1,VI 40,425,1,3135,VI 30,499,1,3967,-0.069711616,0,-0.102224655,2235,,,
-1,2,3,0.1,VI 48,315,1,2548,VI 26.7,608,1,4360,-0.285593025,0,-0.233287066,2136,,,
-1,1,28,0.1,VI 40,392,1,2970,VI 30,550,1,4175,-0.147076622,0,-0.147900031,2225,,,
-1,1,15,0.1,VI 40,419,1,3127,VI 30,539,1,3903,-0.109374742,0,-0.09627067,2250,,,
-1,3,3,0.1,VI 60,264,1,2224,VI 24,656,1,4534,-0.395299913,0,-0.309346733,1961,,,
-1,0,17,0.1,VI 34.3,469,1,3479,VI 34.3,478,1,3695,-0.008255054,0,-0.026160014,2336,,,
-1,0,9,0.1,VI 34.3,470,1,3496,VI 34.3,470,1,3580,0,0,-0.010311603,2328,,,
-1,1,8,0.1,VI 40,428,1,3351,VI 30,503,1,3674,-0.070124216,0,-0.039964724,2207,,,
-1,0,3,0.1,VI 34.3,435,1,3443,VI 34.3,476,1,3567,-0.039117696,0,-0.015366087,2236,,,
-1,2,22,0.1,VI 48,361,1,2908,VI 26.7,622,1,4391,-0.236283183,0,-0.178969035,2450,,,
-1,0,27,0.1,VI 34.3,471,1,3668,VI 34.3,508,1,3697,-0.032842805,0,-0.003420124,2390,,,
-1,2,28,0.1,VI 48,327,1,2559,VI 26.7,647,1,4584,-0.296356528,0,-0.253174323,2186,,,
-1,2,9,0.1,VI 48,324,1,2656,VI 26.7,577,1,4230,-0.250630803,0,-0.202112297,2256,,,
-1,1,23,0.1,VI 40,427,1,3308,VI 30,534,1,3890,-0.097113382,0,-0.0703841,2488,,,
-1,2,15,0.1,VI 48,334,1,2678,VI 26.7,611,1,4328,-0.262294743,0,-0.208476679,2221,,,
-1,3,4,0.1,VI 60,260,1,2146,VI 24,698,1,4843,-0.428882075,0,-0.353484751,2068,,,
-1,1,3,0.1,VI 40,413,1,3184,VI 30,543,1,3969,-0.118849778,0,-0.09570804,2256,,,
-1,1,29,0.1,VI 40,447,1,3320,VI 30,501,1,3763,-0.049530203,0,-0.054396135,2316,,,
-1,0,23,0.1,VI 34.3,447,1,3423,VI 34.3,489,1,3747,-0.039001336,0,-0.039276794,2273,,,
-1,0,10,0.1,VI 34.3,481,1,3483,VI 34.3,479,1,3513,0.001809563,0,-0.003724675,2210,,,
-1,1,16,0.1,VI 40,363,1,2811,VI 30,561,1,4184,-0.189056236,0,-0.17273083,2130,,,
-1,1,4,0.1,VI 40,416,1,3141,VI 30,522,1,3947,-0.098577172,0,-0.09919919,2329,,,
-1,3,5,0.1,VI 60,270,1,2170,VI 24,695,1,4786,-0.41062104,0,-0.34351296,2016,,,
-1,2,23,0.1,VI 48,336,1,2613,VI 26.7,638,1,4469,-0.278481401,0,-0.233070945,2147,,,
-1,3,6,0.1,VI 60,262,1,2179,VI 24,672,1,4862,-0.409067982,0,-0.348557724,2083,,,
-1,3,18,0.1,VI 60,267,1,2309,VI 24,665,1,4664,-0.396310384,0,-0.305334609,2162,,,
-1,0,28,0.1,VI 34.3,483,1,3627,VI 34.3,437,1,3415,0.043465694,0,0.026156848,2360,,,
-1,2,29,0.1,VI 48,291,1,2423,VI 26.7,608,1,4433,-0.32001059,0,-0.262344317,2144,,,
-1,2,4,0.1,VI 48,332,1,2652,VI 26.7,600,1,4190,-0.257013167,0,-0.198640503,2164,,,
-1,0,11,0.1,VI 34.3,483,1,3681,VI 34.3,450,1,3420,0.030734617,0,0.031939711,2312,,,
-1,1,9,0.1,VI 40,389,1,3023,VI 30,546,1,3959,-0.147243041,0,-0.117147355,2192,,,
-1,0,4,0.1,VI 34.3,410,1,3140,VI 34.3,475,1,3803,-0.063909753,0,-0.083196677,2321,,,
-1,2,10,0.1,VI 48,351,1,2866,VI 26.7,585,1,4272,-0.22184875,0,-0.173355058,2313,,,
-1,3,7,0.1,VI 60,258,1,2185,VI 24,686,1,4801,-0.42470441,0,-0.341880265,2128,,,
-1,0,29,0.1,VI 34.3,452,1,3350,VI 34.3,502,1,3783,-0.045565282,0,-0.052791534,2380,,,
-1,3,12,0.1,VI 60,309,1,2437,VI 24,718,1,4831,-0.366165965,0,-0.297181508,2272,,,
-1,3,19,0.1,VI 60,254,1,2149,VI 24,664,1,4828,-0.417334363,0,-0.351530846,2100,,,
-1,2,16,0.1,VI 48,336,1,2664,VI 26.7,642,1,4529,-0.281195751,0,-0.2304681,2279,,,
-1,1,17,0.1,VI 40,376,1,3052,VI 30,555,1,4167,-0.169105138,0,-0.135238971,2405,,,
-1,4,0,0.1,VI 80,210,1,1847,VI 21.8,750,1,5211,-0.552841969,0,-0.450454178,1989,,,
-1,3,24,0.1,VI 60,269,1,2306,VI 24,697,1,4859,-0.413480498,0,-0.323687596,2320,,,
-1,0,5,0.1,VI 34.3,460,1,3458,VI 34.3,476,1,3657,-0.014849121,0,-0.024299971,2315,,,
-1,4,6,0.1,VI 80,225,1,1897,VI 21.8,704,1,4935,-0.495390141,0,-0.415219826,1885,,,
-1,2,5,0.1,VI 48,327,1,2757,VI 26.7,617,1,4379,-0.275737411,0,-0.200938179,2373,,,
-1,4,18,0.1,VI 80,191,1,1614,VI 21.8,751,1,5219,-0.59460657,0,-0.509683766,1712,,,
-1,1,5,0.1,VI 40,418,1,3241,VI 30,536,1,4017,-0.107988508,0,-0.093222801,2370,,,
-1,5,0,0.1,VI 120,145,1,1412,VI 20,835,1,5528,-0.760318473,0,-0.592733338,1673,,,
-1,3,8,0.1,VI 60,298,1,2360,VI 24,647,1,4582,-0.336688017,0,-0.288143082,2009,,,
-1,4,1,0.1,VI 80,198,1,1908,VI 21.8,753,1,5239,-0.580129786,0,-0.438670028,2022,,,
-1,3,25,0.1,VI 60,280,1,2182,VI 24,615,1,4496,-0.341717084,0,-0.313971556,1934,,,
-1,4,12,0.1,VI 80,210,1,1785,VI 21.8,765,1,5125,-0.56144214,0,-0.458055649,1853,,,
-1,5,6,0.1,VI 120,110,1,1097,VI 20,813,1,5525,-0.86869786,0,-0.702125655,1376,,,
-1,4,7,0.1,VI 80,189,1,1776,VI 21.8,776,1,5273,-0.613399917,0,-0.47261481,1985,,,
-1,5,12,0.1,VI 120,147,1,1496,VI 20,798,1,5375,-0.734685557,0,-0.555446875,1776,,,
-1,1,10,0.1,VI 40,410,1,3213,VI 30,544,1,3924,-0.122815043,0,-0.086818273,2309,,,
-1,2,11,0.1,VI 48,292,1,2141,VI 26.7,596,1,4566,-0.309863408,0,-0.32891924,1749,,,
-1,4,19,0.1,VI 80,199,1,1827,VI 21.8,727,1,5095,-0.562681334,0,-0.445405641,1968,,,
-1,3,20,0.1,VI 60,276,1,2321,VI 24,686,1,4728,-0.395415034,0,-0.309002327,2170,,,
-1,4,24,0.1,VI 80,190,1,1757,VI 21.8,745,1,5072,-0.593402672,0,-0.460407483,1854,,,
-1,3,13,0.1,VI 60,265,1,2214,VI 24,646,1,4644,-0.386986644,0,-0.321714595,2054,,,
-1,2,17,0.1,VI 48,314,1,2559,VI 26.7,622,1,4530,-0.296860737,0,-0.248027916,2233,,,
-1,4,8,0.1,VI 80,196,1,1795,VI 21.8,740,1,5057,-0.576975648,0,-0.449828501,1963,,,
-1,3,9,0.1,VI 60,283,1,2301,VI 24,615,1,4484,-0.33708868,0,-0.289748985,2090,,,
-1,4,13,0.1,VI 80,193,1,1775,VI 21.8,722,1,5095,-0.572979889,0,-0.457945831,1869,,,
-1,5,1,0.1,VI 120,151,1,1404,VI 20,837,1,5431,-0.743748511,0,-0.587512695,1630,,,
-1,3,26,0.1,VI 60,238,1,2133,VI 24,687,1,4787,-0.46037978,0,-0.351072572,2037,,,
-1,4,2,0.1,VI 80,227,1,2021,VI 21.8,700,1,4919,-0.489072183,0,-0.386310509,2026,,,
-1,5,13,0.1,VI 120,141,1,1380,VI 20,842,1,5558,-0.776092979,0,-0.605039456,1684,,,
-1,1,11,0.1,VI 40,419,1,3155,VI 30,572,1,4075,-0.135182006,0,-0.111128249,2390,,,
-1,5,18,0.1,VI 120,145,1,1444,VI 20,823,1,5392,-0.754031833,0,-0.57218269,1728,,,
-1,5,7,0.1,VI 120,123,1,1335,VI 20,835,1,5588,-0.831781364,0,-0.621775132,1664,,,
-1,4,9,0.1,VI 80,225,1,1950,VI 21.8,768,1,5075,-0.533178702,0,-0.415401435,2040,,,
-1,3,14,0.1,VI 60,248,1,2101,VI 24,718,1,4974,-0.461672763,0,-0.374279729,2046,,,
-1,3,27,0.1,VI 60,267,1,2170,VI 24,671,1,4724,-0.400211259,0,-0.337850155,2071,,,
-1,4,25,0.1,VI 80,199,1,1684,VI 21.8,766,1,5202,-0.585375693,0,-0.489828261,1845,,,
-1,5,14,0.1,VI 120,145,1,1510,VI 20,822,1,5477,-0.753503815,0,-0.559565794,1867,,,
-1,3,21,0.1,VI 60,259,1,2204,VI 24,734,1,5044,-0.452396296,0,-0.359563488,2136,,,
-1,5,24,0.1,VI 120,160,1,1637,VI 20,811,1,5468,-0.704900872,0,-0.523779826,1843,,,
-1,4,14,0.1,VI 80,202,1,1807,VI 21.8,771,1,5323,-0.581703009,0,-0.469198314,1901,,,
-1,5,19,0.1,VI 120,157,1,1590,VI 20,795,1,5340,-0.704467476,0,-0.526144133,1888,,,
-1,6,6,0.1,VI 30,543,1,4006,VI 40,395,1,3091,0.138202734,0,0.11261194,2282,,,
-1,4,20,0.1,VI 80,210,1,1921,VI 21.8,772,1,5177,-0.565398006,0,-0.4305508,2118,,,
-1,6,0,0.1,VI 30,511,1,3841,VI 40,383,1,3013,0.125222126,0,0.105445175,2254,,,
-1,5,8,0.1,VI 120,159,1,1525,VI 20,837,1,5445,-0.721328334,0,-0.55272804,1759,,,
-1,3,28,0.1,VI 60,286,1,2331,VI 24,691,1,4810,-0.383112014,0,-0.314602803,2208,,,
-1,4,26,0.1,VI 80,224,1,1793,VI 21.8,729,1,4951,-0.51247951,0,-0.441112637,1818,,,
-1,4,3,0.1,VI 80,205,1,1732,VI 21.8,784,1,5137,-0.582562202,0,-0.472161678,1866,,,
-1,3,10,0.1,VI 60,260,1,2200,VI 24,701,1,4932,-0.43074467,0,-0.350600387,2138,,,
-1,3,22,0.1,VI 60,269,1,2316,VI 24,725,1,4988,-0.430585727,0,-0.33318789,2167,,,
-1,5,2,0.1,VI 120,153,1,1423,VI 20,873,1,5577,-0.756322813,0,-0.593195744,1730,,,
-1,5,15,0.1,VI 120,155,1,1557,VI 20,836,1,5473,-0.731874579,0,-0.545936836,1895,,,
-1,6,7,0.1,VI 30,556,1,4034,VI 40,396,1,3061,0.147379606,0,0.119872564,2249,,,
-1,3,15,0.1,VI 60,283,1,2323,VI 24,682,1,4874,-0.381997939,0,-0.321836315,2212,,,
-1,4,10,0.1,VI 80,219,1,1935,VI 21.8,737,1,5122,-0.527023373,0,-0.422758605,2005,,,
-1,5,20,0.1,VI 120,130,1,1301,VI 20,820,1,5484,-0.7998705,0,-0.62482015,1678,,,
-1,6,1,0.1,VI 30,569,1,4169,VI 40,424,1,3305,0.12774641,0,0.100860431,2491,,,
-1,4,21,0.1,VI 80,223,1,1928,VI 21.8,757,1,5207,-0.530791016,0,-0.431480548,2051,,,
-1,4,27,0.1,VI 80,196,1,1788,VI 21.8,684,1,4838,-0.54280003,0,-0.43229835,1960,,,
-1,3,11,0.1,VI 60,286,1,2348,VI 24,675,1,4800,-0.37293774,0,-0.310543145,2061,,,
-1,5,9,0.1,VI 120,167,1,1599,VI 20,774,1,5316,-0.66602449,0,-0.521736509,1862,,,
-1,3,29,0.1,VI 60,292,1,2231,VI 24,685,1,4769,-0.37030772,0,-0.329927752,2014,,,
-1,5,25,0.1,VI 120,134,1,1445,VI 20,821,1,5436,-0.787238359,0,-0.575411601,1776,,,
-1,5,16,0.1,VI 120,137,1,1423,VI 20,819,1,5438,-0.776563335,0,-0.582234303,1750,,,
-1,3,23,0.1,VI 60,263,1,2183,VI 24,683,1,4702,-0.414464955,0,-0.333228889,2072,,,
-1,6,8,0.1,VI 30,499,1,3813,VI 40,427,1,3356,0.067672671,0,0.055444853,2387,,,
-1,4,15,0.1,VI 80,222,1,1885,VI 21.8,768,1,5151,-0.539008246,0,-0.436580195,1880,,,
-1,4,4,0.1,VI 80,236,1,2001,VI 21.8,748,1,5041,-0.500989595,0,-0.401269609,2020,,,
-1,3,16,0.1,VI 60,255,1,2209,VI 24,683,1,4805,-0.427880523,0,-0.337497676,2010,,,
-1,4,11,0.1,VI 80,191,1,1684,VI 21.8,711,1,5076,-0.570836233,0,-0.479179526,1727,,,
-1,6,2,0.1,VI 30,519,1,4079,VI 40,389,1,3082,0.125217757,0,0.121721071,2267,,,
-1,5,21,0.1,VI 120,141,1,1482,VI 20,765,1,5273,-0.734442322,0,-0.551209568,1749,,,
-1,5,3,0.1,VI 120,139,1,1458,VI 20,789,1,5334,-0.754062203,0,-0.563295487,1701,,,
-1,4,22,0.1,VI 80,203,1,1851,VI 21.8,777,1,5343,-0.582924981,0,-0.460378755,2027,,,
-1,4,16,0.1,VI 80,212,1,1828,VI 21.8,803,1,5362,-0.578379684,0,-0.467350618,1987,,,
-1,5,10,0.1,VI 120,138,1,1529,VI 20,799,1,5413,-0.762667693,0,-0.549030542,1840,,,
-1,4,5,0.1,VI 80,225,1,2060,VI 21.8,725,1,4989,-0.508155488,0,-0.384146284,2154,,,
-1,5,26,0.1,VI 120,132,1,1406,VI 20,775,1,5372,-0.768727771,0,-0.582150683,1674,,,
-1,6,12,0.1,VI 30,532,1,3867,VI 40,420,1,3308,0.102662342,0,0.067808671,2328,,,
-1,4,28,0.1,VI 80,215,1,1795,VI 21.8,785,1,5251,-0.562431197,0,-0.466177565,1965,,,
-1,6,3,0.1,VI 30,485,1,3733,VI 40,407,1,3210,0.076147329,0,0.065552958,2235,,,
-1,6,18,0.1,VI 30,576,1,4128,VI 40,364,1,2811,0.1993211,0,0.166878843,2164,,,
-1,6,9,0.1,VI 30,544,1,4011,VI 40,388,1,3006,0.146767174,0,0.125263686,2138,,,
-1,6,24,0.1,VI 30,514,1,3714,VI 40,427,1,3293,0.080535244,0,0.052250169,2295,,,
-1,5,17,0.1,VI 120,120,1,1238,VI 20,804,1,5378,-0.826074803,0,-0.637900153,1596,,,
-1,6,4,0.1,VI 30,513,1,3907,VI 40,403,1,3098,0.104812319,0,0.100761998,2207,,,
-1,4,29,0.1,VI 80,198,1,1706,VI 21.8,728,1,5053,-0.565466189,0,-0.471570271,1855,,,
-1,3,17,0.1,VI 60,265,1,2280,VI 24,657,1,4704,-0.394319496,0,-0.314532466,2121,,,
-1,7,6,0.1,VI 26.7,582,1,4273,VI 48,332,1,2598,0.243784901,0,0.216093746,2191,,,
-1,4,23,0.1,VI 80,188,1,1767,VI 21.8,742,1,5142,-0.596246056,0,-0.463895523,1901,,,
-1,5,22,0.1,VI 120,149,1,1527,VI 20,835,1,5576,-0.748500207,0,-0.562483728,1862,,,
-1,4,17,0.1,VI 80,196,1,1641,VI 21.8,768,1,5284,-0.593105149,0,-0.507854228,1897,,,
-1,7,0,0.1,VI 26.7,600,1,4295,VI 48,366,1,2806,0.214670165,0,0.184875501,2242,,,
-1,6,10,0.1,VI 30,573,1,4153,VI 40,398,1,3011,0.15827155,0,0.139651176,2407,,,
-1,5,4,0.1,VI 120,143,1,1417,VI 20,831,1,5520,-0.764264986,0,-0.590569227,1688,,,
-1,7,12,0.1,VI 26.7,579,1,4220,VI 48,357,1,2806,0.210010348,0,0.177224784,2234,,,
-1,6,5,0.1,VI 30,547,1,4045,VI 40,401,1,3015,0.134842954,0,0.127631209,2081,,,
-1,6,13,0.1,VI 30,532,1,3813,VI 40,429,1,3372,0.09345434,0,0.053379239,2308,,,
-1,6,25,0.1,VI 30,524,1,3980,VI 40,381,1,3069,0.138406311,0,0.112886184,2279,,,
-1,6,19,0.1,VI 30,555,1,4142,VI 40,381,1,2999,0.163368007,0,0.140233629,2338,,,
-1,5,11,0.1,VI 120,139,1,1470,VI 20,784,1,5367,-0.751301262,0,-0.562414261,1729,,,
-1,5,27,0.1,VI 120,159,1,1565,VI 20,864,1,5552,-0.735116618,0,-0.549935116,1885,,,
-1,7,13,0.1,VI 26.7,598,1,4329,VI 48,336,1,2681,0.250361907,0,0.208090772,2222,,,
-1,8,6,0.1,VI 24,668,1,4724,VI 60,288,1,2295,0.365383975,0,0.313527199,2090,,,
-1,7,18,0.1,VI 26.7,562,1,4073,VI 48,392,1,3010,0.156450249,0,0.131347914,2315,,,
-1,5,23,0.1,VI 120,152,1,1528,VI 20,837,1,5601,-0.74088187,0,-0.564142218,1762,,,
-1,8,0,0.1,VI 24,617,1,4591,VI 60,264,1,2176,0.368681237,0,0.324248402,1983,,,
-1,7,24,0.1,VI 26.7,607,1,4400,VI 48,350,1,2760,0.239120647,0,0.202543594,2418,,,
-1,7,1,0.1,VI 26.7,586,1,4302,VI 48,351,1,2713,0.2225905,0,0.200220612,2138,,,
-1,6,14,0.1,VI 30,573,1,4161,VI 40,393,1,3110,0.163762072,0,0.126437327,2471,,,
-1,6,11,0.1,VI 30,504,1,3932,VI 40,377,1,2929,0.126089186,0,0.127894137,2068,,,
-1,5,28,0.1,VI 120,140,1,1401,VI 20,847,1,5570,-0.781755375,0,-0.59941706,1732,,,
-1,6,26,0.1,VI 30,511,1,3857,VI 40,418,1,3164,0.087244618,0,0.086013164,2212,,,
-1,5,5,0.1,VI 120,147,1,1578,VI 20,782,1,5311,-0.725889418,0,-0.527069303,1938,,,
-1,6,20,0.1,VI 30,518,1,3915,VI 40,406,1,3027,0.105803726,0,0.111719345,2314,,,
-1,7,7,0.1,VI 26.7,625,1,4423,VI 48,338,1,2762,0.266963317,0,0.204493265,2444,,,
-1,7,14,0.1,VI 26.7,649,1,4583,VI 48,353,1,2660,0.264469991,0,0.236268221,2226,,,
-1,8,24,0.1,VI 24,689,1,4766,VI 60,262,1,2124,0.419917931,0,0.350999526,2033,,,
-1,7,2,0.1,VI 26.7,592,1,4287,VI 48,359,1,2902,0.217227258,0,0.169456075,2316,,,
-1,6,15,0.1,VI 30,519,1,3903,VI 40,414,1,3191,0.098167017,0,0.087471747,2206,,,
-1,8,18,0.1,VI 24,682,1,4869,VI 60,277,1,2286,0.391304606,0,0.328363548,2066,,,
-1,8,12,0.1,VI 24,661,1,4721,VI 60,279,1,2314,0.374597256,0,0.309670646,2165,,,
-1,8,7,0.1,VI 24,699,1,4811,VI 60,279,1,2390,0.398872972,0,0.303837456,2304,,,
-1,6,27,0.1,VI 30,527,1,3933,VI 40,402,1,3161,0.117584562,0,0.094899451,2353,,,
-1,8,1,0.1,VI 24,684,1,4739,VI 60,275,1,2111,0.395723408,0,0.351198475,1992,,,
-1,8,25,0.1,VI 24,696,1,4878,VI 60,265,1,2342,0.419363366,0,0.318654905,2228,,,
-1,7,19,0.1,VI 26.7,636,1,4609,VI 48,320,1,2609,0.298307137,0,0.247132629,2264,,,
-1,9,6,0.1,VI 21.8,725,1,5043,VI 80,206,1,1899,0.546470786,0,0.424164003,2049,,,
-1,6,16,0.1,VI 30,524,1,3993,VI 40,396,1,3149,0.121636101,0,0.10312665,2373,,,
-1,7,25,0.1,VI 26.7,618,1,4408,VI 48,353,1,2848,0.24321377,0,0.189701601,2271,,,
-1,8,19,0.1,VI 24,651,1,4591,VI 60,278,1,2347,0.369536193,0,0.291394203,2143,,,
-1,5,29,0.1,VI 120,130,1,1332,VI 20,803,1,5429,-0.790772193,0,-0.610215617,1634,,,
-1,7,3,0.1,VI 26.7,579,1,4269,VI 48,324,1,2673,0.252133554,0,0.203327196,2198,,,
-1,7,15,0.1,VI 26.7,565,1,4174,VI 48,335,1,2743,0.227003641,0,0.182326637,2266,,,
-1,6,21,0.1,VI 30,518,1,3831,VI 40,393,1,3066,0.119937209,0,0.096740001,2238,,,
-1,9,0,0.1,VI 21.8,707,1,5066,VI 80,204,1,1855,0.539789246,0,0.436321272,1836,,,
-1,7,8,0.1,VI 26.7,588,1,4148,VI 48,355,1,2719,0.219148973,0,0.18342954,2162,,,
-1,8,2,0.1,VI 24,631,1,4548,VI 60,272,1,2217,0.365460455,0,0.312054763,1948,,,
-1,6,17,0.1,VI 30,514,1,3866,VI 40,411,1,3075,0.097121297,0,0.09941673,2151,,,
-1,7,26,0.1,VI 26.7,578,1,4397,VI 48,304,1,2340,0.279054255,0,0.273940608,2005,,,
-1,8,26,0.1,VI 24,686,1,4980,VI 60,246,1,1975,0.445389009,0,0.401662243,1867,,,
-1,6,28,0.1,VI 30,555,1,4001,VI 40,396,1,3072,0.146597797,0,0.11474734,2215,,,
-1,8,13,0.1,VI 24,673,1,4698,VI 60,287,1,2329,0.370133167,0,0.304743524,2162,,,
-1,8,20,0.1,VI 24,745,1,5001,VI 60,271,1,2206,0.439186982,0,0.355451346,2092,,,
-1,7,9,0.1,VI 26.7,594,1,4300,VI 48,340,1,2687,0.242307528,0,0.204200789,2117,,,
