net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,191.0034913,,
0,0,0,0.1,VI 20,568,0.533333333,1465,VI 120,126,1.6,876,0.653977791,-0.477121255,0.223333519,595,,0.54082265,0.741621753,-0.001055015
0,0,1,0.1,VI 20,560,0.533333333,1472,VI 120,107,1.6,769,0.718804249,-0.477121255,0.28198147,624,,0.005890805,0.003927809,0.001934942
0,0,2,0.1,VI 20,543,0.533333333,1489,VI 120,112,1.6,874,0.685581807,-0.477121255,0.231383265,612,,0.994916181,0.030594085,#N/A
0,0,3,0.1,VI 20,550,0.533333333,1441,VI 120,125,1.6,885,0.643452676,-0.477121255,0.21172071,658,,24169.26234,247,#N/A
0,0,4,0.1,VI 20,535,0.533333333,1401,VI 120,129,1.6,935,0.617764072,-0.477121255,0.175626524,680,,45.24476335,0.231191511,#N/A
0,0,5,0.1,VI 20,541,0.533333333,1476,VI 120,118,1.6,863,0.661315258,-0.477121255,0.233075562,630,,,,
0,0,6,0.1,VI 20,539,0.533333333,1391,VI 120,127,1.6,909,0.627785044,-0.477121255,0.184763247,625,,,,
0,0,8,0.1,VI 20,497,0.533333333,1272,VI 120,137,1.6,1037,0.559635822,-0.477121255,0.088708355,659,,,,
0,0,7,0.1,VI 20,556,0.533333333,1455,VI 120,131,1.6,935,0.627803496,-0.477121255,0.192051382,650,,,,
0,0,9,0.1,VI 20,593,0.533333333,1561,VI 120,113,1.6,849,0.71997625,-0.477121255,0.264495213,606,,,,
0,1,0,0.1,VI 20,588,0.64516129,1706,VI 120,138,1.052631579,680,0.62949824,-0.212608093,0.399470114,582,,,,
0,1,1,0.1,VI 20,569,0.64516129,1593,VI 120,135,1.052631579,737,0.624778498,-0.212608093,0.334748288,605,,,,
0,1,2,0.1,VI 20,583,0.64516129,1649,VI 120,121,1.052631579,710,0.682883184,-0.212608093,0.365962307,601,,,,
0,1,3,0.1,VI 20,569,0.64516129,1651,VI 120,131,1.052631579,739,0.637840971,-0.212608093,0.349102635,628,,,,
0,1,4,0.1,VI 20,549,0.64516129,1598,VI 120,141,1.052631579,753,0.590353232,-0.212608093,0.326781799,618,,,,
0,1,5,0.1,VI 20,608,0.64516129,1764,VI 120,124,1.052631579,667,0.690481894,-0.212608093,0.422372747,576,,,,
0,1,6,0.1,VI 20,571,0.64516129,1639,VI 120,111,1.052631579,721,0.711313129,-0.212608093,0.356643689,666,,,,
0,1,7,0.1,VI 20,577,0.64516129,1611,VI 120,131,1.052631579,719,0.643904517,-0.212608093,0.35036665,638,,,,
