net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,am,ar,log(b)
-1,5,0,0.1,VI 120,0,1.0,0,VI 20,972,1.0,20000,,0.0,,0,"=LINEST(O2:O12,M2:N12,TRUE,TRUE)",,
-1,0,0,0.1,VI 34.3,578,1.0,10246,VI 34.3,520,1.0,9740,0.04592449478572991,0.0,0.021995394661706788,9309,,,
-1,9,0,0.1,VI 21.8,945,1.0,20000,VI 80,0,1.0,0,,0.0,,0,,,
-1,1,0,0.1,VI 40,472,1.0,9446,VI 30,619,1.0,10554,-0.11774865038603018,0.0,-0.04816914860042379,9250,,,
-1,10,0,0.1,VI 20,949,1.0,20000,VI 120,0,1.0,0,,0.0,,0,,,
-1,4,0,0.1,VI 80,239,1.0,7882,VI 21.8,822,1.0,12118,-0.5364739165919128,0.0,-0.18679451763092678,8700,,,
-1,2,0,0.1,VI 48,388,1.0,8816,VI 26.7,717,1.0,11184,-0.2666874300735929,0.0,-0.10332557689389635,9180,,,
-1,7,0,0.1,VI 26.7,760,1.0,11271,VI 48,400,1.0,8729,0.2787536009528289,0.0,0.11099795629024763,9122,,,
-1,8,0,0.1,VI 24,834,1.0,20000,VI 60,0,1.0,0,,0.0,,0,,,
-1,3,0,0.1,VI 60,340,1.0,8344,VI 24,785,1.0,11656,-0.3633907397029974,0.0,-0.14517524334345927,8969,,,
-1,6,0,0.1,VI 30,682,1.0,20000,VI 40,0,1.0,0,,0.0,,0,,,
