net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,65.74460142,,
0,0,0,0.1,VI 20,510,0.533333333,1233,VI 120,112,1.6,739,0.658352153,-0.477121255,0.222318638,466,,0.468284609,0.717742629,0.002188831
0,0,1,0.1,VI 20,506,0.533333333,1319,VI 120,105,1.6,687,0.682961218,-0.477121255,0.283288058,484,,0.005621628,0.003830441,0.001849015
0,0,2,0.1,VI 20,510,0.533333333,1212,VI 120,113,1.6,668,0.654491733,-0.477121255,0.258726157,418,,0.994586063,0.029235046,#N/A
0,0,3,0.1,VI 20,511,0.533333333,1249,VI 120,111,1.6,734,0.663097921,-0.477121255,0.230866378,493,,22687.99647,247,#N/A
0,0,4,0.1,VI 20,520,0.533333333,1290,VI 120,116,1.6,752,0.651545354,-0.477121255,0.23437187,456,,38.78231245,0.211107913,#N/A
0,0,5,0.1,VI 20,525,0.533333333,1343,VI 120,112,1.6,705,0.670941281,-0.477121255,0.279886896,432,,,,
0,0,6,0.1,VI 20,498,0.533333333,1244,VI 120,122,1.6,719,0.610869512,-0.477121255,0.23809149,441,,,,
0,0,7,0.1,VI 20,493,0.533333333,1196,VI 120,104,1.6,693,0.67581358,-0.477121255,0.236997945,485,,,,
0,0,8,0.1,VI 20,483,0.533333333,1199,VI 120,132,1.6,841,0.5633732,-0.477121255,0.154023187,495,,,,
0,0,9,0.1,VI 20,476,0.533333333,1130,VI 120,127,1.6,796,0.573803232,-0.477121255,0.152165376,446,,,,
0,1,0,0.1,VI 20,564,0.64516129,1503,VI 120,115,1.052631579,603,0.690581264,-0.212608093,0.396641668,460,,,,
0,1,1,0.1,VI 20,536,0.64516129,1362,VI 120,129,1.052631579,641,0.618575079,-0.212608093,0.327319078,464,,,,
0,1,2,0.1,VI 20,487,0.64516129,1352,VI 120,116,1.052631579,590,0.623070972,-0.212608093,0.36012468,438,,,,
0,1,3,0.1,VI 20,542,0.64516129,1445,VI 120,100,1.052631579,621,0.733999287,-0.212608093,0.366776247,482,,,,
0,1,4,0.1,VI 20,565,0.64516129,1438,VI 120,107,1.052631579,598,0.72266467,-0.212608093,0.381057702,445,,,,
0,1,5,0.1,VI 20,525,0.64516129,1426,VI 120,121,1.052631579,572,0.637373933,-0.212608093,0.396723497,437,,,,
0,1,6,0.1,VI 20,540,0.64516129,1471,VI 120,106,1.052631579,549,0.707087895,-0.212608093,0.428040328,442,,,,
0,1,7,0.1,VI 20,555,0.64516129,1500,VI 120,107,1.052631579,563,0.714909205,-0.212608093,0.425582864,448,,,,
0,1,8,0.1,VI 20,523,0.64516129,1358,VI 120,124,1.052631579,635,0.625080004,-0.212608093,0.330126045,473,,,,
0,1,9,0.1,VI 20,499,0.64516129,1330,VI 120,120,1.052631579,604,0.6189193,-0.212608093,0.342814702,416,,,,
0,2,0,0.1,VI 20,573,0.8,1691,VI 120,107,0.8,533,0.728770844,0,0.501416399,446,,,,
0,2,1,0.1,VI 20,541,0.8,1623,VI 120,109,0.8,511,0.695770767,0,0.50189762,453,,,,
0,2,2,0.1,VI 20,569,0.8,1597,VI 120,114,0.8,528,0.698207415,0,0.480670994,448,,,,
0,2,3,0.1,VI 20,549,0.8,1626,VI 120,112,0.8,522,0.690354322,0,0.493450038,480,,,,
0,2,4,0.1,VI 20,546,0.8,1568,VI 120,116,0.8,585,0.672734653,0,0.428190192,481,,,,
0,2,5,0.1,VI 20,566,0.8,1614,VI 120,103,0.8,490,0.739979206,0,0.51770745,420,,,,
0,2,6,0.1,VI 20,571,0.8,1649,VI 120,120,0.8,509,0.677454862,0,0.510502873,420,,,,
0,2,7,0.1,VI 20,561,0.8,1679,VI 120,101,0.8,527,0.744641487,0,0.503240081,462,,,,
0,2,8,0.1,VI 20,613,0.8,1757,VI 120,98,0.8,444,0.796234399,0,0.597388791,443,,,,
0,2,9,0.1,VI 20,562,0.8,1626,VI 120,101,0.8,489,0.745414942,0,0.521811682,441,,,,
0,3,0,0.1,VI 20,597,1.052631579,1973,VI 120,117,0.64516129,463,0.707788469,0.212608093,0.629546094,470,,,,
0,3,1,0.1,VI 20,629,1.052631579,2106,VI 120,109,0.64516129,459,0.761224148,0.212608093,0.661645681,458,,,,
0,3,2,0.1,VI 20,584,1.052631579,1921,VI 120,118,0.64516129,487,0.69453084,0.212608093,0.595998404,458,,,,
0,3,3,0.1,VI 20,594,1.052631579,1944,VI 120,114,0.64516129,501,0.716881594,0.212608093,0.588858535,454,,,,
0,3,4,0.1,VI 20,623,1.052631579,2012,VI 120,111,0.64516129,460,0.749165068,0.212608093,0.640870145,443,,,,
0,3,5,0.1,VI 20,601,1.052631579,1953,VI 120,120,0.64516129,486,0.699693226,0.212608093,0.604065974,446,,,,
0,3,6,0.1,VI 20,611,1.052631579,2039,VI 120,107,0.64516129,458,0.756657433,0.212608093,0.648551748,438,,,,
0,3,7,0.1,VI 20,654,1.052631579,2065,VI 120,111,0.64516129,448,0.77025477,0.212608093,0.663642042,415,,,,
0,3,9,0.1,VI 20,615,1.052631579,2077,VI 120,99,0.64516129,429,0.793239921,0.212608093,0.684979204,428,,,,
0,3,8,0.1,VI 20,611,1.052631579,2026,VI 120,116,0.64516129,467,0.721583221,0.212608093,0.63732256,447,,,,
0,4,0,0.1,VI 20,694,1.6,2937,VI 120,100,0.533333333,364,0.84135947,0.477121255,0.906802563,444,,,,
0,4,1,0.1,VI 20,692,1.6,2982,VI 120,96,0.533333333,365,0.857834861,0.477121255,0.912214775,444,,,,
0,4,2,0.1,VI 20,667,1.6,2786,VI 120,123,0.533333333,442,0.734220722,0.477121255,0.799558843,420,,,,
0,4,3,0.1,VI 20,627,1.6,2765,VI 120,111,0.533333333,407,0.751944562,0.477121255,0.832100726,428,,,,
0,4,4,0.1,VI 20,671,1.6,2844,VI 120,106,0.533333333,438,0.801416655,0.477121255,0.812455482,448,,,,
0,4,5,0.1,VI 20,682,1.6,2828,VI 120,107,0.533333333,397,0.804400597,0.477121255,0.852688898,454,,,,
0,4,6,0.1,VI 20,656,1.6,2776,VI 120,108,0.533333333,453,0.783480084,0.477121255,0.78732126,470,,,,
0,4,7,0.1,VI 20,637,1.6,2852,VI 120,86,0.533333333,393,0.869640981,0.477121255,0.860756971,456,,,,
0,4,8,0.1,VI 20,672,1.6,2919,VI 120,105,0.533333333,383,0.806179974,0.477121255,0.882035321,447,,,,
0,5,0,0.1,VI 45,265,0.533333333,904,VI 95,154,1.6,1046,0.235725153,-0.477121255,-0.063363254,531,,,,
0,4,9,0.1,VI 20,681,1.6,2855,VI 120,114,0.533333333,434,0.776242261,0.477121255,0.818116383,513,,,,
0,5,1,0.1,VI 45,274,0.533333333,913,VI 95,165,1.6,995,0.220266619,-0.477121255,-0.037352303,528,,,,
0,5,2,0.1,VI 45,272,0.533333333,837,VI 95,177,1.6,1050,0.186595638,-0.477121255,-0.098463841,501,,,,
0,5,3,0.1,VI 45,276,0.533333333,939,VI 95,151,1.6,960,0.261932135,-0.477121255,-0.009605641,532,,,,
0,5,4,0.1,VI 45,265,0.533333333,930,VI 95,150,1.6,1028,0.247154615,-0.477121255,-0.043510166,540,,,,
0,5,5,0.1,VI 45,256,0.533333333,849,VI 95,171,1.6,1087,0.175243855,-0.477121255,-0.107321854,532,,,,
0,5,6,0.1,VI 45,295,0.533333333,930,VI 95,164,1.6,962,0.254978168,-0.477121255,-0.014692123,551,,,,
0,5,8,0.1,VI 45,290,0.533333333,878,VI 95,162,1.6,978,0.252882983,-0.477121255,-0.046844339,499,,,,
