net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers
2,4,6,0.1,VI 20,843,1.6,5468,VI 120,157,0.533333333,1090,0.729927922,0.477121255,0.700402008,1612
2,4,4,0.1,VI 20,811,1.6,5549,VI 120,141,0.533333333,949,0.759801742,0.477121255,0.766948512,1476
2,4,7,0.1,VI 20,845,1.6,5515,VI 120,135,0.533333333,871,0.79652294,0.477121255,0.801527362,1400
2,4,3,0.1,VI 20,861,1.6,5777,VI 120,128,0.533333333,896,0.827793182,0.477121255,0.809394358,1404
2,4,8,0.1,VI 20,838,1.6,5458,VI 120,154,0.533333333,1033,0.735723298,0.477121255,0.72293321,1568
2,4,9,0.1,VI 20,772,1.6,5254,VI 120,157,0.533333333,1025,0.691717648,0.477121255,0.709766203,1556
2,5,1,0.1,VI 45,351,0.533333333,2208,VI 95,193,1.6,1921,0.259749807,-0.477121255,0.060471704,1673
2,5,0,0.1,VI 45,334,0.533333333,2146,VI 95,202,1.6,2013,0.218395097,-0.477121255,0.027785943,1677
2,5,2,0.1,VI 45,380,0.533333333,2336,VI 95,179,1.6,1851,0.326930566,-0.477121255,0.10106642,1716
2,5,4,0.1,VI 45,325,0.533333333,2186,VI 95,173,1.6,1688,0.273837258,-0.477121255,0.112277715,1591
2,5,3,0.1,VI 45,333,0.533333333,2115,VI 95,184,1.6,1817,0.25762641,-0.477121255,0.065955444,1581
2,5,5,0.1,VI 45,315,0.533333333,2017,VI 95,185,1.6,1723,0.231138825,-0.477121255,0.068420621,1498
2,5,6,0.1,VI 45,359,0.533333333,2290,VI 95,215,1.6,2049,0.222655989,-0.477121255,0.048293524,1747
2,5,7,0.1,VI 45,366,0.533333333,2319,VI 95,169,1.6,1630,0.335594381,-0.477121255,0.153113144,1529
2,5,9,0.1,VI 45,365,0.533333333,2371,VI 95,193,1.6,1733,0.276735555,-0.477121255,0.136132991,1716
2,6,0,0.1,VI 45,367,0.64516129,2514,VI 95,197,1.052631579,1799,0.270199838,-0.212608093,0.14533411,1706
2,6,2,0.1,VI 45,334,0.64516129,2347,VI 95,178,1.052631579,1571,0.273326465,-0.212608093,0.174336905,1560
2,5,8,0.1,VI 45,346,0.533333333,2384,VI 95,183,1.6,1703,0.276625009,-0.477121255,0.146091603,1632
2,6,1,0.1,VI 45,380,0.64516129,2724,VI 95,191,1.052631579,1750,0.298750229,-0.212608093,0.192169055,1732
2,6,3,0.1,VI 45,410,0.64516129,2814,VI 95,167,1.052631579,1493,0.390067386,-0.212608093,0.275264285,1585
2,6,4,0.1,VI 45,369,0.64516129,2580,VI 95,186,1.052631579,1646,0.297513422,-0.212608093,0.195189875,1650
2,6,5,0.1,VI 45,380,0.64516129,2480,VI 95,175,1.052631579,1585,0.336745548,-0.212608093,0.194422414,1558
2,6,6,0.1,VI 45,354,0.64516129,2398,VI 95,197,1.052631579,1652,0.254537036,-0.212608093,0.161839136,1640
2,6,7,0.1,VI 45,330,0.64516129,2328,VI 95,148,1.052631579,1390,0.348252224,-0.212608093,0.223968176,1432
2,6,8,0.1,VI 45,364,0.64516129,2568,VI 95,193,1.052631579,1735,0.275544075,-0.212608093,0.17029554,1612
2,6,9,0.1,VI 45,342,0.64516129,2335,VI 95,200,1.052631579,1740,0.23299611,-0.212608093,0.127737637,1556
2,7,1,0.1,VI 45,356,0.8,2646,VI 95,161,0.8,1479,0.344624122,0,0.252621666,1566
2,7,0,0.1,VI 45,381,0.8,2684,VI 95,177,0.8,1578,0.332951709,0,0.230675513,1645
2,7,3,0.1,VI 45,353,0.8,2516,VI 95,176,0.8,1553,0.302262038,0,0.209539181,1634
2,7,2,0.1,VI 45,360,0.8,2459,VI 95,203,0.8,1679,0.248806463,0,0.165707833,1680
2,7,4,0.1,VI 45,378,0.8,2563,VI 95,191,0.8,1793,0.296458433,0,0.155168317,1738
2,7,6,0.1,VI 45,340,0.8,2481,VI 95,202,0.8,1629,0.226127548,0,0.18270568,1610
2,7,7,0.1,VI 45,406,0.8,2759,VI 95,185,0.8,1602,0.341354305,0,0.236089189,1674
2,7,5,0.1,VI 45,361,0.8,2666,VI 95,180,0.8,1468,0.302234697,0,0.259134089,1580
2,8,0,0.1,VI 45,343,1.052631579,2674,VI 95,193,0.64516129,1426,0.249736811,0.212608093,0.273041877,1540
2,7,9,0.1,VI 45,360,0.8,2477,VI 95,181,0.8,1619,0.298623926,0,0.184679158,1602
2,7,8,0.1,VI 45,402,0.8,2724,VI 95,165,0.8,1404,0.386742109,0,0.287839995,1554
2,8,1,0.1,VI 45,354,1.052631579,2807,VI 95,176,0.64516129,1432,0.303490594,0.212608093,0.292299395,1617
2,8,2,0.1,VI 45,358,1.052631579,2753,VI 95,177,0.64516129,1491,0.30590976,0.212608093,0.266328568,1672
2,8,3,0.1,VI 45,394,1.052631579,3043,VI 95,153,0.64516129,1380,0.410804791,0.212608093,0.343422866,1581
2,8,5,0.1,VI 45,364,1.052631579,2823,VI 95,171,0.64516129,1394,0.328105273,0.212608093,0.306448104,1556
2,8,4,0.1,VI 45,398,1.052631579,3047,VI 95,187,0.64516129,1473,0.328041466,0.212608093,0.315669707,1668
2,8,7,0.1,VI 45,406,1.052631579,3012,VI 95,177,0.64516129,1479,0.360552767,0.212608093,0.308886794,1721
2,8,6,0.1,VI 45,366,1.052631579,2789,VI 95,195,0.64516129,1509,0.273446474,0.212608093,0.266759274,1635
2,8,8,0.1,VI 45,350,1.052631579,2722,VI 95,176,0.64516129,1449,0.298555377,0.212608093,0.273819735,1579
2,8,9,0.1,VI 45,371,1.052631579,2780,VI 95,176,0.64516129,1376,0.323861242,0.212608093,0.305426362,1612
2,9,0,0.1,VI 45,329,1.6,2911,VI 95,180,0.533333333,1372,0.261923393,0.477121255,0.326688094,1561
2,9,2,0.1,VI 45,378,1.6,3138,VI 95,187,0.533333333,1451,0.305650193,0.477121255,0.334985527,1724
2,9,3,0.1,VI 45,383,1.6,3063,VI 95,172,0.533333333,1412,0.347670327,0.477121255,0.3363123,1688
2,9,1,0.1,VI 45,398,1.6,3212,VI 95,164,0.533333333,1301,0.385039224,0.477121255,0.39249824,1581
2,9,4,0.1,VI 45,417,1.6,3237,VI 95,181,0.533333333,1374,0.36245748,0.477121255,0.372155967,1659
2,9,6,0.1,VI 45,366,1.6,2798,VI 95,181,0.533333333,1472,0.305802511,0.477121255,0.2789399,1627
2,9,7,0.1,VI 45,370,1.6,3079,VI 95,167,0.533333333,1304,0.345485253,0.477121255,0.373132098,1502
2,9,5,0.1,VI 45,388,1.6,3068,VI 95,179,0.533333333,1339,0.335978695,0.477121255,0.360074778,1553
2,9,9,0.1,VI 45,373,1.6,2977,VI 95,170,0.533333333,1391,0.34125991,0.477121255,0.330451705,1597
2,9,8,0.1,VI 45,388,1.6,3181,VI 95,180,0.533333333,1278,0.33355922,0.477121255,0.396032815,1540
2,10,0,0.1,VI 70,237,0.533333333,1672,VI 70,257,1.6,2584,-0.035184777,-0.477121255,-0.189056236,1758
2,10,1,0.1,VI 70,217,0.533333333,1543,VI 70,232,1.6,2120,-0.029028251,-0.477121255,-0.137969935,1481
2,10,2,0.1,VI 70,240,0.533333333,1737,VI 70,266,1.6,2332,-0.044670395,-0.477121255,-0.127928728,1651
2,10,3,0.1,VI 70,255,0.533333333,1793,VI 70,254,1.6,2309,0.001706464,-0.477121255,-0.109843643,1699
2,10,4,0.1,VI 70,261,0.533333333,1759,VI 70,252,1.6,2378,0.015239967,-0.477121255,-0.130946011,1712
2,10,5,0.1,VI 70,234,0.533333333,1673,VI 70,229,1.6,2165,0.009380375,-0.477121255,-0.11196196,1558
2,10,6,0.1,VI 70,251,0.533333333,1823,VI 70,239,1.6,2242,0.021275821,-0.477121255,-0.08984894,1647
2,10,8,0.1,VI 70,261,0.533333333,1906,VI 70,235,1.6,2098,0.045572645,-0.477121255,-0.041682588,1670
2,10,9,0.1,VI 70,229,0.533333333,1722,VI 70,236,1.6,2120,-0.013076521,-0.477121255,-0.090302714,1551
2,10,7,0.1,VI 70,255,0.533333333,1870,VI 70,243,1.6,2327,0.020933907,-0.477121255,-0.094954777,1680
2,11,0,0.1,VI 70,229,0.64516129,1705,VI 70,224,1.052631579,2020,0.009587464,-0.212608093,-0.073626986,1547
2,11,1,0.1,VI 70,220,0.64516129,1854,VI 70,235,1.052631579,1935,-0.028645181,-0.212608093,-0.01857124,1600
2,11,2,0.1,VI 70,241,0.64516129,1874,VI 70,240,1.052631579,2038,0.001805801,-0.212608093,-0.036434593,1680
2,11,4,0.1,VI 70,233,0.64516129,1750,VI 70,245,1.052631579,2061,-0.021810163,-0.212608093,-0.071039943,1567
2,11,5,0.1,VI 70,244,0.64516129,1918,VI 70,247,1.052631579,2072,-0.005307127,-0.212608093,-0.033541148,1616
2,11,3,0.1,VI 70,233,0.64516129,1813,VI 70,259,1.052631579,2240,-0.045943843,-0.212608093,-0.091850214,1694
2,11,6,0.1,VI 70,232,0.64516129,1866,VI 70,238,1.052631579,1999,-0.011088972,-0.212608093,-0.029901155,1566
2,11,9,0.1,VI 70,238,0.64516129,1924,VI 70,240,1.052631579,2065,-0.003634285,-0.212608093,-0.030714988,1637
2,11,7,0.1,VI 70,227,0.64516129,1789,VI 70,234,1.052631579,1937,-0.01319,-0.212608093,-0.03451928,1554
2,11,8,0.1,VI 70,248,0.64516129,1878,VI 70,240,1.052631579,2101,0.014240439,-0.212608093,-0.048730464,1531
2,12,0,0.1,VI 70,237,0.8,1903,VI 70,233,0.8,1888,0.007392425,0,0.003436798,1545
2,12,1,0.1,VI 70,236,0.8,1965,VI 70,226,0.8,1766,0.018803564,0,0.046371855,1457
2,12,2,0.1,VI 70,227,0.8,1962,VI 70,249,0.8,1896,-0.04017349,0,0.01486067,1561
2,12,3,0.1,VI 70,238,0.8,1967,VI 70,258,0.8,2009,-0.035042749,0,-0.009175577,1642
2,12,4,0.1,VI 70,264,0.8,1981,VI 70,229,0.8,1872,0.061768445,0,0.024578631,1600
2,12,5,0.1,VI 70,224,0.8,1738,VI 70,258,0.8,2074,-0.061371688,0,-0.07675898,1526
2,12,6,0.1,VI 70,228,0.8,1823,VI 70,220,0.8,1723,0.015512166,0,0.024501391,1457
2,12,8,0.1,VI 70,255,0.8,2051,VI 70,245,0.8,2022,0.017374096,0,0.006184509,1677
2,13,0,0.1,VI 70,213,1.052631579,1916,VI 70,244,0.64516129,1876,-0.059010223,0.212608093,0.009162671,1521
2,12,7,0.1,VI 70,248,0.8,1956,VI 70,232,0.8,1900,0.028963696,0,0.012615249,1521
2,13,1,0.1,VI 70,205,1.052631579,1796,VI 70,234,0.64516129,1808,-0.057461996,0.212608093,-0.002892094,1513
2,13,2,0.1,VI 70,241,1.052631579,1978,VI 70,247,0.64516129,1872,-0.010679911,0.212608093,0.023920443,1625
2,12,9,0.1,VI 70,227,0.8,1838,VI 70,233,0.8,1937,-0.011330064,0,-0.022784114,1493
2,13,3,0.1,VI 70,207,1.052631579,1916,VI 70,218,0.64516129,1852,-0.022486148,0.212608093,0.014754522,1556
2,13,5,0.1,VI 70,224,1.052631579,1962,VI 70,257,0.64516129,1977,-0.059685105,0.212608093,-0.003307666,1644
2,13,6,0.1,VI 70,224,1.052631579,1876,VI 70,221,0.64516129,1905,0.005855745,0.212608093,-0.006662146,1555
2,13,4,0.1,VI 70,264,1.052631579,2209,VI 70,227,0.64516129,1765,0.06557807,0.212608093,0.097451006,1621
2,13,7,0.1,VI 70,248,1.052631579,2099,VI 70,258,0.64516129,1983,-0.017168025,0.212608093,0.024689724,1681
2,13,8,0.1,VI 70,248,1.052631579,2120,VI 70,235,0.64516129,1802,0.023383819,0.212608093,0.070581074,1621
2,13,9,0.1,VI 70,234,1.052631579,2038,VI 70,216,0.64516129,1691,0.034762106,0.212608093,0.081060572,1514
2,14,1,0.1,VI 70,236,1.6,2281,VI 70,237,0.533333333,1655,-0.001836343,0.477121255,0.139327287,1579
2,14,3,0.1,VI 70,201,1.6,1901,VI 70,211,0.533333333,1708,-0.021086398,0.477121255,0.046494251,1491
2,14,0,0.1,VI 70,248,1.6,2224,VI 70,242,0.533333333,1738,0.010636315,0.477121255,0.107085011,1639
2,14,2,0.1,VI 70,264,1.6,2419,VI 70,250,0.533333333,1682,0.023663918,0.477121255,0.157809877,1667
2,14,5,0.1,VI 70,230,1.6,2095,VI 70,235,0.533333333,1648,-0.009340026,0.477121255,0.10422682,1526
2,14,4,0.1,VI 70,240,1.6,2184,VI 70,245,0.533333333,1786,-0.008954843,0.477121255,0.087371179,1719
2,14,6,0.1,VI 70,252,1.6,2235,VI 70,259,0.533333333,1819,-0.011899223,0.477121255,0.089444828,1675
2,14,7,0.1,VI 70,239,1.6,2271,VI 70,250,0.533333333,1843,-0.019542108,0.477121255,0.090691799,1704
2,14,8,0.1,VI 70,265,1.6,2245,VI 70,231,0.533333333,1718,0.059633894,0.477121255,0.116193186,1655
2,15,0,0.1,VI 95,177,0.533333333,1415,VI 45,403,1.6,3172,-0.35733178,-0.477121255,-0.350576739,1640
2,14,9,0.1,VI 70,244,1.6,2195,VI 70,235,0.533333333,1802,0.016321964,0.477121255,0.085679738,1641
2,15,1,0.1,VI 95,161,0.533333333,1208,VI 45,355,1.6,2990,-0.343402477,-0.477121255,-0.393604254,1439
2,15,2,0.1,VI 95,195,0.533333333,1482,VI 45,383,1.6,3053,-0.293164163,-0.477121255,-0.313878601,1668
2,15,3,0.1,VI 95,194,0.533333333,1407,VI 45,381,1.6,3109,-0.293123246,-0.477121255,-0.344326625,1685
2,15,4,0.1,VI 95,166,0.533333333,1323,VI 45,387,1.6,2980,-0.367602877,-0.477121255,-0.35265642,1549
2,15,5,0.1,VI 95,171,0.533333333,1317,VI 45,377,1.6,3150,-0.34334524,-0.477121255,-0.378724779,1519
2,15,8,0.1,VI 95,174,0.533333333,1430,VI 45,352,1.6,2886,-0.305993415,-0.477121255,-0.304960289,1664
2,15,7,0.1,VI 95,188,0.533333333,1407,VI 45,423,1.6,3292,-0.352182518,-0.477121255,-0.369165729,1676
2,15,9,0.1,VI 95,184,0.533333333,1413,VI 45,410,1.6,3133,-0.347966034,-0.477121255,-0.345818233,1687
2,15,6,0.1,VI 95,158,0.533333333,1208,VI 45,372,1.6,3151,-0.371885853,-0.477121255,-0.416381469,1494
2,16,1,0.1,VI 95,174,0.64516129,1514,VI 45,354,1.052631579,2723,-0.308454014,-0.212608093,-0.254921766,1695
2,16,2,0.1,VI 95,152,0.64516129,1311,VI 45,382,1.052631579,2974,-0.400219775,-0.212608093,-0.355738272,1531
2,16,0,0.1,VI 95,176,0.64516129,1491,VI 45,370,1.052631579,2695,-0.322689056,-0.212608093,-0.257081126,1585
2,16,3,0.1,VI 95,162,0.64516129,1373,VI 45,383,1.052631579,3110,-0.373683759,-0.212608093,-0.355089852,1615
2,16,4,0.1,VI 95,172,0.64516129,1441,VI 45,390,1.052631579,2863,-0.35553616,-0.212608093,-0.298157367,1645
2,16,6,0.1,VI 95,179,0.64516129,1434,VI 45,386,1.052631579,2927,-0.333734274,-0.212608093,-0.309873571,1627
2,16,7,0.1,VI 95,149,0.64516129,1328,VI 45,398,1.052631579,2961,-0.426696804,-0.212608093,-0.348240332,1500
2,16,5,0.1,VI 95,166,0.64516129,1355,VI 45,411,1.052631579,3083,-0.393733734,-0.212608093,-0.35703423,1642
2,16,8,0.1,VI 95,182,0.64516129,1536,VI 45,330,1.052631579,2719,-0.258442552,-0.212608093,-0.248017992,1564
2,16,9,0.1,VI 95,179,0.64516129,1439,VI 45,338,1.052631579,2570,-0.276063669,-0.212608093,-0.251872329,1559
2,17,0,0.1,VI 95,147,0.8,1387,VI 45,367,0.8,2703,-0.39734873,0,-0.289769585,1485
2,17,1,0.1,VI 95,165,0.8,1429,VI 45,336,0.8,2554,-0.308855333,0,-0.252188664,1522
2,17,3,0.1,VI 95,189,0.8,1571,VI 45,408,0.8,2781,-0.334198359,0,-0.248024804,1702
2,17,2,0.1,VI 95,169,0.8,1556,VI 45,343,0.8,2557,-0.307407415,0,-0.215721135,1673
2,17,5,0.1,VI 95,160,0.8,1393,VI 45,352,0.8,2666,-0.342422681,0,-0.281909029,1475
2,17,4,0.1,VI 95,154,0.8,1284,VI 45,383,0.8,2764,-0.395678053,0,-0.332973015,1509
2,17,6,0.1,VI 95,180,0.8,1652,VI 45,378,0.8,2666,-0.322219295,0,-0.207850102,1759
2,17,8,0.1,VI 95,167,0.8,1476,VI 45,383,0.8,2810,-0.360482303,0,-0.279619962,1626
2,17,7,0.1,VI 95,170,0.8,1455,VI 45,371,0.8,2506,-0.338924988,0,-0.236118073,1594
2,17,9,0.1,VI 95,155,0.8,1407,VI 45,353,0.8,2575,-0.357443007,0,-0.262483136,1500
2,18,0,0.1,VI 95,188,1.052631579,1648,VI 45,366,0.64516129,2453,-0.289323236,0.212608093,-0.172740341,1628
2,18,2,0.1,VI 95,198,1.052631579,1817,VI 45,373,0.64516129,2464,-0.275043642,0.212608093,-0.132285776,1717
2,18,1,0.1,VI 95,183,1.052631579,1737,VI 45,362,0.64516129,2292,-0.296257481,0.212608093,-0.120414795,1675
2,18,3,0.1,VI 95,160,1.052631579,1614,VI 45,354,0.64516129,2478,-0.344883279,0.212608093,-0.186197772,1631
2,18,4,0.1,VI 95,191,1.052631579,1657,VI 45,392,0.64516129,2606,-0.3122527,0.212608093,-0.196651903,1668
2,18,5,0.1,VI 95,173,1.052631579,1650,VI 45,369,0.64516129,2394,-0.328980263,0.212608093,-0.161640202,1622
2,18,6,0.1,VI 95,173,1.052631579,1579,VI 45,345,0.64516129,2384,-0.299772992,0.212608093,-0.178924121,1573
2,18,8,0.1,VI 95,174,1.052631579,1560,VI 45,344,0.64516129,2431,-0.296009194,0.212608093,-0.19266036,1576
2,18,7,0.1,VI 95,198,1.052631579,1817,VI 45,342,0.64516129,2295,-0.237360916,0.212608093,-0.101427763,1663
2,18,9,0.1,VI 95,192,1.052631579,1657,VI 45,413,0.64516129,2594,-0.332648823,0.212608093,-0.194647463,1646
2,19,0,0.1,VI 95,180,1.6,1784,VI 45,320,0.533333333,2140,-0.249877473,0.477121255,-0.079018923,1587
2,19,1,0.1,VI 95,195,1.6,1872,VI 45,370,0.533333333,2295,-0.278167113,0.477121255,-0.088476845,1700
2,19,3,0.1,VI 95,175,1.6,1691,VI 45,358,0.533333333,2268,-0.310844978,0.477121255,-0.127499443,1598
2,19,2,0.1,VI 95,195,1.6,1859,VI 45,360,0.533333333,2399,-0.266267889,0.477121255,-0.110750858,1722
2,19,4,0.1,VI 95,183,1.6,1741,VI 45,353,0.533333333,2379,-0.285323616,0.477121255,-0.135595671,1703
2,19,5,0.1,VI 95,169,1.6,1568,VI 45,338,0.533333333,2164,-0.301029996,0.477121255,-0.139911198,1551
2,19,7,0.1,VI 95,181,1.6,1804,VI 45,357,0.533333333,2334,-0.294989641,0.477121255,-0.111864319,1630
2,19,6,0.1,VI 95,185,1.6,1918,VI 45,364,0.533333333,2339,-0.293929655,0.477121255,-0.086181619,1650
2,19,8,0.1,VI 95,162,1.6,1714,VI 45,380,0.533333333,2434,-0.370268582,0.477121255,-0.152309756,1694
2,19,9,0.1,VI 95,180,1.6,1802,VI 45,353,0.533333333,2252,-0.2925022,0.477121255,-0.0968136,1659
2,20,0,0.1,VI 120,150,0.533333333,1006,VI 20,827,1.6,5434,-0.74141425,-0.477121255,-0.732521653,1520
2,20,1,0.1,VI 120,124,0.533333333,875,VI 20,887,1.6,5831,-0.854501935,-0.477121255,-0.823734988,1377
2,20,3,0.1,VI 120,140,0.533333333,918,VI 20,919,1.6,6220,-0.817187476,-0.477121255,-0.830947703,1480
2,20,4,0.1,VI 120,151,0.533333333,1056,VI 20,811,1.6,5422,-0.730043907,-0.477121255,-0.710495595,1550
2,20,2,0.1,VI 120,147,0.533333333,967,VI 20,815,1.6,5634,-0.743840274,-0.477121255,-0.765390369,1526
2,20,5,0.1,VI 120,131,0.533333333,873,VI 20,842,1.6,5725,-0.808040796,-0.477121255,-0.816761247,1397
2,20,6,0.1,VI 120,136,0.533333333,966,VI 20,841,1.6,5568,-0.791257087,-0.477121255,-0.7607221,1521
2,20,7,0.1,VI 120,137,0.533333333,929,VI 20,817,1.6,5435,-0.775501489,-0.477121255,-0.767183834,1419
2,20,8,0.1,VI 120,146,0.533333333,973,VI 20,863,1.6,5625,-0.77165794,-0.477121255,-0.762009687,1508
2,20,9,0.1,VI 120,136,0.533333333,904,VI 20,878,1.6,5839,-0.809955608,-0.477121255,-0.810170045,1458
2,21,0,0.1,VI 120,140,0.64516129,1050,VI 20,855,1.052631579,5217,-0.785838079,-0.212608093,-0.696231538,1523
2,21,1,0.1,VI 120,152,0.64516129,1121,VI 20,796,1.052631579,4808,-0.71906948,-0.212608093,-0.632358846,1654
2,21,2,0.1,VI 120,161,0.64516129,1068,VI 20,857,1.052631579,5117,-0.726154946,-0.212608093,-0.680444164,1592
2,21,3,0.1,VI 120,138,0.64516129,988,VI 20,866,1.052631579,5444,-0.797638806,-0.212608093,-0.741161172,1516
2,21,4,0.1,VI 120,154,0.64516129,1079,VI 20,851,1.052631579,5152,-0.742408839,-0.212608093,-0.67895441,1548
2,21,5,0.1,VI 120,140,0.64516129,978,VI 20,837,1.052631579,5370,-0.776597422,-0.212608093,-0.739635431,1474
2,21,8,0.1,VI 120,146,0.64516129,1114,VI 20,826,1.052631579,5089,-0.752627192,-0.212608093,-0.65974726,1642
2,21,6,0.1,VI 120,142,0.64516129,1094,VI 20,840,1.052631579,5098,-0.771990942,-0.212608093,-0.668382509,1571
2,21,7,0.1,VI 120,144,0.64516129,1017,VI 20,820,1.052631579,5352,-0.75545136,-0.212608093,-0.721195152,1533
2,21,9,0.1,VI 120,146,0.64516129,1077,VI 20,878,1.052631579,5267,-0.77914166,-0.212608093,-0.689347615,1584
2,22,0,0.1,VI 120,123,0.8,1040,VI 20,839,0.8,4955,-0.833856849,0,-0.67801032,1539
2,22,2,0.1,VI 120,152,0.8,1108,VI 20,798,0.8,4633,-0.720159303,0,-0.62132254,1584
2,22,3,0.1,VI 120,139,0.8,1120,VI 20,807,0.8,4903,-0.763858734,0,-0.641243871,1668
