run_index,repetition_index,R1,B1,R2,B2,log(R1/R2),log(B1/B2)
3,16,775,4906,1805,8824,-0.36717550373536645,-0.2549379555617673
3,17,813,5115,1744,8778,-0.3314559350024802,-0.23454993846077546
3,18,765,4945,1851,9079,-0.3837449835992865,-0.2638717201651387
3,19,811,5095,1835,8791,-0.35461521437695215,-0.23689409171197304
3,21,762,4865,1825,9076,-0.37930789745289306,-0.27081164260852764
3,20,750,4794,1807,9025,-0.3818968891692318,-0.27474918088006045
3,22,767,4827,1766,9087,-0.3621953352925688,-0.27474322923382616
3,23,766,4876,1819,9005,-0.37560392943087967,-0.26642002020920785
3,24,743,4709,1832,9080,-0.3919366555712563,-0.28515715807836256
3,25,791,4995,1776,8828,-0.3512664779449057,-0.24732683192761631
3,26,810,5142,1811,8815,-0.34943343143540867,-0.234090244328499
3,27,771,4930,1825,8985,-0.37420849074153656,-0.26067116216776265
3,29,798,4833,1824,9158,-0.3590219426416679,-0.277583844052798
3,28,762,4908,1838,8902,-0.382390535710492,-0.2585830358915371
4,0,697,4331,2310,10392,-0.5203792017941349,-0.38011095433512915
4,1,719,4419,2341,10654,-0.5126725233137418,-0.3821886908865175
4,2,709,4444,2303,10445,-0.5116477027811646,-0.3711343940474974
4,4,730,4489,2290,10300,-0.49651262221943204,-0.36068761930351934
4,5,703,4391,2388,10765,-0.5310789974375075,-0.3894505970551182
4,3,709,4472,2266,10150,-0.5046136703443119,-0.35596424737086485
4,6,696,4387,2296,10385,-0.5183626441153738,-0.37423886646617277
4,7,693,4355,2284,10263,-0.5179628649620037,-0.37228616956104293
4,8,718,4531,2345,10630,-0.5140184028088017,-0.37033920234411094
4,9,661,4273,2369,10762,-0.5543636012371249,-0.4011600948932786
4,10,681,4321,2253,10380,-0.5196140798110457,-0.38061308720120895
4,11,731,4468,2380,10442,-0.5126595800986514,-0.36867052443112536
4,13,673,4361,2299,10565,-0.5335239070453022,-0.38428341471490574
4,12,685,4209,2401,10641,-0.5447015885646017,-0.40280351744358284
4,14,696,4439,2295,10402,-0.518173450262718,-0.3698317044134467
4,16,694,4344,2303,10561,-0.5209344675093762,-0.38581522604124685
4,15,700,4369,2368,10851,-0.5292836580366254,-0.3950877187717137
4,18,693,4418,2459,11079,-0.5500252941269105,-0.399274850835225
4,17,710,4359,2351,10687,-0.519994280405864,-0.38946894037276003
4,19,684,4363,2329,10426,-0.5321133868145645,-0.37833250760418013
4,20,699,4462,2293,10306,-0.5159268789842575,-0.363560572177237
4,21,693,4459,2281,10405,-0.5173920506648418,-0.3680046121980384
4,23,682,4389,2277,10256,-0.5235786559586639,-0.36861243132976895
4,22,758,4475,2317,10307,-0.48525682815792204,-0.36233923639407256
4,24,702,4398,2329,10593,-0.5208323764048755,-0.38176374725798795
4,25,715,4317,2391,10691,-0.5242735343146941,-0.39383628089021394
4,26,766,4643,2246,10221,-0.46718098229283506,-0.3426947046213658
4,27,719,4432,2364,10696,-0.5169185818263352,-0.3826216425335546
4,28,685,4316,2336,10534,-0.5327822669479363,-0.387511878010589
4,29,673,4257,2330,10392,-0.5393408568020421,-0.387595487887835
5,0,595,3737,3435,13613,-0.7614097756670196,-0.5614307466683196
5,1,609,3657,3381,13410,-0.7444278781328936,-0.5643038175135545
5,2,619,3585,3564,13974,-0.7602470463447193,-0.5908315789145054
5,3,594,3628,3276,13321,-0.7415574481071874,-0.5648695499132197
5,4,609,3612,3400,13500,-0.7468616244093798,-0.572586026853538
5,5,609,3598,3474,13707,-0.7562125214782045,-0.5808812537658349
5,6,592,3481,3346,13382,-0.7522042299034559,-0.5848170022591237
5,7,592,3705,3387,13582,-0.7574934899217105,-0.5641755138153797
5,8,621,3772,3359,13371,-0.7331184036650841,-0.549592204740548
5,9,647,3793,3393,13455,-0.7196795789764173,-0.5499008593969827
5,10,592,3644,3325,13588,-0.7494699429162036,-0.5715771698970297
5,11,653,3792,3440,13735,-0.7216452612964562,-0.5589603350905521
5,12,633,3640,3441,13669,-0.735280962603575,-0.5746353598604177
5,13,658,3707,3387,13332,-0.7115893030306748,-0.5558727189589288
5,14,626,3733,3335,13463,-0.7265215050421381,-0.5570838558659809
5,15,633,3674,3485,13789,-0.7407990724166731,-0.5743936196281499
5,16,627,3636,3389,13560,-0.7328040280066618,-0.5716358149811147
5,17,630,3714,3443,13807,-0.7375964732510918,-0.5702574254470328
5,19,620,3723,3393,13513,-0.7381921701468638,-0.5598587405467507
5,18,636,3736,3365,13394,-0.7235279529115818,-0.554503427042105
5,20,638,3732,3434,13813,-0.7309796121037354,-0.5683463767374045
5,22,647,3709,3327,13326,-0.7111485202001221,-0.5554429756035074
5,21,602,3612,3299,13290,-0.7387858242875194,-0.5657772393012638
5,23,616,3765,3344,13391,-0.7346855566025533,-0.5510480295048333
5,24,629,3652,3465,13743,-0.7410525935025566,-0.5755507776334847
5,25,620,3674,3437,13568,-0.7437878426389715,-0.5673766829428492
5,26,643,3788,3217,12982,-0.6992400879777477,-0.5349316344638692
5,27,636,3661,3421,13450,-0.7306959585366487,-0.5651225554568957
5,28,652,3692,3481,13731,-0.7274564275523682,-0.5704404747930876
5,29,628,3689,3404,13489,-0.7340299076753541,-0.5630710994429063
6,0,1289,7175,977,5873,0.12035835363462995,0.08696190456307284
6,1,1169,6852,972,6095,0.08014824623556552,0.050843644339072167
6,2,1234,7067,938,5815,0.11911232131815841,0.0846853722502553
6,3,1235,6890,1003,6188,0.09036602457526645,0.04666891688029591
6,4,1270,6952,997,6041,0.10510856264430116,0.06100092771114366
6,5,1275,7099,905,5580,0.14886160556477068,0.1045629772365819
6,7,1237,7018,936,5739,0.12109385089101542,0.08737713913242905
6,6,1264,7282,967,5870,0.11632059986336453,0.09361257335031047
6,8,1289,7227,923,5807,0.14505121632749096,0.09500622868468163
6,9,1222,6899,980,6093,0.09584513021404059,0.053954966822125444
6,10,1278,7266,941,5720,0.13294123039512443,0.10389936473367167
6,11,1285,7233,938,5865,0.13670028928824887,0.09105044864556805
6,12,1193,6926,942,5894,0.10258954087746452,0.07007235569953574
6,13,1265,6993,998,5978,0.10295998422446562,0.06810761753697728
6,14,1298,7277,938,5827,0.14107185408528594,0.09650735683130167
6,15,1213,6888,946,5913,0.10796966446478021,0.06628525944649268
6,17,1244,7117,968,5956,0.10894502304640624,0.07734227674678688
6,16,1280,7147,923,5651,0.1420082686219563,0.10199847480326878
6,18,1293,7253,946,5865,0.13570738847860128,0.0922496610101983
6,19,1188,6842,934,5841,0.1044695644150814,0.06869586360934964
6,20,1261,7102,965,5914,0.11618777322928907,0.07949934777549787
6,21,1270,7123,952,5987,0.12516677257148248,0.07545368619888437
6,22,1231,6970,988,6096,0.09550110834368822,0.05818781976646536
6,23,1243,7027,931,5896,0.12552144766030215,0.07621247868622374
6,24,1259,7232,959,5938,0.11820712293719902,0.08561822420728106
6,25,1197,6982,946,5984,0.10220301400461791,0.06698825962175506
6,26,1274,7334,967,5741,0.11974295391632994,0.10635335875696464
6,27,1309,7316,964,5998,0.13286261264792504,0.08626723538087096
6,28,1261,7194,939,5798,0.12804949430697068,0.09369222246351364
6,29,1258,7099,936,5976,0.12840479237114494,0.07478658736681827
7,1,1476,7841,859,5364,0.23509319365578044,0.16488268467667638
7,0,1495,7795,882,5478,0.22917260752862875,0.1531940916069179
7,3,1420,7484,891,5605,0.20241064034618172,0.12555816189698038
7,2,1501,7967,847,5245,0.24849728191256346,0.18154932463599052
7,4,1472,7849,866,5468,0.2303899179841334,0.15698582318751605
7,6,1492,7828,874,5499,0.23225739050224697,0.15336709730408446
7,5,1447,7819,839,5376,0.23670657029033723,0.16269195308409704
7,8,1491,7943,811,5262,0.2644567892418385,0.17883371879970686
7,7,1428,7695,874,5527,0.21321677480575257,0.14371915958572237
7,9,1495,8022,865,5489,0.23762508519563422,0.16478942686401304
7,10,1449,7696,859,5477,0.2270752216399323,0.1477223181009713
7,11,1446,7635,874,5477,0.21865686032410894,0.14426630046365477
7,12,1458,7727,902,5488,0.2085509864400141,0.14859680954633342
7,13,1487,7983,854,5427,0.24085309783294917,0.1676063076915751
7,14,1525,7954,837,5426,0.26054438568954463,0.16610579722438426
7,15,1479,7786,886,5295,0.22253445210984169,0.1674484349386393
7,16,1506,7980,850,5297,0.24840604615038903,0.17797291841513174
7,17,1457,7747,891,5407,0.21358184773311537,0.15617718639109926
7,18,1429,7616,858,5453,0.2215449409422648,0.14509143768959662
7,19,1460,7813,842,5246,0.2390407642847876,0.1729895380552415
7,20,1517,7765,886,5479,0.23355185889967972,0.1514401596298676
7,21,1450,7667,903,5595,0.20568025192146908,0.13682537239186565
7,22,1491,7857,921,5616,0.20921801325614564,0.1458296540231457
7,23,1413,7481,881,5494,0.20516625343651074,0.13407099965881
7,24,1441,7810,840,5446,0.23438469475210763,0.15657339687335453
7,25,1455,7805,858,5406,0.22937570547322067,0.15949686603572974
7,26,1501,7985,825,5399,0.2599267436933453,0.16996159300325928
7,28,1457,7647,836,5330,0.24125327433097377,0.15676388116235765
7,27,1449,7761,832,5387,0.24094505918045067,0.15857070789025093
7,29,1465,7940,834,5249,0.24467157405238954,0.17974392965895564
8,0,1805,8926,761,4913,0.37509254947110393,0.2593101183696888
8,1,1796,8755,821,5118,0.33996317521184477,0.2331558688682983
8,2,1786,8741,788,4961,0.3553552370629723,0.2459918931998852
8,4,1797,8964,767,5051,0.36975271315999286,0.24912447935067406
8,3,1840,9010,745,4945,0.3926615502612436,0.26055849504586476
8,5,1793,8855,765,4973,0.36991885440856526,0.2505701062938686
8,6,1828,9103,713,4750,0.40888666154594705,0.28249093310632495
8,7,1817,9053,768,4881,0.37399370727652226,0.2682837127139736
8,8,1807,8695,794,4985,0.3571376501338356,0.24160442369105672
8,9,1844,9166,742,4726,0.3953570114385835,0.2876861356124176
8,11,1839,9033,764,4892,0.3814883706623875,0.2663455618681739
8,12,1760,8801,781,5130,0.3528616339368495,0.2344146558801648
8,10,1820,9131,769,4962,0.3741450481836438,0.26486158284451766
8,13,1736,8612,770,5184,0.3530589956679912,0.22043902828891265
8,14,1792,8829,780,4838,0.36124340263562593,0.2612456527934125
8,15,1767,8880,779,4936,0.35569909183419957,0.25503781475341575
8,16,1774,8764,799,5051,0.3464068361817162,0.23932500037631815
8,17,1719,8589,844,5249,0.30893343006139734,0.21386602997312046
8,18,1804,8890,752,4941,0.3800186926142807,0.2550869070807969
8,19,1759,8784,772,4947,0.3576485391217251,0.24935041674183545
8,20,1797,8788,821,5004,0.340204919989533,0.24457274722709035
8,21,1818,9060,744,4802,0.3880209433400699,0.27570604195580456
8,22,1785,8944,786,5068,0.3562156744088041,0.24669518433094434
8,23,1823,9073,769,4818,0.37486032885354525,0.2748841152149546
8,24,1774,8869,788,4797,0.35242739800615225,0.266904936431801
8,25,1773,8858,754,4828,0.3713373897311437,0.26356841452342833
8,26,1746,8785,759,4878,0.3618024634740706,0.25549996985360196
8,28,1763,8911,791,5012,0.3480758288016455,0.24991538134579985
8,27,1830,9076,751,4850,0.3868111527262611,0.2721527486106347
8,29,1736,8713,799,5002,0.3370029415264817,0.2410240266395912
9,0,2326,10476,705,4405,0.5184205934010309,0.37624957700512784
9,1,2331,10379,729,4466,0.504814745202602,0.3662367932160353
9,2,2307,10408,724,4468,0.5033090283239465,0.36725411910995837
9,3,2164,10061,701,4565,0.4895392384678732,0.34320036712972213
9,4,2394,10688,711,4421,0.5272545453406255,0.3833759302255964
9,5,2222,10172,738,4553,0.47868769278180723,0.3491087011954815
9,6,2322,10546,707,4351,0.5164428016056556,0.3844986837027284
9,7,2355,10664,715,4452,0.5176848696638344,0.3793649807431321
9,8,2313,10478,699,4482,0.519698457024938,0.36880654191288503
9,9,2286,10279,731,4402,0.4951588491014025,0.3683008278420692
9,11,2245,10194,691,4366,0.5117382979651436,0.3682608978795689
9,10,2301,10399,740,4509,0.4926848989376672,0.3629113428996344
9,14,2291,10353,697,4492,0.5167923110913881,0.36262646642172913
9,13,2279,10441,683,4442,0.523323621498843,0.3711635415499268
9,12,2344,10518,687,4321,0.5330008702865027,0.38634890016620843
9,15,2328,10679,706,4375,0.5181782749260471,0.38755252915299665
9,16,2297,10335,741,4509,0.4913427872156979,0.36023024565673645
9,17,2335,10503,663,4205,0.5467733564973578,0.39754736535076407
9,18,2436,11180,661,4191,0.5664758244751975,0.42612414271656013
9,19,2321,10665,652,4209,0.5514275447239976,0.4037819340374252
9,20,2269,10458,677,4361,0.5252458271997917,0.37986255082021037
9,21,2395,10981,696,4367,0.5366962781400199,0.40045869962319636
9,22,2290,10612,704,4578,0.5122628231977758,0.3651214529717675
9,23,2341,10617,664,4296,0.5472333343286069,0.39293754466567815
9,24,2317,10434,718,4507,0.5088015895476753,0.36456327431537855
9,26,2296,10566,683,4368,0.5265511800444034,0.3836279766542397
9,27,2287,10323,686,4428,0.5229420488999968,0.3675983151339074
9,25,2285,10541,665,4180,0.5360645591027644,0.40170553155699557
9,28,2224,10222,706,4567,0.4983300818582161,0.3499048650122175
9,29,2274,10328,693,4391,0.5160572257399092,0.3714527921539761
10,0,3318,13626,624,3729,0.7256917920059179,0.5627760012420716
10,1,3460,13818,576,3506,0.7786536153695646,0.5956332765900986
10,2,3346,13489,636,3784,0.7210688209779618,0.5520286269399547
10,3,3366,13598,617,3686,0.7368289476065634,0.5669197059550372
10,5,3320,13509,580,3632,0.757710090141099,0.5704773618335478
10,4,3386,13636,623,3611,0.7351989071137468,0.5770595041300269
10,6,3313,13208,618,3737,0.7292329607931441,0.5483139624050997
10,7,3351,13392,659,3889,0.7062890132412616,0.537007497501725
10,9,3439,13789,606,3472,0.7539595516557273,0.5989530550934852
10,8,3442,13783,614,3749,0.7486424948503738,0.5654283157308244
10,10,3397,13622,627,3614,0.7338280060393115,0.5762527277216769
10,11,3269,12994,630,3691,0.7150743711267873,0.5465988172336927
10,13,3475,13902,605,3564,0.7591994342736638,0.591139588808782
10,12,3367,13482,630,3673,0.7279025669345068,0.5647333944574787
10,14,3406,13598,638,3748,0.7274239649054199,0.5596754546223516
10,16,3367,13671,625,3699,0.7313630990440134,0.5677159519867171
10,15,3392,13605,620,3548,0.7380641540864223,0.5837149349560877
10,17,3416,13820,630,3606,0.7341773125633858,0.5834823206517965
10,18,3414,13682,621,3677,0.7401719166021347,0.5706559562196685
10,19,3420,13724,622,3582,0.7402357213653163,0.583355127871123
10,20,3372,13478,638,3786,0.7230668872315424,0.5514448424079056
10,21,3432,13758,592,3508,0.7632255724537481,0.5934957204195797
10,23,3403,13512,628,3680,0.7339023053586132,0.5648718178894346
10,24,3341,13255,624,3790,0.7286918859557073,0.5437405221010398
10,22,3397,13498,652,3756,0.7168479511381077,0.5555438402112969
10,25,3339,13443,595,3557,0.7490994533258212,0.5774123334469253
10,26,3306,13181,619,3800,0.7276122002153107,0.5401647634141115
10,29,3351,13194,585,3627,0.758018561753091,0.5608289241639997
10,28,3412,13684,600,3649,0.7548577721118418,0.5740392021483767
10,27,3357,13519,629,3650,0.7273006958027436,0.5686517035882044
