net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,,,
2,0,0,0.1,VI 20,692,0.533333333,3070,VI 120,138,1.6,1217,0.700227008,-0.477121255,0.401847797,1482,,0.313802286,0.754056133,-0.000513594
2,0,1,0.1,VI 20,719,0.533333333,3133,VI 120,136,1.6,1239,0.723189982,-0.477121255,0.402889089,1494,,0.005526182,0.003510705,0.001823834
2,0,2,0.1,VI 20,698,0.533333333,2970,VI 120,151,1.6,1360,0.664878475,-0.477121255,0.339217541,1524,,0.995136856,0.028837307,#N/A
2,0,3,0.1,VI 20,740,0.533333333,3114,VI 120,129,1.6,1121,0.758642009,-0.477121255,0.443712996,1430,,25271.59355,247,#N/A
2,0,4,0.1,VI 20,685,0.533333333,2893,VI 120,132,1.6,1264,0.71511664,-0.477121255,0.35960136,1514,,42.03122146,0.205402791,#N/A
2,0,5,0.1,VI 20,669,0.533333333,2932,VI 120,126,1.6,1205,0.725055573,-0.477121255,0.386176919,1337,,,,
2,0,6,0.1,VI 20,730,0.533333333,3072,VI 120,125,1.6,1165,0.766412847,-0.477121255,0.421095286,1435,,,,
2,0,7,0.1,VI 20,768,0.533333333,3167,VI 120,145,1.6,1259,0.723993218,-0.477121255,0.400622333,1551,,,,
2,0,8,0.1,VI 20,744,0.533333333,3169,VI 120,152,1.6,1318,0.689729348,-0.477121255,0.381006829,1598,,,,
2,1,0,0.1,VI 20,749,0.64516129,3446,VI 120,117,1.052631579,1066,0.806295956,-0.212608093,0.509558068,1400,,,,
2,0,9,0.1,VI 20,717,0.533333333,3023,VI 120,129,1.6,1194,0.744929445,-0.477121255,0.40343382,1482,,,,
2,1,1,0.1,VI 20,750,0.64516129,3367,VI 120,158,1.052631579,1245,0.676404176,-0.212608093,0.432073765,1545,,,,
2,1,3,0.1,VI 20,799,0.64516129,3625,VI 120,136,1.052631579,1046,0.769007871,-0.212608093,0.539776326,1327,,,,
2,1,4,0.1,VI 20,731,0.64516129,3325,VI 120,135,1.052631579,1115,0.733583608,-0.212608093,0.474516782,1436,,,,
2,1,2,0.1,VI 20,759,0.64516129,3493,VI 120,121,1.052631579,1032,0.797456406,-0.212608093,0.529518888,1331,,,,
2,1,5,0.1,VI 20,788,0.64516129,3530,VI 120,146,1.052631579,1134,0.732173362,-0.212608093,0.493161651,1446,,,,
2,1,6,0.1,VI 20,816,0.64516129,3749,VI 120,133,1.052631579,1101,0.787838518,-0.212608093,0.532128121,1438,,,,
2,1,8,0.1,VI 20,737,0.64516129,3404,VI 120,137,1.052631579,1161,0.730746921,-0.212608093,0.467157332,1538,,,,
2,1,7,0.1,VI 20,805,0.64516129,3678,VI 120,122,1.052631579,1003,0.81943605,-0.212608093,0.564310792,1412,,,,
2,1,9,0.1,VI 20,758,0.64516129,3492,VI 120,126,1.052631579,982,0.779298661,-0.212608093,0.550962747,1344,,,,
2,2,0,0.1,VI 20,773,0.8,3783,VI 120,145,0.8,1099,0.726811492,0,0.536838649,1498,,,,
2,2,1,0.1,VI 20,792,0.8,4043,VI 120,140,0.8,991,0.752597146,0,0.610630087,1420,,,,
2,2,2,0.1,VI 20,761,0.8,3771,VI 120,121,0.8,952,0.798599286,0,0.597819584,1383,,,,
2,2,3,0.1,VI 20,749,0.8,3760,VI 120,145,0.8,1053,0.713113815,0,0.552759474,1460,,,,
2,2,4,0.1,VI 20,788,0.8,3876,VI 120,140,0.8,1052,0.750398182,0,0.566368029,1430,,,,
2,2,5,0.1,VI 20,774,0.8,3859,VI 120,131,0.8,1009,0.771469665,0,0.582583612,1451,,,,
2,2,7,0.1,VI 20,774,0.8,3775,VI 120,140,0.8,988,0.742612925,0,0.582160011,1386,,,,
2,2,6,0.1,VI 20,792,0.8,3936,VI 120,129,0.8,993,0.788135471,0,0.598105841,1374,,,,
2,2,8,0.1,VI 20,757,0.8,3757,VI 120,142,0.8,1070,0.726807535,0,0.545457417,1443,,,,
2,3,0,0.1,VI 20,809,1.052631579,4333,VI 120,121,0.64516129,826,0.825163151,0.212608093,0.719808642,1300,,,,
2,2,9,0.1,VI 20,758,0.8,3735,VI 120,164,0.8,1129,0.664825358,0,0.519596664,1492,,,,
2,3,1,0.1,VI 20,822,1.052631579,4443,VI 120,126,0.64516129,908,0.814501272,0.212608093,0.689590465,1373,,,,
2,3,2,0.1,VI 20,756,1.052631579,4195,VI 120,136,0.64516129,984,0.744982887,0.212608093,0.629736867,1504,,,,
2,3,3,0.1,VI 20,830,1.052631579,4225,VI 120,145,0.64516129,969,0.75771009,0.212608093,0.639502936,1368,,,,
2,3,5,0.1,VI 20,769,1.052631579,4072,VI 120,140,0.64516129,949,0.739798304,0.212608093,0.632541557,1321,,,,
2,3,6,0.1,VI 20,835,1.052631579,4494,VI 120,151,0.64516129,983,0.742709528,0.212608093,0.66007955,1382,,,,
2,3,4,0.1,VI 20,832,1.052631579,4487,VI 120,112,0.64516129,857,0.870905304,0.212608093,0.718975248,1279,,,,
2,3,8,0.1,VI 20,849,1.052631579,4598,VI 120,141,0.64516129,852,0.779688578,0.212608093,0.732129372,1291,,,,
2,3,7,0.1,VI 20,781,1.052631579,4270,VI 120,127,0.64516129,940,0.788847313,0.212608093,0.657300021,1366,,,,
2,3,9,0.1,VI 20,822,1.052631579,4331,VI 120,133,0.64516129,895,0.791020177,0.212608093,0.684765148,1332,,,,
2,4,0,0.1,VI 20,842,1.6,4979,VI 120,136,0.533333333,836,0.791773183,0.477121255,0.774935849,1310,,,,
2,4,3,0.1,VI 20,800,1.6,4737,VI 120,129,0.533333333,897,0.792500277,0.477121255,0.722710942,1384,,,,
2,4,1,0.1,VI 20,825,1.6,4783,VI 120,115,0.533333333,852,0.855756108,0.477121255,0.749260786,1338,,,,
2,4,4,0.1,VI 20,811,1.6,4945,VI 120,126,0.533333333,802,0.808650309,0.477121255,0.789991928,1312,,,,
2,4,2,0.1,VI 20,867,1.6,5214,VI 120,139,0.533333333,825,0.795004297,0.477121255,0.800717078,1320,,,,
2,4,5,0.1,VI 20,853,1.6,4974,VI 120,124,0.533333333,783,0.837527346,0.477121255,0.802944019,1271,,,,
2,4,6,0.1,VI 20,835,1.6,4955,VI 120,120,0.533333333,792,0.842505229,0.477121255,0.796318477,1252,,,,
2,4,8,0.1,VI 20,814,1.6,4765,VI 120,127,0.533333333,828,0.806820684,0.477121255,0.760032568,1292,,,,
2,4,7,0.1,VI 20,865,1.6,5090,VI 120,117,0.533333333,766,0.868830246,0.477121255,0.822489013,1258,,,,
2,4,9,0.1,VI 20,841,1.6,5068,VI 120,139,0.533333333,859,0.781781196,0.477121255,0.770843442,1364,,,,
2,5,0,0.1,VI 45,367,0.533333333,1909,VI 95,164,1.6,1520,0.349822216,-0.477121255,0.09896234,1377,,,,
2,5,1,0.1,VI 45,340,0.533333333,1746,VI 95,172,1.6,1678,0.29595047,-0.477121255,0.017252283,1388,,,,
2,5,2,0.1,VI 45,317,0.533333333,1728,VI 95,188,1.6,1556,0.226901413,-0.477121255,0.045534145,1333,,,,
2,5,3,0.1,VI 45,356,0.533333333,1899,VI 95,201,1.6,1712,0.248253941,-0.477121255,0.045021204,1453,,,,
2,5,5,0.1,VI 45,359,0.533333333,1815,VI 95,187,1.6,1706,0.283252842,-0.477121255,0.026897603,1409,,,,
2,5,4,0.1,VI 45,336,0.533333333,1816,VI 95,180,1.6,1639,0.271066772,-0.477121255,0.044536891,1461,,,,
2,5,6,0.1,VI 45,358,0.533333333,1904,VI 95,185,1.6,1563,0.286711298,-0.477121255,0.085707966,1462,,,,
2,5,7,0.1,VI 45,306,0.533333333,1660,VI 95,187,1.6,1646,0.21387982,-0.477121255,0.003678257,1352,,,,
2,5,9,0.1,VI 45,325,0.533333333,1728,VI 95,206,1.6,1751,0.198016141,-0.477121255,-0.005742408,1357,,,,
2,5,8,0.1,VI 45,362,0.533333333,1816,VI 95,164,1.6,1428,0.343864722,-0.477121255,0.104387637,1312,,,,
2,6,0,0.1,VI 45,310,0.64516129,1884,VI 95,174,1.052631579,1469,0.250812446,-0.212608093,0.108059103,1314,,,,
2,6,2,0.1,VI 45,351,0.64516129,1944,VI 95,167,1.052631579,1451,0.322590645,-0.212608093,0.127028848,1338,,,,
2,6,3,0.1,VI 45,334,0.64516129,1850,VI 95,164,1.052631579,1396,0.308902619,-0.212608093,0.12228631,1332,,,,
2,6,1,0.1,VI 45,349,0.64516129,1917,VI 95,187,1.052631579,1641,0.27098382,-0.212608093,0.067513532,1522,,,,
2,6,4,0.1,VI 45,321,0.64516129,1963,VI 95,175,1.052631579,1454,0.263466984,-0.212608093,0.130355893,1385,,,,
2,6,5,0.1,VI 45,334,0.64516129,1875,VI 95,165,1.052631579,1369,0.306262523,-0.212608093,0.136597824,1310,,,,
2,6,6,0.1,VI 45,341,0.64516129,2023,VI 95,190,1.052631579,1495,0.254000778,-0.212608093,0.13135469,1428,,,,
2,6,9,0.1,VI 45,321,0.64516129,1831,VI 95,160,1.052631579,1494,0.30238505,-0.212608093,0.088337747,1300,,,,
2,6,8,0.1,VI 45,355,0.64516129,1950,VI 95,180,1.052631579,1418,0.294955848,-0.212608093,0.138358381,1387,,,,
2,7,0,0.1,VI 45,325,0.8,2054,VI 95,154,0.8,1255,0.32436264,0,0.213956713,1322,,,,
2,6,7,0.1,VI 45,372,0.64516129,2007,VI 95,181,1.052631579,1437,0.312864365,-0.212608093,0.145090604,1430,,,,
2,7,1,0.1,VI 45,374,0.8,2185,VI 95,195,0.8,1458,0.282836991,0,0.175693917,1480,,,,
2,7,2,0.1,VI 45,334,0.8,2119,VI 95,178,0.8,1373,0.273326465,0,0.188460419,1390,,,,
2,7,3,0.1,VI 45,344,0.8,2181,VI 95,159,0.8,1207,0.335161318,0,0.256948395,1256,,,,
2,7,4,0.1,VI 45,380,0.8,2364,VI 95,175,0.8,1266,0.336745548,0,0.271213767,1370,,,,
2,7,6,0.1,VI 45,341,0.8,2103,VI 95,167,0.8,1350,0.310037908,0,0.192505504,1373,,,,
2,7,7,0.1,VI 45,353,0.8,2111,VI 95,173,0.8,1318,0.309728602,0,0.204572823,1413,,,,
2,7,8,0.1,VI 45,347,0.8,2098,VI 95,191,0.8,1424,0.259296108,0,0.168295495,1466,,,,
2,7,5,0.1,VI 45,343,0.8,2123,VI 95,182,0.8,1368,0.275222732,0,0.190863897,1384,,,,
2,8,0,0.1,VI 45,368,1.052631579,2437,VI 95,170,0.64516129,1210,0.335398897,0.212608093,0.304070159,1354,,,,
2,8,1,0.1,VI 45,343,1.052631579,2335,VI 95,163,0.64516129,1260,0.323106516,0.212608093,0.26791634,1370,,,,
2,7,9,0.1,VI 45,362,0.8,2180,VI 95,186,0.8,1414,0.289195626,0,0.188007084,1427,,,,
2,8,2,0.1,VI 45,338,1.052631579,2268,VI 95,173,0.64516129,1272,0.290870597,0.212608093,0.251155939,1348,,,,
2,8,3,0.1,VI 45,355,1.052631579,2402,VI 95,167,0.64516129,1222,0.327511882,0.212608093,0.293501797,1353,,,,
2,8,4,0.1,VI 45,339,1.052631579,2397,VI 95,164,0.64516129,1213,0.31535585,0.212608093,0.295807233,1367,,,,
2,8,5,0.1,VI 45,380,1.052631579,2500,VI 95,178,0.64516129,1266,0.329363594,0.212608093,0.295506303,1384,,,,
2,8,6,0.1,VI 45,394,1.052631579,2591,VI 95,183,0.64516129,1284,0.333045132,0.212608093,0.304902389,1445,,,,
2,8,7,0.1,VI 45,361,1.052631579,2386,VI 95,171,0.64516129,1232,0.324511092,0.212608093,0.287059732,1374,,,,
2,8,8,0.1,VI 45,346,1.052631579,2253,VI 95,195,0.64516129,1362,0.249041487,0.212608093,0.218584084,1389,,,,
2,8,9,0.1,VI 45,386,1.052631579,2562,VI 95,170,0.64516129,1271,0.356138383,0.212608093,0.304433575,1412,,,,
2,9,0,0.1,VI 45,348,1.6,2591,VI 95,187,0.533333333,1251,0.269737637,0.477121255,0.316210103,1410,,,,
2,9,1,0.1,VI 45,373,1.6,2848,VI 95,167,0.533333333,1066,0.348992361,0.477121255,0.42678278,1276,,,,
2,9,2,0.1,VI 45,350,1.6,2508,VI 95,167,0.533333333,1142,0.321351573,0.477121255,0.341661428,1230,,,,
2,9,3,0.1,VI 45,379,1.6,2704,VI 95,155,0.533333333,1073,0.388307512,0.477121255,0.401406965,1304,,,,
2,9,4,0.1,VI 45,350,1.6,2607,VI 95,163,0.533333333,1166,0.33188044,0.477121255,0.349442481,1324,,,,
2,9,6,0.1,VI 45,386,1.6,2713,VI 95,180,0.533333333,1159,0.3313148,0.477121255,0.369366358,1391,,,,
2,9,8,0.1,VI 45,363,1.6,2768,VI 95,181,0.533333333,1166,0.30222805,0.477121255,0.375467535,1440,,,,
2,9,7,0.1,VI 45,377,1.6,2794,VI 95,193,0.533333333,1254,0.290784041,0.477121255,0.347928865,1437,,,,
2,9,5,0.1,VI 45,380,1.6,2698,VI 95,170,0.533333333,1169,0.349334675,0.477121255,0.363227434,1446,,,,
2,9,9,0.1,VI 45,401,1.6,2741,VI 95,157,0.533333333,1104,0.40724472,0.477121255,0.394939962,1325,,,,
2,10,1,0.1,VI 70,215,0.533333333,1348,VI 70,248,1.6,2111,-0.062013221,-0.477121255,-0.194798341,1395,,,,
2,10,0,0.1,VI 70,226,0.533333333,1340,VI 70,237,1.6,2002,-0.020639907,-0.477121255,-0.174359275,1372,,,,
2,10,2,0.1,VI 70,216,0.533333333,1395,VI 70,235,1.6,1945,-0.036614111,-0.477121255,-0.144345398,1319,,,,
2,10,5,0.1,VI 70,213,0.533333333,1443,VI 70,255,1.6,2076,-0.078160577,-0.477121255,-0.157961018,1416,,,,
2,10,4,0.1,VI 70,210,0.533333333,1350,VI 70,250,1.6,2133,-0.075720714,-0.477121255,-0.198657087,1424,,,,
2,10,3,0.1,VI 70,233,0.533333333,1480,VI 70,241,1.6,2058,-0.014661122,-0.477121255,-0.143183655,1467,,,,
2,10,6,0.1,VI 70,223,0.533333333,1445,VI 70,235,1.6,1988,-0.022762999,-0.477121255,-0.138548533,1437,,,,
2,10,8,0.1,VI 70,222,0.533333333,1374,VI 70,232,1.6,1974,-0.01913501,-0.477121255,-0.157360416,1301,,,,
2,10,7,0.1,VI 70,245,0.533333333,1453,VI 70,239,1.6,1990,0.010768183,-0.477121255,-0.136587462,1417,,,,
2,10,9,0.1,VI 70,220,0.533333333,1352,VI 70,230,1.6,1995,-0.019305155,-0.477121255,-0.168966208,1344,,,,
2,11,1,0.1,VI 70,231,0.64516129,1511,VI 70,224,1.052631579,1715,0.013363962,-0.212608093,-0.05499966,1303,,,,
2,11,2,0.1,VI 70,251,0.64516129,1623,VI 70,225,1.052631579,1717,0.047491203,-0.212608093,-0.024451775,1405,,,,
2,11,3,0.1,VI 70,244,0.64516129,1580,VI 70,246,1.052631579,1803,-0.003545281,-0.212608093,-0.05733864,1405,,,,
2,11,0,0.1,VI 70,226,0.64516129,1457,VI 70,251,1.052631579,1834,-0.045565282,-0.212608093,-0.09993978,1345,,,,
2,11,4,0.1,VI 70,242,0.64516129,1566,VI 70,226,1.052631579,1655,0.029706927,-0.212608093,-0.02400624,1322,,,,
2,11,5,0.1,VI 70,237,0.64516129,1556,VI 70,221,1.052631579,1677,0.030356072,-0.212608093,-0.03252347,1263,,,,
2,11,6,0.1,VI 70,230,0.64516129,1550,VI 70,219,1.052631579,1629,0.021283721,-0.212608093,-0.021589386,1384,,,,
2,11,7,0.1,VI 70,227,0.64516129,1603,VI 70,228,1.052631579,1747,-0.00190899,-0.212608093,-0.037359383,1381,,,,
2,11,8,0.1,VI 70,225,0.64516129,1478,VI 70,267,1.052631579,1906,-0.074328743,-0.212608093,-0.110448462,1404,,,,
2,11,9,0.1,VI 70,213,0.64516129,1432,VI 70,238,1.052631579,1718,-0.048197354,-0.212608093,-0.079080142,1300,,,,
2,12,0,0.1,VI 70,236,0.8,1652,VI 70,226,0.8,1592,0.018803564,0,0.01606698,1347,,,,
2,12,2,0.1,VI 70,263,0.8,1720,VI 70,217,0.8,1655,0.083496015,0,0.016730449,1407,,,,
2,12,1,0.1,VI 70,234,0.8,1599,VI 70,231,0.8,1628,0.005603878,0,-0.007805937,1290,,,,
2,12,3,0.1,VI 70,243,0.8,1735,VI 70,213,0.8,1545,0.05722667,0,0.050370995,1286,,,,
2,12,5,0.1,VI 70,245,0.8,1619,VI 70,230,0.8,1710,0.027438248,0,-0.023749262,1422,,,,
2,12,4,0.1,VI 70,212,0.8,1462,VI 70,232,0.8,1716,-0.039152124,0,-0.069569911,1328,,,,
2,12,6,0.1,VI 70,227,0.8,1678,VI 70,186,0.8,1439,0.086512913,0,0.066731163,1276,,,,
2,12,7,0.1,VI 70,208,0.8,1583,VI 70,225,0.8,1523,-0.034119183,0,0.016781012,1315,,,,
2,12,8,0.1,VI 70,240,0.8,1686,VI 70,239,0.8,1738,0.001813341,0,-0.013192202,1461,,,,
2,13,0,0.1,VI 70,242,1.052631579,1681,VI 70,227,0.64516129,1515,0.027789509,0.212608093,0.045155081,1329,,,,
2,13,1,0.1,VI 70,223,1.052631579,1715,VI 70,204,0.64516129,1413,0.038674696,0.212608093,0.084121963,1283,,,,
2,12,9,0.1,VI 70,200,0.8,1486,VI 70,212,0.8,1535,-0.025305865,0,-0.01408957,1277,,,,
2,13,2,0.1,VI 70,260,1.052631579,1905,VI 70,231,0.64516129,1466,0.051361368,0.212608093,0.11376101,1360,,,,
2,13,3,0.1,VI 70,241,1.052631579,1788,VI 70,217,0.64516129,1447,0.045557309,0.212608093,0.091898983,1331,,,,
2,13,4,0.1,VI 70,240,1.052631579,1816,VI 70,232,0.64516129,1525,0.014723257,0.212608093,0.075846001,1446,,,,
