net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers
2,14,4,0.1,VI 70,226,1.6,2000,VI 70,239,0.533333333,1438,-0.024289462,0.477121255,0.14327111,1330
2,14,5,0.1,VI 70,240,1.6,1932,VI 70,249,0.533333333,1349,-0.015988105,0.477121255,0.155995172,1295
2,14,6,0.1,VI 70,252,1.6,2115,VI 70,217,0.533333333,1258,0.064940807,0.477121255,0.225629731,1346
2,14,7,0.1,VI 70,255,1.6,2237,VI 70,220,0.533333333,1250,0.0641175,0.477121255,0.252755971,1324
2,14,8,0.1,VI 70,216,1.6,1930,VI 70,220,0.533333333,1317,-0.00796893,0.477121255,0.165971534,1307
2,15,0,0.1,VI 95,158,0.533333333,1067,VI 45,360,1.6,2624,-0.357645414,-0.477121255,-0.390799411,1244
2,15,2,0.1,VI 95,172,0.533333333,1028,VI 45,373,1.6,2846,-0.336180385,-0.477121255,-0.442241781,1271
2,14,9,0.1,VI 70,236,1.6,2021,VI 70,244,0.533333333,1428,-0.014477823,0.477121255,0.150838106,1333
2,15,3,0.1,VI 95,180,0.533333333,1057,VI 45,390,1.6,2867,-0.335792102,-0.477121255,-0.433352706,1362
2,15,1,0.1,VI 95,147,0.533333333,1001,VI 45,375,1.6,2942,-0.406713933,-0.477121255,-0.468208591,1316
2,15,4,0.1,VI 95,174,0.533333333,1180,VI 45,332,1.6,2573,-0.280588835,-0.477121255,-0.338557779,1302
2,15,7,0.1,VI 95,161,0.533333333,1029,VI 45,373,1.6,2909,-0.364882956,-0.477121255,-0.451328346,1259
2,15,6,0.1,VI 95,176,0.533333333,1117,VI 45,322,1.6,2576,-0.262343204,-0.477121255,-0.362892686,1317
2,15,5,0.1,VI 95,167,0.533333333,1118,VI 45,337,1.6,2570,-0.30491343,-0.477121255,-0.36149132,1238
2,15,8,0.1,VI 95,176,0.533333333,1073,VI 45,371,1.6,2891,-0.323861242,-0.477121255,-0.43044837,1349
2,16,0,0.1,VI 95,185,0.64516129,1269,VI 45,358,1.052631579,2543,-0.286711298,-0.212608093,-0.301884738,1441
2,15,9,0.1,VI 95,163,0.533333333,1012,VI 45,402,1.6,3064,-0.392038449,-0.477121255,-0.481108248,1282
2,16,2,0.1,VI 95,166,0.64516129,1197,VI 45,367,1.052631579,2487,-0.344557976,-0.212608093,-0.317581635,1349
2,16,3,0.1,VI 95,173,0.64516129,1116,VI 45,380,1.052631579,2509,-0.341737493,-0.212608093,-0.351836467,1243
2,16,1,0.1,VI 95,167,0.64516129,1157,VI 45,372,1.052631579,2505,-0.347826469,-0.212608093,-0.335474371,1351
2,16,5,0.1,VI 95,182,0.64516129,1210,VI 45,349,1.052631579,2430,-0.282754039,-0.212608093,-0.302820903,1339
2,16,4,0.1,VI 95,181,0.64516129,1241,VI 45,351,1.052631579,2428,-0.287628542,-0.212608093,-0.291476901,1329
2,16,6,0.1,VI 95,191,0.64516129,1292,VI 45,400,1.052631579,2642,-0.321026624,-0.212608093,-0.3106703,1344
2,16,7,0.1,VI 95,188,0.64516129,1272,VI 45,356,1.052631579,2310,-0.277292149,-0.212608093,-0.259124869,1335
2,16,8,0.1,VI 95,173,0.64516129,1220,VI 45,368,1.052631579,2476,-0.327801716,-0.212608093,-0.30739081,1399
2,17,0,0.1,VI 95,174,0.8,1313,VI 45,336,0.8,2084,-0.285790029,0,-0.200632989,1305
2,16,9,0.1,VI 95,165,0.64516129,1124,VI 45,344,1.052631579,2381,-0.319074498,-0.212608093,-0.325993084,1241
2,17,1,0.1,VI 95,171,0.8,1225,VI 45,371,0.8,2262,-0.336377799,0,-0.266356512,1329
2,17,2,0.1,VI 95,181,0.8,1355,VI 45,356,0.8,2207,-0.293771423,0,-0.211863038,1317
2,17,4,0.1,VI 95,176,0.8,1352,VI 45,390,0.8,2258,-0.345551939,0,-0.222747246,1395
2,17,3,0.1,VI 95,181,0.8,1339,VI 45,362,0.8,2204,-0.301029996,0,-0.216431013,1335
2,17,5,0.1,VI 95,163,0.8,1235,VI 45,373,0.8,2283,-0.359521227,0,-0.266838954,1400
2,17,6,0.1,VI 95,175,0.8,1308,VI 45,363,0.8,2265,-0.316868576,0,-0.238460462,1303
2,17,7,0.1,VI 95,170,0.8,1238,VI 45,367,0.8,2157,-0.334217143,0,-0.2411295,1229
2,17,8,0.1,VI 95,148,0.8,1216,VI 45,340,0.8,2104,-0.361217202,0,-0.238112161,1293
2,17,9,0.1,VI 95,171,0.8,1246,VI 45,371,0.8,2211,-0.336377799,0,-0.2490707,1352
2,18,0,0.1,VI 95,185,1.052631579,1512,VI 45,359,0.64516129,1999,-0.28792272,0.212608093,-0.121261003,1394
2,18,1,0.1,VI 95,175,1.052631579,1443,VI 45,336,0.64516129,1925,-0.283301229,0.212608093,-0.125164403,1347
2,18,4,0.1,VI 95,191,1.052631579,1512,VI 45,316,0.64516129,1831,-0.218653715,0.212608093,-0.083136553,1386
2,18,5,0.1,VI 95,179,1.052631579,1412,VI 45,362,0.64516129,2015,-0.30585554,0.212608093,-0.154440354,1264
2,18,3,0.1,VI 95,190,1.052631579,1540,VI 45,336,0.64516129,1879,-0.247585676,0.212608093,-0.086406059,1423
2,18,2,0.1,VI 95,187,1.052631579,1564,VI 45,310,0.64516129,1812,-0.219520087,0.212608093,-0.063921445,1294
2,18,7,0.1,VI 95,173,1.052631579,1481,VI 45,302,0.64516129,1749,-0.24196084,0.212608093,-0.072234751,1250
2,18,9,0.1,VI 95,156,1.052631579,1296,VI 45,354,0.64516129,1977,-0.355878664,0.212608093,-0.183401668,1265
2,18,6,0.1,VI 95,187,1.052631579,1500,VI 45,366,0.64516129,2141,-0.291639479,0.212608093,-0.154525408,1509
2,19,0,0.1,VI 95,167,1.6,1646,VI 45,331,0.533333333,1704,-0.297111523,0.477121255,-0.01503976,1396
2,18,8,0.1,VI 95,180,1.052631579,1373,VI 45,343,0.64516129,1886,-0.280021615,0.212608093,-0.137871151,1314
2,19,1,0.1,VI 95,160,1.6,1538,VI 45,344,0.533333333,1798,-0.33243846,0.477121255,-0.067833352,1378
2,19,2,0.1,VI 95,169,1.6,1623,VI 45,337,0.533333333,1752,-0.299743196,0.477121255,-0.033215582,1290
2,19,4,0.1,VI 95,206,1.6,1937,VI 45,352,0.533333333,1821,-0.232675443,0.477121255,0.026819675,1457
2,19,5,0.1,VI 95,181,1.6,1757,VI 45,343,0.533333333,1729,-0.277615545,0.477121255,0.006976768,1318
2,19,6,0.1,VI 95,182,1.6,1673,VI 45,328,0.533333333,1736,-0.255802456,0.477121255,-0.01605378,1331
2,19,3,0.1,VI 95,187,1.6,1692,VI 45,331,0.533333333,1672,-0.247986387,0.477121255,0.005164086,1372
2,19,8,0.1,VI 95,174,1.6,1578,VI 45,330,0.533333333,1767,-0.277964692,0.477121255,-0.049129551,1347
2,19,9,0.1,VI 95,182,1.6,1728,VI 45,302,0.533333333,1609,-0.219935555,0.477121255,0.030987694,1340
2,20,0,0.1,VI 120,116,0.533333333,760,VI 20,854,1.6,5284,-0.866999881,-0.477121255,-0.842149217,1232
2,20,1,0.1,VI 120,136,0.533333333,803,VI 20,814,1.6,5165,-0.777085497,-0.477121255,-0.808354781,1233
2,19,7,0.1,VI 95,182,1.6,1704,VI 45,325,0.533333333,1651,-0.251811973,0.477121255,0.013722517,1345
2,20,2,0.1,VI 120,143,0.533333333,805,VI 20,891,1.6,5460,-0.794541667,-0.477121255,-0.831396762,1296
2,20,3,0.1,VI 120,132,0.533333333,792,VI 20,862,1.6,5454,-0.814933335,-0.477121255,-0.837989952,1224
2,20,5,0.1,VI 120,124,0.533333333,720,VI 20,828,1.6,5309,-0.824608652,-0.477121255,-0.867680229,1165
2,20,4,0.1,VI 120,124,0.533333333,707,VI 20,898,1.6,5548,-0.859854652,-0.477121255,-0.894717039,1130
2,20,7,0.1,VI 120,139,0.533333333,772,VI 20,829,1.6,5275,-0.77553973,-0.477121255,-0.834605164,1217
2,20,6,0.1,VI 120,132,0.533333333,746,VI 20,868,1.6,5332,-0.817945794,-0.477121255,-0.854151313,1160
2,20,8,0.1,VI 120,132,0.533333333,768,VI 20,833,1.6,5308,-0.80007107,-0.477121255,-0.839569694,1242
2,20,9,0.1,VI 120,149,0.533333333,801,VI 20,852,1.6,5301,-0.757253326,-0.477121255,-0.820725288,1276
2,21,0,0.1,VI 120,140,0.64516129,886,VI 20,802,1.052631579,4346,-0.758046333,-0.212608093,-0.690656,1280
2,21,1,0.1,VI 120,134,0.64516129,840,VI 20,770,1.052631579,4339,-0.759385927,-0.212608093,-0.713110364,1296
2,21,3,0.1,VI 120,149,0.64516129,919,VI 20,802,1.052631579,4543,-0.7309881,-0.212608093,-0.694027225,1369
2,21,4,0.1,VI 120,138,0.64516129,911,VI 20,891,1.052631579,4644,-0.809998618,-0.212608093,-0.707373834,1362
2,21,2,0.1,VI 120,130,0.64516129,895,VI 20,787,1.052631579,4168,-0.78203138,-0.212608093,-0.668104675,1290
2,21,6,0.1,VI 120,121,0.64516129,830,VI 20,818,1.052631579,4693,-0.829967933,-0.212608093,-0.752372462,1285
2,21,5,0.1,VI 120,137,0.64516129,914,VI 20,767,1.052631579,4388,-0.748074797,-0.212608093,-0.681320423,1358
2,21,8,0.1,VI 120,138,0.64516129,883,VI 20,809,1.052631579,4597,-0.768069435,-0.212608093,-0.7165138,1266
2,21,9,0.1,VI 120,128,0.64516129,853,VI 20,781,1.052631579,4423,-0.785441064,-0.212608093,-0.714767908,1260
2,22,0,0.1,VI 120,135,0.8,973,VI 20,756,0.8,3753,-0.748188027,0,-0.586265724,1286
2,21,7,0.1,VI 120,126,0.64516129,846,VI 20,776,1.052631579,4324,-0.789491176,-0.212608093,-0.708515322,1269
2,22,1,0.1,VI 120,154,0.8,1086,VI 20,745,0.8,3842,-0.684635552,0,-0.548727535,1394
2,22,2,0.1,VI 120,140,0.8,1001,VI 20,761,0.8,3824,-0.735256621,0,-0.582083806,1409
2,22,4,0.1,VI 120,119,0.8,853,VI 20,827,0.8,4242,-0.841958548,0,-0.696621633,1277
