net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,am,ar,log(b)
-1,0,5,0.1,VI 34.3,433,1,3592,VI 34.3,426,1,3477,0.007078297,0,0.014131637,1448,,,
-1,2,3,0.1,VI 48,326,1,2850,VI 26.7,539,1,4207,-0.218371165,0,-0.169127652,1404,,,
-1,3,1,0.1,VI 60,247,1,2349,VI 24,616,1,4766,-0.396883759,0,-0.307271021,1508,,,
-1,0,3,0.1,VI 34.3,442,1,3625,VI 34.3,414,1,3480,0.028421928,0,0.017728767,1374,,,
-1,1,1,0.1,VI 40,369,1,3175,VI 30,499,1,4063,-0.131074179,0,-0.107103093,1493,,,
-1,2,9,0.1,VI 48,296,1,2723,VI 26.7,514,1,4150,-0.239671408,0,-0.183000455,1400,,,
-1,2,7,0.1,VI 48,317,1,2826,VI 26.7,512,1,4091,-0.208210699,0,-0.160657322,1395,,,
-1,0,7,0.1,VI 34.3,415,1,3583,VI 34.3,406,1,3509,0.009522063,0,0.00906344,1494,,,
-1,2,5,0.1,VI 48,297,1,2667,VI 26.7,583,1,4629,-0.292912105,0,-0.239464165,1496,,,
-1,3,2,0.1,VI 60,239,1,2217,VI 24,635,1,4862,-0.424375824,0,-0.341049261,1345,,,
-1,3,6,0.1,VI 60,229,1,2145,VI 24,660,1,4942,-0.459708453,0,-0.362475445,1320,,,
-1,3,8,0.1,VI 60,240,1,2242,VI 24,616,1,4854,-0.40936947,0,-0.335464164,1357,,,
-1,4,4,0.1,VI 80,174,1,1733,VI 21.8,720,1,5402,-0.616783248,0,-0.493756017,1336,,,
-1,4,6,0.1,VI 80,204,1,1955,VI 21.8,710,1,5279,-0.541628181,0,-0.4314049,1442,,,
-1,3,4,0.1,VI 60,208,1,1953,VI 24,635,1,5052,-0.48471039,0,-0.412761099,1350,,,
-1,4,2,0.1,VI 80,172,1,1865,VI 21.8,661,1,5006,-0.584673013,0,-0.428812009,1396,,,
-1,5,0,0.1,VI 120,125,1,1420,VI 20,791,1,5932,-0.80126647,0,-0.620912798,1250,,,
-1,4,8,0.1,VI 80,178,1,1701,VI 21.8,717,1,5281,-0.605099153,0,-0.492011854,1262,,,
-1,5,4,0.1,VI 120,139,1,1498,VI 20,738,1,5543,-0.725041562,0,-0.568233065,1240,,,
-1,4,0,0.1,VI 80,197,1,1969,VI 21.8,704,1,5274,-0.553106433,0,-0.427894409,1408,,,
-1,5,6,0.1,VI 120,129,1,1459,VI 20,833,1,6028,-0.810055291,0,-0.616117952,1284,,,
-1,5,2,0.1,VI 120,132,1,1542,VI 20,806,1,5943,-0.785761111,0,-0.585921357,1403,,,
-1,5,8,0.1,VI 120,133,1,1437,VI 20,781,1,5636,-0.768799393,0,-0.593514216,1234,,,
-1,6,2,0.1,VI 30,436,1,3373,VI 40,383,1,3428,0.056287715,0,-0.007024472,1292,,,
-1,6,0,0.1,VI 30,507,1,4042,VI 40,354,1,3094,0.156004697,0,0.116076,1421,,,
-1,3,9,0.1,VI 60,233,1,2205,VI 24,619,1,4991,-0.424334728,0,-0.354778976,1358,,,
-1,3,3,0.1,VI 60,265,1,2296,VI 24,663,1,5124,-0.398267654,0,-0.348637237,1317,,,
-1,3,7,0.1,VI 60,227,1,2062,VI 24,667,1,5085,-0.468099977,0,-0.392002296,1436,,,
-1,4,9,0.1,VI 80,197,1,1842,VI 21.8,690,1,5208,-0.544382865,0,-0.45138135,1364,,,
-1,4,5,0.1,VI 80,183,1,1771,VI 21.8,715,1,5497,-0.591854952,0,-0.491907176,1264,,,
-1,4,3,0.1,VI 80,173,1,1963,VI 21.8,664,1,5044,-0.584121976,0,-0.409854778,1255,,,
-1,4,7,0.1,VI 80,207,1,1978,VI 21.8,697,1,5214,-0.527262433,0,-0.42094474,1336,,,
-1,5,1,0.1,VI 120,132,1,1401,VI 20,820,1,5896,-0.793239921,0,-0.62411934,1208,,,
-1,4,1,0.1,VI 80,191,1,1967,VI 21.8,734,1,5405,-0.584662693,0,-0.438991338,1467,,,
-1,3,5,0.1,VI 60,233,1,2244,VI 24,651,1,5063,-0.446225068,0,-0.353385075,1358,,,
-1,5,5,0.1,VI 120,135,1,1431,VI 20,768,1,5682,-0.755027452,0,-0.598861596,1228,,,
-1,6,3,0.1,VI 30,428,1,3447,VI 40,341,1,3193,0.09868939,0,0.033242365,1292,,,
-1,5,3,0.1,VI 120,128,1,1388,VI 20,794,1,5744,-0.792610533,0,-0.616824965,1209,,,
-1,5,7,0.1,VI 120,150,1,1545,VI 20,815,1,5912,-0.73506635,0,-0.582805942,1236,,,
-1,6,1,0.1,VI 30,499,1,3980,VI 40,365,1,3028,0.135807681,0,0.118727201,1340,,,
-1,5,9,0.1,VI 120,133,1,1550,VI 20,784,1,5628,-0.770464422,0,-0.560022391,1365,,,
-1,6,6,0.1,VI 30,494,1,4458,VI 40,246,1,1951,0.302791842,0,0.358882795,946,,,
-1,7,0,0.1,VI 26.7,560,1,4414,VI 48,299,1,2653,0.272516839,0,0.221095079,1428,,,
-1,6,8,0.1,VI 30,504,1,4021,VI 40,374,1,3264,0.129558934,0,0.090583923,1459,,,
-1,8,0,0.1,VI 24,575,1,4692,VI 60,254,1,2258,0.354834128,0,0.317634066,1313,,,
-1,6,4,0.1,VI 30,481,1,3930,VI 40,361,1,3121,0.124637874,0,0.100098782,1427,,,
-1,7,8,0.1,VI 26.7,576,1,4397,VI 48,314,1,2710,0.263492835,0,0.210187175,1393,,,
-1,7,4,0.1,VI 26.7,582,1,4534,VI 48,298,1,2581,0.290706721,0,0.244693511,1225,,,
-1,8,4,0.1,VI 24,511,1,3879,VI 60,260,1,2838,0.293447552,0,0.135707388,1244,,,
-1,7,6,0.1,VI 26.7,522,1,4233,VI 48,299,1,2781,0.241999315,0,0.18244728,1444,,,
-1,7,2,0.1,VI 26.7,553,1,4415,VI 48,299,1,2705,0.267053943,0,0.212763438,1430,,,
-1,8,8,0.1,VI 24,620,1,4911,VI 60,236,1,2202,0.419479687,0,0.348352619,1378,,,
-1,9,4,0.1,VI 21.8,726,1,5496,VI 80,157,1,1622,0.665036968,0,0.529995874,1314,,,
-1,8,2,0.1,VI 24,638,1,4862,VI 60,263,1,2433,0.38486493,0,0.300672846,1536,,,
-1,8,6,0.1,VI 24,576,1,4691,VI 60,255,1,2322,0.353882303,0,0.305403218,1446,,,
-1,9,0,0.1,VI 21.8,744,1,5539,VI 80,166,1,1690,0.651464848,0,0.515544661,1350,,,
-1,9,2,0.1,VI 21.8,681,1,5196,VI 80,212,1,2075,0.506811251,0,0.398651041,1374,,,
-1,6,7,0.1,VI 30,468,1,3830,VI 40,390,1,3229,0.079181246,0,0.074130729,1401,,,
-1,8,1,0.1,VI 24,646,1,4876,VI 60,262,1,2316,0.391931227,0,0.323325142,1310,,,
-1,6,5,0.1,VI 30,510,1,4085,VI 40,337,1,2943,0.179940275,0,0.142401799,1393,,,
-1,6,9,0.1,VI 30,475,1,4027,VI 40,354,1,3098,0.127690348,0,0.113900216,1600,,,
-1,7,5,0.1,VI 26.7,562,1,4604,VI 48,254,1,2219,0.344902599,0,0.316978013,1204,,,
-1,7,9,0.1,VI 26.7,505,1,3801,VI 48,335,1,3164,0.178246571,0,0.079661395,1228,,,
-1,7,7,0.1,VI 26.7,574,1,4522,VI 48,302,1,2667,0.278904949,0,0.229307542,1429,,,
-1,7,1,0.1,VI 26.7,607,1,4758,VI 48,279,1,2314,0.337584488,0,0.313061083,1222,,,
-1,7,3,0.1,VI 26.7,534,1,4233,VI 48,320,1,2867,0.222391279,0,0.169220576,1463,,,
-1,8,5,0.1,VI 24,662,1,4897,VI 60,253,1,2417,0.417737468,0,0.306653454,1501,,,
-1,8,9,0.1,VI 24,591,1,4538,VI 60,288,1,2517,0.312194993,0,0.255981276,1443,,,
-1,9,5,0.1,VI 21.8,703,1,5344,VI 80,180,1,1749,0.59168282,0,0.48507664,1318,,,
-1,8,3,0.1,VI 24,572,1,4667,VI 60,228,1,2052,0.399461182,0,0.356860444,1179,,,
-1,8,7,0.1,VI 24,623,1,4726,VI 60,235,1,2113,0.423420184,0,0.34959422,1314,,,
-1,9,3,0.1,VI 21.8,683,1,5175,VI 80,216,1,2037,0.499966953,0,0.404919325,1311,,,
-1,9,1,0.1,VI 21.8,731,1,5396,VI 80,198,1,1809,0.567252187,0,0.474633374,1251,,,
-1,9,8,0.1,VI 21.8,693,1,5241,VI 80,211,1,2117,0.516450779,0,0.393693302,1431,,,
-1,10,0,0.1,VI 20,779,1,5580,VI 120,159,1,1654,0.690140333,0,0.528098694,1344,,,
-1,9,6,0.1,VI 21.8,646,1,5068,VI 80,189,1,1836,0.533770714,0,0.440963929,1292,,,
-1,10,4,0.1,VI 20,785,1,5809,VI 120,140,1,1556,0.748741621,0,0.572091784,1438,,,
-1,10,2,0.1,VI 20,798,1,5847,VI 120,121,1,1278,0.819217521,0,0.66040224,1150,,,
-1,10,6,0.1,VI 20,750,1,5698,VI 120,127,1,1402,0.771257542,0,0.608974431,1199,,,
-1,10,8,0.1,VI 20,763,1,5854,VI 120,99,1,1111,0.886889343,0,0.721738659,1091,,,
-1,10,5,0.1,VI 20,830,1,5753,VI 120,140,1,1569,0.772950057,0,0.56427143,1275,,,
-1,9,9,0.1,VI 21.8,746,1,5579,VI 80,196,1,1866,0.580482756,0,0.475644722,1403,,,
-1,10,3,0.1,VI 20,772,1,5657,VI 120,122,1,1420,0.80125747,0,0.600297834,1220,,,
-1,9,7,0.1,VI 21.8,694,1,5180,VI 80,200,1,2019,0.540329475,0,0.409193441,1446,,,
-1,10,7,0.1,VI 20,801,1,5758,VI 120,127,1,1454,0.799828795,0,0.597707254,1176,,,
-1,10,1,0.1,VI 20,807,1,5764,VI 120,131,1,1488,0.789602239,0,0.588121041,1356,,,
-1,10,9,0.1,VI 20,773,1,5816,VI 120,123,1,1517,0.798274382,0,0.583638817,1333,,,
