net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,am,ar,log(b)
-1,4,4,0.1,VI 80,202,1,963,VI 21.8,506,1,1132,-0.398799147,0,-0.07022014,963,,,
-1,4,6,0.1,VI 80,199,1,944,VI 21.8,495,1,1140,-0.395752123,0,-0.081932857,1046,,,
-1,5,8,0.1,VI 120,157,1,938,VI 20,533,1,1139,-0.530827557,0,-0.084320886,995,,,
-1,5,4,0.1,VI 120,132,1,894,VI 20,545,1,1202,-0.615822571,0,-0.128566949,1015,,,
-1,5,2,0.1,VI 120,171,1,881,VI 20,543,1,1145,-0.501803719,0,-0.113829578,935,,,
-1,6,0,0.1,VI 30,405,1,1049,VI 40,313,1,937,0.111910686,0,0.049035897,947,,,
-1,6,2,0.1,VI 30,430,1,1066,VI 40,352,1,1033,0.086925792,0,0.013656883,1045,,,
-1,3,3,0.1,VI 60,245,1,987,VI 24,490,1,1169,-0.301029996,0,-0.073497358,1053,,,
-1,3,5,0.1,VI 60,258,1,959,VI 24,468,1,1106,-0.258626147,0,-0.06193652,1030,,,
-1,4,1,0.1,VI 80,205,1,937,VI 21.8,492,1,1095,-0.380211242,0,-0.067674528,1026,,,
-1,3,9,0.1,VI 60,253,1,955,VI 24,461,1,1092,-0.260580404,0,-0.058219267,974,,,
-1,3,7,0.1,VI 60,233,1,952,VI 24,462,1,1138,-0.297286055,0,-0.077505314,1013,,,
-1,5,7,0.1,VI 120,149,1,911,VI 20,534,1,1121,-0.554354989,0,-0.090087236,998,,,
-1,4,9,0.1,VI 80,219,1,980,VI 21.8,476,1,1095,-0.337162838,0,-0.048188043,1026,,,
-1,5,1,0.1,VI 120,150,1,905,VI 20,524,1,1097,-0.543240028,0,-0.083558048,963,,,
-1,4,5,0.1,VI 80,197,1,906,VI 21.8,524,1,1098,-0.424865061,0,-0.083474142,981,,,
-1,5,5,0.1,VI 120,136,1,902,VI 20,538,1,1138,-0.597243367,0,-0.100935725,956,,,
-1,6,1,0.1,VI 30,402,1,1030,VI 40,299,1,1032,0.128554865,0,-0.000842473,968,,,
-1,6,3,0.1,VI 30,403,1,1083,VI 40,346,1,1064,0.066228947,0,0.007686829,1070,,,
-1,4,3,0.1,VI 80,211,1,971,VI 21.8,495,1,1104,-0.370322744,0,-0.055749843,993,,,
-1,5,9,0.1,VI 120,134,1,865,VI 20,519,1,1142,-0.588062559,0,-0.120649996,963,,,
-1,4,7,0.1,VI 80,179,1,888,VI 21.8,508,1,1127,-0.453010681,0,-0.10351095,986,,,
-1,5,3,0.1,VI 120,147,1,932,VI 20,542,1,1202,-0.566681952,0,-0.110488555,1049,,,
-1,6,6,0.1,VI 30,426,1,1040,VI 40,322,1,990,0.121553727,0,0.021398145,1038,,,
-1,6,8,0.1,VI 30,406,1,1068,VI 40,343,1,1042,0.073231914,0,0.010703534,1032,,,
-1,7,2,0.1,VI 26.7,432,1,1084,VI 48,271,1,966,0.202514456,0,0.050052156,1044,,,
-1,6,4,0.1,VI 30,407,1,1127,VI 40,344,1,1042,0.073035967,0,0.034056197,1042,,,
-1,7,4,0.1,VI 26.7,435,1,1065,VI 48,317,1,1008,0.137429995,0,0.023889076,1046,,,
-1,7,6,0.1,VI 26.7,432,1,1071,VI 48,294,1,1021,0.167136416,0,0.020763729,1033,,,
-1,7,0,0.1,VI 26.7,473,1,1149,VI 48,286,1,1017,0.218495108,0,0.052999076,1099,,,
-1,7,8,0.1,VI 26.7,449,1,1114,VI 48,284,1,982,0.198928001,0,0.054773703,1047,,,
-1,8,0,0.1,VI 24,493,1,1115,VI 60,236,1,935,0.319934916,0,0.076463257,966,,,
-1,8,2,0.1,VI 24,468,1,1073,VI 60,263,1,922,0.250290105,0,0.065868801,957,,,
-1,8,6,0.1,VI 24,475,1,1119,VI 60,243,1,963,0.291087336,0,0.065203799,1019,,,
-1,8,4,0.1,VI 24,480,1,1086,VI 60,253,1,968,0.278120716,0,0.049954468,1033,,,
-1,8,8,0.1,VI 24,485,1,1104,VI 60,250,1,963,0.28780173,0,0.059342786,1015,,,
-1,9,2,0.1,VI 21.8,514,1,1162,VI 80,195,1,953,0.420928508,0,0.086113227,1043,,,
-1,9,0,0.1,VI 21.8,533,1,1212,VI 80,197,1,925,0.432260983,0,0.117360887,1009,,,
-1,9,4,0.1,VI 21.8,514,1,1142,VI 80,174,1,904,0.470413871,0,0.101497673,970,,,
-1,7,3,0.1,VI 26.7,446,1,1082,VI 48,306,1,1030,0.163613432,0,0.021390036,1039,,,
-1,6,7,0.1,VI 30,409,1,1078,VI 40,327,1,984,0.097175555,0,0.039623662,1006,,,
-1,6,5,0.1,VI 30,427,1,1084,VI 40,318,1,984,0.128000755,0,0.042034184,1031,,,
-1,6,9,0.1,VI 30,429,1,1094,VI 40,336,1,1006,0.106118015,0,0.036419341,1029,,,
-1,7,1,0.1,VI 26.7,449,1,1073,VI 48,296,1,1008,0.18095463,0,0.02713919,991,,,
-1,7,9,0.1,VI 26.7,463,1,1142,VI 48,293,1,1013,0.198713371,0,0.052056659,1057,,,
-1,8,3,0.1,VI 24,472,1,1139,VI 60,241,1,973,0.291924956,0,0.068410884,1015,,,
-1,7,7,0.1,VI 26.7,441,1,1075,VI 48,288,1,1025,0.185046102,0,0.020684599,1021,,,
-1,7,5,0.1,VI 26.7,453,1,1109,VI 48,294,1,949,0.187750872,0,0.067665334,1038,,,
-1,8,1,0.1,VI 24,510,1,1129,VI 60,228,1,934,0.349635329,0,0.082347066,982,,,
-1,8,9,0.1,VI 24,493,1,1132,VI 60,261,1,932,0.276206412,0,0.084430514,1001,,,
-1,8,7,0.1,VI 24,461,1,1075,VI 60,242,1,1008,0.279885559,0,0.027947932,985,,,
-1,9,3,0.1,VI 21.8,498,1,1103,VI 80,200,1,949,0.396199347,0,0.0653093,992,,,
-1,8,5,0.1,VI 24,473,1,1092,VI 60,231,1,910,0.311249161,0,0.079181246,971,,,
-1,9,5,0.1,VI 21.8,492,1,1108,VI 80,187,1,963,0.420123496,0,0.060913473,987,,,
-1,9,1,0.1,VI 21.8,509,1,1143,VI 80,181,1,921,0.449039207,0,0.0937866,1003,,,
-1,9,8,0.1,VI 21.8,486,1,1141,VI 80,200,1,945,0.385606274,0,0.081853836,996,,,
-1,10,4,0.1,VI 20,547,1,1152,VI 120,130,1,848,0.624043974,0,0.133056627,975,,,
-1,10,0,0.1,VI 20,528,1,1123,VI 120,146,1,845,0.558281067,0,0.123523047,949,,,
-1,10,2,0.1,VI 20,540,1,1157,VI 120,137,1,876,0.595673193,0,0.120829253,1000,,,
-1,9,6,0.1,VI 21.8,529,1,1141,VI 80,182,1,911,0.463384284,0,0.097767267,961,,,
-1,10,6,0.1,VI 20,570,1,1183,VI 120,141,1,908,0.606655743,0,0.114898896,1012,,,
-1,10,8,0.1,VI 20,550,1,1198,VI 120,148,1,918,0.570100974,0,0.115614137,1011,,,
-1,9,9,0.1,VI 21.8,526,1,1136,VI 80,195,1,882,0.430951133,0,0.109909746,974,,,
-1,10,7,0.1,VI 20,524,1,1160,VI 120,146,1,873,0.554978431,0,0.123443746,986,,,
-1,10,5,0.1,VI 20,550,1,1198,VI 120,137,1,923,0.603642122,0,0.113255117,1029,,,
-1,10,3,0.1,VI 20,563,1,1216,VI 120,134,1,912,0.623403596,0,0.124938737,992,,,
-1,10,1,0.1,VI 20,534,1,1127,VI 120,139,1,866,0.584526457,0,0.114406024,951,,,
-1,9,7,0.1,VI 21.8,545,1,1155,VI 80,209,1,948,0.416250216,0,0.085773647,1011,,,
-1,10,9,0.1,VI 20,549,1,1128,VI 120,133,1,845,0.615720703,0,0.125452391,1003,,,
