net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,93.73267794,,
0,0,0,0.1,VI 20,536,0.533333333,1332,VI 120,133,1.6,862,0.605313149,-0.477121255,0.188996959,595,,0.499532112,0.715936625,-0.000368336
0,0,1,0.1,VI 20,497,0.533333333,1218,VI 120,136,1.6,884,0.56281748,-0.477121255,0.139195023,585,,0.005749326,0.003918836,0.001887788
0,0,2,0.1,VI 20,452,0.533333333,1118,VI 120,117,1.6,802,0.586952573,-0.477121255,0.144267435,546,,0.99453749,0.029848503,#N/A
0,0,3,0.1,VI 20,492,0.533333333,1252,VI 120,118,1.6,784,0.620083095,-0.477121255,0.203288266,563,,22485.15426,247,#N/A
0,0,4,0.1,VI 20,477,0.533333333,1138,VI 120,135,1.6,848,0.548184611,-0.477121255,0.12774641,546,,40.0655367,0.220060478,#N/A
0,0,5,0.1,VI 20,525,0.533333333,1208,VI 120,134,1.6,808,0.593054505,-0.477121255,0.174655574,516,,,,
0,0,6,0.1,VI 20,460,0.533333333,1087,VI 120,126,1.6,827,0.562387287,-0.477121255,0.118724035,521,,,,
0,0,7,0.1,VI 20,524,0.533333333,1248,VI 120,126,1.6,821,0.618960742,-0.477121255,0.181871428,589,,,,
0,0,8,0.1,VI 20,498,0.533333333,1237,VI 120,122,1.6,834,0.610869512,-0.477121255,0.171203649,545,,,,
0,0,9,0.1,VI 20,507,0.533333333,1236,VI 120,131,1.6,818,0.587736664,-0.477121255,0.179265167,549,,,,
0,1,0,0.1,VI 20,501,0.64516129,1322,VI 120,133,1.052631579,671,0.575986085,-0.212608093,0.294508935,522,,,,
0,1,1,0.1,VI 20,534,0.64516129,1346,VI 120,141,1.052631579,683,0.578322144,-0.212608093,0.294624356,572,,,,
0,1,2,0.1,VI 20,547,0.64516129,1491,VI 120,128,1.052631579,693,0.630777357,-0.212608093,0.332744409,575,,,,
0,1,3,0.1,VI 20,526,0.64516129,1384,VI 120,128,1.052631579,698,0.613775775,-0.212608093,0.297280667,540,,,,
0,1,4,0.1,VI 20,571,0.64516129,1494,VI 120,114,1.052631579,642,0.699731257,-0.212608093,0.366815569,529,,,,
0,1,5,0.1,VI 20,543,0.64516129,1446,VI 120,119,1.052631579,630,0.659252868,-0.212608093,0.360827744,512,,,,
0,1,6,0.1,VI 20,564,0.64516129,1506,VI 120,126,1.052631579,683,0.650908559,-0.212608093,0.343404268,528,,,,
0,1,7,0.1,VI 20,533,0.64516129,1384,VI 120,135,1.052631579,671,0.596393441,-0.212608093,0.31441357,506,,,,
0,1,8,0.1,VI 20,550,0.64516129,1527,VI 120,98,1.052631579,580,0.749136614,-0.212608093,0.420411043,522,,,,
0,1,9,0.1,VI 20,558,0.64516129,1470,VI 120,121,1.052631579,663,0.663848829,-0.212608093,0.345803806,544,,,,
0,2,0,0.1,VI 20,572,0.8,1684,VI 120,125,0.8,619,0.660486016,0,0.434651438,573,,,,
0,2,1,0.1,VI 20,614,0.8,1761,VI 120,116,0.8,540,0.723710382,0,0.513365596,545,,,,
0,2,2,0.1,VI 20,600,0.8,1762,VI 120,120,0.8,600,0.698970004,0,0.467854654,548,,,,
0,2,3,0.1,VI 20,611,0.8,1779,VI 120,118,0.8,556,0.714159203,0,0.505101157,535,,,,
0,2,5,0.1,VI 20,544,0.8,1642,VI 120,118,0.8,550,0.663716892,0,0.475010463,528,,,,
0,2,4,0.1,VI 20,581,0.8,1692,VI 120,116,0.8,531,0.699718143,0,0.503305838,516,,,,
0,2,6,0.1,VI 20,607,0.8,1747,VI 120,104,0.8,509,0.766155352,0,0.535575123,484,,,,
0,2,7,0.1,VI 20,582,0.8,1713,VI 120,122,0.8,526,0.678563154,0,0.512771619,526,,,,
0,2,8,0.1,VI 20,560,0.8,1613,VI 120,123,0.8,499,0.658282916,0,0.509533822,436,,,,
0,2,9,0.1,VI 20,580,0.8,1735,VI 120,122,0.8,609,0.677068163,0,0.454682186,562,,,,
0,3,0,0.1,VI 20,567,1.052631579,1935,VI 120,121,0.64516129,514,0.670797689,0.212608093,0.57571785,524,,,,
0,3,3,0.1,VI 20,582,1.052631579,2058,VI 120,110,0.64516129,473,0.723530299,0.212608093,0.63858423,460,,,,
0,3,1,0.1,VI 20,643,1.052631579,2170,VI 120,118,0.64516129,492,0.736328966,0.212608093,0.644494631,539,,,,
0,3,2,0.1,VI 20,619,1.052631579,2065,VI 120,106,0.64516129,465,0.766384784,0.212608093,0.647467103,461,,,,
0,3,4,0.1,VI 20,599,1.052631579,1981,VI 120,128,0.64516129,562,0.670216853,0.212608093,0.54714816,558,,,,
0,3,5,0.1,VI 20,625,1.052631579,2040,VI 120,109,0.64516129,466,0.758453519,0.212608093,0.641244251,537,,,,
0,3,6,0.1,VI 20,667,1.052631579,2222,VI 120,114,0.64516129,454,0.767220983,0.212608093,0.689688202,470,,,,
0,3,7,0.1,VI 20,629,1.052631579,2046,VI 120,127,0.64516129,478,0.694846924,0.212608093,0.631477733,536,,,,
0,3,8,0.1,VI 20,618,1.052631579,2188,VI 120,111,0.64516129,478,0.745665496,0.212608093,0.660619421,514,,,,
0,3,9,0.1,VI 20,630,1.052631579,2130,VI 120,119,0.64516129,453,0.723793588,0.212608093,0.672281401,481,,,,
0,4,0,0.1,VI 20,692,1.6,3034,VI 120,101,0.533333333,381,0.835784721,0.477121255,0.901090601,482,,,,
0,4,1,0.1,VI 20,671,1.6,2742,VI 120,119,0.533333333,401,0.751175559,0.477121255,0.834923078,490,,,,
0,4,2,0.1,VI 20,654,1.6,2937,VI 120,105,0.533333333,437,0.794388449,0.477121255,0.82742251,544,,,,
0,4,3,0.1,VI 20,724,1.6,3077,VI 120,102,0.533333333,407,0.851138394,0.477121255,0.878533087,504,,,,
0,4,4,0.1,VI 20,750,1.6,3221,VI 120,110,0.533333333,391,0.833668578,0.477121255,0.915813967,526,,,,
0,4,5,0.1,VI 20,734,1.6,3117,VI 120,103,0.533333333,411,0.852858835,0.477121255,0.87989498,551,,,,
0,4,6,0.1,VI 20,696,1.6,3125,VI 120,92,0.533333333,398,0.878821412,0.477121255,0.89496695,501,,,,
0,4,7,0.1,VI 20,708,1.6,3057,VI 120,99,0.533333333,390,0.854398063,0.477121255,0.894230832,448,,,,
0,4,9,0.1,VI 20,680,1.6,2837,VI 120,106,0.533333333,399,0.807203047,0.477121255,0.85188644,453,,,,
0,4,8,0.1,VI 20,696,1.6,2963,VI 120,102,0.533333333,360,0.834009068,0.477121255,0.915429151,458,,,,
0,5,0,0.1,VI 45,279,0.533333333,942,VI 95,153,1.6,1063,0.260912772,-0.477121255,-0.052482362,630,,,,
0,5,2,0.1,VI 45,270,0.533333333,886,VI 95,167,1.6,1026,0.208647293,-0.477121255,-0.063713639,593,,,,
0,5,3,0.1,VI 45,275,0.533333333,917,VI 95,159,1.6,1046,0.23793557,-0.477121255,-0.057162349,554,,,,
0,5,1,0.1,VI 45,255,0.533333333,863,VI 95,157,1.6,1040,0.210640528,-0.477121255,-0.081022544,563,,,,
0,5,4,0.1,VI 45,259,0.533333333,880,VI 95,163,1.6,1029,0.20111216,-0.477121255,-0.067932703,539,,,,
0,5,5,0.1,VI 45,260,0.533333333,936,VI 95,144,1.6,1054,0.256610856,-0.477121255,-0.051564762,604,,,,
0,5,6,0.1,VI 45,280,0.533333333,917,VI 95,172,1.6,1132,0.211629584,-0.477121255,-0.091477091,639,,,,
0,5,7,0.1,VI 45,281,0.533333333,897,VI 95,160,1.6,1041,0.244586337,-0.477121255,-0.064658286,580,,,,
0,5,8,0.1,VI 45,270,0.533333333,875,VI 95,160,1.6,1126,0.227243782,-0.477121255,-0.109530337,585,,,,
0,5,9,0.1,VI 45,294,0.533333333,1009,VI 95,147,1.6,1058,0.301029996,-0.477121255,-0.020594501,668,,,,
0,6,1,0.1,VI 45,297,0.64516129,1054,VI 95,143,1.052631579,869,0.317420412,-0.212608093,0.083820834,622,,,,
0,6,0,0.1,VI 45,273,0.64516129,981,VI 95,151,1.052631579,897,0.2571857,-0.212608093,0.038876564,539,,,,
0,6,2,0.1,VI 45,292,0.64516129,1005,VI 95,177,1.052631579,942,0.217409585,-0.212608093,0.028115159,616,,,,
0,6,4,0.1,VI 45,273,0.64516129,986,VI 95,155,1.052631579,858,0.245830949,-0.212608093,0.060389627,536,,,,
0,6,3,0.1,VI 45,333,0.64516129,1128,VI 95,140,1.052631579,771,0.376316198,-0.212608093,0.165254722,582,,,,
0,6,5,0.1,VI 45,287,0.64516129,1045,VI 95,154,1.052631579,881,0.270361176,-0.212608093,0.074140382,595,,,,
0,6,6,0.1,VI 45,298,0.64516129,1011,VI 95,163,1.052631579,907,0.26202866,-0.212608093,0.047143869,638,,,,
0,6,7,0.1,VI 45,303,0.64516129,1016,VI 95,173,1.052631579,924,0.243396525,-0.212608093,0.041221737,577,,,,
0,6,8,0.1,VI 45,286,0.64516129,1066,VI 95,133,1.052631579,796,0.332514392,-0.212608093,0.126844137,566,,,,
0,6,9,0.1,VI 45,291,0.64516129,973,VI 95,181,1.052631579,894,0.206214414,-0.212608093,0.036775321,556,,,,
0,7,0,0.1,VI 45,338,0.8,1196,VI 95,169,0.8,812,0.301029996,0,0.16817515,623,,,,
0,7,1,0.1,VI 45,285,0.8,1219,VI 95,162,0.8,754,0.245329845,0,0.20863236,597,,,,
0,7,2,0.1,VI 45,302,0.8,1204,VI 95,148,0.8,780,0.309745228,0,0.188531884,639,,,,
0,7,3,0.1,VI 45,325,0.8,1183,VI 95,149,0.8,708,0.338697093,0,0.222951487,581,,,,
0,7,4,0.1,VI 45,318,0.8,1182,VI 95,176,0.8,785,0.256914452,0,0.17774782,569,,,,
0,7,5,0.1,VI 45,310,0.8,1183,VI 95,161,0.8,781,0.284535818,0,0.180333711,555,,,,
0,7,7,0.1,VI 45,296,0.8,1178,VI 95,143,0.8,736,0.315955674,0,0.204267476,567,,,,
0,7,6,0.1,VI 45,282,0.8,1179,VI 95,146,0.8,759,0.285896253,0,0.191272029,569,,,,
0,7,8,0.1,VI 45,311,0.8,1177,VI 95,169,0.8,746,0.264873684,0,0.198037635,591,,,,
0,7,9,0.1,VI 45,282,0.8,1181,VI 95,144,0.8,744,0.291886616,0,0.200676962,597,,,,
0,8,0,0.1,VI 45,330,1.052631579,1404,VI 95,151,0.64516129,690,0.339536993,0.212608093,0.308518017,563,,,,
