run_index,repetition_index,Sch 1,R1,B1,M1,Sch 2,R2,B2,M2,log(R1/R2),log(B1/B2),log(M1/M2),Changeovers
7,4,VI 45,289,1101,0.8,VI 95,153,738,0.8,0.27620641193894907,0.17373095714871023,0.0,583
7,5,VI 45,284,1019,0.8,VI 95,155,725,0.8,0.2629866418767462,0.14783617743543273,0.0,611
7,6,VI 45,292,1128,0.8,VI 95,160,652,0.8,0.2612628687924935,0.2380615039154033,0.0,594
7,7,VI 45,298,1019,0.8,VI 95,168,703,0.8,0.24890698235039235,0.16121885898660246,0.0,551
7,8,VI 45,290,1086,0.8,VI 95,161,703,0.8,0.25557212186710637,0.1888745002330042,0.0,600
7,9,VI 45,286,1025,0.8,VI 95,152,720,0.8,0.27452244518427044,0.15339136896050465,0.0,582
8,0,VI 45,301,1311,1.05,VI 95,140,587,0.645,0.33243845991560533,0.3489645904424698,0.2116295844346703,510
8,1,VI 45,297,1278,1.05,VI 95,129,579,0.645,0.3621667390179634,0.3438522900949451,0.2116295844346703,572
8,2,VI 45,314,1325,1.05,VI 95,145,564,0.645,0.33556164583824,0.37093677428948435,0.2116295844346703,548
8,3,VI 45,309,1268,1.05,VI 95,153,609,0.645,0.3052670486072358,0.31850196091283856,0.2116295844346703,580
8,4,VI 45,308,1316,1.05,VI 95,154,601,0.645,0.3010299956639812,0.3403814172751971,0.2116295844346703,566
8,5,VI 45,321,1313,1.05,VI 95,155,587,0.645,0.31617333423458055,0.34962662484186485,0.2116295844346703,556
8,6,VI 45,317,1371,1.05,VI 95,157,609,0.645,0.3051596098085178,0.3524201621566373,0.2116295844346703,546
8,7,VI 45,305,1296,1.05,VI 95,153,604,0.645,0.299608408529187,0.33156806291344265,0.2116295844346703,564
8,8,VI 45,329,1408,1.05,VI 95,149,592,0.645,0.34400962953770026,0.37628094808317364,0.2116295844346703,580
8,9,VI 45,360,1511,1.05,VI 95,148,530,0.645,0.3860407853723299,0.45498859473823633,0.2116295844346703,538
9,0,VI 45,340,1966,1.6,VI 95,139,492,0.533,0.38846411678816,0.6016184107287565,0.4773927736293525,505
9,1,VI 45,363,2039,1.6,VI 95,123,391,0.533,0.4700015135967146,0.7172404683822732,0.4773927736293525,434
9,2,VI 45,360,2051,1.6,VI 95,123,433,0.533,0.4663973893278893,0.6754777640150009,0.4773927736293525,435
9,3,VI 45,312,1875,1.6,VI 95,132,476,0.533,0.37358066281259295,0.5953943193432445,0.4773927736293525,488
9,4,VI 45,357,1985,1.6,VI 95,141,462,0.533,0.4034491034568133,0.6331185355430083,0.4773927736293525,504
9,5,VI 45,311,1810,1.6,VI 95,131,446,0.533,0.3754890933710733,0.6083437161570426,0.4773927736293525,453
9,6,VI 45,355,2036,1.6,VI 95,134,423,0.533,0.42312355469028645,0.6824374062896789,0.4773927736293525,474
9,8,VI 45,365,2103,1.6,VI 95,125,416,0.533,0.4653828514484183,0.7037459420595784,0.4773927736293525,476
9,7,VI 45,334,1947,1.6,VI 95,145,433,0.533,0.3623784645765896,0.6528780551666662,0.4773927736293525,466
9,9,VI 45,343,1931,1.6,VI 95,129,430,0.533,0.4247044097435215,0.6523138181998082,0.4773927736293525,499
10,0,VI 70,155,538,0.533,VI 70,223,1514,1.6,-0.1579731648778692,-0.4493435994976648,-0.4773927736293525,519
10,1,VI 70,178,558,0.533,VI 70,236,1606,1.6,-0.1224920006612126,-0.4591113420050834,-0.4773927736293525,501
10,2,VI 70,172,543,0.533,VI 70,226,1511,1.6,-0.11857999223985202,-0.44446463475017844,-0.4773927736293525,518
10,3,VI 70,179,564,0.533,VI 70,251,1572,1.6,-0.14682069050114496,-0.4451734377200468,-0.4773927736293525,538
10,4,VI 70,186,620,0.533,VI 70,246,1585,1.6,-0.12142216288546281,-0.4076375770555164,-0.4773927736293525,535
10,5,VI 70,182,602,0.533,VI 70,218,1461,1.6,-0.07838510561953003,-0.3850537246764722,-0.4773927736293525,541
10,6,VI 70,166,586,0.533,VI 70,222,1457,1.6,-0.1262448864105835,-0.3955619357518995,-0.4773927736293525,553
10,7,VI 70,174,548,0.533,VI 70,201,1331,1.6,-0.06264680913788918,-0.38539749699030595,-0.4773927736293525,499
10,8,VI 70,169,613,0.533,VI 70,232,1558,1.6,-0.13760128027722615,-0.4051069788181306,-0.4773927736293525,580
10,9,VI 70,175,610,0.533,VI 70,207,1448,1.6,-0.07293229677062332,-0.37543872685036106,-0.4773927736293525,566
11,0,VI 70,175,694,0.645,VI 70,215,1073,1.05,-0.08940041122931089,-0.18924025151109616,-0.21162958443467028,582
11,1,VI 70,197,803,0.645,VI 70,195,1025,1.05,0.0044316147990749,-0.10600832011309215,-0.21162958443467028,604
11,2,VI 70,194,725,0.645,VI 70,182,972,1.05,0.027730341945151248,-0.12732825835528086,-0.21162958443467028,555
11,4,VI 70,199,791,0.645,VI 70,184,955,1.05,0.0340352534001702,-0.08182688808606982,-0.21162958443467028,606
11,3,VI 70,210,780,0.645,VI 70,194,972,1.05,0.03441756480369319,-0.09557166223579416,-0.21162958443467028,616
11,5,VI 70,191,707,0.645,VI 70,185,974,1.05,0.01386163884471369,-0.1391395430817161,-0.21162958443467028,599
11,6,VI 70,184,745,0.645,VI 70,209,1029,1.05,-0.05532846310151752,-0.14025910201414007,-0.21162958443467028,640
11,7,VI 70,192,707,0.645,VI 70,221,1080,1.05,-0.06109104498156108,-0.18400434169005028,-0.21162958443467028,555
11,8,VI 70,204,728,0.645,VI 70,205,1016,1.05,-0.0021236936298555447,-0.1447623286348633,-0.21162958443467028,618
11,9,VI 70,201,781,0.645,VI 70,194,1017,1.05,0.015394327490262864,-0.11466991904544425,-0.21162958443467028,619
12,0,VI 70,185,863,0.8,VI 70,211,915,0.8,-0.05711072689467889,-0.025410298351238682,0.0,638
12,1,VI 70,203,891,0.8,VI 70,206,913,0.8,-0.006371182455940479,-0.01059307349742414,0.0,614
12,2,VI 70,185,838,0.8,VI 70,215,890,0.8,-0.06526673151259155,-0.026145988014636284,0.0,610
12,3,VI 70,211,874,0.8,VI 70,202,826,0.8,0.018931085851068914,0.024531385314020795,0.0,599
12,4,VI 70,193,849,0.8,VI 70,176,812,0.8,0.04004464119362397,0.0193516610027774,0.0,619
12,5,VI 70,210,884,0.8,VI 70,171,774,0.8,0.08922318434176545,0.057711304330180534,0.0,574
12,6,VI 70,186,848,0.8,VI 70,222,894,0.8,-0.07684003023272232,-0.022941666539203844,0.0,586
12,7,VI 70,210,879,0.8,VI 70,201,850,0.8,0.019023237313430356,0.014569949359479185,0.0,627
12,8,VI 70,197,792,0.8,VI 70,199,873,0.8,-0.004386850248113742,-0.04228906211607623,0.0,598
13,0,VI 70,180,982,1.05,VI 70,196,770,0.645,-0.036983566253169974,0.10562076261446783,0.2116295844346703,614
12,9,VI 70,195,872,0.8,VI 70,194,873,0.8,0.0022328814322919565,-0.0004977587730025037,0.0,600
13,1,VI 70,207,1036,1.05,VI 70,190,784,0.645,0.037216744504088815,0.12104369272477576,0.2116295844346703,629
13,2,VI 70,194,1022,1.05,VI 70,183,721,0.645,0.025350640199796604,0.1515156310792649,0.2116295844346703,618
13,3,VI 70,235,1141,1.05,VI 70,181,657,0.645,0.11338928740255173,0.23972027485843386,0.2116295844346703,607
13,4,VI 70,217,1111,1.05,VI 70,197,751,0.645,0.04199350768693662,0.17007412193669919,0.2116295844346703,594
13,5,VI 70,194,984,1.05,VI 70,203,787,0.645,-0.019694307982986846,0.09702036607227699,0.2116295844346703,632
13,6,VI 70,199,1038,1.05,VI 70,179,702,0.645,0.04600004542981352,0.16986024138263378,0.2116295844346703,549
13,7,VI 70,193,1011,1.05,VI 70,194,812,0.645,-0.002244420922452278,0.09519512634982571,0.2116295844346703,667
13,8,VI 70,219,1101,1.05,VI 70,181,655,0.645,0.08276553997093379,0.2255460189799687,0.2116295844346703,566
13,9,VI 70,220,1076,1.05,VI 70,183,687,0.645,0.07997159109177676,0.19485553427081992,0.2116295844346703,551
14,0,VI 70,193,1309,1.6,VI 70,173,604,0.533,0.04751120587897832,0.335902707929624,0.4773927736293525,521
14,1,VI 70,217,1429,1.6,VI 70,177,592,0.533,0.08848646748672286,0.38271052206805045,0.4773927736293525,497
14,2,VI 70,224,1452,1.6,VI 70,176,600,0.533,0.10473535052001298,0.38381536598043126,0.4773927736293525,557
14,3,VI 70,224,1388,1.6,VI 70,188,611,0.533,0.07609016907048294,0.3563482558762818,0.4773927736293525,480
14,4,VI 70,221,1504,1.6,VI 70,186,629,0.533,0.0748793294671944,0.37859719081035453,0.4773927736293525,570
14,5,VI 70,227,1458,1.6,VI 70,181,584,0.533,0.09834728232393822,0.3973446768695563,0.4773927736293525,531
14,6,VI 70,225,1591,1.6,VI 70,163,544,0.533,0.1399949137074047,0.46607127994840164,0.4773927736293525,530
14,7,VI 70,208,1487,1.6,VI 70,152,541,0.533,0.136219747017989,0.43911370341538475,0.4773927736293525,512
14,8,VI 70,226,1398,1.6,VI 70,201,632,0.533,0.050912381726912044,0.34479009312727754,0.4773927736293525,518
14,9,VI 70,229,1500,1.6,VI 70,177,574,0.533,0.11186221597808135,0.4171793666577077,0.4773927736293525,532
15,0,VI 95,115,446,0.533,VI 45,317,1851,1.6,-0.4403614218641398,-0.6180715600407622,-0.4773927736293525,477
15,1,VI 95,135,464,0.533,VI 45,312,1827,1.6,-0.36382082552343664,-0.595220566797657,-0.4773927736293525,476
15,2,VI 95,127,493,0.533,VI 45,289,1696,1.6,-0.35709412180059097,-0.536578928643465,-0.4773927736293525,506
15,3,VI 95,142,482,0.533,VI 45,320,1785,1.6,-0.3528616339368495,-0.5685911822093624,-0.4773927736293525,481
15,4,VI 95,133,459,0.533,VI 45,324,1925,1.6,-0.38669336923952635,-0.6226180483072582,-0.4773927736293525,508
15,5,VI 95,133,421,0.533,VI 45,348,2028,1.6,-0.4177276029794951,-0.68278585482563,-0.4773927736293525,448
15,6,VI 95,135,402,0.533,VI 45,342,1988,1.6,-0.40369233756112893,-0.6941903269768245,-0.4773927736293525,444
15,7,VI 95,131,408,0.533,VI 45,361,2061,1.6,-0.44023590624989367,-0.7034178286893329,-0.4773927736293525,446
15,8,VI 95,109,436,0.533,VI 45,347,1933,1.6,-0.5029029768502501,-0.646745364759967,-0.4773927736293525,466
15,9,VI 95,129,390,0.533,VI 45,363,2056,1.6,-0.4493169147368636,-0.7219585032967389,-0.4773927736293525,432
16,0,VI 95,146,599,0.645,VI 45,292,1258,1.05,-0.3010299956639812,-0.32225381871993874,-0.21162958443467028,558
16,2,VI 95,137,562,0.645,VI 45,330,1375,1.05,-0.3817933727214807,-0.38856638259722037,-0.21162958443467028,530
16,1,VI 95,150,616,0.645,VI 45,298,1240,1.05,-0.29812500502057393,-0.3038409729978096,-0.21162958443467028,512
16,3,VI 95,144,612,0.645,VI 45,312,1381,1.05,-0.3357921019231931,-0.3534422564330701,-0.21162958443467028,572
16,4,VI 95,155,617,0.645,VI 45,281,1268,1.05,-0.2583746217347884,-0.3128340895124722,-0.21162958443467028,587
16,5,VI 95,150,596,0.645,VI 45,290,1239,1.05,-0.28630673884327484,-0.317825046635827,-0.21162958443467028,566
16,6,VI 95,128,569,0.645,VI 45,328,1379,1.05,-0.4086638740638107,-0.3844519997807786,-0.21162958443467028,568
16,7,VI 95,160,646,0.645,VI 45,294,1327,1.05,-0.26422734775623247,-0.3126384048693514,-0.21162958443467028,564
16,9,VI 95,149,587,0.645,VI 45,315,1343,1.05,-0.32512428537732646,-0.3594379114211009,-0.21162958443467028,556
16,8,VI 95,122,548,0.645,VI 45,309,1303,1.05,-0.40359864875008644,-0.37616385722821555,-0.21162958443467028,526
17,0,VI 95,167,687,0.8,VI 45,284,1056,0.8,-0.2306018688994544,-0.18670718113824306,0.0,571
17,1,VI 95,146,671,0.8,VI 45,306,1080,0.8,-0.32136857069714286,-0.2067012353179576,0.0,548
17,2,VI 95,137,705,0.8,VI 45,310,1142,0.8,-0.3546411266778659,-0.2094769869184305,0.0,644
17,3,VI 95,158,691,0.8,VI 45,326,1110,0.8,-0.3145605131135164,-0.20584493141245905,0.0,589
17,4,VI 95,144,749,0.8,VI 45,279,1073,0.8,-0.2872417111783479,-0.15611790426648461,0.0,589
17,5,VI 95,160,752,0.8,VI 45,273,1002,0.8,-0.23204266438483123,-0.12464988093958469,0.0,554
17,6,VI 95,142,725,0.8,VI 45,293,1043,0.8,-0.314579275971053,-0.1579463018555372,0.0,611
17,8,VI 95,154,678,0.8,VI 45,307,1076,0.8,-0.29961765464072343,-0.20058257746330704,0.0,561
17,7,VI 95,170,758,0.8,VI 45,296,1026,0.8,-0.24084278968066464,-0.13147815514374392,0.0,629
17,9,VI 95,151,707,0.8,VI 45,287,1009,0.8,-0.2789049494408229,-0.1544717524400111,0.0,538
18,0,VI 95,168,891,1.05,VI 45,273,828,0.645,-0.21085336531489315,0.0318473672519946,0.2116295844346703,560
18,1,VI 95,169,910,1.05,VI 45,298,908,0.645,-0.24632955946258167,0.0009555438000084487,0.2116295844346703,596
18,2,VI 95,153,840,1.05,VI 45,297,945,0.645,-0.2880650184996136,-0.05115252244738131,0.2116295844346703,600
18,4,VI 95,153,883,1.05,VI 45,258,940,0.645,-0.22692827514563133,-0.027167150022130077,0.2116295844346703,658
18,3,VI 95,161,847,1.05,VI 45,309,982,0.645,-0.2831326033929849,-0.06422807745624276,0.2116295844346703,643
18,5,VI 95,172,899,1.05,VI 45,251,826,0.645,-0.16414527457348926,0.03677964441284652,0.2116295844346703,573
18,6,VI 95,154,923,1.05,VI 45,264,882,0.645,-0.23408320603336796,0.01973311589409236,0.2116295844346703,631
18,7,VI 95,178,944,1.05,VI 45,268,881,0.645,-0.17771479171989482,0.029996085886021047,0.2116295844346703,627
18,9,VI 95,154,841,1.05,VI 45,287,919,0.645,-0.2703611758975292,-0.03851951558819911,0.2116295844346703,583
18,8,VI 95,147,836,1.05,VI 45,278,896,0.645,-0.27672746116990016,-0.030101732223108798,0.2116295844346703,630
19,0,VI 95,159,1141,1.6,VI 45,233,713,0.533,-0.16595879670556749,0.20419611456634912,0.4773927736293525,561
19,1,VI 95,181,1249,1.6,VI 45,257,751,0.533,-0.15225454846211,0.2209225013699671,0.4773927736293525,604
19,2,VI 95,190,1308,1.6,VI 45,233,664,0.533,-0.08860232007318998,0.29443966462023097,0.4773927736293525,566
19,4,VI 95,168,1253,1.6,VI 45,252,717,0.533,-0.17609125905568127,0.24243191532634986,0.4773927736293525,587
19,5,VI 95,180,1187,1.6,VI 45,252,718,0.533,-0.146128035678238,0.21832627471229085,0.4773927736293525,514
19,3,VI 95,171,1210,1.6,VI 45,242,691,0.533,-0.15081925558827747,0.24330732294225166,0.4773927736293525,576
19,6,VI 95,164,1280,1.6,VI 45,220,660,0.533,-0.12757883277450835,0.2876660341059997,0.4773927736293525,523
19,8,VI 95,162,1221,1.6,VI 45,228,696,0.533,-0.14841983245782286,0.2441064243343204,0.4773927736293525,525
19,7,VI 95,152,1155,1.6,VI 45,256,711,0.533,-0.22639637736707702,0.2107123834983968,0.4773927736293525,561
19,9,VI 95,191,1262,1.6,VI 45,243,685,0.533,-0.10457290635058467,0.2653687834156899,0.4773927736293525,557
20,0,VI 120,73,183,0.533,VI 20,688,3279,1.6,-0.9742655781150554,-1.2532903269389357,-0.4773927736293525,228
20,1,VI 120,82,195,0.533,VI 20,720,3475,1.6,-0.9435186440475518,-1.2509201975636146,-0.4773927736293525,234
20,2,VI 120,75,204,0.533,VI 20,699,3382,1.6,-0.9694159123539814,-1.2195434358358241,-0.4773927736293525,248
20,3,VI 120,83,202,0.533,VI 20,693,3296,1.6,-0.9216551422357329,-1.2126358335784544,-0.4773927736293525,266
20,4,VI 120,94,220,0.533,VI 20,712,3368,1.6,-0.8793521400371578,-1.1849494020054057,-0.4773927736293525,284
20,5,VI 120,91,224,0.533,VI 20,722,3391,1.6,-0.8994958052485456,-1.1800797714439235,-0.4773927736293525,294
20,7,VI 120,62,176,0.533,VI 20,717,3473,1.6,-1.0631274661695462,-1.2951921154966126,-0.4773927736293525,228
20,6,VI 120,74,188,0.533,VI 20,757,3505,1.6,-1.0098641597690965,-1.2705301730389977,-0.4773927736293525,256
20,8,VI 120,75,191,0.533,VI 20,763,3570,1.6,-1.0074632745631804,-1.2716348488644658,-0.4773927736293525,260
21,0,VI 120,97,325,0.645,VI 20,630,2110,1.05,-0.8125688151873368,-0.8123990943188183,-0.21162958443467028,352
20,9,VI 120,70,205,0.533,VI 20,745,3613,1.6,-1.027058232734036,-1.246114100512268,-0.4773927736293525,254
21,1,VI 120,94,334,0.645,VI 20,625,2068,1.05,-0.8227521637443765,-0.7918040676103404,-0.21162958443467028,392
21,2,VI 120,104,361,0.645,VI 20,615,2008,1.05,-0.7718417764766364,-0.7452565065673238,-0.21162958443467028,382
21,3,VI 120,101,351,0.645,VI 20,585,1972,1.05,-0.7628344922995379,-0.7495997941393683,-0.21162958443467028,401
21,4,VI 120,99,353,0.645,VI 20,634,2123,1.05,-0.8064540632841828,-0.7791752887781762,-0.21162958443467028,458
21,5,VI 120,94,343,0.645,VI 20,650,2117,1.05,-0.8397855030431569,-0.7904267379766415,-0.21162958443467028,402
21,6,VI 120,101,385,0.645,VI 20,604,2065,1.05,-0.7767155648384892,-0.7294593264839191,-0.21162958443467028,439
21,8,VI 120,110,386,0.645,VI 20,621,2004,1.05,-0.7516989150183552,-0.7153104125234532,-0.21162958443467028,396
21,7,VI 120,104,359,0.645,VI 20,603,2035,1.05,-0.763283972841371,-0.7534699649829197,-0.21162958443467028,397
21,9,VI 120,103,385,0.645,VI 20,603,2079,1.05,-0.7674800874349791,-0.7323937598229685,-0.21162958443467028,410
22,0,VI 120,100,452,0.8,VI 20,575,1643,0.8,-0.7596678446896306,-0.5604991286236797,0.0,490
22,1,VI 120,103,474,0.8,VI 20,505,1445,0.8,-0.6904541534134891,-0.4840895054184816,0.0,486
22,3,VI 120,115,551,0.8,VI 20,519,1456,0.8,-0.6544695174948462,-0.4220097761252333,0.0,503
22,2,VI 120,112,482,0.8,VI 20,576,1659,0.8,-0.7112044607530305,-0.5367993477855111,0.0,475
22,4,VI 120,124,480,0.8,VI 20,533,1515,0.8,-0.6333055238643371,-0.4991713954627366,0.0,478
22,7,VI 120,117,493,0.8,VI 20,583,1587,0.8,-0.6974826930128525,-0.5077300074776182,0.0,488
22,6,VI 120,129,517,0.8,VI 20,539,1503,0.8,-0.6209990548874897,-0.4634684374929657,0.0,480
22,5,VI 120,109,503,0.8,VI 20,524,1494,0.8,-0.681904789043103,-0.47278261242345254,0.0,508
22,8,VI 120,121,513,0.8,VI 20,562,1567,0.8,-0.666950945252611,-0.4849516313567739,0.0,516
22,9,VI 120,121,489,0.8,VI 20,511,1403,0.8,-0.6256355298182626,-0.45774881190473965,0.0,523
