run_index,repetition_index,R1,B1,R2,B2,log(R1/R2),log(B1/B2)
0,1,1083,6811,1097,6990,-0.005578170949390749,-0.011266295463072664
0,4,1114,7120,1047,6702,0.02693850915886777,0.02627557013760369
0,2,1149,7283,1044,6704,0.041619530022041856,0.035976304332050346
0,3,1103,7100,1100,6956,0.0011828272819655414,0.008898775388400436
0,7,1073,6792,1109,6947,-0.014331824183208962,-0.009799621638459039
0,8,1075,6909,1102,6962,-0.01077313026414209,-0.003318826264375999
0,11,1105,7031,1083,6800,0.008733821395809154,0.01450818522911788
0,9,1104,6852,1134,7231,-0.011643981163707701,-0.023381007240404546
0,5,1089,6920,1086,6853,0.0011980545029467863,0.0042253626393631135
0,13,1178,7164,1118,6988,0.022703486900678308,0.010802680866100606
0,14,1137,7038,1110,6906,0.010437485901077334,0.008222688485737416
0,0,1059,6840,1044,6847,0.0061954614412416545,-0.00044422614720257146
0,6,1115,7131,1028,6651,0.03528175272492252,0.030263488613692078
0,10,1071,6826,1116,7009,-0.017874723769704295,-0.011489776040924294
0,12,1040,6737,1075,7013,-0.014375124952843788,-0.01743729154610419
0,15,1067,6780,1132,7098,-0.025682007427782715,-0.019906301144510672
0,16,1049,6800,1097,6902,-0.019431139381153262,-0.006466042249231715
0,20,1124,7232,1052,6795,0.02875057141532199,0.027068956398793753
0,23,1071,6881,1068,6840,0.0012182181393180485,0.002595456126276243
0,17,1075,6879,1078,6935,-0.0012102965990957583,-0.0035211559597023556
0,19,1067,6819,1068,6911,-0.0004068332680676968,-0.005820202524335592
0,22,1087,6943,1071,6888,0.006440073254438883,0.003454026810954918
0,26,1130,7112,1050,6661,0.03188914441348163,0.028452314305298324
0,27,1010,6601,1067,6897,-0.023843045641827324,-0.019050493237356286
0,24,1124,6932,1115,7040,0.003491443848862777,-0.0067141051002328365
0,25,1096,7014,1053,6784,0.017382182962863847,0.014479922296826339
0,21,1109,6972,1117,6943,-0.0031216269664489944,0.0018102131814022526
0,18,1084,6864,1091,6956,-0.0027954683859737627,-0.005782298490025831
1,0,953,6219,1229,7648,-0.11045898224812767,-0.08982732245452038
0,29,1074,6931,1089,6844,-0.006023598392238166,0.00548589797803109
0,28,1071,6943,1080,6973,-0.0036342846550940556,-0.0018724999483649902
1,1,966,6145,1276,7783,-0.12087354796965018,-0.10262514322629816
1,2,944,6326,1280,7841,-0.13223797534979936,-0.09324226627653366
1,3,925,6094,1255,7820,-0.13250199307802432,-0.10830430317319321
1,6,975,6260,1242,7529,-0.10511698014202454,-0.08016296393023482
1,5,979,6296,1293,7789,-0.12081583307725621,-0.09241698448851188
1,9,994,6470,1261,7678,-0.10332870217576832,-0.07434382711268574
1,7,951,6317,1279,7769,-0.12869002754124,-0.0898542445537562
1,8,975,6365,1249,7509,-0.10755782267559871,-0.07178369633821148
1,4,963,6351,1275,7687,-0.12188389764543948,-0.08291476833019296
1,10,945,6248,1274,7791,-0.12973761949006865,-0.09585218347972124
1,11,1002,6612,1257,7605,-0.09846755615473084,-0.06076637348960735
1,12,1034,6593,1207,7461,-0.06718673133942552,-0.053713964245895765
1,13,956,6285,1271,7831,-0.12368765827790808,-0.09551194194548646
1,14,924,6041,1246,7606,-0.12984607110304408,-0.10004748534609724
1,15,971,6275,1304,7877,-0.12805836148789654,-0.09874711531624061
1,16,981,6351,1239,7445,-0.10140229899611493,-0.06902258934912052
1,17,967,6361,1310,7874,-0.1318448215727626,-0.09267001487767833
1,18,1002,6343,1263,7586,-0.10053562902410385,-0.07771812696930798
