run_index,repetition_index,R1,B1,R2,B2,log(R1/R2),log(B1/B2)
2,16,8958,47158,14192,51717,-0.19983254437898215,-0.04007794626694995
2,18,8910,47173,14203,52014,-0.20250238301072807,-0.042426756949137306
2,8,9023,47403,14279,51723,-0.199346836228728,-0.037877878776216706
2,15,8928,46875,14232,51440,-0.2025117534823651,-0.04035967918039037
2,19,8961,47045,14101,51835,-0.19689343526649114,-0.04210963000297562
2,12,8998,47677,14239,51667,-0.19933350119237656,-0.034904325044608366
2,14,8937,47582,14286,51583,-0.20371888785381745,-0.035063903881849816
2,17,9175,47467,14194,51290,-0.18949872796874115,-0.03364091467448715
2,20,9075,47398,14097,51517,-0.19128006603446415,-0.03619054810289244
2,21,8983,47397,14313,51622,-0.20230927159755333,-0.0370839726677233
2,23,8816,46899,14166,51487,-0.20597565595466083,-0.040534004862970145
2,24,8920,47082,14148,51582,-0.20033019676659092,-0.03964327412902562
2,22,9057,47112,14148,51374,-0.19371068339995376,-0.037611840069668244
2,26,8915,47007,14401,51608,-0.20827130287574652,-0.0405544936096748
2,25,8886,46958,14424,51770,-0.21037940480949344,-0.04236857349401613
2,27,9046,46970,14381,51941,-0.20133250287214896,-0.04368974649434814
2,28,8956,46918,14318,51537,-0.20376827317482257,-0.04077964348301277
3,0,8216,46055,16812,54115,-0.3109589507441777,-0.07004087614291171
2,29,8716,46582,14161,51466,-0.2107767012108435,-0.043302284617820624
3,1,8079,46214,16708,53936,-0.3155668584619106,-0.06710517516834716
3,2,8258,46468,16782,54026,-0.3079688382164875,-0.06544883356451994
3,3,8172,46363,16912,54468,-0.3158666120029411,-0.06996989879632479
3,4,8163,46805,16768,53599,-0.3126314688042125,-0.058864437529363496
3,5,8126,46276,16740,54126,-0.31387863566684837,-0.06805012080234094
3,6,8178,46682,16872,54323,-0.3145194605131128,-0.06583429166701808
3,8,8171,46244,16616,53748,-0.3082512730282304,-0.06530691597788302
3,9,8245,46353,16872,54343,-0.31097590675089243,-0.0690657626820066
3,11,8177,46262,16846,54384,-0.31390279860341336,-0.07024674296806512
3,7,8238,46371,16756,53902,-0.3083485640687831,-0.06535841806565518
3,10,8175,46353,16894,54260,-0.31524472851430246,-0.0684019421795163
3,12,8198,46462,16724,53967,-0.30963224489789415,-0.0650303760349555
3,13,8181,46603,16754,54309,-0.31131211844508816,-0.06645793147261667
3,14,8203,46311,16995,54093,-0.3163484573681074,-0.06745690922221594
3,15,8251,46417,16792,53859,-0.3085958384591883,-0.0645812176788648
3,16,8273,46474,16895,54378,-0.3100951717835402,-0.0682131767234909
3,17,8266,46552,16823,54031,-0.30860804398047076,-0.06470466130429375
3,18,8214,46637,16720,53817,-0.30868157458536394,-0.062188878629189606
3,19,8176,46184,16979,54275,-0.3173712255395097,-0.07010828763588307
3,20,8142,46620,16752,53900,-0.3133355662913864,-0.06301649600218083
3,21,8104,46445,16820,53646,-0.31712655910966936,-0.06259837804922531
3,22,8162,46484,16785,54069,-0.3131247551467792,-0.06564484490847063
3,24,8189,46376,16812,54071,-0.3123885102198389,-0.0666711142170876
3,25,8156,47164,16673,53786,-0.3105365330652569,-0.05705861683064063
3,26,8151,46586,16740,54263,-0.312544560519688,-0.06624837827055433
3,28,8147,46286,16937,53927,-0.31783877121729115,-0.06635660981380817
3,23,8052,46381,16723,54140,-0.3174104235475178,-0.06717814340246182
4,1,7631,46060,20677,57988,-0.4329060741963704,-0.10001419660745949
4,0,7646,45721,20438,57443,-0.4270041011328387,-0.09912139252939091
4,2,7580,45536,20551,57165,-0.43316375361728365,-0.09877532942365815
3,27,8266,46362,16977,54260,-0.31256554770930106,-0.06831762679690494
3,29,8192,46601,16763,53844,-0.3109618013816614,-0.06274207936661828
4,3,7569,46132,20647,57518,-0.4358184525423343,-0.09580149311361731
4,5,7415,45815,20755,58056,-0.4470115823501374,-0.10283941917245429
4,6,7676,46290,20666,58103,-0.4301214589897767,-0.09871137587274553
4,4,7525,45574,20705,57666,-0.43956873057251594,-0.10220267963834022
4,7,7638,45813,21001,58379,-0.4392603208938529,-0.1052679196194709
4,8,7629,45610,20929,58141,-0.4382808630918024,-0.10542242493456186
4,9,7744,45923,20510,57255,-0.42300031606802907,-0.09578316764430064
4,11,7546,46111,20698,57911,-0.4382115817452102,-0.09895652356285227
4,12,7543,45726,20723,58051,-0.43890851928071184,-0.1036464933862758
4,10,7640,46115,20920,58134,-0.43746832161954674,-0.10058799331584084
4,13,7520,45614,21050,58154,-0.4470342595800449,-0.10548143389453116
4,14,7555,45771,20650,57544,-0.4366855873173756,-0.09940964634155751
4,15,7491,45576,20657,58030,-0.4405274524432061,-0.10491636411590682
4,17,7485,45647,20600,57693,-0.4396754156900822,-0.10171088236566078
4,19,7554,45800,20602,57889,-0.43573240234376476,-0.1017305694341905
4,16,7666,46063,20835,57992,-0.4342246898749635,-0.10001586737958826
4,18,7513,45834,20617,57725,-0.4384120820867392,-0.1001761811778905
4,20,7569,45637,20827,57790,-0.4395882117927297,-0.10253560662266076
4,21,7501,45870,20907,58440,-0.44517255377699216,-0.1051814671302766
4,23,7523,46117,20615,57643,-0.4377922773181897,-0.09688552751497602
4,22,7607,45831,20742,57521,-0.4356372136710312,-0.0986670942839563
4,24,7577,46220,20750,57968,-0.43752081379868296,-0.09835837554737109
4,25,7593,45940,20645,57823,-0.4344014873328043,-0.09990962933012365
4,26,7548,45974,20659,57724,-0.4372774041518524,-0.09884412652722523
4,27,7593,46039,20606,57809,-0.4335802956118422,-0.09886957499099575
4,28,7514,46031,20718,57891,-0.44047663800573206,-0.09956064174335966
4,29,7645,46080,20829,58100,-0.43529093022787685,-0.10066366197517508
5,0,6891,45330,27372,64802,-0.5990242814095849,-0.15520269075573162
5,1,6997,45530,27644,65288,-0.5966890103847907,-0.15653571453968548
5,2,6948,45811,27679,64992,-0.6002905858966893,-0.15189012970977728
5,3,7132,45444,27735,65379,-0.5898168357115373,-0.15796172240530798
5,4,7063,45481,27435,64850,-0.5893157582809307,-0.15407997537829338
5,5,7175,45966,27796,65564,-0.5881603976013833,-0.15422872889470807
5,6,7035,45227,27547,65250,-0.5928102072468668,-0.15918273495589286
5,7,7041,46023,27309,64324,-0.5886714531325989,-0.14539811861011556
5,8,7102,45473,27489,65156,-0.5877782733190784,-0.15620080767550007
5,9,7058,45766,27374,64970,-0.5886566088958439,-0.15216991050676165
5,10,6930,45296,27621,65135,-0.6005061632593408,-0.15775456546001485
5,12,6980,45141,27642,65691,-0.5977140400131622,-0.16293469739831848
5,11,7132,45845,27313,65205,-0.5831580702094723,-0.15298892218091498
5,13,6995,45476,27556,65191,-0.5954284572522638,-0.15640538515763996
5,14,7046,45834,27427,65259,-0.5902356676765995,-0.15345265415531423
5,15,7050,45596,27222,64457,-0.5867309126582616,-0.15034334344159073
5,16,6912,45263,27275,64612,-0.5961610297895427,-0.15456984909330185
5,17,7027,45745,27426,65775,-0.5913925181357557,-0.15771722482692066
5,19,7001,45405,27133,64485,-0.588337737171775,-0.15235502416043398
5,18,7059,45428,27450,65102,-0.589799166890427,-0.15627071363149403
5,20,6950,45262,27584,65215,-0.5986724395545049,-0.1586137583253416
5,22,7020,45271,27453,65069,-0.5922526979406435,-0.15755404459945796
5,21,7012,45032,27500,65366,-0.5934907864085053,-0.161830673956898
5,23,7033,45299,27387,64845,-0.5904038443840858,-0.15578787975697594
5,24,6953,45653,27284,64420,-0.5937358114734947,-0.14955139884037522
5,25,7150,45466,27277,64980,-0.5814905618999865,-0.15509295940913279
5,26,7033,45825,27455,65342,-0.5914808306319894,-0.1540899496742905
5,27,7027,45316,27524,65146,-0.592941595637136,-0.1576361868243113
5,28,7082,45508,27580,65435,-0.5904383394177387,-0.15772235733435844
5,29,7075,45986,27348,65229,-0.5871991270316725,-0.15181508559437468
6,1,12369,49863,9858,48050,0.09854577570231557,0.01608501221234866
6,2,12320,49894,9930,47924,0.09366145933302546,0.017495263211754195
6,3,12513,50177,9785,47857,0.10680061457147383,0.020559221385411865
6,0,12412,50193,9984,47925,0.09453719457377938,0.020081032380785714
6,4,12421,49916,9791,47741,0.10332951121504444,0.019348264389758073
6,6,12289,50413,9818,47612,0.09749351646097015,0.024826117477115127
6,7,12392,49839,9767,47670,0.1033802170323714,0.019324167862938585
6,9,12503,50023,9883,47844,0.10212543581312236,0.01934225215340482
6,5,12227,50189,9774,47768,0.0972475775142478,0.021471484413922996
6,10,12249,49919,9706,47664,0.10106034766339282,0.02007539090692751
6,8,12400,49888,10003,48320,0.09329141635700798,0.013869167895672212
6,11,12372,49846,9682,47972,0.10647483302627052,0.01664248813793839
6,12,12481,50116,9901,47483,0.10057032267798921,0.02343825047046746
6,13,12492,50266,9803,47511,0.10527297292021075,0.024480155461848424
6,15,12410,49857,9833,47786,0.1010857423366019,0.018425463786005094
6,14,12300,49841,9867,47886,0.0957199832370808,0.017378186145300623
6,17,12355,50045,9876,48223,0.09726166847820351,0.016106468819524336
6,16,12470,49957,9920,48092,0.09935478132436397,0.01652351195145442
6,18,12317,49971,9918,47849,0.09408083746895222,0.01884517460662523
6,19,12424,49786,9791,47764,0.10343439215302322,0.018006545106511344
6,20,12274,50085,9811,47450,0.09727284323482356,0.023471461346740486
6,21,12413,49578,9795,47819,0.10287231505928941,0.015688513313968398
6,22,12353,50072,9786,47969,0.10116722999576337,0.01863427363382871
6,23,12248,49928,9981,47817,0.0888911221017197,0.018761844223764337
6,24,12430,50196,9794,47949,0.10351102895944551,0.01988955645234609
6,25,12311,49869,9825,47932,0.0979607722626459,0.017205108954148993
6,26,12315,49894,9928,47926,0.09357264768444856,0.017477139289710734
6,27,12267,49803,9803,47951,0.09737936263604817,0.016457835641347916
6,28,12102,49382,9844,47754,0.08968554356564415,0.01455892004803415
6,29,12320,49543,9990,47733,0.09104521960242433,0.016163570620113886
7,0,14198,51583,8842,46578,0.20567666126828668,0.044325759989987536
7,1,14282,51847,9117,47134,0.19493707393914464,0.04138933458591329
7,2,14219,51857,8917,46968,0.20265028757514916,0.04300532124706918
7,3,14199,51436,8970,47262,0.1994653161435644,0.0367550917950675
7,5,14388,51784,8908,47058,0.20822022078447294,0.04156212861613976
7,4,14305,51796,8960,46897,0.20317985247915626,0.04315116040116865
7,6,14295,51578,9046,46777,0.1987275762841078,0.042432132541067986
7,7,14365,51651,9009,46990,0.20262904340932272,0.0410732891633313
7,8,14378,51616,8971,46979,0.20485762259981463,0.04088057760751226
7,10,14353,51572,8964,46884,0.2044408369892022,0.04138931671955537
7,9,14293,51891,8966,46858,0.20252465918093923,0.04430829209998351
7,11,14378,51996,9001,47366,0.20340771757438922,0.04050322443630623
7,12,14433,51832,8932,47077,0.20840789722282624,0.04178918746761927
7,13,14048,51451,8846,46931,0.20086756352844234,0.039934011909507044
7,14,14156,51753,8977,47175,0.19780932878203225,0.04022362105396577
7,15,14149,51667,8970,46943,0.19793330354210237,0.04164240460781056
7,17,14353,51436,8883,47207,0.20838302274326423,0.03726078570954717
7,19,14350,51423,8917,47170,0.20663313442814774,0.03749153338980754
7,16,14334,51688,8974,47297,0.2033813349364661,0.03855613327242169
7,18,14222,51797,8999,46986,0.19876642248838627,0.042336132475681354
7,20,14310,51931,9000,46966,0.2013971243204515,0.043643111820995596
7,23,14230,51742,8940,46869,0.20186738128836668,0.04295752414380333
7,21,14109,51091,8814,47244,0.20432318729184182,0.03399774233827623
7,22,14357,51905,9029,47048,0.20142404735937117,0.042668028984676476
7,25,14448,52091,9031,47248,0.2040718906917648,0.04237926511853332
7,24,14222,51071,8981,46908,0.19963597791506338,0.03692744519846048
7,28,14392,52082,8869,47148,0.2102464954397968,0.043224378355970684
7,26,14227,51423,9040,47342,0.19694490103524587,0.0359108085431544
7,27,14011,51702,9060,47496,0.18934093539505678,0.0368503074112145
7,29,14393,51819,8845,46947,0.21145348814696083,0.04288118247205545
8,0,16988,54745,8155,46110,0.3187182869423472,0.07454933788508544
8,1,16828,53894,8156,46240,0.31455528623885637,0.06652259261405104
8,2,16620,53792,8181,46544,0.3078246267867999,0.062853987856393
8,3,16860,54086,8272,46626,0.30924704453885626,0.06445670447644104
8,5,16928,54336,8165,46589,0.31664946128240473,0.06680427550408298
8,6,16796,53792,8279,46624,0.3072279833729938,0.06210816166948087
8,4,16952,54418,8040,46065,0.3239648949542869,0.07237150081075426
8,7,16774,54167,8275,46461,0.30686863623368393,0.06664623009749991
8,9,16899,54000,8331,46639,0.3071638714850932,0.06364452980309541
8,8,16832,54239,8091,46193,0.31813352130109135,0.06973550550465178
8,11,16920,54341,8257,46155,0.3115780741070927,0.07090887087453403
8,12,16742,53873,8088,46666,0.3159661950098344,0.062370583861199404
8,10,16709,54442,8064,46383,0.31639993991956133,0.06957523632902832
8,13,16881,54250,8156,46256,0.3159209527675527,0.06923166819398449
8,14,16933,54301,8243,46762,0.3126486085324338,0.06491475000968178
8,15,16680,53781,8124,45883,0.3124261315689508,0.06897706726755841
8,16,16760,53916,8252,46471,0.3077147949931438,0.06453564656657797
8,17,16881,53550,8115,46484,0.31810964571140443,0.06145598265344825
8,18,16861,54041,8163,46309,0.31503353189149674,0.06705797390533746
8,19,16947,54157,8376,46527,0.30605616078520376,0.06594954812036255
8,21,16875,54116,8218,46448,0.31247764457721006,0.06635866962039559
8,20,16944,54554,8175,46380,0.3165281814310861,0.07049585506307977
8,22,16828,54237,8130,46274,0.31594195775089057,0.06895861723660836
8,23,16675,53968,8019,46565,0.31794562911238694,0.06407671655418595
8,24,16793,54097,8070,46115,0.31825475326001706,0.06933096859171531
8,25,16818,54227,8184,46648,0.3128087274398261,0.06538255021599919
8,26,16868,54034,8086,45999,0.3193298553451704,0.06991872805388043
8,28,17010,54715,8268,46744,0.3133038456573184,0.06838053025590296
8,27,16636,53718,8228,46401,0.3057546286702096,0.06359249462766331
8,29,16787,54043,8365,46813,0.30250714513041926,0.06237297561492474
9,0,20507,57876,7655,46198,0.42795693638520993,0.09787533344725588
9,1,20858,58063,7570,46118,0.440176783621818,0.10002900623380416
9,2,20687,57681,7624,45879,0.43351462681930625,0.09941883777530615
9,3,20544,57781,7490,45499,0.43820318868929276,0.10378320217075625
9,4,20853,58346,7598,45974,0.43846925401059894,0.10349879618491924
9,5,20718,57776,7566,46051,0.43748149177637263,0.0985084057189064
9,8,20792,58149,7592,45996,0.43754006707371995,0.10182218517751679
9,6,20580,57835,7582,45969,0.4336615903359983,0.09972568361616234
9,7,20841,58157,7563,45469,0.44022445319790937,0.10688659269444095
9,9,20917,58666,7676,46107,0.4353644303424324,0.10461961258621341
9,10,20897,57761,7488,45728,0.44571810698564446,0.10145249633440584
9,11,20703,57953,7614,45985,0.43442040964731266,0.10045973178630295
9,12,20429,57433,7614,45780,0.4286342359499341,0.09848571381095518
9,13,20825,57917,7681,46329,0.4331672449678891,0.09695313190647703
9,14,20718,57997,7560,45884,0.43782603323189134,0.1017442583835635
9,15,20598,57573,7544,46264,0.4362233740801218,0.0949756808613493
9,16,21023,58378,7529,46061,0.4459573931662116,0.10291584979146973
9,17,20535,57430,7553,45645,0.43437522249250377,0.09974560486731815
9,18,20704,57605,7589,45941,0.4358697061621729,0.09825973668965421
9,19,20676,57679,7501,45845,0.4403473580330851,0.09972574520321327
9,20,20640,57617,7489,45602,0.4402858623686719,0.10156675145241553
9,21,20745,58188,7598,45570,0.43621414994629026,0.10615440158070039
9,22,20643,57448,7526,45949,0.43820859858220934,0.09699884955754264
9,23,20736,58087,7544,45478,0.4391233044612273,0.10627758985895097
9,24,20654,57716,7617,45843,0.43322021709151254,0.10002319429780789
9,25,20892,58116,7551,46337,0.4419755468969309,0.09836780229150528
9,26,20717,57783,7447,45637,0.4443455122020496,0.10248299811761133
9,28,20931,58581,7524,46124,0.4443411908204649,0.1038298175146824
9,27,20689,57920,7491,45979,0.44119970253732876,0.10026903164958006
9,29,20743,58130,7562,45967,0.4382348943218302,0.1019541621680236
10,0,27523,65231,6984,45191,0.5955915394341343,0.15940208473025205
10,1,27578,65176,6999,45433,0.5955267737485056,0.15671628851241068
10,2,27773,65473,7137,44949,0.590107097400076,0.1633422066930601
10,3,27593,65313,7021,45266,0.5943999479090374,0.15922751343271785
10,4,27603,65107,7058,45738,0.59227463139786,0.15335051423542098
10,5,27590,65283,7047,45547,0.5927474289819172,0.15634032667502176
10,6,27564,65458,7129,45503,0.5873136265296611,0.15792270125170432
10,7,27419,64879,6909,45257,0.5986364188782292,0.15641838531815064
10,8,27509,65319,6927,45318,0.5989296156799444,0.1587687922115246
10,9,27663,65163,6981,45251,0.5979816387356461,0.15837288921480458
10,10,27322,64909,7084,45332,0.5862339344816556,0.1559000382663535
10,11,27658,65295,6893,45453,0.6034124937950968,0.15731737329869838
10,12,27517,65106,7071,45654,0.5901202465903598,0.1541421793807308
10,13,27611,65538,6954,45000,0.5988474496153589,0.16328067026190615
10,14,27749,65432,6874,45495,0.6060378091238952,0.15782652581645917
10,15,27545,65100,7093,45239,0.5892128168608093,0.15806799221048312
10,16,27572,64807,7083,45408,0.5902510280237597,0.15448954408679824
10,17,27666,65286,7066,45450,0.5927727395042245,0.15728617312575413
10,18,27587,64798,7018,45659,0.5944911110004725,0.15203520594968156
10,19,27590,65331,7036,45652,0.5934258696937619,0.15565949724859796
10,20,27325,64966,6995,45406,0.5917724517938939,0.1555728829760101
10,21,27237,64447,6913,45434,0.595492713935566,0.15182173211015787
10,22,27365,64516,7086,45592,0.5867943044813655,0.15077878927410193
10,23,27651,65083,6989,45890,0.5972958017357413,0.15174950582979696
10,24,27335,64611,6988,45373,0.5923661819166827,0.1535089676066431
10,25,27523,65605,6993,45353,0.5950322418914086,0.1603309198682023
10,26,27578,65158,7136,45683,0.5871079258938541,0.15421312906919465
10,27,27442,65072,7083,45628,0.5881985181995618,0.15416272218528396
10,28,27726,65939,6954,45237,0.600652532555109,0.16364856062064642
10,29,27682,65428,7013,45268,0.5962936254114312,0.1599723377925719
