net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,am,ar,log(b)
-1,4,8,0.1,VI 80,11250,1,120652,VI 21.8,35893,1,155289,-0.503857236,0,-0.109606168,134878,,,
-1,5,0,0.1,VI 120,7673,1,96607,VI 20,37086,1,136616,-0.684244796,0,-0.15049297,112475,,,
-1,5,16,0.1,VI 120,8017,1,115918,VI 20,38522,1,158530,-0.681696943,0,-0.13596058,132695,,,
-1,4,12,0.1,VI 80,11363,1,121124,VI 21.8,36058,1,155463,-0.501508628,0,-0.10839684,135182,,,
-1,5,12,0.1,VI 120,7819,1,128736,VI 20,39548,1,173727,-0.703973312,0,-0.130167309,146534,,,
-1,6,4,0.1,VI 30,25110,1,97725,VI 40,19630,1,90412,0.106926413,0,0.033779603,92792,,,
-1,6,0,0.1,VI 30,25775,1,108329,VI 40,20123,1,101058,0.107505947,0,0.030174035,103435,,,
-1,3,9,0.1,VI 60,14262,1,99123,VI 24,31354,1,122276,-0.342112522,0,-0.091166786,108442,,,
-1,3,17,0.1,VI 60,14205,1,99134,VI 24,31609,1,122226,-0.347369518,0,-0.090940969,108270,,,
-1,3,13,0.1,VI 60,14673,1,115545,VI 24,32572,1,139858,-0.346325509,0,-0.082936157,125767,,,
-1,5,5,0.1,VI 120,7716,1,96767,VI 20,37169,1,136933,-0.682788658,0,-0.150780846,112632,,,
-1,3,5,0.1,VI 60,13975,1,87520,VI 24,30598,1,109609,-0.340341224,0,-0.097738907,96444,,,
-1,4,17,0.1,VI 80,11059,1,88805,VI 21.8,33409,1,118397,-0.480147618,0,-0.12490328,100384,,,
-1,4,1,0.1,VI 80,11242,1,94954,VI 21.8,34097,1,125936,-0.481872589,0,-0.122636631,107011,,,
-1,4,5,0.1,VI 80,11150,1,102387,VI 21.8,34235,1,133351,-0.487195465,0,-0.114751459,114409,,,
-1,5,1,0.1,VI 120,7928,1,144892,VI 20,40230,1,191826,-0.705386391,0,-0.121863064,163824,,,
-1,5,9,0.1,VI 120,7956,1,128483,VI 20,39504,1,173760,-0.695946298,0,-0.131104139,146238,,,
-1,4,9,0.1,VI 80,11136,1,88756,VI 21.8,33210,1,118152,-0.474539653,0,-0.124243356,100180,,,
-1,4,13,0.1,VI 80,10799,1,87991,VI 21.8,33337,1,118528,-0.489542974,0,-0.129382703,99965,,,
-1,5,13,0.1,VI 120,7644,1,90001,VI 20,36529,1,128603,-0.679317105,0,-0.155003765,105321,,,
-1,5,17,0.1,VI 120,7874,1,105831,VI 20,37820,1,146788,-0.681526114,0,-0.142077653,121835,,,
-1,6,1,0.1,VI 30,25603,1,108472,VI 40,20045,1,100937,0.106284796,0,0.031267255,103632,,,
-1,6,5,0.1,VI 30,25377,1,102706,VI 40,19842,1,95163,0.106854834,0,0.033127691,97663,,,
-1,3,10,0.1,VI 60,13829,1,78961,VI 24,29771,1,99492,-0.333002646,0,-0.100375521,87170,,,
-1,3,14,0.1,VI 60,14061,1,92750,VI 24,31000,1,115367,-0.343345486,0,-0.094767681,101548,,,
-1,5,6,0.1,VI 120,7668,1,89996,VI 20,36551,1,128805,-0.678217159,0,-0.155709515,104627,,,
-1,3,18,0.1,VI 60,14744,1,106992,VI 24,31701,1,130040,-0.33245764,0,-0.084725655,116455,,,
-1,4,18,0.1,VI 80,11153,1,110386,VI 21.8,35267,1,143462,-0.499976816,0,-0.113822885,123770,,,
-1,4,2,0.1,VI 80,11305,1,102432,VI 21.8,34712,1,134141,-0.48720907,0,-0.117125887,115416,,,
-1,3,6,0.1,VI 60,14057,1,93087,VI 24,30928,1,115191,-0.342459192,0,-0.092529514,101675,,,
-1,5,10,0.1,VI 120,3,1,8,VI 20,38123,1,148633,-4.104065814,0,-4.269025257,14,,,
-1,4,10,0.1,VI 80,11573,1,134186,VI 21.8,36668,1,169584,-0.50084127,0,-0.101677668,147758,,,
-1,4,14,0.1,VI 80,11250,1,110425,VI 21.8,35351,1,143559,-0.497249181,0,-0.113963017,123700,,,
-1,4,6,0.1,VI 80,11248,1,101646,VI 21.8,34602,1,133865,-0.488025894,0,-0.119576749,114465,,,
-1,5,2,0.1,VI 120,7850,1,128373,VI 20,39552,1,173641,-0.702298792,0,-0.131178588,146396,,,
-1,5,14,0.1,VI 120,7791,1,115813,VI 20,38598,1,159059,-0.694971597,0,-0.137800936,132795,,,
-1,5,18,0.1,VI 120,7540,1,84540,VI 20,35906,1,121727,-0.677795681,0,-0.158324675,98693,,,
-1,6,2,0.1,VI 30,25244,1,102460,VI 40,19870,1,95809,0.103960304,0,0.029148044,97893,,,
-1,6,6,0.1,VI 30,25794,1,108461,VI 40,20144,1,100977,0.107372983,0,0.03105114,103337,,,
-1,3,11,0.1,VI 60,14689,1,125628,VI 24,33249,1,151412,-0.354786357,0,-0.08107385,136053,,,
-1,3,15,0.1,VI 60,14885,1,126250,VI 24,33220,1,151822,-0.348650789,0,-0.080103321,136304,,,
-1,5,7,0.1,VI 120,7719,1,90293,VI 20,36634,1,128972,-0.6763233,0,-0.154841352,105538,,,
-1,3,19,0.1,VI 60,14563,1,107029,VI 24,31714,1,130187,-0.338000172,0,-0.085066152,116716,,,
-1,4,19,0.1,VI 80,11070,1,94872,VI 21.8,34063,1,125715,-0.488135274,0,-0.122249044,106775,,,
-1,5,11,0.1,VI 120,7551,1,74502,VI 20,34869,1,110005,-0.664435022,0,-0.169244494,87530,,,
-1,4,3,0.1,VI 80,11324,1,101980,VI 21.8,34219,1,133286,-0.480267453,0,-0.116269527,114308,,,
-1,4,15,0.1,VI 80,11556,1,110717,VI 21.8,35345,1,143464,-0.485520453,0,-0.112528626,123688,,,
-1,3,7,0.1,VI 60,14193,1,93142,VI 24,30918,1,115438,-0.33813719,0,-0.093203235,101828,,,
-1,4,7,0.1,VI 80,11155,1,94616,VI 21.8,34146,1,125671,-0.485870261,0,-0.123270487,106933,,,
-1,4,11,0.1,VI 80,11131,1,88954,VI 21.8,33177,1,118586,-0.47430293,0,-0.124867938,100642,,,
-1,5,3,0.1,VI 120,7833,1,115951,VI 20,38466,1,159130,-0.691148901,0,-0.137477564,133155,,,
-1,5,15,0.1,VI 120,7653,1,84220,VI 20,35992,1,121422,-0.672374267,0,-0.158882145,98048,,,
-1,5,19,0.1,VI 120,7660,1,97482,VI 20,37135,1,137077,-0.685554659,0,-0.14804016,112953,,,
-1,6,3,0.1,VI 30,24789,1,92883,VI 40,19575,1,86314,0.102557237,0,0.031854991,88351,,,
-1,6,7,0.1,VI 30,25898,1,108829,VI 40,20209,1,100793,0.107721403,0,0.033314267,103311,,,
-1,6,8,0.1,VI 30,25688,1,103326,VI 40,20047,1,95881,0.107680902,0,0.032477062,98453,,,
-1,6,16,0.1,VI 30,25275,1,102112,VI 40,19972,1,95620,0.102269607,0,0.028528043,97900,,,
-1,7,0,0.1,VI 26.7,29736,1,135693,VI 48,17900,1,119764,0.220429517,0,0.054231152,125930,,,
-1,7,4,0.1,VI 26.7,27455,1,100614,VI 48,16876,1,87085,0.211351931,0,0.062715059,92282,,,
-1,6,12,0.1,VI 30,25887,1,108554,VI 40,20234,1,101481,0.106999978,0,0.029261093,103312,,,
-1,7,16,0.1,VI 26.7,28836,1,118763,VI 48,17534,1,103620,0.216054015,0,0.059237572,109196,,,
-1,7,8,0.1,VI 26.7,29052,1,119159,VI 48,17452,1,103545,0.221330831,0,0.060997717,109306,,,
-1,8,4,0.1,VI 24,30741,1,114971,VI 60,14460,1,93483,0.327549698,0,0.089855668,101529,,,
-1,7,12,0.1,VI 26.7,27555,1,100811,VI 48,16698,1,86559,0.217535959,0,0.066195692,91543,,,
-1,8,8,0.1,VI 24,31813,1,130240,VI 60,14466,1,106505,0.342256165,0,0.087374391,115874,,,
-1,8,0,0.1,VI 24,31775,1,129824,VI 60,14455,1,106460,0.342067463,0,0.086168524,115300,,,
-1,8,12,0.1,VI 24,30100,1,104188,VI 60,13735,1,82947,0.340737832,0,0.099017018,91531,,,
-1,8,16,0.1,VI 24,33730,1,164842,VI 60,14998,1,138984,0.351982992,0,0.074103068,149745,,,
-1,9,0,0.1,VI 21.8,34441,1,126089,VI 80,11095,1,94823,0.491948446,0,0.123763509,107625,,,
-1,9,8,0.1,VI 21.8,36056,1,155167,VI 80,11552,1,121360,0.494320365,0,0.106723796,134895,,,
-1,9,4,0.1,VI 21.8,35656,1,144178,VI 80,11187,1,110218,0.503418983,0,0.116646471,123880,,,
-1,6,9,0.1,VI 30,24980,1,97811,VI 40,19796,1,90683,0.101014989,0,0.03286182,93028,,,
-1,6,17,0.1,VI 30,25297,1,102364,VI 40,19946,1,95647,0.103213206,0,0.029475895,97405,,,
-1,7,1,0.1,VI 26.7,29407,1,126887,VI 48,17530,1,110920,0.224668805,0,0.058407269,117479,,,
-1,7,5,0.1,VI 26.7,27869,1,105583,VI 48,16938,1,91407,0.216259257,0,0.062614542,96845,,,
-1,6,13,0.1,VI 30,25821,1,108460,VI 40,20210,1,101311,0.106406744,0,0.029612998,103642,,,
-1,7,17,0.1,VI 26.7,27810,1,105859,VI 48,17295,1,91981,0.206280423,0,0.06102966,97541,,,
-1,7,9,0.1,VI 26.7,28436,1,112179,VI 48,17337,1,97284,0.214894556,0,0.061870145,102731,,,
-1,7,13,0.1,VI 26.7,27616,1,100740,VI 48,16794,1,87078,0.216006625,0,0.063293501,92374,,,
-1,8,1,0.1,VI 24,32347,1,139705,VI 60,14685,1,114935,0.342960058,0,0.08475965,124949,,,
-1,8,5,0.1,VI 24,30919,1,115378,VI 60,14255,1,93112,0.336258218,0,0.093117351,101855,,,
-1,8,9,0.1,VI 24,31031,1,115712,VI 60,14126,1,93460,0.341776569,0,0.092752623,102330,,,
-1,8,13,0.1,VI 24,31336,1,121830,VI 60,14399,1,99442,0.337711227,0,0.088184394,108123,,,
-1,8,17,0.1,VI 24,31268,1,121835,VI 60,14240,1,99083,0.341590114,0,0.08977292,108292,,,
-1,9,1,0.1,VI 21.8,34682,1,133865,VI 80,11272,1,102026,0.488103154,0,0.117956182,115122,,,
-1,9,9,0.1,VI 21.8,36578,1,170418,VI 80,11560,1,133971,0.500262121,0,0.104504665,149560,,,
-1,9,5,0.1,VI 21.8,35402,1,143782,VI 80,11187,1,110179,0.50031416,0,0.115605694,123950,,,
-1,6,10,0.1,VI 30,26027,1,114822,VI 40,20532,1,107878,0.102992856,0,0.027092221,109921,,,
-1,7,2,0.1,VI 26.7,28464,1,111984,VI 48,17335,1,97593,0.215372085,0,0.059737308,103222,,,
-1,6,18,0.1,VI 30,25626,1,108688,VI 40,20033,1,100902,0.106934831,0,0.032281823,103542,,,
-1,7,6,0.1,VI 26.7,28775,1,118330,VI 48,17631,1,104159,0.212738387,0,0.055398063,109453,,,
-1,6,14,0.1,VI 30,25391,1,102673,VI 40,19928,1,95531,0.105216091,0,0.031311928,98165,,,
-1,7,14,0.1,VI 26.7,28763,1,118315,VI 48,17387,1,103550,0.218609527,0,0.057889705,109334,,,
-1,7,10,0.1,VI 26.7,29214,1,127454,VI 48,17568,1,110801,0.220868702,0,0.06080979,117328,,,
-1,8,2,0.1,VI 24,30543,1,109255,VI 60,14263,1,88113,0.33070081,0,0.093401333,96834,,,
-1,7,18,0.1,VI 26.7,27137,1,100219,VI 48,16882,1,87156,0.206137939,0,0.060652775,91854,,,
-1,8,10,0.1,VI 24,30661,1,114932,VI 60,14220,1,93017,0.333686719,0,0.091878636,101499,,,
-1,8,14,0.1,VI 24,31687,1,130368,VI 60,14515,1,106017,0.339064084,0,0.089795492,115484,,,
-1,8,6,0.1,VI 24,31373,1,122228,VI 60,14264,1,99183,0.342314719,0,0.090733465,108657,,,
-1,8,18,0.1,VI 24,31910,1,130290,VI 60,14335,1,106549,0.347529107,0,0.087361706,115918,,,
-1,9,6,0.1,VI 21.8,34799,1,134133,VI 80,11147,1,102125,0.494408763,0,0.118403569,114732,,,
-1,9,10,0.1,VI 21.8,34475,1,133825,VI 80,11172,1,101908,0.489373348,0,0.118328974,114321,,,
-1,9,2,0.1,VI 21.8,33244,1,118453,VI 80,10861,1,88178,0.48584346,0,0.12818582,100097,,,
-1,7,3,0.1,VI 26.7,27067,1,92236,VI 48,16554,1,79205,0.213537172,0,0.066147862,84211,,,
-1,7,7,0.1,VI 26.7,27369,1,100417,VI 48,16974,1,87217,0.207474732,0,0.061206098,92077,,,
-1,6,11,0.1,VI 30,25020,1,97480,VI 40,19829,1,91253,0.100986493,0,0.028668369,92855,,,
-1,6,19,0.1,VI 30,25783,1,108101,VI 40,20110,1,101145,0.107921378,0,0.028885293,103190,,,
-1,6,15,0.1,VI 30,26202,1,122755,VI 40,20608,1,114993,0.104298597,0,0.028367786,117823,,,
-1,7,15,0.1,VI 26.7,28458,1,111836,VI 48,17145,1,97934,0.220066886,0,0.057648132,102808,,,
-1,8,3,0.1,VI 24,31421,1,122246,VI 60,14256,1,99359,0.343222316,0,0.090027446,108137,,,
-1,7,19,0.1,VI 26.7,28286,1,112239,VI 48,17336,1,97094,0.212622639,0,0.062951395,103029,,,
-1,7,11,0.1,VI 26.7,29549,1,126736,VI 48,17613,1,111114,0.224709453,0,0.057131214,117500,,,
-1,8,11,0.1,VI 24,32357,1,139527,VI 60,14591,1,115197,0.345883191,0,0.083217087,125043,,,
-1,8,15,0.1,VI 24,30793,1,114973,VI 60,14316,1,92807,0.332630312,0,0.093015129,101865,,,
-1,8,7,0.1,VI 24,32591,1,139538,VI 60,14723,1,115807,0.345101374,0,0.080957683,125432,,,
-1,8,19,0.1,VI 24,31902,1,130281,VI 60,14531,1,106542,0.341522408,0,0.087360238,116085,,,
-1,9,7,0.1,VI 21.8,32901,1,112458,VI 80,10947,1,83275,0.47791398,0,0.130475714,94340,,,
-1,9,11,0.1,VI 21.8,33764,1,119132,VI 80,11106,1,88922,0.482896222,0,0.127019211,100637,,,
-1,9,3,0.1,VI 21.8,32754,1,111932,VI 80,10715,1,83475,0.485272169,0,0.127397836,94356,,,
-1,9,12,0.1,VI 21.8,34104,1,125349,VI 80,11127,1,94944,0.486427232,0,0.120653349,106773,,,
-1,9,16,0.1,VI 21.8,33892,1,125315,VI 80,10956,1,94661,0.490445174,0,0.12183197,106900,,,
-1,10,4,0.1,VI 20,36719,1,129235,VI 120,7696,1,90233,0.678625786,0,0.15601475,104911,,,
-1,10,0,0.1,VI 20,37880,1,146810,VI 120,7684,1,105564,0.692822614,0,0.143239801,121745,,,
-1,10,8,0.1,VI 20,37959,1,146789,VI 120,7812,1,105576,0.686552528,0,0.143128308,122429,,,
-1,10,12,0.1,VI 20,39289,1,173839,VI 120,7861,1,128459,0.698793179,0,0.131382678,146571,,,
-1,10,16,0.1,VI 20,37107,1,137284,VI 120,7851,1,97258,0.674530867,0,0.14969459,112617,,,
-1,9,13,0.1,VI 21.8,34050,1,125802,VI 80,10979,1,95287,0.491554331,0,0.120653892,107026,,,
-1,9,17,0.1,VI 21.8,33449,1,118199,VI 80,11136,1,88885,0.477653916,0,0.123785326,100467,,,
-1,10,5,0.1,VI 20,38928,1,159337,VI 120,7868,1,115384,0.69439774,0,0.140171045,132627,,,
-1,10,1,0.1,VI 20,37248,1,137636,VI 120,7596,1,97177,0.690518003,0,0.151168555,112987,,,
-1,10,9,0.1,VI 20,36276,1,128565,VI 120,7693,1,90202,0.673523661,0,0.153906587,105270,,,
-1,10,13,0.1,VI 20,38477,1,158804,VI 120,7677,1,115816,0.700009663,0,0.137092876,132652,,,
-1,10,17,0.1,VI 20,39661,1,173536,VI 120,7876,1,129399,0.702057953,0,0.127458663,146963,,,
-1,9,14,0.1,VI 21.8,33873,1,125555,VI 80,11041,1,94998,0.486845252,0,0.12111955,106187,,,
-1,10,6,0.1,VI 20,36517,1,128535,VI 120,7624,1,90123,0.680312204,0,0.154185762,104803,,,
-1,9,18,0.1,VI 21.8,34434,1,133342,VI 80,11276,1,102561,0.484832408,0,0.113984718,114335,,,
-1,10,2,0.1,VI 20,36658,1,128909,VI 120,7712,1,89990,0.677001746,0,0.156088988,104990,,,
-1,10,10,0.1,VI 20,39294,1,173544,VI 120,7882,1,128959,0.69768981,0,0.128957946,146633,,,
-1,10,14,0.1,VI 20,36230,1,128607,VI 120,7542,1,90149,0.681581806,0,0.154303694,104590,,,
-1,10,18,0.1,VI 20,38085,1,147677,VI 120,7612,1,105236,0.69925518,0,0.147148529,122031,,,
-1,9,15,0.1,VI 21.8,33243,1,118266,VI 80,11014,1,88765,0.479755137,0,0.124618151,100197,,,
-1,10,7,0.1,VI 20,37288,1,137121,VI 120,7616,1,96799,0.689842155,0,0.151233101,112266,,,
-1,9,19,0.1,VI 21.8,33982,1,125626,VI 80,10951,1,94238,0.491795157,0,0.124853471,106219,,,
-1,10,3,0.1,VI 20,37309,1,137427,VI 120,7676,1,96993,0.686678643,0,0.151331674,112640,,,
-1,10,11,0.1,VI 20,38530,1,158319,VI 120,7892,1,116130,0.688611932,0,0.134588612,132578,,,
-1,10,15,0.1,VI 20,36801,1,136944,VI 120,7675,1,97403,0.680781236,0,0.147970676,112802,,,
-1,10,19,0.1,VI 20,38695,1,159141,VI 120,7764,1,116279,0.697569324,0,0.136280795,132947,,,
