net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,133.1178812,,
0,0,0,0.09,VI 20,520,0.533333333,1392,VI 120,125,1.6,882,0.619093331,-0.477121255,0.19817065,511,,0.540753372,0.787174679,-0.001428688
0,0,1,0.09,VI 20,512,0.533333333,1407,VI 120,108,1.6,783,0.675846205,-0.477121255,0.254532335,485,,0.005473265,0.003593552,0.001798518
0,0,2,0.09,VI 20,535,0.533333333,1449,VI 120,128,1.6,882,0.621143812,-0.477121255,0.2155998,480,,0.99608852,0.028435832,#N/A
0,0,3,0.09,VI 20,513,0.533333333,1371,VI 120,127,1.6,852,0.606313644,-0.477121255,0.20659786,507,,31450.22465,247,#N/A
0,0,4,0.09,VI 20,546,0.533333333,1482,VI 120,123,1.6,789,0.647287531,-0.477121255,0.2737712,498,,50.8610866,0.199723349,#N/A
0,0,5,0.09,VI 20,497,0.533333333,1364,VI 120,124,1.6,842,0.602934704,-0.477121255,0.209502279,501,,,,
0,0,7,0.09,VI 20,570,0.533333333,1542,VI 120,105,1.6,751,0.734685557,-0.477121255,0.312444437,536,,,,
0,0,8,0.09,VI 20,564,0.533333333,1471,VI 120,128,1.6,870,0.644069134,-0.477121255,0.22809342,494,,,,
0,0,6,0.09,VI 20,515,0.533333333,1405,VI 120,111,1.6,802,0.66648425,-0.477121255,0.243501956,499,,,,
0,0,9,0.09,VI 20,567,0.533333333,1531,VI 120,126,1.6,778,0.653212514,-0.477121255,0.293995594,484,,,,
0,1,0,0.09,VI 20,577,0.64516129,1713,VI 120,114,1.052631579,657,0.704270962,-0.212608093,0.416191993,480,,,,
0,1,1,0.09,VI 20,577,0.64516129,1613,VI 120,133,1.052631579,666,0.637324172,-0.212608093,0.384160138,542,,,,
0,1,2,0.09,VI 20,565,0.64516129,1671,VI 120,128,1.052631579,691,0.644838478,-0.212608093,0.383498403,516,,,,
0,1,3,0.09,VI 20,520,0.64516129,1520,VI 120,130,1.052631579,707,0.602059991,-0.212608093,0.332424174,472,,,,
0,1,4,0.09,VI 20,539,0.64516129,1624,VI 120,123,1.052631579,646,0.641683654,-0.212608093,0.400353507,508,,,,
0,1,5,0.09,VI 20,554,0.64516129,1601,VI 120,123,1.052631579,719,0.653604653,-0.212608093,0.347662442,481,,,,
0,1,6,0.09,VI 20,532,0.64516129,1583,VI 120,138,1.052631579,743,0.586032546,-0.212608093,0.328492101,480,,,,
0,1,7,0.09,VI 20,551,0.64516129,1597,VI 120,130,1.052631579,736,0.627208247,-0.212608093,0.336427102,499,,,,
0,1,8,0.09,VI 20,560,0.64516129,1723,VI 120,111,1.052631579,605,0.702865048,-0.212608093,0.454529903,493,,,,
0,1,9,0.09,VI 20,548,0.64516129,1656,VI 120,111,1.052631579,638,0.69345758,-0.212608093,0.414239654,474,,,,
0,2,0,0.09,VI 20,605,0.8,2093,VI 120,105,0.8,523,0.760566076,0,0.602267539,500,,,,
0,2,1,0.09,VI 20,599,0.8,2026,VI 120,113,0.8,526,0.724348379,0,0.585653697,497,,,,
0,2,2,0.09,VI 20,601,0.8,2003,VI 120,117,0.8,533,0.71068861,0,0.57495374,462,,,,
0,2,3,0.09,VI 20,585,0.8,1981,VI 120,114,0.8,546,0.710251015,0,0.559691833,467,,,,
0,2,4,0.09,VI 20,704,0.8,2308,VI 120,99,0.8,487,0.851937465,0,0.675706843,471,,,,
0,2,6,0.09,VI 20,597,0.8,2053,VI 120,119,0.8,595,0.70042737,0,0.537871984,484,,,,
0,2,5,0.09,VI 20,562,0.8,1940,VI 120,108,0.8,540,0.71631256,0,0.55540797,442,,,,
0,2,7,0.09,VI 20,587,0.8,1899,VI 120,114,0.8,543,0.71173325,0,0.543725135,421,,,,
0,2,8,0.09,VI 20,662,0.8,2214,VI 120,114,0.8,540,0.763953138,0,0.612783857,455,,,,
0,2,9,0.09,VI 20,580,0.8,1966,VI 120,123,0.8,569,0.673522882,0,0.538471247,449,,,,
0,3,0,0.09,VI 20,684,1.052631579,2737,VI 120,104,0.64516129,471,0.818022762,0.212608093,0.76425389,475,,,,
0,3,1,0.09,VI 20,692,1.052631579,2588,VI 120,109,0.64516129,472,0.802679597,0.212608093,0.739022273,496,,,,
0,3,2,0.09,VI 20,614,1.052631579,2450,VI 120,107,0.64516129,489,0.758784593,0.212608093,0.699857225,478,,,,
0,3,3,0.09,VI 20,702,1.052631579,2665,VI 120,106,0.64516129,435,0.821031247,0.212608093,0.787207956,462,,,,
