net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers,,,,
0,0,0,0.1,VI 20,737,0.533333333,3545,VI 120,146,1.6,1789,0.703114632,-0.477121255,0.297005899,1182,,0.637467744,0.869921119,-0.002084241
0,0,1,0.1,VI 20,668,0.533333333,3276,VI 120,142,1.6,1832,0.672488118,-0.477121255,0.252418424,1250,,0.003967109,0.002395736,0.001306605
0,0,2,0.1,VI 20,706,0.533333333,3481,VI 120,135,1.6,1732,0.718470933,-0.477121255,0.303156136,1239,,0.998530378,0.020658634,#N/A
0,0,3,0.1,VI 20,643,0.533333333,3208,VI 120,162,1.6,1876,0.598695958,-0.477121255,0.233001526,1210,,83911.71143,247,#N/A
0,0,4,0.1,VI 20,690,0.533333333,3435,VI 120,139,1.6,1792,0.69583429,-0.477121255,0.282588736,1266,,71.623536,0.105414447,#N/A
0,0,5,0.1,VI 20,713,0.533333333,3422,VI 120,140,1.6,1786,0.706961494,-0.477121255,0.282398551,1237,,,,
0,0,6,0.1,VI 20,718,0.533333333,3491,VI 120,137,1.6,1657,0.719403877,-0.477121255,0.32362734,1206,,,,
0,0,7,0.1,VI 20,697,0.533333333,3452,VI 120,135,1.6,1702,0.71289901,-0.477121255,0.307111231,1226,,,,
0,0,8,0.1,VI 20,714,0.533333333,3490,VI 120,132,1.6,1685,0.733124281,-0.477121255,0.316225522,1158,,,,
0,0,9,0.1,VI 20,746,0.533333333,3680,VI 120,134,1.6,1656,0.745634029,-0.477121255,0.346787486,1259,,,,
0,1,0,0.1,VI 20,790,0.64516129,4305,VI 120,142,1.052631579,1251,0.745338747,-0.212608093,0.536715846,1161,,,,
0,1,1,0.1,VI 20,750,0.64516129,4245,VI 120,138,1.052631579,1328,0.735182177,-0.212608093,0.50467962,1134,,,,
0,1,2,0.1,VI 20,768,0.64516129,4306,VI 120,123,1.052631579,1223,0.795456109,-0.212608093,0.546647568,1126,,,,
0,1,3,0.1,VI 20,788,0.64516129,4318,VI 120,129,1.052631579,1204,0.785936507,-0.212608093,0.554656151,1237,,,,
0,1,5,0.1,VI 20,705,0.64516129,3971,VI 120,134,1.052631579,1327,0.721084319,-0.212608093,0.476028964,1164,,,,
0,1,4,0.1,VI 20,791,0.64516129,4438,VI 120,134,1.052631579,1198,0.771071685,-0.212608093,0.56873048,1221,,,,
0,1,6,0.1,VI 20,754,0.64516129,4092,VI 120,128,1.052631579,1268,0.770161376,-0.212608093,0.508816371,1224,,,,
0,1,7,0.1,VI 20,810,0.64516129,4492,VI 120,132,1.052631579,1172,0.787911088,-0.212608093,0.583512136,1190,,,,
0,1,8,0.1,VI 20,764,0.64516129,4157,VI 120,146,1.052631579,1299,0.718740503,-0.212608093,0.505170873,1182,,,,
0,1,9,0.1,VI 20,777,0.64516129,4166,VI 120,141,1.052631579,1342,0.741201906,-0.212608093,0.49196675,1226,,,,
0,2,0,0.1,VI 20,813,0.8,5091,VI 120,129,0.8,1013,0.799500835,0,0.701193652,1139,,,,
0,2,1,0.1,VI 20,791,0.8,4847,VI 120,142,0.8,1104,0.745888139,0,0.642503946,1113,,,,
0,2,2,0.1,VI 20,819,0.8,5179,VI 120,118,0.8,933,0.841401894,0,0.744364267,1029,,,,
0,2,3,0.1,VI 20,794,0.8,5059,VI 120,129,0.8,1009,0.789230792,0,0.700173513,1119,,,,
0,2,4,0.1,VI 20,821,0.8,5075,VI 120,130,0.8,1039,0.800399805,0,0.688820499,1118,,,,
0,2,5,0.1,VI 20,838,0.8,5259,VI 120,127,0.8,974,0.819440298,0,0.732344214,1058,,,,
0,2,6,0.1,VI 20,801,0.8,5153,VI 120,128,0.8,981,0.796422546,0,0.720391135,1110,,,,
0,2,7,0.1,VI 20,788,0.8,5087,VI 120,111,0.8,944,0.851203239,0,0.731489743,1078,,,,
0,2,9,0.1,VI 20,847,0.8,5369,VI 120,113,0.8,898,0.874804967,0,0.776617067,1070,,,,
0,2,8,0.1,VI 20,816,0.8,5057,VI 120,136,0.8,1041,0.77815125,0,0.686442224,1118,,,,
0,3,0,0.1,VI 20,792,1.052631579,5873,VI 120,125,0.64516129,826,0.801815169,0.212608093,0.851879954,989,,,,
0,3,1,0.1,VI 20,830,1.052631579,6029,VI 120,113,0.64516129,785,0.865999649,0.212608093,0.885375627,996,,,,
0,3,2,0.1,VI 20,814,1.052631579,6013,VI 120,116,0.64516129,759,0.846166416,0.212608093,0.898849428,996,,,,
0,3,3,0.1,VI 20,839,1.052631579,6204,VI 120,116,0.64516129,773,0.859303972,0.212608093,0.904492295,993,,,,
0,3,4,0.1,VI 20,862,1.052631579,6308,VI 120,112,0.64516129,730,0.886289243,0.212608093,0.936568825,956,,,,
0,3,5,0.1,VI 20,812,1.052631579,5934,VI 120,125,0.64516129,854,0.812646016,0.212608093,0.841889671,963,,,,
0,3,6,0.1,VI 20,766,1.052631579,5567,VI 120,147,0.64516129,948,0.716911435,0.212608093,0.768812884,1122,,,,
0,3,8,0.1,VI 20,821,1.052631579,5949,VI 120,123,0.64516129,809,0.824438046,0.212608093,0.866495447,996,,,,
0,3,7,0.1,VI 20,863,1.052631579,6130,VI 120,121,0.64516129,776,0.853225425,0.212608093,0.897598753,976,,,,
0,3,9,0.1,VI 20,843,1.052631579,5998,VI 120,129,0.64516129,843,0.815237864,0.212608093,0.852178887,1026,,,,
0,4,0,0.1,VI 20,866,1.6,7483,VI 120,123,0.533333333,685,0.847612781,0.477121255,1.038385174,858,,,,
0,4,2,0.1,VI 20,872,1.6,7513,VI 120,127,0.533333333,685,0.836712764,0.477121255,1.040122817,904,,,,
0,4,1,0.1,VI 20,862,1.6,7458,VI 120,118,0.533333333,638,0.863625259,0.477121255,1.0678017,896,,,,
0,4,3,0.1,VI 20,838,1.6,7504,VI 120,118,0.533333333,650,0.851362011,0.477121255,1.062379469,886,,,,
0,4,4,0.1,VI 20,920,1.6,7944,VI 120,109,0.533333333,606,0.926361329,0.477121255,1.117566611,828,,,,
0,4,5,0.1,VI 20,882,1.6,7721,VI 120,125,0.533333333,644,0.848558572,0.477121255,1.078787685,916,,,,
0,4,6,0.1,VI 20,913,1.6,7897,VI 120,112,0.533333333,614,0.911252755,0.477121255,1.109293767,825,,,,
