net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,interaction,log(R1/R2),log(M1/M2),log(B1/B2),am,ar,ai,log(b),(log(M1/M2))^2,(log(R1/R2)) * (log(M1/M2)),(log(R1/R1))^2,Changeovers,A,B,C,G,B^2 - 4AC
-1,1,9,0.1,VI 20,782,0.64516129,6155,VI 120,97,1.052631579,1604,-0.192715421,0.906435019,-0.212608093,0.584023693,,,,,0.045202201,-0.192715421,0.821624443,899,,,,,
-1,0,15,0.1,VI 20,484,0.533333333,3613,VI 120,158,1.6,3132,-0.23197076,0.486188275,-0.477121255,0.062046208,,,,,0.227644692,-0.23197076,0.236379038,934,,,,,
-1,2,3,0.1,VI 20,822,0.8,6597,VI 120,115,0.8,1374,0,0.854173977,0,0.681359751,,,,,0,0,0.729613183,1012,,,,,
-1,5,9,0.1,VI 45,254,0.533333333,2306,VI 95,201,1.6,3951,-0.048493487,0.101637659,-0.477121255,-0.233847727,,,,,0.227644692,-0.048493487,0.010330214,1163,,,,,
-1,1,21,0.1,VI 20,649,0.64516129,5545,VI 120,141,1.052631579,2232,-0.140964605,0.663025584,-0.212608093,0.39520736,,,,,0.045202201,-0.140964605,0.439602925,870,,,,,
-1,4,27,0.1,VI 20,829,1.6,6908,VI 120,108,0.533333333,897,0.422314706,0.885130775,0.477121255,0.886559886,,,,,0.227644692,0.422314706,0.783456489,1112,,,,,
-1,3,21,0.1,VI 20,777,1.052631579,6545,VI 120,104,0.64516129,1000,0.185689289,0.87338768,0.212608093,0.815909651,,,,,0.045202201,0.185689289,0.762806039,951,,,,,
-1,2,27,0.1,VI 20,789,0.8,6361,VI 120,108,0.8,1398,0,0.863653248,0,0.658018224,,,,,0,0,0.745896932,1049,,,,,
-1,3,9,0.1,VI 20,808,1.052631579,6552,VI 120,135,0.64516129,1192,0.165212985,0.777077592,0.212608093,0.740097633,,,,,0.045202201,0.165212985,0.603849584,1048,,,,,
-1,4,15,0.1,VI 20,788,1.6,6754,VI 120,107,0.533333333,901,0.413732089,0.86714244,0.477121255,0.874836265,,,,,0.227644692,0.413732089,0.751936011,1142,,,,,
-1,6,3,0.1,VI 45,276,0.64516129,3268,VI 95,176,1.052631579,3133,-0.041542859,0.195396414,-0.212608093,0.018321653,,,,,0.045202201,-0.041542859,0.038179759,1031,,,,,
-1,5,21,0.1,VI 45,263,0.533333333,2278,VI 95,198,1.6,3703,-0.058824546,0.123290558,-0.477121255,-0.210999992,,,,,0.227644692,-0.058824546,0.015200562,1253,,,,,
-1,4,3,0.1,VI 20,789,1.6,6562,VI 120,121,0.533333333,915,0.388515846,0.814291633,0.477121255,0.855615132,,,,,0.227644692,0.388515846,0.663070863,1182,,,,,
-1,0,4,0.1,VI 20,536,0.533333333,3953,VI 120,145,1.6,2799,-0.270907916,0.567796787,-0.477121255,0.149923916,,,,,0.227644692,-0.270907916,0.322393192,1119,,,,,
-1,0,28,0.1,VI 20,677,0.533333333,5020,VI 120,122,1.6,2436,-0.355087397,0.744228838,-0.477121255,0.314026433,,,,,0.227644692,-0.355087397,0.553876563,1012,,,,,
-1,2,16,0.1,VI 20,796,0.8,6553,VI 120,117,0.8,1490,0,0.832727206,0,0.6432539,,,,,0,0,0.6934346,1120,,,,,
-1,1,10,0.1,VI 20,712,0.64516129,5840,VI 120,130,1.052631579,2009,-0.157018867,0.738536641,-0.212608093,0.46343291,,,,,0.045202201,-0.157018867,0.545436371,955,,,,,
-1,0,16,0.1,VI 20,548,0.533333333,4127,VI 120,141,1.6,2894,-0.281292297,0.589561446,-0.477121255,0.154135942,,,,,0.227644692,-0.281292297,0.347582698,1108,,,,,
-1,2,4,0.1,VI 20,823,0.8,6452,VI 120,151,0.8,1721,0,0.736422888,0,0.573913488,,,,,0,0,0.54231867,1211,,,,,
-1,1,22,0.1,VI 20,644,0.64516129,5325,VI 120,146,1.052631579,2265,-0.137032934,0.644533012,-0.212608093,0.371251406,,,,,0.045202201,-0.137032934,0.415422803,924,,,,,
-1,5,10,0.1,VI 45,276,0.533333333,2294,VI 95,191,1.6,3538,-0.076280102,0.159875715,-0.477121255,-0.188164415,,,,,0.227644692,-0.076280102,0.025560244,1237,,,,,
-1,4,28,0.1,VI 20,780,1.6,6531,VI 120,126,0.533333333,895,0.377748376,0.791724058,0.477121255,0.863156648,,,,,0.227644692,0.377748376,0.626826983,1104,,,,,
-1,2,28,0.1,VI 20,787,0.8,6362,VI 120,119,0.8,1445,0,0.820427771,0,0.643725818,,,,,0,0,0.673101727,1067,,,,,
-1,3,10,0.1,VI 20,761,1.052631579,6529,VI 120,109,0.64516129,1112,0.179432335,0.843958159,0.212608093,0.768741881,,,,,0.045202201,0.179432335,0.712265374,1087,,,,,
-1,3,22,0.1,VI 20,818,1.052631579,6729,VI 120,115,0.64516129,1136,0.181153887,0.852055463,0.212608093,0.772572197,,,,,0.045202201,0.181153887,0.725998513,1166,,,,,
-1,6,4,0.1,VI 45,304,0.64516129,3573,VI 95,160,1.052631579,2918,-0.059265271,0.278753601,-0.212608093,0.087947729,,,,,0.045202201,-0.059265271,0.07770357,1095,,,,,
-1,4,16,0.1,VI 20,826,1.6,6622,VI 120,113,0.533333333,846,0.412185817,0.863901604,0.477121255,0.893618813,,,,,0.227644692,0.412185817,0.746325981,1087,,,,,
-1,5,22,0.1,VI 45,234,0.533333333,2166,VI 95,183,1.6,3675,-0.05093974,0.106764768,-0.477121255,-0.229598891,,,,,0.227644692,-0.05093974,0.011398716,1201,,,,,
-1,4,4,0.1,VI 20,800,1.6,6976,VI 120,121,0.533333333,972,0.391384768,0.820304617,0.477121255,0.855940207,,,,,0.227644692,0.391384768,0.672899664,1276,,,,,
-1,0,5,0.1,VI 20,592,0.533333333,4150,VI 120,150,1.6,2832,-0.284474219,0.596230448,-0.477121255,0.165954848,,,,,0.227644692,-0.284474219,0.355490747,1064,,,,,
-1,0,29,0.1,VI 20,602,0.533333333,4328,VI 120,141,1.6,2785,-0.300766446,0.630377379,-0.477121255,0.191462053,,,,,0.227644692,-0.300766446,0.397375639,837,,,,,
-1,2,5,0.1,VI 20,752,0.8,6250,VI 120,123,0.8,1490,0,0.786312729,0,0.622693749,,,,,0,0,0.618287708,1048,,,,,
-1,1,11,0.1,VI 20,757,0.64516129,5928,VI 120,135,1.052631579,2087,-0.159192884,0.748762111,-0.212608093,0.453385746,,,,,0.045202201,-0.159192884,0.560644699,1084,,,,,
-1,2,17,0.1,VI 20,814,0.8,6431,VI 120,129,0.8,1480,0,0.800034695,0,0.638016794,,,,,0,0,0.640055513,984,,,,,
-1,1,23,0.1,VI 20,687,0.64516129,5192,VI 120,153,1.052631579,2316,-0.138676883,0.652265306,-0.212608093,0.350596129,,,,,0.045202201,-0.138676883,0.42545003,1017,,,,,
-1,0,17,0.1,VI 20,589,0.533333333,3954,VI 120,168,1.6,2995,-0.259938529,0.544806013,-0.477121255,0.120639838,,,,,0.227644692,-0.259938529,0.296813592,1016,,,,,
-1,3,11,0.1,VI 20,822,1.052631579,6854,VI 120,110,0.64516129,1160,0.185708733,0.873479132,0.212608093,0.771486111,,,,,0.045202201,0.185708733,0.762965795,1204,,,,,
-1,2,29,0.1,VI 20,835,0.8,6404,VI 120,124,0.8,1482,0,0.82826479,0,0.63560312,,,,,0,0,0.686022563,1158,,,,,
-1,5,11,0.1,VI 45,244,0.533333333,2263,VI 95,199,1.6,3700,-0.042242765,0.08853675,-0.477121255,-0.21351717,,,,,0.227644692,-0.042242765,0.007838756,1349,,,,,
-1,4,29,0.1,VI 20,835,1.6,6810,VI 120,112,0.533333333,919,0.416273243,0.872468453,0.477121255,0.869831601,,,,,0.227644692,0.416273243,0.761201201,1247,,,,,
-1,6,5,0.1,VI 45,297,0.64516129,3434,VI 95,179,1.052631579,3021,-0.046753246,0.219903418,-0.212608093,0.055649566,,,,,0.045202201,-0.046753246,0.048357513,1037,,,,,
-1,3,23,0.1,VI 20,769,1.052631579,6789,VI 120,121,0.64516129,1269,0.17075427,0.803140969,0.212608093,0.728344187,,,,,0.045202201,0.17075427,0.645035417,1296,,,,,
-1,4,17,0.1,VI 20,836,1.6,6923,VI 120,127,0.533333333,939,0.390477255,0.818402556,0.477121255,0.867628739,,,,,0.227644692,0.390477255,0.669782744,1177,,,,,
-1,5,23,0.1,VI 45,273,0.533333333,2350,VI 95,189,1.6,3748,-0.076196667,0.159700843,-0.477121255,-0.20273172,,,,,0.227644692,-0.076196667,0.025504359,1147,,,,,
-1,4,5,0.1,VI 20,777,1.6,6464,VI 120,95,0.533333333,767,0.435467335,0.912697414,0.477121255,0.925705984,,,,,0.227644692,0.435467335,0.833016569,1032,,,,,
-1,0,6,0.1,VI 20,600,0.533333333,4318,VI 120,138,1.6,2710,-0.304533216,0.638272164,-0.477121255,0.202313347,,,,,0.227644692,-0.304533216,0.407391355,1235,,,,,
-1,1,0,0.1,VI 20,705,0.64516129,5761,VI 120,128,1.052631579,1952,-0.157538163,0.740979147,-0.212608093,0.470018062,,,,,0.045202201,-0.157538163,0.549050097,967,,,,,
-1,1,12,0.1,VI 20,706,0.64516129,5694,VI 120,100,1.052631579,1777,-0.180462749,0.848804701,-0.212608093,0.505730035,,,,,0.045202201,-0.180462749,0.720469421,1112,,,,,
-1,2,6,0.1,VI 20,779,0.8,6569,VI 120,108,0.8,1347,0,0.858113702,0,0.688131666,,,,,0,0,0.736359126,890,,,,,
-1,2,18,0.1,VI 20,749,0.8,6330,VI 120,123,0.8,1406,0,0.784576706,0,0.653418389,,,,,0,0,0.615560608,853,,,,,
-1,0,18,0.1,VI 20,633,0.533333333,4649,VI 120,128,1.6,2627,-0.331214588,0.69419374,-0.477121255,0.247899473,,,,,0.227644692,-0.331214588,0.481904949,1261,,,,,
-1,1,24,0.1,VI 20,731,0.64516129,5744,VI 120,130,1.052631579,2014,-0.159450547,0.749974025,-0.212608093,0.455154965,,,,,0.045202201,-0.159450547,0.562461038,1106,,,,,
-1,3,0,0.1,VI 20,770,1.052631579,6380,VI 120,111,0.64516129,1177,0.17883907,0.841167746,0.212608093,0.734044216,,,,,0.045202201,0.17883907,0.707563178,1240,,,,,
-1,5,12,0.1,VI 45,252,0.533333333,2390,VI 95,189,1.6,3575,-0.059610927,0.124938737,-0.477121255,-0.174878145,,,,,0.227644692,-0.059610927,0.015609688,1475,,,,,
-1,3,12,0.1,VI 20,828,1.052631579,6718,VI 120,117,0.64516129,1156,0.180683813,0.849844475,0.212608093,0.764282165,,,,,0.045202201,0.180683813,0.722235632,1128,,,,,
-1,5,0,0.1,VI 45,315,0.533333333,2570,VI 95,191,1.6,3503,-0.103667564,0.217277187,-0.477121255,-0.134507014,,,,,0.227644692,-0.103667564,0.047209376,1205,,,,,
-1,6,6,0.1,VI 45,331,0.64516129,3613,VI 95,174,1.052631579,2875,-0.059376921,0.279278745,-0.212608093,0.099230113,,,,,0.045202201,-0.059376921,0.077996618,1025,,,,,
-1,3,24,0.1,VI 20,766,1.052631579,6661,VI 120,132,0.64516129,1272,0.162359199,0.763654838,0.212608093,0.719052322,,,,,0.045202201,0.162359199,0.583168712,1162,,,,,
-1,4,18,0.1,VI 20,800,1.6,6740,VI 120,120,0.533333333,893,0.393104372,0.823908741,0.477121255,0.877808438,,,,,0.227644692,0.393104372,0.678825613,1136,,,,,
-1,5,24,0.1,VI 45,284,0.533333333,2682,VI 95,177,1.6,3376,-0.097974499,0.205345074,-0.477121255,-0.099943664,,,,,0.227644692,-0.097974499,0.042166599,1273,,,,,
-1,4,6,0.1,VI 20,806,1.6,6672,VI 120,108,0.533333333,858,0.416484528,0.872911286,0.477121255,0.89076875,,,,,0.227644692,0.416484528,0.761974114,1140,,,,,
-1,0,7,0.1,VI 20,515,0.533333333,3853,VI 120,145,1.6,2899,-0.262626255,0.550439227,-0.477121255,0.123550794,,,,,0.227644692,-0.262626255,0.302983342,980,,,,,
-1,1,1,0.1,VI 20,767,0.64516129,5943,VI 120,124,1.052631579,1971,-0.168252449,0.791373679,-0.212608093,0.479319106,,,,,0.045202201,-0.168252449,0.626272299,1120,,,,,
-1,1,13,0.1,VI 20,743,0.64516129,5942,VI 120,115,1.052631579,1894,-0.172274419,0.810290973,-0.212608093,0.496552673,,,,,0.045202201,-0.172274419,0.656571462,980,,,,,
-1,2,7,0.1,VI 20,755,0.8,6206,VI 120,125,0.8,1579,0,0.781036939,0,0.594429641,,,,,0,0,0.610018699,1159,,,,,
-1,1,25,0.1,VI 20,714,0.64516129,5773,VI 120,123,1.052631579,1968,-0.162388594,0.7637931,-0.212608093,0.467376463,,,,,0.045202201,-0.162388594,0.5833799,949,,,,,
-1,0,19,0.1,VI 20,514,0.533333333,3816,VI 120,139,1.6,2888,-0.270980214,0.567948319,-0.477121255,0.121011177,,,,,0.227644692,-0.270980214,0.322565293,978,,,,,
-1,2,19,0.1,VI 20,772,0.8,6243,VI 120,129,0.8,1559,0,0.77702759,0,0.60254722,,,,,0,0,0.603771876,1098,,,,,
-1,3,1,0.1,VI 20,782,1.052631579,6542,VI 120,123,0.64516129,1172,0.17078843,0.803301642,0.212608093,0.746782928,,,,,0.045202201,0.17078843,0.645293527,1116,,,,,
-1,3,13,0.1,VI 20,772,1.052631579,6503,VI 120,124,0.64516129,1181,0.168852415,0.794195615,0.212608093,0.740863856,,,,,0.045202201,0.168852415,0.630746675,1128,,,,,
-1,6,7,0.1,VI 45,302,0.64516129,3423,VI 95,175,1.052631579,3114,-0.050381505,0.236968894,-0.212608093,0.041088291,,,,,0.045202201,-0.050381505,0.056154257,913,,,,,
-1,5,13,0.1,VI 45,244,0.533333333,2273,VI 95,194,1.6,3703,-0.047515598,0.099588096,-0.477121255,-0.211954276,,,,,0.227644692,-0.047515598,0.009917789,1182,,,,,
-1,5,1,0.1,VI 45,284,0.533333333,2498,VI 95,200,1.6,3811,-0.072660006,0.152288344,-0.477121255,-0.183446515,,,,,0.227644692,-0.072660006,0.02319174,1333,,,,,
-1,4,19,0.1,VI 20,801,1.6,6777,VI 120,112,0.533333333,807,0.407659315,0.854414493,0.477121255,0.924163951,,,,,0.227644692,0.407659315,0.730024127,988,,,,,
-1,3,25,0.1,VI 20,826,1.052631579,6575,VI 120,105,0.64516129,1047,0.190452363,0.895790748,0.212608093,0.797949075,,,,,0.045202201,0.190452363,0.802441065,1082,,,,,
-1,5,25,0.1,VI 45,274,0.533333333,2538,VI 95,174,1.6,3431,-0.094088939,0.197201315,-0.477121255,-0.1309291,,,,,0.227644692,-0.094088939,0.038888358,1354,,,,,
-1,4,7,0.1,VI 20,806,1.6,6693,VI 120,142,0.533333333,1009,0.359771706,0.754046697,0.477121255,0.821729659,,,,,0.227644692,0.359771706,0.568586422,1268,,,,,
-1,0,8,0.1,VI 20,549,0.533333333,4072,VI 120,150,1.6,2955,-0.268848802,0.563481085,-0.477121255,0.139250284,,,,,0.227644692,-0.268848802,0.317510934,1115,,,,,
-1,1,2,0.1,VI 20,745,0.64516129,5911,VI 120,125,1.052631579,1987,-0.164823629,0.77524626,-0.212608093,0.473463092,,,,,0.045202201,-0.164823629,0.601006763,1011,,,,,
-1,1,14,0.1,VI 20,753,0.64516129,5798,VI 120,140,1.052631579,2053,-0.155345705,0.730666941,-0.212608093,0.450889262,,,,,0.045202201,-0.155345705,0.533874178,1108,,,,,
-1,2,8,0.1,VI 20,784,0.8,6415,VI 120,110,0.8,1338,0,0.852923378,0,0.680740547,,,,,0,0,0.727478288,1010,,,,,
-1,1,26,0.1,VI 20,724,0.64516129,5777,VI 120,146,1.052631579,2213,-0.14784463,0.69538571,-0.212608093,0.416720954,,,,,0.045202201,-0.14784463,0.483561286,1199,,,,,
-1,2,20,0.1,VI 20,739,0.8,6275,VI 120,137,0.8,1623,0,0.731923871,0,0.58729521,,,,,0,0,0.535712553,1050,,,,,
-1,0,20,0.1,VI 20,548,0.533333333,3987,VI 120,134,1.6,2666,-0.291843506,0.61167576,-0.477121255,0.174786091,,,,,0.227644692,-0.291843506,0.374147236,962,,,,,
-1,3,14,0.1,VI 20,808,1.052631579,6841,VI 120,123,0.64516129,1153,0.173808445,0.817506249,0.212608093,0.773290283,,,,,0.045202201,0.173808445,0.668316468,1106,,,,,
-1,3,2,0.1,VI 20,766,1.052631579,6765,VI 120,121,0.64516129,1190,0.170393353,0.801443399,0.212608093,0.75472084,,,,,0.045202201,0.170393353,0.642311522,1118,,,,,
-1,5,14,0.1,VI 45,261,0.533333333,2256,VI 95,202,1.6,3588,-0.053098413,0.111289138,-0.477121255,-0.201513339,,,,,0.227644692,-0.053098413,0.012385272,1203,,,,,
-1,5,2,0.1,VI 45,278,0.533333333,2399,VI 95,189,1.6,3648,-0.079957407,0.167582992,-0.477121255,-0.182024582,,,,,0.227644692,-0.079957407,0.028084059,1216,,,,,
-1,6,8,0.1,VI 45,271,0.64516129,3125,VI 95,206,1.052631579,3437,-0.025322064,0.119102071,-0.212608093,-0.04132951,,,,,0.045202201,-0.025322064,0.014185303,1179,,,,,
-1,4,20,0.1,VI 20,806,1.6,6641,VI 120,122,0.533333333,981,0.391227602,0.819975211,0.477121255,0.830564473,,,,,0.227644692,0.391227602,0.672359347,1316,,,,,
-1,5,26,0.1,VI 45,261,0.533333333,2208,VI 95,206,1.6,3809,-0.04903532,0.102773287,-0.477121255,-0.236811904,,,,,0.227644692,-0.04903532,0.010562349,1118,,,,,
-1,3,26,0.1,VI 20,800,1.052631579,6625,VI 120,129,0.64516129,1209,0.168491972,0.792500277,0.212608093,0.738759582,,,,,0.045202201,0.168491972,0.628056689,1131,,,,,
