net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,interaction,log(R1/R2),log(M1/M2),log(B1/B2),am,ar,ai,log(b),(log(M1/M2))^2,(log(R1/R2)) * (log(M1/M2)),(log(R1/R1))^2,Changeovers,A,B,C,G,B^2 - 4AC
-1,1,8,0.08,VI 20,720,0.64516129,6049,VI 120,117,1.052631579,1888,-0.167778961,0.789146635,-0.212608093,0.505681595,,,,,0.045202201,-0.167778961,0.622752411,1020,,,,,
-1,2,27,0.08,VI 20,776,0.8,6233,VI 120,117,0.8,1471,0,0.82167586,0,0.627084454,,,,,0,0,0.675151218,1152,,,,,
-1,0,3,0.08,VI 20,564,0.533333333,4050,VI 120,139,1.6,2782,-0.290215828,0.608264304,-0.477121255,0.163097898,,,,,0.227644692,-0.290215828,0.369985463,959,,,,,
-1,1,21,0.08,VI 20,648,0.64516129,5564,VI 120,123,1.052631579,2032,-0.15343286,0.721669894,-0.212608093,0.437463418,,,,,0.045202201,-0.15343286,0.520807437,869,,,,,
-1,4,15,0.08,VI 20,796,1.6,6623,VI 120,110,0.533333333,791,0.410095443,0.859520383,0.477121255,0.922878272,,,,,0.227644692,0.410095443,0.738775288,974,,,,,
-1,2,15,0.08,VI 20,801,0.8,6560,VI 120,116,0.8,1422,0,0.839174527,0,0.664004243,,,,,0,0,0.704213887,942,,,,,
-1,4,3,0.08,VI 20,792,1.6,6720,VI 120,110,0.533333333,869,0.409051556,0.857332496,0.477121255,0.888349497,,,,,0.227644692,0.409051556,0.735019009,1148,,,,,
-1,3,9,0.08,VI 20,818,1.052631579,6909,VI 120,106,0.64516129,1122,0.188678507,0.887447438,0.212608093,0.789422336,,,,,0.045202201,0.188678507,0.787562956,1195,,,,,
-1,5,21,0.08,VI 45,293,0.533333333,2347,VI 95,212,1.6,3678,-0.067050689,0.140531759,-0.477121255,-0.195098635,,,,,0.227644692,-0.067050689,0.019749175,1132,,,,,
-1,5,9,0.08,VI 45,255,0.533333333,2344,VI 95,189,1.6,3706,-0.062063158,0.130078376,-0.477121255,-0.198947808,,,,,0.227644692,-0.062063158,0.016920384,1193,,,,,
-1,6,3,0.08,VI 45,264,0.64516129,3099,VI 95,171,1.052631579,3073,-0.040099548,0.188607816,-0.212608093,0.003659016,,,,,0.045202201,-0.040099548,0.035572908,1046,,,,,
-1,4,27,0.08,VI 20,813,1.6,6491,VI 120,125,0.533333333,970,0.387985716,0.813180533,0.477121255,0.825539875,,,,,0.227644692,0.387985716,0.661262579,1290,,,,,
-1,2,3,0.08,VI 20,787,0.8,6284,VI 120,124,0.8,1543,0,0.802553047,0,0.60987025,,,,,0,0,0.644091394,1232,,,,,
-1,0,27,0.08,VI 20,543,0.533333333,3948,VI 120,146,1.6,2937,-0.272172376,0.570446974,-0.477121255,0.128473197,,,,,0.227644692,-0.272172376,0.32540975,1076,,,,,
-1,0,15,0.08,VI 20,524,0.533333333,3920,VI 120,137,1.6,2708,-0.277975958,0.58261072,-0.477121255,0.160637407,,,,,0.227644692,-0.277975958,0.339435251,939,,,,,
-1,3,21,0.08,VI 20,780,1.052631579,6682,VI 120,120,0.64516129,1152,0.172831958,0.812913357,0.212608093,0.763453992,,,,,0.045202201,0.172831958,0.660828125,1076,,,,,
-1,1,9,0.08,VI 20,708,0.64516129,5818,VI 120,112,1.052631579,1808,-0.1702598,0.800815235,-0.212608093,0.507575291,,,,,0.045202201,-0.1702598,0.641305041,988,,,,,
-1,0,4,0.08,VI 20,580,0.533333333,4163,VI 120,127,1.6,2610,-0.314720761,0.659624273,-0.477121255,0.202765904,,,,,0.227644692,-0.314720761,0.435104181,932,,,,,
-1,2,28,0.08,VI 20,790,0.8,6512,VI 120,115,0.8,1391,0,0.836929251,0,0.670387262,,,,,0,0,0.700450571,923,,,,,
-1,2,16,0.08,VI 20,729,0.8,6214,VI 120,125,0.8,1521,0,0.765817515,0,0.611242035,,,,,0,0,0.586476467,1014,,,,,
-1,1,22,0.08,VI 20,740,0.64516129,5916,VI 120,119,1.052631579,1967,-0.168743803,0.793684758,-0.212608093,0.478223805,,,,,0.045202201,-0.168743803,0.629935496,1124,,,,,
-1,4,16,0.08,VI 20,854,1.6,6844,VI 120,124,0.533333333,845,0.399844876,0.838036186,0.477121255,0.908453292,,,,,0.227644692,0.399844876,0.702304648,1035,,,,,
-1,3,10,0.08,VI 20,818,1.052631579,6804,VI 120,112,0.64516129,1101,0.183594589,0.863535281,0.212608093,0.790976986,,,,,0.045202201,0.183594589,0.745693182,1082,,,,,
-1,4,4,0.08,VI 20,794,1.6,6510,VI 120,116,0.533333333,828,0.39856921,0.835362513,0.477121255,0.895550652,,,,,0.227644692,0.39856921,0.697830528,1016,,,,,
-1,5,22,0.08,VI 45,264,0.533333333,2225,VI 95,191,1.6,3523,-0.067069202,0.14057056,-0.477121255,-0.199582628,,,,,0.227644692,-0.067069202,0.019760082,1196,,,,,
-1,6,4,0.08,VI 45,319,0.64516129,3734,VI 95,160,1.052631579,3036,-0.063712416,0.2996707,-0.212608093,0.089872546,,,,,0.045202201,-0.063712416,0.089802529,965,,,,,
-1,5,10,0.08,VI 45,248,0.533333333,2190,VI 95,184,1.6,3676,-0.061851069,0.129633858,-0.477121255,-0.224931388,,,,,0.227644692,-0.061851069,0.016804937,1119,,,,,
-1,4,28,0.08,VI 20,810,1.6,6806,VI 120,106,0.533333333,818,0.421383546,0.883179154,0.477121255,0.920138641,,,,,0.227644692,0.421383546,0.780005417,1089,,,,,
-1,0,28,0.08,VI 20,621,0.533333333,4511,VI 120,129,1.6,2660,-0.325636158,0.68250189,-0.477121255,0.22939119,,,,,0.227644692,-0.325636158,0.46580883,1082,,,,,
-1,2,4,0.08,VI 20,795,0.8,6410,VI 120,128,0.8,1492,0,0.793157159,0,0.633089206,,,,,0,0,0.629098279,1006,,,,,
-1,0,16,0.08,VI 20,552,0.533333333,4060,VI 120,142,1.6,2827,-0.281334898,0.589650733,-0.477121255,0.157200225,,,,,0.227644692,-0.281334898,0.347687987,992,,,,,
-1,3,22,0.08,VI 20,819,1.052631579,6739,VI 120,107,0.64516129,1048,0.18792432,0.883900124,0.212608093,0.808234174,,,,,0.045202201,0.18792432,0.781279429,1007,,,,,
-1,1,10,0.08,VI 20,728,0.64516129,5957,VI 120,124,1.052631579,1922,-0.163433902,0.768709694,-0.212608093,0.491274217,,,,,0.045202201,-0.163433902,0.590914594,959,,,,,
-1,0,5,0.08,VI 20,570,0.533333333,4031,VI 120,148,1.6,2977,-0.279408476,0.58561314,-0.477121255,0.131633964,,,,,0.227644692,-0.279408476,0.34294275,1021,,,,,
-1,2,29,0.08,VI 20,779,0.8,6344,VI 120,123,0.8,1583,0,0.801632346,0,0.602882259,,,,,0,0,0.642614419,1165,,,,,
-1,1,23,0.08,VI 20,741,0.64516129,5950,VI 120,121,1.052631579,1920,-0.167329551,0.787032838,-0.212608093,0.491215737,,,,,0.045202201,-0.167329551,0.619420688,1001,,,,,
-1,4,17,0.08,VI 20,783,1.6,6666,VI 120,125,0.533333333,914,0.380194906,0.796851749,0.477121255,0.862919114,,,,,0.227644692,0.380194906,0.63497271,1144,,,,,
-1,3,11,0.08,VI 20,823,1.052631579,6756,VI 120,129,0.64516129,1148,0.171109146,0.804810125,0.212608093,0.769747753,,,,,0.045202201,0.171109146,0.647719337,1002,,,,,
-1,5,23,0.08,VI 45,278,0.533333333,2403,VI 95,190,1.6,3633,-0.078863942,0.165291195,-0.477121255,-0.179511627,,,,,0.227644692,-0.078863942,0.027321179,1166,,,,,
-1,2,17,0.08,VI 20,777,0.8,6520,VI 120,122,0.8,1436,0,0.804061188,0,0.657093156,,,,,0,0,0.646514394,922,,,,,
-1,5,11,0.08,VI 45,283,0.533333333,2502,VI 95,163,1.6,3377,-0.114317695,0.239598831,-0.477121255,-0.130243755,,,,,0.227644692,-0.114317695,0.0574076,1153,,,,,
-1,4,5,0.08,VI 20,766,1.6,6673,VI 120,113,0.533333333,869,0.396559486,0.831150326,0.477121255,0.885301348,,,,,0.227644692,0.396559486,0.690810865,1096,,,,,
-1,2,5,0.08,VI 20,784,0.8,6479,VI 120,113,0.8,1404,0,0.841237619,0,0.664140872,,,,,0,0,0.707680732,982,,,,,
-1,6,5,0.08,VI 45,298,0.64516129,3539,VI 95,172,1.052631579,3099,-0.050746962,0.238687817,-0.212608093,0.057658986,,,,,0.045202201,-0.050746962,0.056971874,909,,,,,
-1,4,29,0.08,VI 20,863,1.6,6878,VI 120,118,0.533333333,839,0.412294212,0.864128788,0.477121255,0.913700211,,,,,0.227644692,0.412294212,0.746718563,1057,,,,,
-1,0,29,0.08,VI 20,573,0.533333333,4160,VI 120,136,1.6,2625,-0.298017433,0.624615714,-0.477121255,0.199964023,,,,,0.227644692,-0.298017433,0.39014479,1046,,,,,
-1,0,17,0.08,VI 20,542,0.533333333,3972,VI 120,159,1.6,3070,-0.254115812,0.532602162,-0.477121255,0.111870864,,,,,0.227644692,-0.254115812,0.283665063,999,,,,,
-1,3,23,0.08,VI 20,798,1.052631579,6438,VI 120,139,0.64516129,1321,0.161367011,0.758988091,0.212608093,0.687848155,,,,,0.045202201,0.161367011,0.576062922,1324,,,,,
-1,1,11,0.08,VI 20,728,0.64516129,5900,VI 120,123,1.052631579,1943,-0.164181554,0.772226268,-0.212608093,0.482379211,,,,,0.045202201,-0.164181554,0.596333409,992,,,,,
-1,0,6,0.08,VI 20,561,0.533333333,4175,VI 120,148,1.6,2934,-0.276110617,0.578701146,-0.477121255,0.15319637,,,,,0.227644692,-0.276110617,0.334895016,1166,,,,,
-1,4,18,0.08,VI 20,747,1.6,6618,VI 120,131,0.533333333,983,0.360727194,0.756049306,0.477121255,0.828173245,,,,,0.227644692,0.360727194,0.571610553,1242,,,,,
-1,3,12,0.08,VI 20,850,1.052631579,6723,VI 120,123,0.64516129,1156,0.178487431,0.839513814,0.212608093,0.764605277,,,,,0.045202201,0.178487431,0.704783444,1165,,,,,
-1,1,24,0.08,VI 20,675,0.64516129,5489,VI 120,148,1.052631579,2300,-0.140117675,0.659042057,-0.212608093,0.377765395,,,,,0.045202201,-0.140117675,0.434336433,1114,,,,,
-1,3,0,0.08,VI 20,791,1.052631579,6902,VI 120,110,0.64516129,1089,0.182159169,0.856783798,0.212608093,0.801947075,,,,,0.045202201,0.182159169,0.734078477,1038,,,,,
-1,5,24,0.08,VI 45,245,0.533333333,2321,VI 95,171,1.6,3409,-0.074512014,0.156169974,-0.477121255,-0.166951861,,,,,0.227644692,-0.074512014,0.024389061,1153,,,,,
-1,5,12,0.08,VI 45,302,0.533333333,2831,VI 95,169,1.6,3454,-0.120291924,0.252120238,-0.477121255,-0.086382464,,,,,0.227644692,-0.120291924,0.063564615,1358,,,,,
-1,6,6,0.08,VI 45,303,0.64516129,3413,VI 95,170,1.052631579,2955,-0.053363293,0.250993707,-0.212608093,0.062578803,,,,,0.045202201,-0.053363293,0.062997841,1129,,,,,
-1,2,6,0.08,VI 20,808,0.8,6421,VI 120,119,0.8,1443,0,0.831864399,0,0.648336339,,,,,0,0,0.691998379,1035,,,,,
-1,2,18,0.08,VI 20,765,0.8,6164,VI 120,129,0.8,1549,0,0.773071725,0,0.599811212,,,,,0,0,0.597639892,1038,,,,,
-1,1,0,0.08,VI 20,749,0.64516129,5862,VI 120,121,1.052631579,1940,-0.168321072,0.791696447,-0.212608093,0.480244084,,,,,0.045202201,-0.168321072,0.626783265,935,,,,,
-1,4,6,0.08,VI 20,865,1.6,6897,VI 120,112,0.533333333,794,0.423587336,0.887798085,0.477121255,0.938839724,,,,,0.227644692,0.423587336,0.788185439,1020,,,,,
-1,0,18,0.08,VI 20,642,0.533333333,4534,VI 120,139,1.6,2698,-0.317056725,0.664520228,-0.477121255,0.22543957,,,,,0.227644692,-0.317056725,0.441587133,1087,,,,,
-1,5,0,0.08,VI 45,266,0.533333333,2220,VI 95,221,1.6,3990,-0.038403186,0.080489363,-0.477121255,-0.254619921,,,,,0.227644692,-0.038403186,0.006478538,1178,,,,,
-1,3,24,0.08,VI 20,802,1.052631579,6579,VI 120,115,0.64516129,1201,0.179329936,0.843476528,0.212608093,0.738616879,,,,,0.045202201,0.179329936,0.711452653,1215,,,,,
-1,1,12,0.08,VI 20,703,0.64516129,5641,VI 120,137,1.052631579,2057,-0.151001657,0.710234758,-0.212608093,0.438121808,,,,,0.045202201,-0.151001657,0.504433411,959,,,,,
-1,0,7,0.08,VI 20,615,0.533333333,4477,VI 120,131,1.6,2639,-0.320436457,0.67160382,-0.477121255,0.229547704,,,,,0.227644692,-0.320436457,0.451051691,1005,,,,,
-1,4,19,0.08,VI 20,803,1.6,6643,VI 120,116,0.533333333,809,0.400904739,0.840257556,0.477121255,0.914415731,,,,,0.227644692,0.400904739,0.706032761,998,,,,,
-1,1,25,0.08,VI 20,746,0.64516129,5885,VI 120,127,1.052631579,2031,-0.163481827,0.768935107,-0.212608093,0.462036544,,,,,0.045202201,-0.163481827,0.591261198,1090,,,,,
-1,3,13,0.08,VI 20,813,1.052631579,6674,VI 120,122,0.64516129,1196,0.175131816,0.823730715,0.212608093,0.746655023,,,,,0.045202201,0.175131816,0.678532291,1190,,,,,
-1,5,13,0.08,VI 45,289,0.533333333,2435,VI 95,189,1.6,3483,-0.087998354,0.184436039,-0.477121255,-0.155454509,,,,,0.227644692,-0.087998354,0.034016652,1177,,,,,
-1,3,1,0.08,VI 20,823,1.052631579,6645,VI 120,123,0.64516129,1198,0.175506859,0.825494724,0.212608093,0.744038167,,,,,0.045202201,0.175506859,0.681441539,1187,,,,,
-1,2,7,0.08,VI 20,765,0.8,6321,VI 120,125,0.8,1469,0,0.786751422,0,0.633763995,,,,,0,0,0.6189778,969,,,,,
-1,6,7,0.08,VI 45,346,0.64516129,3937,VI 95,144,1.052631579,2663,-0.080942794,0.380713607,-0.212608093,0.169794248,,,,,0.045202201,-0.080942794,0.14494285,1232,,,,,
-1,5,25,0.08,VI 45,296,0.533333333,2661,VI 95,195,1.6,3592,-0.086481615,0.1812571,-0.477121255,-0.130291453,,,,,0.227644692,-0.086481615,0.032854136,1376,,,,,
-1,2,19,0.08,VI 20,797,0.8,6653,VI 120,110,0.8,1442,0,0.860065636,0,0.664052263,,,,,0,0,0.739712899,1093,,,,,
-1,1,1,0.08,VI 20,724,0.64516129,5775,VI 120,124,1.052631579,2003,-0.162925171,0.766316881,-0.212608093,0.459871039,,,,,0.045202201,-0.162925171,0.587241562,1019,,,,,
-1,0,19,0.08,VI 20,561,0.533333333,4155,VI 120,130,1.6,2628,-0.302981305,0.635019509,-0.477121255,0.198945667,,,,,0.227644692,-0.302981305,0.403249777,965,,,,,
-1,4,7,0.08,VI 20,823,1.6,6880,VI 120,125,0.533333333,898,0.390518891,0.818489822,0.477121255,0.884312102,,,,,0.227644692,0.390518891,0.669925589,1110,,,,,
-1,5,1,0.08,VI 45,253,0.533333333,2205,VI 95,185,1.6,3594,-0.064864059,0.135948793,-0.477121255,-0.212169479,,,,,0.227644692,-0.064864059,0.018482074,1135,,,,,
-1,3,25,0.08,VI 20,790,1.052631579,6517,VI 120,112,0.64516129,1086,0.180378634,0.848409069,0.212608093,0.778217896,,,,,0.045202201,0.180378634,0.719797948,1082,,,,,
-1,1,13,0.08,VI 20,638,0.64516129,5365,VI 120,156,1.052631579,2401,-0.130051537,0.61169608,-0.212608093,0.349177566,,,,,0.045202201,-0.130051537,0.374172095,900,,,,,
-1,0,8,0.08,VI 20,564,0.533333333,4250,VI 120,117,1.6,2539,-0.325918305,0.683093242,-0.477121255,0.223726229,,,,,0.227644692,-0.325918305,0.466616378,1104,,,,,
-1,4,20,0.08,VI 20,818,1.6,6855,VI 120,119,0.533333333,812,0.39944894,0.837206342,0.477121255,0.92645143,,,,,0.227644692,0.39944894,0.70091446,966,,,,,
-1,1,26,0.08,VI 20,724,0.64516129,5839,VI 120,126,1.052631579,1985,-0.161447787,0.759368021,-0.212608093,0.468577964,,,,,0.045202201,-0.161447787,0.576639791,974,,,,,
-1,3,14,0.08,VI 20,814,1.052631579,6598,VI 120,119,0.64516129,1198,0.177544223,0.835077443,0.212608093,0.740955493,,,,,0.045202201,0.177544223,0.697354337,1214,,,,,
-1,3,2,0.08,VI 20,811,1.052631579,6753,VI 120,125,0.64516129,1196,0.172661337,0.812110841,0.212608093,0.75176557,,,,,0.045202201,0.172661337,0.659524018,1118,,,,,
-1,6,8,0.08,VI 45,314,0.64516129,3600,VI 95,175,1.052631579,3111,-0.053979409,0.253891599,-0.212608093,0.06340249,,,,,0.045202201,-0.053979409,0.064460944,1017,,,,,
-1,5,26,0.08,VI 45,253,0.533333333,2478,VI 95,156,1.6,3456,-0.100193518,0.209995923,-0.477121255,-0.144472432,,,,,0.227644692,-0.100193518,0.044098288,1103,,,,,
-1,2,8,0.08,VI 20,748,0.8,6325,VI 120,115,0.8,1421,0,0.813203758,0,0.648466452,,,,,0,0,0.661300351,974,,,,,
-1,1,2,0.08,VI 20,722,0.64516129,5830,VI 120,111,1.052631579,1795,-0.172895924,0.813214219,-0.212608093,0.511604102,,,,,0.045202201,-0.172895924,0.661317366,923,,,,,
-1,5,14,0.08,VI 45,282,0.533333333,2290,VI 95,191,1.6,3506,-0.080736427,0.169215741,-0.477121255,-0.184976429,,,,,0.227644692,-0.080736427,0.028633967,1092,,,,,
-1,0,20,0.08,VI 20,604,0.533333333,4338,VI 120,129,1.6,2569,-0.319884623,0.670447228,-0.477121255,0.227525443,,,,,0.227644692,-0.319884623,0.449499486,1100,,,,,
-1,2,20,0.08,VI 20,770,0.8,6401,VI 120,167,0.8,1843,0,0.663774254,0,0.540722492,,,,,0,0,0.44059626,1102,,,,,
-1,1,14,0.08,VI 20,699,0.64516129,5571,VI 120,135,1.052631579,2087,-0.151832668,0.714143407,-0.212608093,0.426410709,,,,,0.045202201,-0.151832668,0.510000806,1069,,,,,
-1,3,26,0.08,VI 20,816,1.052631579,6730,VI 120,134,0.64516129,1293,0.166809197,0.78458536,0.212608093,0.716416539,,,,,0.045202201,0.166809197,0.615574188,1243,,,,,
-1,4,8,0.08,VI 20,784,1.6,6830,VI 120,120,0.533333333,940,0.388918146,0.815134817,0.477121255,0.86129285,,,,,0.227644692,0.388918146,0.664444769,1211,,,,,
-1,5,2,0.08,VI 45,255,0.533333333,2254,VI 95,180,1.6,3581,-0.072173023,0.151267675,-0.477121255,-0.201050409,,,,,0.227644692,-0.072173023,0.02288191,1119,,,,,
