net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,interaction,log(R1/R2),log(M1/M2),log(B1/B2),am,ar,ai,log(b),(log(M1/M2))^2,(log(R1/R2)) * (log(M1/M2)),(log(R1/R1))^2,Changeovers,A,B,C,G,B^2 - 4AC
3,0,0,0.1,VI 34.3,352,1,3097,VI 34.3,236,1,1653,0,0.173630661,0,0.272668352,0,1.072469766,0,0.025949227,0,0,0.030147606,354,-96.23978916,0,0,339.8725292,0
3,7,0,0.1,VI 26.7,493,1,3596,VI 48,178,1,1399,0,0.442426917,0,0.410001969,0,0.043958683,0,0.033110282,0,0,0.195741577,355,18.68598557,0,0,13.38456884,
3,2,0,0.1,VI 48,217,1,1647,VI 26.7,450,1,3211,0,-0.31675278,0,-0.289946706,0.988380808,0.10953366,#N/A,#N/A,0,0,0.100332324,336,0.801395315,27.09960406,#N/A,#N/A,
3,1,0,0.1,VI 40,216,1,1636,VI 30,447,1,3548,0,-0.315853772,0,-0.336200312,198.4838441,7,#N/A,#N/A,0,0,0.099763605,305,9.415298536,7,#N/A,#N/A,
3,6,0,0.1,VI 30,531,1,4513,VI 40,156,1,936,0,0.531969923,0,0.683189485,7.144002863,0.083983359,#N/A,#N/A,0,0,0.282991999,264,20743.46204,5140.71978,#N/A,#N/A,
3,8,0,0.1,VI 24,687,1,5246,VI 60,77,1,317,0,0.950466012,0,1.218769024,,,,,0,0,0.90338564,232,,,,,
3,9,0,0.1,VI 21.8,665,1,4857,VI 80,97,1,655,0,0.836049911,0,0.870126803,,,,,0,0,0.698979454,302,,,,,
3,3,0,0.1,VI 60,123,1,716,VI 24,608,1,4713,0,-0.693998468,0,-0.818384417,,,,,0,0,0.481633873,298,,,,,
3,10,0,0.1,VI 20,755,1,5382,VI 120,60,1,457,0,1.099795701,0,1.071027493,,,,,0,0,1.209550584,228,,,,,
3,5,0,0.1,VI 120,67,1,497,VI 20,757,1,5351,0,-1.053021077,0,-1.032078562,,,,,0,0,1.108853388,250,,,,,
3,4,0,0.1,VI 80,67,1,425,VI 21.8,774,1,5717,0,-1.062666158,0,-1.128779262,,,,,0,0,1.129259363,214,,,,,
