net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,interaction,log(R1/R2),log(M1/M2),log(B1/B2),am,ar,ai,log(b),(log(M1/M2))^2,(log(R1/R2)) * (log(M1/M2)),(log(R1/R1))^2,Changeovers,A,B,C,G,B^2 - 4AC
3,7,0,0.1,VI 45,286,0.8,804,VI 95,174,0.8,792,0.0,0.21581678484644332,0.0,0.006530867158957755,"=LINEST(P2:P26,M2:O26,TRUE,TRUE)",,,,0.0,0.0,0.046576884621456004,798,"=LINEST(X2:X26,U2:W26,TRUE,TRUE)",,,,=Z2^2 - 4 * Y2 * AA2
3,1,0,0.1,VI 20,454,0.6451612903225806,824,VI 120,150,1.0526315789473684,785,-0.10225696503161873,0.4809645938014227,-0.21260809288144372,0.021057554951863244,,,,,0.0452022011586846,-0.10225696503161873,0.23132694049056754,823,,,,,
3,11,0,0.1,VI 70,220,0.6451612903225806,806,VI 70,212,1.0526315789473684,816,-0.0034201880980746936,0.016086819893454795,-0.21260809288144372,-0.005355116948770483,,,,,0.0452022011586846,-0.0034201880980746936,0.00025878577428445294,796,,,,,
3,8,0,0.1,VI 45,280,1.0526315789473684,774,VI 95,183,0.6451612903225806,805,0.03927019059804679,0.18470694161178972,0.21260809288144372,-0.01705491968497591,,,,,0.0452022011586846,0.03927019059804679,0.0341166542795811,793,,,,,
3,5,0,0.1,VI 45,263,0.5333333333333333,802,VI 95,189,1.6,830,-0.06846401075696841,0.14349394431651374,-0.47712125471966244,-0.01490372409191042,,,,,0.227644691705265,-0.06846401075696841,0.020590512055510747,812,,,,,
3,13,0,0.1,VI 70,214,1.0526315789473684,809,VI 70,206,0.6451612903225806,808,0.0035179310728475272,0.01654655298003743,0.21260809288144372,0.0005371608376860968,,,,,0.0452022011586846,0.0035179310728475272,0.0002737884155211855,796,,,,,
3,6,0,0.1,VI 45,294,0.6451612903225806,826,VI 95,171,1.0526315789473684,802,-0.050037574045774,0.23535122002000347,-0.21260809288144372,0.012805679036218678,,,,,0.0452022011586846,-0.050037574045774,0.05539019676490408,827,,,,,
3,9,0,0.1,VI 45,285,1.6,797,VI 95,170,0.5333333333333333,821,0.10706407179325471,0.2243959386302363,0.47712125471966244,-0.012884835723328401,,,,,0.227644691705265,0.10706407179325471,0.050353537273744774,791,,,,,
3,10,0,0.1,VI 70,224,0.5333333333333333,819,VI 70,228,1.6,843,0.0036675493380758342,-0.0076868286662910065,-0.47712125471966244,-0.012543672864323865,,,,,0.227644691705265,0.0036675493380758342,5.908733494491317e-05,832,,,,,
3,0,0,0.1,VI 20,441,0.5333333333333333,797,VI 120,160,1.6,807,-0.210085366158514,0.44031860681191376,-0.47712125471966244,-0.005415213325958055,,,,,0.227644691705265,-0.210085366158514,0.1938804755047847,803,,,,,
3,3,0,0.1,VI 20,458,1.0526315789473684,784,VI 120,149,0.6451612903225806,823,0.10368454668919891,0.4876792095915951,0.21260809288144372,-0.021083772527831387,,,,,0.0452022011586846,0.10368454668919891,0.23783101146788296,830,,,,,
3,14,0,0.1,VI 70,222,1.6,746,VI 70,221,0.5333333333333333,796,0.0009354920093784861,0.0019607007655279246,0.47712125471966244,-0.028174240265000237,,,,,0.227644691705265,0.0009354920093784861,3.84434749194179e-06,771,,,,,
3,15,0,0.1,VI 95,157,0.5333333333333333,767,VI 45,300,1.6,761,0.13417680374862567,-0.2812216023104287,-0.47712125471966244,0.003410707178408113,,,,,0.227644691705265,0.13417680374862567,0.07908558960604492,770,,,,,
3,4,0,0.1,VI 20,445,1.6,845,VI 120,147,0.5333333333333333,788,0.22951568525787663,0.4810426762327555,0.47712125471966244,0.030330491460137034,,,,,0.227644691705265,0.22951568525787663,0.23140205635717162,828,,,,,
3,2,0,0.1,VI 20,459,0.8,790,VI 120,127,0.8,797,0.0,0.5580089645813043,0.0,-0.0038312301056709257,,,,,0.0,0.0,0.3113740045530994,809,,,,,
3,12,0,0.1,VI 70,212,0.8,784,VI 70,200,0.8,762,0.0,0.02530586526477026,0.0,0.012361091344837986,,,,,0.0,0.0,0.0006403868167987061,800,,,,,
3,21,0,0.1,VI 120,127,0.6451612903225806,795,VI 20,441,1.0526315789473684,773,0.11494334833952123,-0.5406348685118816,-0.21260809288144372,0.012187634738145351,,,,,0.0452022011586846,0.11494334833952123,0.29228606105085947,788,,,,,
3,16,0,0.1,VI 95,168,0.6451612903225806,786,VI 45,301,1.0526315789473684,840,0.05384453324893926,-0.2532572138679805,-0.21260809288144372,-0.02885674002247376,,,,,0.0452022011586846,0.05384453324893926,0.06413921637617201,822,,,,,
