net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,interaction,log(R1/R2),log(M1/M2),log(B1/B2),am,ar,ai,log(b),(log(M1/M2))^2,(log(R1/R2)) * (log(M1/M2)),(log(R1/R1))^2,Changeovers,A,B,C,G,B^2 - 4AC
3,8,8,0.1,VI 45,262,1.052631579,2660,VI 95,107,0.64516129,937,0.082687011,0.388917514,0.212608093,0.453142046,,,,,0.045202201,0.082687011,0.151256832,335,,,,,
3,3,1,0.1,VI 20,730,1.052631579,5976,VI 120,49,0.64516129,162,0.249416247,1.17312678,0.212608093,1.566895574,,,,,0.045202201,0.249416247,1.376226442,125,,,,,
3,3,9,0.1,VI 20,659,1.052631579,5191,VI 120,65,0.64516129,334,0.213877801,1.005972058,0.212608093,1.191504562,,,,,0.045202201,0.213877801,1.011979781,232,,,,,
3,3,5,0.1,VI 20,647,1.052631579,5243,VI 120,55,0.64516129,329,0.227605806,1.070541591,0.212608093,1.20238396,,,,,0.045202201,0.227605806,1.146059298,190,,,,,
3,6,6,0.1,VI 45,212,0.64516129,1383,VI 95,156,1.052631579,1659,-0.028321792,0.133211263,-0.212608093,-0.079024206,,,,,0.045202201,-0.028321792,0.01774524,314,,,,,
3,7,0,0.1,VI 45,239,0.8,2008,VI 95,114,0.8,820,0,0.32149305,0,0.388949856,,,,,0,0,0.103357781,325,,,,,
3,4,7,0.1,VI 20,656,1.6,5922,VI 120,47,0.533333333,256,0.546211266,1.144805981,0.477121255,1.364228438,,,,,0.227644692,0.546211266,1.310580735,110,,,,,
3,7,4,0.1,VI 45,223,0.8,1865,VI 95,122,0.8,1095,0,0.261945032,0,0.231264717,,,,,0,0,0.0686152,352,,,,,
3,9,2,0.1,VI 45,289,1.6,3572,VI 95,93,0.533333333,415,0.234941612,0.492414894,0.477121255,0.934863354,,,,,0.227644692,0.234941612,0.242472428,249,,,,,
3,4,3,0.1,VI 20,755,1.6,6727,VI 120,42,0.533333333,172,0.598642922,1.254697661,0.477121255,1.592292981,,,,,0.227644692,0.598642922,1.574266221,118,,,,,
3,10,4,0.1,VI 70,118,0.533333333,561,VI 70,188,1.6,2515,0.096510104,-0.202275842,-0.477121255,-0.651575128,,,,,0.227644692,0.096510104,0.040915516,325,,,,,
3,10,0,0.1,VI 70,124,0.533333333,624,VI 70,202,1.6,2877,0.101116157,-0.211929684,-0.477121255,-0.663755272,,,,,0.227644692,0.101116157,0.044914191,378,,,,,
3,9,6,0.1,VI 45,294,1.6,3606,VI 95,88,0.533333333,498,0.249946963,0.523864658,0.477121255,0.85979638,,,,,0.227644692,0.249946963,0.27443418,244,,,,,
3,8,1,0.1,VI 45,293,1.052631579,3040,VI 95,99,0.64516129,556,0.100187827,0.471232426,0.212608093,0.737798792,,,,,0.045202201,0.100187827,0.222059999,350,,,,,
3,8,5,0.1,VI 45,256,1.052631579,2195,VI 95,127,0.64516129,1130,0.064725609,0.304436244,0.212608093,0.288356081,,,,,0.045202201,0.064725609,0.092681427,338,,,,,
3,7,7,0.1,VI 45,248,0.8,2085,VI 95,128,0.8,1078,0,0.287241711,0,0.286487298,,,,,0,0,0.082507801,354,,,,,
3,10,8,0.1,VI 70,104,0.533333333,464,VI 70,218,1.6,2944,0.153357819,-0.321423154,-0.477121255,-0.802419825,,,,,0.227644692,0.153357819,0.103312844,261,,,,,
3,8,9,0.1,VI 45,287,1.052631579,2991,VI 95,107,0.64516129,596,0.091102168,0.428498119,0.212608093,0.700570153,,,,,0.045202201,0.091102168,0.183610638,279,,,,,
3,11,6,0.1,VI 70,126,0.64516129,773,VI 70,188,1.052631579,1948,0.036948587,-0.173787304,-0.212608093,-0.401409459,,,,,0.045202201,0.036948587,0.030202027,353,,,,,
3,11,2,0.1,VI 70,155,0.64516129,1074,VI 70,184,1.052631579,1919,0.015836353,-0.074486125,-0.212608093,-0.252070693,,,,,0.045202201,0.015836353,0.005548183,353,,,,,
3,6,7,0.1,VI 45,225,0.64516129,1586,VI 95,116,1.052631579,1405,-0.061172563,0.287724529,-0.212608093,0.052626859,,,,,0.045202201,-0.061172563,0.082785405,371,,,,,
3,12,0,0.1,VI 70,175,0.8,1642,VI 70,168,0.8,1379,0,0.017728767,0,0.075808887,,,,,0,0,0.000314309,386,,,,,
3,7,1,0.1,VI 45,257,0.8,2173,VI 95,119,0.8,831,0,0.334386162,0,0.417458703,,,,,0,0,0.111814105,338,,,,,
3,12,4,0.1,VI 70,165,0.8,1325,VI 70,175,0.8,1627,0,-0.025554104,0,-0.089171675,,,,,0,0,0.000653012,344,,,,,
3,7,5,0.1,VI 45,249,0.8,1916,VI 95,147,0.8,1440,0,0.228882012,0,0.124033013,,,,,0,0,0.052386976,388,,,,,
3,9,3,0.1,VI 45,306,1.6,3711,VI 95,87,0.533333333,450,0.260604667,0.546202174,0.477121255,0.916278441,,,,,0.227644692,0.260604667,0.298336815,283,,,,,
3,10,1,0.1,VI 70,124,0.533333333,656,VI 70,185,1.6,2426,0.082899839,-0.173750043,-0.477121255,-0.567986957,,,,,0.227644692,0.082899839,0.030189078,280,,,,,
3,10,5,0.1,VI 70,127,0.533333333,849,VI 70,198,1.6,2720,0.092018306,-0.192861469,-0.477121255,-0.505661214,,,,,0.227644692,0.092018306,0.037195546,346,,,,,
3,10,9,0.1,VI 70,135,0.533333333,771,VI 70,192,1.6,2273,0.072984027,-0.15296746,-0.477121255,-0.469545058,,,,,0.227644692,0.072984027,0.023399044,329,,,,,
3,8,2,0.1,VI 45,264,1.052631579,2601,VI 95,110,0.64516129,792,0.080835987,0.380211242,0.212608093,0.516415171,,,,,0.045202201,0.080835987,0.144560588,319,,,,,
3,9,7,0.1,VI 45,309,1.6,3521,VI 95,84,0.533333333,498,0.269897567,0.565679193,0.477121255,0.849436682,,,,,0.227644692,0.269897567,0.31999295,252,,,,,
3,7,8,0.1,VI 45,248,0.8,1902,VI 95,132,0.8,1337,0,0.27387775,0,0.153079105,,,,,0,0,0.075009022,372,,,,,
3,8,6,0.1,VI 45,301,1.052631579,2822,VI 95,87,0.64516129,657,0.114605806,0.539047243,0.212608093,0.63299164,,,,,0.045202201,0.114605806,0.29057193,261,,,,,
3,9,0,0.1,VI 45,259,1.6,2981,VI 95,116,0.533333333,829,0.166439825,0.348841775,0.477121255,0.555807445,,,,,0.227644692,0.166439825,0.121690584,322,,,,,
3,11,7,0.1,VI 70,126,0.64516129,972,VI 70,192,1.052631579,2092,0.038892544,-0.182930684,-0.212608093,-0.332895415,,,,,0.045202201,0.038892544,0.033463635,408,,,,,
3,11,3,0.1,VI 70,144,0.64516129,1135,VI 70,172,1.052631579,1815,0.016406106,-0.077165955,-0.212608093,-0.203880768,,,,,0.045202201,0.016406106,0.005954585,393,,,,,
3,12,8,0.1,VI 70,139,0.8,984,VI 70,167,0.8,1501,0,-0.079701671,0,-0.183385594,,,,,0,0,0.006352356,338,,,,,
3,12,1,0.1,VI 70,164,0.8,1243,VI 70,190,0.8,1635,0,-0.063909753,0,-0.119046628,,,,,0,0,0.004084457,368,,,,,
3,13,2,0.1,VI 70,194,1.052631579,2066,VI 70,130,0.64516129,922,0.036963698,0.173858378,0.212608093,0.350399396,,,,,0.045202201,0.036963698,0.030226735,358,,,,,
3,12,5,0.1,VI 70,169,0.8,1611,VI 70,146,0.8,1370,0,0.063533849,0,0.070374973,,,,,0,0,0.00403655,358,,,,,
3,13,6,0.1,VI 70,161,1.052631579,1695,VI 70,155,0.64516129,1228,0.003506796,0.016494178,0.212608093,0.139971336,,,,,0.045202201,0.003506796,0.000272058,406,,,,,
3,10,2,0.1,VI 70,127,0.533333333,667,VI 70,191,1.6,2567,0.084560031,-0.177229646,-0.477121255,-0.585300035,,,,,0.227644692,0.084560031,0.031410348,241,,,,,
3,10,6,0.1,VI 70,128,0.533333333,800,VI 70,200,1.6,2651,0.092475654,-0.193820026,-0.477121255,-0.520319741,,,,,0.227644692,0.092475654,0.037566202,400,,,,,
3,9,4,0.1,VI 45,312,1.6,3999,VI 95,97,0.533333333,537,0.242083147,0.50738286,0.477121255,0.871977118,,,,,0.227644692,0.242083147,0.257437366,288,,,,,
3,11,0,0.1,VI 70,160,0.64516129,1037,VI 70,188,1.052631579,2098,0.014890617,-0.070037867,-0.212608093,-0.306026727,,,,,0.045202201,0.014890617,0.004905303,479,,,,,
3,8,3,0.1,VI 45,265,1.052631579,2657,VI 95,103,0.64516129,620,0.0872562,0.410408649,0.212608093,0.631999865,,,,,0.045202201,0.0872562,0.168435259,303,,,,,
3,7,9,0.1,VI 45,254,0.8,1967,VI 95,114,0.8,1157,0,0.347928865,0,0.230471001,,,,,0,0,0.121054495,318,,,,,
3,11,4,0.1,VI 70,136,0.64516129,819,VI 70,208,1.052631579,2180,0.039231386,-0.184524427,-0.212608093,-0.425172592,,,,,0.045202201,0.039231386,0.034049264,370,,,,,
3,9,8,0.1,VI 45,315,1.6,3659,VI 95,92,0.533333333,424,0.255032154,0.534522726,0.477121255,0.935996553,,,,,0.227644692,0.255032154,0.285714545,242,,,,,
3,11,8,0.1,VI 70,149,0.64516129,995,VI 70,186,1.052631579,1886,0.020479831,-0.096326676,-0.212608093,-0.277718608,,,,,0.045202201,0.020479831,0.009278828,391,,,,,
3,9,1,0.1,VI 45,304,1.6,3889,VI 95,98,0.533333333,539,0.234575476,0.491647508,0.477121255,0.858249178,,,,,0.227644692,0.234575476,0.241717272,264,,,,,
3,8,7,0.1,VI 45,307,1.052631579,2932,VI 95,109,0.64516129,790,0.095612385,0.449711878,0.212608093,0.569536875,,,,,0.045202201,0.095612385,0.202240773,295,,,,,
3,12,9,0.1,VI 70,151,0.8,1214,VI 70,181,0.8,1418,0,-0.078701628,0,-0.067457544,,,,,0,0,0.006193946,397,,,,,
3,12,2,0.1,VI 70,183,0.8,1489,VI 70,146,0.8,1169,0,0.098098234,0,0.105080187,,,,,0,0,0.009623264,328,,,,,
3,13,3,0.1,VI 70,215,1.052631579,2305,VI 70,130,0.64516129,721,0.046453828,0.218495108,0.212608093,0.504735665,,,,,0.045202201,0.046453828,0.047740112,357,,,,,
3,13,7,0.1,VI 70,186,1.052631579,2018,VI 70,139,0.64516129,1053,0.026894529,0.126498144,0.212608093,0.282492791,,,,,0.045202201,0.026894529,0.01600178,370,,,,,
3,12,6,0.1,VI 70,166,0.8,1295,VI 70,176,0.8,1485,0,-0.02540458,0,-0.059456685,,,,,0,0,0.000645393,375,,,,,
3,10,3,0.1,VI 70,121,0.533333333,624,VI 70,184,1.6,2723,0.086851552,-0.182032453,-0.477121255,-0.639863052,,,,,0.227644692,0.086851552,0.033135814,399,,,,,
3,10,7,0.1,VI 70,111,0.533333333,513,VI 70,232,1.6,3120,0.152757529,-0.320165006,-0.477121255,-0.784037229,,,,,0.227644692,0.152757529,0.102505631,237,,,,,
3,11,1,0.1,VI 70,163,0.64516129,1189,VI 70,177,1.052631579,1861,0.007608321,-0.035785662,-0.212608093,-0.194564519,,,,,0.045202201,0.007608321,0.001280614,390,,,,,
3,14,0,0.1,VI 70,206,1.6,2760,VI 70,118,0.533333333,596,0.115456288,0.241985213,0.477121255,0.665662822,,,,,0.227644692,0.115456288,0.058556843,306,,,,,
3,11,9,0.1,VI 70,141,0.64516129,904,VI 70,170,1.052631579,1877,0.017270115,-0.081229809,-0.212608093,-0.317295842,,,,,0.045202201,0.017270115,0.006598282,393,,,,,
3,9,5,0.1,VI 45,337,1.6,4017,VI 95,95,0.533333333,487,0.262371982,0.549906296,0.477121255,0.916372871,,,,,0.227644692,0.262371982,0.302396934,310,,,,,
3,14,4,0.1,VI 70,220,1.6,2729,VI 70,125,0.533333333,771,0.117139312,0.245512668,0.477121255,0.548949158,,,,,0.227644692,0.117139312,0.06027647,343,,,,,
3,11,5,0.1,VI 70,176,0.64516129,1196,VI 70,160,1.052631579,1422,-0.00880042,0.041392685,-0.212608093,-0.075168417,,,,,0.045202201,-0.00880042,0.001713354,411,,,,,
3,14,8,0.1,VI 70,213,1.6,2850,VI 70,125,0.533333333,801,0.110439061,0.23146959,0.477121255,0.551212344,,,,,0.227644692,0.110439061,0.053578171,342,,,,,
3,9,9,0.1,VI 45,314,1.6,3665,VI 95,88,0.533333333,482,0.263584194,0.552446976,0.477121255,0.881026941,,,,,0.227644692,0.263584194,0.305197661,285,,,,,
3,13,0,0.1,VI 70,205,1.052631579,2262,VI 70,132,0.64516129,772,0.0406464,0.19117993,0.212608093,0.4668753,,,,,0.045202201,0.0406464,0.036549766,405,,,,,
3,15,2,0.1,VI 95,89,0.533333333,509,VI 45,314,1.6,3741,0.261242801,-0.547539641,-0.477121255,-0.866269926,,,,,0.227644692,0.261242801,0.299799659,272,,,,,
3,12,3,0.1,VI 70,165,0.8,1383,VI 70,180,0.8,1576,0,-0.037788561,0,-0.056734033,,,,,0,0,0.001427975,387,,,,,
3,13,4,0.1,VI 70,171,1.052631579,1862,VI 70,162,0.64516129,1300,0.004992271,0.023481096,0.212608093,0.156036324,,,,,0.045202201,0.004992271,0.000551362,367,,,,,
3,12,7,0.1,VI 70,150,0.8,1529,VI 70,157,0.8,1351,0,-0.019808393,0,0.053752136,,,,,0,0,0.000392372,362,,,,,
3,13,8,0.1,VI 70,174,1.052631579,1726,VI 70,154,0.64516129,1134,0.011274294,0.053028527,0.212608093,0.182427737,,,,,0.045202201,0.011274294,0.002812025,339,,,,,
3,15,6,0.1,VI 95,75,0.533333333,394,VI 45,313,1.6,3951,0.296045663,-0.620483074,-0.477121255,-1.001210808,,,,,0.227644692,0.296045663,0.384999245,222,,,,,
3,16,0,0.1,VI 95,102,0.64516129,708,VI 45,289,1.052631579,2886,0.096162145,-0.452297671,-0.212608093,-0.610263069,,,,,0.045202201,0.096162145,0.204573183,318,,,,,
3,14,1,0.1,VI 70,203,1.6,2394,VI 70,128,0.533333333,762,0.09556074,0.200286068,0.477121255,0.497169175,,,,,0.227644692,0.09556074,0.040114509,299,,,,,
3,16,4,0.1,VI 95,112,0.64516129,733,VI 45,281,1.052631579,2751,0.084934445,-0.399488297,-0.212608093,-0.574386616,,,,,0.045202201,0.084934445,0.1595909,343,,,,,
3,14,5,0.1,VI 70,189,1.6,2526,VI 70,133,0.533333333,739,0.072813553,0.152610163,0.477121255,0.533788908,,,,,0.227644692,0.072813553,0.023289862,359,,,,,
3,14,9,0.1,VI 70,213,1.6,3003,VI 70,97,0.533333333,520,0.162988375,0.341607869,0.477121255,0.761551989,,,,,0.227644692,0.162988375,0.116695936,286,,,,,
3,16,8,0.1,VI 95,91,0.64516129,687,VI 45,297,1.052631579,2887,0.109219979,-0.513715057,-0.212608093,-0.623490047,,,,,0.045202201,0.109219979,0.26390316,291,,,,,
3,17,2,0.1,VI 95,124,0.8,927,VI 45,261,0.8,2475,0,-0.323218822,0,-0.426495469,,,,,0,0,0.104470407,395,,,,,
