net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,interaction,log(R1/R2),log(M1/M2),log(B1/B2),am,ar,ai,log(b),(log(M1/M2))^2,(log(R1/R2)) * (log(M1/M2)),(log(R1/R1))^2,Changeovers,A,B,C,G,B^2 - 4AC
3,4,8,0.1,VI 20,799,1.6,6820,VI 120,41,0.533333333,107,0.615373304,1.289762923,0.477121255,1.804400597,,,,,0.227644692,0.615373304,1.663488396,118,,,,,
3,1,6,0.1,VI 20,722,0.64516129,3615,VI 120,79,1.052631579,670,-0.204297265,0.960910106,-0.212608093,0.732033499,,,,,0.045202201,-0.204297265,0.923348232,333,,,,,
3,2,8,0.1,VI 20,780,0.8,4611,VI 120,66,0.8,348,0,1.072550667,0,1.122215878,,,,,0,0,1.150364934,236,,,,,
3,3,6,0.1,VI 20,816,1.052631579,5331,VI 120,60,0.64516129,299,0.240999546,1.133538908,0.212608093,1.251137494,,,,,0.045202201,0.240999546,1.284910457,252,,,,,
3,4,0,0.1,VI 20,834,1.6,7148,VI 120,35,0.533333333,66,0.657042729,1.377098006,0.477121255,2.034640608,,,,,0.227644692,0.657042729,1.896398919,92,,,,,
3,3,2,0.1,VI 20,812,1.052631579,5617,VI 120,55,0.64516129,156,0.248579966,1.16919334,0.212608093,1.556379826,,,,,0.045202201,0.248579966,1.367013066,164,,,,,
3,5,7,0.1,VI 45,235,0.533333333,1017,VI 95,160,1.6,2292,-0.079654382,0.16694788,-0.477121255,-0.35289366,,,,,0.227644692,-0.079654382,0.027871595,562,,,,,
3,5,3,0.1,VI 45,279,0.533333333,1447,VI 95,158,1.6,1872,-0.117823718,0.246947116,-0.477121255,-0.111837313,,,,,0.227644692,-0.117823718,0.060982878,579,,,,,
3,6,1,0.1,VI 45,282,0.64516129,1658,VI 95,158,1.052631579,1592,-0.0534905,0.251592021,-0.212608093,0.017641463,,,,,0.045202201,-0.0534905,0.063298545,574,,,,,
3,0,1,0.1,VI 20,513,0.533333333,2165,VI 120,117,1.6,1559,-0.306279164,0.641931503,-0.477121255,0.142611786,,,,,0.227644692,-0.306279164,0.412076055,481,,,,,
3,0,9,0.1,VI 20,497,0.533333333,2148,VI 120,128,1.6,1674,-0.281094279,0.589146419,-0.477121255,0.108278823,,,,,0.227644692,-0.281094279,0.347093503,538,,,,,
3,0,5,0.1,VI 20,562,0.533333333,2612,VI 120,102,1.6,1160,-0.353611807,0.741136144,-0.477121255,0.352515183,,,,,0.227644692,-0.353611807,0.549282784,388,,,,,
3,5,8,0.1,VI 45,225,0.533333333,1005,VI 95,161,1.6,2117,-0.069352743,0.145356642,-0.477121255,-0.323554796,,,,,0.227644692,-0.069352743,0.021128553,532,,,,,
3,5,4,0.1,VI 45,234,0.533333333,1141,VI 95,186,1.6,2345,-0.047570379,0.099702913,-0.477121255,-0.312857203,,,,,0.227644692,-0.047570379,0.009940671,544,,,,,
3,6,2,0.1,VI 45,261,0.64516129,1664,VI 95,170,1.052631579,1591,-0.039585838,0.186191586,-0.212608093,0.019483142,,,,,0.045202201,-0.039585838,0.034667307,560,,,,,
3,2,5,0.1,VI 20,712,0.8,4328,VI 120,60,0.8,350,0,1.074328743,0,1.092219208,,,,,0,0,1.154182249,272,,,,,
3,2,1,0.1,VI 20,704,0.8,4051,VI 120,81,0.8,542,0,0.93908764,0,0.873562957,,,,,0,0,0.881885596,278,,,,,
3,1,3,0.1,VI 20,709,0.64516129,3594,VI 120,83,1.052631579,655,-0.198058926,0.931568143,-0.212608093,0.739336773,,,,,0.045202201,-0.198058926,0.867819205,322,,,,,
3,1,7,0.1,VI 20,731,0.64516129,4020,VI 120,66,1.052631579,320,-0.222042246,1.044373441,-0.212608093,1.099076075,,,,,0.045202201,-0.222042246,1.090715885,328,,,,,
3,3,7,0.1,VI 20,767,1.052631579,5548,VI 120,57,0.64516129,178,0.240017636,1.128920508,0.212608093,1.49371645,,,,,0.045202201,0.240017636,1.274461514,200,,,,,
3,2,9,0.1,VI 20,753,0.8,4630,VI 120,83,0.8,418,0,0.957716884,0,1.044404709,,,,,0,0,0.91722163,284,,,,,
3,4,5,0.1,VI 20,853,1.6,6896,VI 120,37,0.533333333,77,0.650195705,1.362747307,0.477121255,1.952106528,,,,,0.227644692,0.650195705,1.857080223,104,,,,,
3,4,1,0.1,VI 20,816,1.6,6625,VI 120,48,0.533333333,166,0.587073333,1.230448921,0.477121255,1.601077795,,,,,0.227644692,0.587073333,1.514004548,138,,,,,
3,4,9,0.1,VI 20,883,1.6,7282,VI 120,36,0.533333333,78,0.663035465,1.389658203,0.477121255,1.970156072,,,,,0.227644692,0.663035465,1.931149921,104,,,,,
3,3,3,0.1,VI 20,831,1.052631579,5561,VI 120,61,0.64516129,265,0.241155234,1.134271189,0.212608093,1.321907021,,,,,0.045202201,0.241155234,1.28657113,188,,,,,
3,5,9,0.1,VI 45,240,0.533333333,1115,VI 95,156,1.6,2199,-0.089263014,0.187086643,-0.477121255,-0.294950362,,,,,0.227644692,-0.089263014,0.035001412,586,,,,,
3,5,5,0.1,VI 45,277,0.533333333,1378,VI 95,166,1.6,2051,-0.106098255,0.222371681,-0.477121255,-0.172716443,,,,,0.227644692,-0.106098255,0.049449165,561,,,,,
3,0,2,0.1,VI 20,528,0.533333333,2314,VI 120,105,1.6,1157,-0.334674139,0.701444623,-0.477121255,0.301029996,,,,,0.227644692,-0.334674139,0.49202456,449,,,,,
3,6,3,0.1,VI 45,305,0.64516129,1801,VI 95,151,1.052631579,1445,-0.064914118,0.305322892,-0.212608093,0.095645866,,,,,0.045202201,-0.064914118,0.093222068,621,,,,,
3,0,6,0.1,VI 20,521,0.533333333,2186,VI 120,108,1.6,1279,-0.32607133,0.683413968,-0.477121255,0.232779613,,,,,0.227644692,-0.32607133,0.467054651,473,,,,,
3,1,0,0.1,VI 20,640,0.64516129,3552,VI 120,91,1.052631579,730,-0.180108518,0.847138582,-0.212608093,0.687150097,,,,,0.045202201,-0.180108518,0.717643777,338,,,,,
3,5,0,0.1,VI 45,250,0.533333333,1312,VI 95,146,1.6,1876,-0.111449395,0.233587153,-0.477121255,-0.155298999,,,,,0.227644692,-0.111449395,0.054562958,572,,,,,
3,2,6,0.1,VI 20,720,0.8,4148,VI 120,72,0.8,485,0,1,0,0.932097009,,,,,0,0,1,280,,,,,
3,2,2,0.1,VI 20,685,0.8,4121,VI 120,77,0.8,461,0,0.949199846,0,0.951301689,,,,,0,0,0.900980348,256,,,,,
3,1,4,0.1,VI 20,705,0.64516129,3631,VI 120,81,1.052631579,558,-0.199788696,0.939704098,-0.212608093,0.81339205,,,,,0.045202201,-0.199788696,0.883043792,310,,,,,
3,1,8,0.1,VI 20,656,0.64516129,3461,VI 120,95,1.052631579,764,-0.178416509,0.839180234,-0.212608093,0.656108241,,,,,0.045202201,-0.178416509,0.704223465,340,,,,,
3,6,4,0.1,VI 45,292,0.64516129,1864,VI 95,137,1.052631579,1345,-0.069876261,0.328662284,-0.212608093,0.141723624,,,,,0.045202201,-0.069876261,0.108018897,486,,,,,
3,3,8,0.1,VI 20,778,1.052631579,5321,VI 120,55,0.64516129,129,0.244630466,1.150616907,0.212608093,1.615403549,,,,,0.045202201,0.244630466,1.323919268,176,,,,,
3,3,0,0.1,VI 20,766,1.052631579,5566,VI 120,50,0.64516129,150,0.251995606,1.185258765,0.212608093,1.569451943,,,,,0.045202201,0.251995606,1.404838341,166,,,,,
3,6,8,0.1,VI 45,268,0.64516129,1637,VI 95,162,1.052631579,1578,-0.046480334,0.218619779,-0.212608093,0.015941681,,,,,0.045202201,-0.046480334,0.047794608,592,,,,,
3,4,6,0.1,VI 20,828,1.6,6759,VI 120,43,0.533333333,121,0.612891777,1.284561881,0.477121255,1.747097076,,,,,0.227644692,0.612891777,1.650099227,114,,,,,
3,7,2,0.1,VI 45,280,0.8,2114,VI 95,149,0.8,1223,0,0.273971763,0,0.237678526,,,,,0,0,0.075060527,545,,,,,
3,4,2,0.1,VI 20,837,1.6,7018,VI 120,38,0.533333333,61,0.640746106,1.342941861,0.477121255,2.060883529,,,,,0.227644692,0.640746106,1.803492843,102,,,,,
3,3,4,0.1,VI 20,821,1.052631579,5538,VI 120,54,0.64516129,156,0.251292007,1.181949397,0.212608093,1.550228353,,,,,0.045202201,0.251292007,1.397004378,162,,,,,
3,5,1,0.1,VI 45,212,0.533333333,901,VI 95,172,1.6,2414,-0.043326147,0.090807414,-0.477121255,-0.428012475,,,,,0.227644692,-0.043326147,0.008245986,581,,,,,
3,0,7,0.1,VI 20,533,0.533333333,2438,VI 120,104,1.6,1216,-0.33861003,0.70969387,-0.477121255,0.302100126,,,,,0.227644692,-0.33861003,0.503665389,423,,,,,
3,0,3,0.1,VI 20,569,0.533333333,2449,VI 120,110,1.6,1303,-0.340530782,0.713719581,-0.477121255,0.274044369,,,,,0.227644692,-0.340530782,0.509395641,455,,,,,
3,1,1,0.1,VI 20,678,0.64516129,3392,VI 120,89,1.052631579,818,-0.187486254,0.881839687,-0.212608093,0.61770254,,,,,0.045202201,-0.187486254,0.777641234,430,,,,,
3,6,5,0.1,VI 45,296,0.64516129,1755,VI 95,137,1.052631579,1451,-0.071132533,0.334571144,-0.212608093,0.082609708,,,,,0.045202201,-0.071132533,0.11193785,505,,,,,
3,6,9,0.1,VI 45,287,0.64516129,1567,VI 95,161,1.052631579,1840,-0.053376542,0.251056021,-0.212608093,-0.069748827,,,,,0.045202201,-0.053376542,0.063029126,638,,,,,
3,7,3,0.1,VI 45,336,0.8,2534,VI 95,137,0.8,1030,0,0.38961871,0,0.390969386,,,,,0,0,0.151802739,547,,,,,
3,2,7,0.1,VI 20,685,0.8,3976,VI 120,67,0.8,528,0,1.009615769,0,0.876812453,,,,,0,0,1.019324001,252,,,,,
3,1,5,0.1,VI 20,627,0.64516129,3385,VI 120,98,1.052631579,788,-0.171370939,0.806041465,-0.212608093,0.633032456,,,,,0.045202201,-0.171370939,0.649702844,348,,,,,
3,2,3,0.1,VI 20,697,0.8,4133,VI 120,75,0.8,469,0,0.968171515,0,0.945092563,,,,,0,0,0.937356082,264,,,,,
3,1,9,0.1,VI 20,719,0.64516129,3820,VI 120,77,1.052631579,585,-0.206280486,0.970238165,-0.212608093,0.814907497,,,,,0.045202201,-0.206280486,0.941362097,335,,,,,
3,7,6,0.1,VI 45,330,0.8,2571,VI 95,128,0.8,801,0,0.41130397,0,0.506469561,,,,,0,0,0.169170956,500,,,,,
3,8,0,0.1,VI 45,317,1.052631579,2891,VI 95,114,0.64516129,721,0.094430822,0.444154411,0.212608093,0.603112827,,,,,0.045202201,0.094430822,0.197273141,476,,,,,
3,8,4,0.1,VI 45,326,1.052631579,2653,VI 95,137,0.64516129,1062,0.080046316,0.376497033,0.212608093,0.397612733,,,,,0.045202201,0.080046316,0.141750016,521,,,,,
3,3,1,0.1,VI 20,795,1.052631579,5674,VI 120,44,0.64516129,95,0.267230185,1.256914452,0.212608093,1.776165726,,,,,0.045202201,0.267230185,1.57983394,128,,,,,
3,3,9,0.1,VI 20,809,1.052631579,5719,VI 120,54,0.64516129,168,0.249932456,1.175554762,0.212608093,1.532010815,,,,,0.045202201,0.249932456,1.381928998,186,,,,,
3,4,7,0.1,VI 20,872,1.6,7095,VI 120,29,0.533333333,48,0.705241747,1.478118487,0.477121255,2.169711162,,,,,0.227644692,0.705241747,2.184834262,74,,,,,
3,8,8,0.1,VI 45,332,1.052631579,2894,VI 95,128,0.64516129,837,0.088004467,0.413928114,0.212608093,0.538773069,,,,,0.045202201,0.088004467,0.171336484,456,,,,,
3,3,5,0.1,VI 20,777,1.052631579,5420,VI 120,50,0.64516129,148,0.253312128,1.191451014,0.212608093,1.563737571,,,,,0.045202201,0.253312128,1.41955552,194,,,,,
3,4,3,0.1,VI 20,886,1.6,7141,VI 120,38,0.533333333,72,0.652534944,1.367650125,0.477121255,1.996426537,,,,,0.227644692,0.652534944,1.870466865,101,,,,,
3,6,6,0.1,VI 45,317,0.64516129,2138,VI 95,147,1.052631579,1270,-0.070956235,0.333741927,-0.212608093,0.22620398,,,,,0.045202201,-0.070956235,0.111383674,505,,,,,
3,7,0,0.1,VI 45,301,0.8,2138,VI 95,145,0.8,1074,0,0.317198493,0,0.29900342,,,,,0,0,0.100614884,578,,,,,
3,7,4,0.1,VI 45,314,0.8,2256,VI 95,127,0.8,1018,0,0.393125927,0,0.345591317,,,,,0,0,0.154547995,601,,,,,
3,10,0,0.1,VI 70,153,0.533333333,772,VI 70,239,1.6,3035,0.092421474,-0.19370647,-0.477121255,-0.594541395,,,,,0.227644692,0.092421474,0.037522197,504,,,,,
3,9,2,0.1,VI 45,385,1.6,4431,VI 95,100,0.533333333,428,0.279335758,0.58546073,0.477121255,1.015057981,,,,,0.227644692,0.279335758,0.342764266,404,,,,,
3,10,4,0.1,VI 70,164,0.533333333,906,VI 70,217,1.6,2728,0.058025524,-0.121615886,-0.477121255,-0.478716168,,,,,0.227644692,0.058025524,0.014790424,536,,,,,
3,9,6,0.1,VI 45,423,1.6,4594,VI 95,80,0.533333333,270,0.345078129,0.72325038,0.477121255,1.230827227,,,,,0.227644692,0.345078129,0.523091113,288,,,,,
3,7,7,0.1,VI 45,323,0.8,2494,VI 95,137,0.8,1055,0,0.372481955,0,0.37364399,,,,,0,0,0.138742807,594,,,,,
3,8,1,0.1,VI 45,318,1.052631579,2800,VI 95,122,0.64516129,736,0.088459273,0.416067289,0.212608093,0.580280217,,,,,0.045202201,0.088459273,0.173111989,520,,,,,
3,11,2,0.1,VI 70,194,0.64516129,1186,VI 70,210,1.052631579,2059,0.007317453,-0.034417565,-0.212608093,-0.239571658,,,,,0.045202201,0.007317453,0.001184569,635,,,,,
3,10,8,0.1,VI 70,148,0.533333333,743,VI 70,249,1.6,3093,0.107799646,-0.225937632,-0.477121255,-0.619391106,,,,,0.227644692,0.107799646,0.051047813,519,,,,,
3,8,5,0.1,VI 45,336,1.052631579,3091,VI 95,117,0.64516129,625,0.097407124,0.458153416,0.212608093,0.694218988,,,,,0.045202201,0.097407124,0.209904552,475,,,,,
3,11,6,0.1,VI 70,191,0.64516129,1291,VI 70,206,1.052631579,1831,0.006980743,-0.032833853,-0.212608093,-0.151762102,,,,,0.045202201,0.006980743,0.001078062,634,,,,,
3,12,0,0.1,VI 70,208,0.8,1547,VI 70,200,0.8,1605,0,0.017033339,0,-0.015984723,,,,,0,0,0.000290135,566,,,,,
3,8,9,0.1,VI 45,311,1.052631579,2631,VI 95,147,0.64516129,870,0.069191827,0.325443054,0.212608093,0.480601595,,,,,0.045202201,0.069191827,0.105913182,593,,,,,
3,12,4,0.1,VI 70,223,0.8,1752,VI 70,187,0.8,1521,0,0.076463257,0,0.061404888,,,,,0,0,0.00584663,547,,,,,
3,6,7,0.1,VI 45,304,0.64516129,1700,VI 95,155,1.052631579,1653,-0.062196772,0.292541885,-0.212608093,0.012176068,,,,,0.045202201,-0.062196772,0.085580755,675,,,,,
3,7,1,0.1,VI 45,329,0.8,2166,VI 95,156,0.8,1258,0,0.3240713,0,0.235977811,,,,,0,0,0.105022207,546,,,,,
3,10,1,0.1,VI 70,162,0.533333333,716,VI 70,241,1.6,3007,0.082304384,-0.172502028,-0.477121255,-0.623220406,,,,,0.227644692,0.082304384,0.02975695,504,,,,,
3,7,5,0.1,VI 45,300,0.8,2192,VI 95,152,0.8,1184,0,0.295277667,0,0.267488847,,,,,0,0,0.0871889,608,,,,,
3,10,5,0.1,VI 70,165,0.533333333,788,VI 70,241,1.6,2981,0.078502238,-0.164533098,-0.477121255,-0.577835759,,,,,0.227644692,0.078502238,0.02707114,526,,,,,
3,9,3,0.1,VI 45,375,1.6,4153,VI 95,109,0.533333333,524,0.256025541,0.53660477,0.477121255,0.899030644,,,,,0.227644692,0.256025541,0.287944679,429,,,,,
3,9,7,0.1,VI 45,384,1.6,4346,VI 95,87,0.533333333,337,0.307653497,0.644811972,0.477121255,1.110459821,,,,,0.227644692,0.307653497,0.415782479,327,,,,,
3,7,8,0.1,VI 45,330,0.8,2423,VI 95,124,0.8,902,0,0.425092255,0,0.429146877,,,,,0,0,0.180703425,541,,,,,
3,8,2,0.1,VI 45,316,1.052631579,2884,VI 95,144,0.64516129,790,0.07256837,0.341324591,0.212608093,0.562368165,,,,,0.045202201,0.07256837,0.116502476,501,,,,,
3,11,3,0.1,VI 70,186,0.64516129,1211,VI 70,207,1.052631579,1943,0.009877219,-0.046457401,-0.212608093,-0.205328657,,,,,0.045202201,0.009877219,0.00215829,589,,,,,
3,10,9,0.1,VI 70,129,0.533333333,584,VI 70,272,1.6,3470,0.154577359,-0.323979194,-0.477121255,-0.773916628,,,,,0.227644692,0.154577359,0.104962518,474,,,,,
3,8,6,0.1,VI 45,344,1.052631579,3100,VI 95,113,0.64516129,647,0.102791761,0.483479999,0.212608093,0.680457413,,,,,0.045202201,0.102791761,0.23375291,478,,,,,
3,11,7,0.1,VI 70,200,0.64516129,1439,VI 70,181,1.052631579,1605,-0.009216863,0.043351421,-0.212608093,-0.047414243,,,,,0.045202201,-0.009216863,0.001879346,606,,,,,
3,12,1,0.1,VI 70,203,0.8,1477,VI 70,196,0.8,1775,0,0.015239967,0,-0.079817862,,,,,0,0,0.000232257,567,,,,,
3,12,5,0.1,VI 70,200,0.8,1562,VI 70,177,0.8,1370,0,0.053056729,0,0.056960462,,,,,0,0,0.002815017,608,,,,,
3,9,0,0.1,VI 45,359,1.6,4066,VI 95,100,0.533333333,540,0.26484736,0.555094449,0.477121255,0.876773614,,,,,0.227644692,0.26484736,0.308129847,379,,,,,
3,12,8,0.1,VI 70,194,0.8,1490,VI 70,207,0.8,1579,0,-0.028168616,0,-0.025195862,,,,,0,0,0.000793471,632,,,,,
3,13,2,0.1,VI 70,170,1.052631579,1650,VI 70,184,0.64516129,1183,-0.007307107,-0.034368902,0.212608093,0.1444992,,,,,0.045202201,-0.007307107,0.001181221,662,,,,,
3,10,2,0.1,VI 70,136,0.533333333,526,VI 70,235,1.6,3112,0.113330113,-0.237528954,-0.477121255,-0.772053844,,,,,0.227644692,0.113330113,0.056420004,510,,,,,
3,13,6,0.1,VI 70,245,1.052631579,2368,VI 70,178,0.64516129,974,0.02949854,0.138746082,0.212608093,0.385822741,,,,,0.045202201,0.02949854,0.019250475,562,,,,,
3,10,6,0.1,VI 70,152,0.533333333,709,VI 70,227,1.6,2843,0.083106063,-0.174182269,-0.477121255,-0.603130625,,,,,0.227644692,0.083106063,0.030339463,624,,,,,
3,9,4,0.1,VI 45,382,1.6,4723,VI 95,91,0.533333333,241,0.297257024,0.623021971,0.477121255,1.292200903,,,,,0.227644692,0.297257024,0.388156376,340,,,,,
3,9,8,0.1,VI 45,309,1.6,3974,VI 95,114,0.533333333,412,0.20661909,0.433053628,0.477121255,0.984330647,,,,,0.227644692,0.20661909,0.187535445,373,,,,,
3,7,9,0.1,VI 45,293,0.8,2345,VI 95,153,0.8,977,0,0.28217619,0,0.380248283,,,,,0,0,0.079623402,621,,,,,
3,11,4,0.1,VI 70,168,0.64516129,965,VI 70,224,1.052631579,2199,0.026562987,-0.124938737,-0.212608093,-0.357697916,,,,,0.045202201,0.026562987,0.015609688,567,,,,,
3,11,0,0.1,VI 70,165,0.64516129,756,VI 70,231,1.052631579,2391,0.031068003,-0.146128036,-0.212608093,-0.500057781,,,,,0.045202201,0.031068003,0.021353403,557,,,,,
3,8,3,0.1,VI 45,368,1.052631579,3194,VI 95,104,0.64516129,635,0.1166824,0.548814479,0.212608093,0.701561187,,,,,0.045202201,0.1166824,0.301197333,442,,,,,
3,11,8,0.1,VI 70,199,0.64516129,1312,VI 70,215,1.052631579,1974,0.007140524,-0.033585384,-0.212608093,-0.177413313,,,,,0.045202201,0.007140524,0.001127978,618,,,,,
3,8,7,0.1,VI 45,348,1.052631579,3294,VI 95,109,0.64516129,565,0.107186954,0.504152746,0.212608093,0.765675147,,,,,0.045202201,0.107186954,0.254169991,532,,,,,
3,12,2,0.1,VI 70,174,0.8,1409,VI 70,240,0.8,1783,0,-0.139661993,0,-0.10224035,,,,,0,0,0.019505472,595,,,,,
3,12,6,0.1,VI 70,187,0.8,1180,VI 70,223,0.8,1931,0,-0.076463257,0,-0.213900266,,,,,0,0,0.00584663,643,,,,,
3,12,9,0.1,VI 70,205,0.8,1526,VI 70,187,0.8,1537,0,0.039912255,0,-0.003119334,,,,,0,0,0.001592988,596,,,,,
3,13,3,0.1,VI 70,214,1.052631579,2206,VI 70,190,0.64516129,1093,0.010983371,0.051660172,0.212608093,0.304985346,,,,,0.045202201,0.010983371,0.002668773,587,,,,,
3,9,1,0.1,VI 45,391,1.6,4501,VI 95,96,0.533333333,346,0.290998889,0.609905524,0.477121255,1.114232914,,,,,0.227644692,0.290998889,0.371984749,346,,,,,
3,10,3,0.1,VI 70,161,0.533333333,762,VI 70,232,1.6,3043,0.075701064,-0.158662109,-0.477121255,-0.601346981,,,,,0.227644692,0.075701064,0.025173665,520,,,,,
3,10,7,0.1,VI 70,136,0.533333333,531,VI 70,266,1.6,3412,0.139005808,-0.291342728,-0.477121255,-0.807914501,,,,,0.227644692,0.139005808,0.084880585,461,,,,,
3,13,7,0.1,VI 70,235,1.052631579,2323,VI 70,196,0.64516129,1097,0.016756025,0.078811791,0.212608093,0.325842582,,,,,0.045202201,0.016756025,0.006211298,531,,,,,
3,14,0,0.1,VI 70,223,1.6,2925,VI 70,159,0.533333333,767,0.070092805,0.146907739,0.477121255,0.581330506,,,,,0.227644692,0.070092805,0.021581884,531,,,,,
3,11,5,0.1,VI 70,189,0.64516129,1170,VI 70,197,1.052631579,2015,0.003827886,-0.018004422,-0.212608093,-0.236089189,,,,,0.045202201,0.003827886,0.000324159,624,,,,,
3,9,9,0.1,VI 45,330,1.6,3679,VI 95,107,0.533333333,553,0.233374397,0.489130162,0.477121255,0.823004657,,,,,0.227644692,0.233374397,0.239248316,428,,,,,
3,9,5,0.1,VI 45,357,1.6,4121,VI 95,101,0.533333333,420,0.261627933,0.548346842,0.477121255,0.991753324,,,,,0.227644692,0.261627933,0.300684259,396,,,,,
3,11,1,0.1,VI 70,195,0.64516129,1244,VI 70,204,1.052631579,1940,0.004166174,-0.019595556,-0.212608093,-0.19298135,,,,,0.045202201,0.004166174,0.000383986,612,,,,,
3,14,4,0.1,VI 70,235,1.6,2931,VI 70,172,0.533333333,718,0.064668736,0.135539415,0.477121255,0.610891374,,,,,0.227644692,0.064668736,0.018370933,491,,,,,
3,11,9,0.1,VI 70,182,0.64516129,1186,VI 70,209,1.052631579,1961,0.01277241,-0.060074898,-0.212608093,-0.218392905,,,,,0.045202201,0.01277241,0.003608993,625,,,,,
3,14,8,0.1,VI 70,248,1.6,3116,VI 70,143,0.533333333,701,0.114087156,0.239115643,0.477121255,0.647879431,,,,,0.227644692,0.114087156,0.057176291,477,,,,,
3,12,7,0.1,VI 70,183,0.8,1319,VI 70,213,0.8,1742,0,-0.065928514,0,-0.120803355,,,,,0,0,0.004346569,588,,,,,
3,12,3,0.1,VI 70,191,0.8,1483,VI 70,231,0.8,1887,0,-0.082578613,0,-0.104630749,,,,,0,0,0.006819227,545,,,,,
3,13,0,0.1,VI 70,214,1.052631579,2025,VI 70,186,0.64516129,1302,0.012948009,0.060900829,0.212608093,0.191814043,,,,,0.045202201,0.012948009,0.003708911,576,,,,,
3,13,4,0.1,VI 70,228,1.052631579,2259,VI 70,163,0.64516129,1011,0.030987043,0.145747243,0.212608093,0.349165075,,,,,0.045202201,0.030987043,0.021242259,526,,,,,
3,15,6,0.1,VI 95,99,0.533333333,420,VI 45,354,1.6,4127,0.264023667,-0.553368067,-0.477121255,-0.992385178,,,,,0.227644692,0.264023667,0.306216218,396,,,,,
3,15,2,0.1,VI 95,91,0.533333333,254,VI 45,398,1.6,4727,0.305759186,-0.64084168,-0.477121255,-1.269751886,,,,,0.227644692,0.305759186,0.410678059,284,,,,,
3,13,8,0.1,VI 70,222,1.052631579,2202,VI 70,168,0.64516129,1002,0.025734869,0.121043693,0.212608093,0.341949593,,,,,0.045202201,0.025734869,0.014651576,530,,,,,
3,16,0,0.1,VI 95,140,0.64516129,809,VI 45,334,1.052631579,2890,0.080284734,-0.377618431,-0.212608093,-0.552949321,,,,,0.045202201,0.080284734,0.14259568,475,,,,,
3,14,1,0.1,VI 70,247,1.6,2951,VI 70,139,0.533333333,670,0.119128662,0.249682153,0.477121255,0.643894407,,,,,0.227644692,0.119128662,0.062341178,474,,,,,
3,16,8,0.1,VI 95,118,0.64516129,785,VI 45,331,1.052631579,2980,0.095236942,-0.447945986,-0.212608093,-0.579346607,,,,,0.045202201,0.095236942,0.200655607,528,,,,,
3,16,4,0.1,VI 95,120,0.64516129,634,VI 45,351,1.052631579,3255,0.099102132,-0.46612587,-0.212608093,-0.710461735,,,,,0.045202201,0.099102132,0.217273327,498,,,,,
3,17,2,0.1,VI 95,142,0.8,1026,VI 45,318,0.8,2401,0,-0.350138776,0,-0.369244799,,,,,0,0,0.122597162,518,,,,,
3,17,6,0.1,VI 95,147,0.8,1190,VI 45,281,0.8,1978,0,-0.281388985,0,-0.220679326,,,,,0,0,0.079179761,610,,,,,
