net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,interaction,log(R1/R2),log(M1/M2),log(B1/B2),am,ar,ai,log(b),(log(M1/M2))^2,(log(R1/R2)) * (log(M1/M2)),(log(R1/R1))^2,Changeovers,A,B,C,G,B^2 - 4AC
3,5,2,0.1,VI 45,165,0.533333333,725,VI 95,128,1.6,1998,-0.052614057,0.110273975,-0.477121255,-0.440257477,0.87511839,0.869999025,-0.032541959,-0.000603047,0.227644692,-0.052614057,0.012160349,304,-158.9393065,,,,0
3,6,0,0.1,VI 45,181,0.64516129,1222,VI 95,143,1.052631579,1306,-0.021758852,0.102342537,-0.212608093,-0.028871971,0.016946877,0.009352632,0.027755749,0.005588988,0.045202201,-0.021758852,0.010473995,337,,,,,
3,5,6,0.1,VI 45,191,0.533333333,835,VI 95,144,1.6,2144,-0.058528882,0.122670875,-0.477121255,-0.409538306,0.98443185,0.084517913,#N/A,#N/A,0.227644692,-0.058528882,0.015048144,353,,,,,
3,0,4,0.1,VI 20,260,0.533333333,1030,VI 120,117,1.6,1732,-0.165459681,0.346787486,-0.477121255,-0.225710663,5185.163893,246,#N/A,#N/A,0.227644692,-0.165459681,0.120261561,345,,,,,
3,0,0,0.1,VI 20,369,0.533333333,1568,VI 120,105,1.6,1328,-0.260430466,0.545837067,-0.477121255,0.072147983,111.1171946,1.75724628,#N/A,#N/A,0.227644692,-0.260430466,0.297938104,258,,,,,
3,0,8,0.1,VI 20,349,0.533333333,1487,VI 120,115,1.6,1521,-0.230033319,0.482127587,-0.477121255,-0.009818246,,,,,0.227644692,-0.230033319,0.23244701,297,,,,,
3,1,6,0.1,VI 20,357,0.64516129,1628,VI 120,104,1.052631579,1229,-0.11388031,0.535634877,-0.212608093,0.122102518,,,,,0.045202201,-0.11388031,0.286904721,375,,,,,
3,1,2,0.1,VI 20,461,0.64516129,2333,VI 120,90,1.052631579,974,-0.150836601,0.709458416,-0.212608093,0.379355782,,,,,0.045202201,-0.150836601,0.503331244,327,,,,,
3,2,4,0.1,VI 20,521,0.8,3118,VI 120,68,0.8,565,0,0.884328811,0,0.741827663,,,,,0,0,0.782037445,211,,,,,
3,2,8,0.1,VI 20,549,0.8,3310,VI 120,67,0.8,538,0,0.913497542,0,0.789045718,,,,,0,0,0.834477759,244,,,,,
3,2,0,0.1,VI 20,566,0.8,3276,VI 120,74,0.8,594,0,0.883584711,0,0.741557448,,,,,0,0,0.780721942,213,,,,,
3,3,6,0.1,VI 20,589,1.052631579,3803,VI 120,70,0.64516129,374,0.196666154,0.925017255,0.212608093,1.007254723,,,,,0.045202201,0.196666154,0.855656922,200,,,,,
